date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,tgt_financial,tgt_telecom,tgt_0050
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1606781355027903,0.33932186449720975
2012-12-05,3005617.0347852297,2400066.83478523,605550.2,0.20147284001644952,Bull,1.0,0.0,0.0,0.0,0.10093915708116111,0.03241663820519374,0.06811704473009467,0.5,0.13954452898927586,0.36045547101072417
2012-12-06,3003564.069786071,1798360.7697860713,1205203.2999999998,0.4012577298162448,Bull,1.0,0.0,0.0,0.0,0.20112056409138812,0.0591044492061207,0.14103271651873603,0.5,0.12681626552563147,0.37318373447436853
2012-12-07,3006126.3067761594,1196877.8067761594,1809248.5,0.6018537863567951,Bull,1.0,0.0,0.0,0.0,0.3006706331542383,0.08157588037709156,0.21960727282546513,0.5,0.12681626552563147,0.37318373447436853
2012-12-10,2993168.4132719412,594559.6632719414,2398608.75,0.8013611059652983,Bull,1.0,0.0,0.0,0.0,0.39841351549491144,0.1060264429468196,0.29692114752356735,0.5,0.1682290518142454,0.3317709481857546
2012-12-11,2996439.545573607,147920.39557360715,2848519.15,0.950634613739457,Bull,1.0,0.0,0.0,0.0,0.47499541651107774,0.15324927902461488,0.32238991820376434,0.5,0.1682290518142454,0.3317709481857546
2012-12-12,3021869.096575517,36440.04657551729,2985429.05,0.9879412226635454,Bull,1.0,0.0,0.0,0.0,0.495904852959454,0.16266015644325127,0.3293762132608402,0.5,0.1682290518142454,0.3317709481857546
2012-12-13,3035252.9465755178,36440.04657551729,2998812.9000000004,0.9879943954533903,Bull,1.0,0.0,0.0,0.0,0.49538049265265416,0.16105320004763485,0.3315607027531013,0.5,0.14591235956796159,0.35408764043203844
2012-12-14,3022876.247919902,8835.297919901801,3014040.95,0.997077188348024,Bull,1.0,0.0,0.0,0.0,0.5012575195701989,0.1491442133333227,0.3466754554445022,0.5,0.13062725750286264,0.3693727424971374
2012-12-17,3000565.987414059,1631.7874140590502,2998934.2,0.9994561734616391,Bull,1.0,0.0,0.0,0.0,0.5012993902848077,0.13649368209794466,0.36166310107888655,0.5,0.14640614530862034,0.35359385469137966
2012-12-18,3005854.837414059,1631.7874140590502,3004223.05,0.9994571303331924,Bull,1.0,0.0,0.0,0.0,0.5011382223953017,0.13695475073379024,0.36136415720410053,0.5,0.15834578013636627,0.3416542198636337
2012-12-19,3013897.7889019703,44655.88890197043,2969241.9,0.9851833432884134,Bull,1.0,0.0,0.0,0.0,0.5008862296388584,0.1376584506374893,0.3466386630120657,0.5,0.15834578013636627,0.3416542198636337
2012-12-20,2978412.69004835,11133.64004835031,2967279.05,0.9962618880568329,Bull,1.0,0.0,0.0,0.0,0.5004220721258761,0.15303967160863813,0.3428001443223187,0.5,0.14171095115230625,0.35828904884769375
2012-12-21,2946924.7581035197,2538.158103519687,2944386.6,0.9991387095661197,Bull,1.0,0.0,0.0,0.0,0.49837726462523013,0.14424932256280817,0.3565121223780814,0.5,0.12461747172997462,0.3753825282700254
2012-12-22,2953845.744106868,1744.394106867694,2952101.35,0.99940944982982,Bull,1.0,0.0,0.0,0.0,0.49913164996562487,0.12944711170610346,0.37083068815809167,0.5,0.11069021774125148,0.3893097822587485
2012-12-24,2951567.2465443294,235.74654432932584,2951331.5,0.9999201283505889,Bull,1.0,0.0,0.0,0.0,0.5011622221149972,0.1155913016718306,0.383166604563761,0.5,0.11069021774125148,0.3893097822587485
2012-12-25,2990770.0965443295,235.74654432932584,2990534.35,0.9999211753037782,Bull,1.0,0.0,0.0,0.0,0.49997368628492855,0.115345542741181,0.38460194627766864,0.5,0.11069021774125148,0.3893097822587485
2012-12-26,2980830.9465443296,235.74654432932584,2980595.2,0.9999209124742204,Bull,1.0,0.0,0.0,0.0,0.4990564465672146,0.11570005350347735,0.3851644124035284,0.5,0.11069021774125148,0.3893097822587485
2012-12-27,2984211.6465443294,235.74654432932584,2983975.9,0.9999210020694738,Bull,1.0,0.0,0.0,0.0,0.4997657929949526,0.11578669374878979,0.38436851532573135,0.5,0.11069021774125148,0.3893097822587485
2012-12-28,3007380.4465443296,235.74654432932584,3007144.7,0.9999216106679817,Bull,1.0,0.0,0.0,0.0,0.4990590737279627,0.11695766673091433,0.38390487020910463,0.5,0.127710456078159,0.372289543921841
2013-01-02,3033195.0965443295,235.74654432932584,3032959.35,0.9999222778170128,Bull,1.0,0.0,0.0,0.0,0.5000444421553987,0.11499524062840061,0.3848825950332135,0.5,0.127710456078159,0.372289543921841
2013-01-03,3043351.3965443294,235.74654432932584,3043115.65,0.9999225371921898,Bull,1.0,0.0,0.0,0.0,0.5002133344603493,0.1129378948452276,0.38677130788661285,0.5,0.11601458586018468,0.38398541413981535
2013-01-04,3022929.946544329,235.74654432932584,3022694.1999999997,0.9999220138909938,Bull,1.0,0.0,0.0,0.0,0.4983675859648002,0.11465495599598985,0.38689947193020374,0.5,0.10490488521976829,0.39509511478023174
2013-01-07,3012551.6465443294,235.74654432932584,3012315.9,0.9999217452273059,Bull,1.0,0.0,0.0,0.0,0.49770930955488163,0.11576096974139242,0.3864514659310319,0.5,0.10490488521976829,0.39509511478023174
2013-01-08,3008147.3965443294,235.74654432932584,3007911.65,0.9999216306539366,Bull,1.0,0.0,0.0,0.0,0.49883032717206394,0.11657091683832736,0.3845203866435454,0.5,0.10490488521976829,0.39509511478023174
2013-01-09,3006353.5465443293,235.74654432932584,3006117.8,0.9999215838920208,Bull,1.0,0.0,0.0,0.0,0.49832681912014426,0.11541729694394866,0.386177467827928,0.5,0.10490488521976829,0.39509511478023174
2013-01-10,3040598.2465443294,235.74654432932584,3040362.5,0.9999224670524633,Bull,1.0,0.0,0.0,0.0,0.5004980851151765,0.11477310440358836,0.38465127753369854,0.5,0.10490488521976829,0.39509511478023174
2013-01-11,3039309.0965443295,235.74654432932584,3039073.35,0.9999224341661737,Bull,1.0,0.0,0.0,0.0,0.5011882640472276,0.11427278008508218,0.3844613900338639,0.5,0.10490488521976829,0.39509511478023174
2013-01-14,3040015.8965443294,235.74654432932584,3039780.15,0.9999224522001358,Bull,1.0,0.0,0.0,0.0,0.5008485158682122,0.11434897442317733,0.38472496190874617,0.5,0.10490488521976829,0.39509511478023174
2013-01-15,3022715.5465443293,235.74654432932584,3022479.8,0.9999220083594703,Bull,1.0,0.0,0.0,0.0,0.5019080613570897,0.11463682065490652,0.38337712634747423,0.5,0.10490488521976829,0.39509511478023174
