id,track,heldout_score,mdd_improve_pp,cagr_giveback_pp,tip_ytd,tip_1y,tip_clean,tip_mdd_ytd_pp,tip_mdd_1y_pp,tip_mdd_clean,promote_shaped,coexist,full_cagr,full_mdd,heldout_cagr,heldout_mdd,sealed_cagr,sealed_mdd,n_fills,is_observe_ref,is_rule_sell_ref,is_dl
SOFT_CHAMP_PLUS_K9_LT30_a10__SELL_a05,rule_sell_ref,0.10099208553496775,0.10121715777380302,0.00045014447767055543,PASS,PASS,True,0.338464851535103,0.33846485153508077,True,True,True,0.13992624308831103,-0.2161905291986993,0.1839286591665965,-0.2161905291986993,0.2552643503496075,-0.12469329735878576,5795,False,True,False
SOFT_CHAMP_PLUS_K9_LT30_a10,observe,0.08527868225383095,0.10489086922705892,-0.03922437394645595,PASS,PASS,True,0.2280171503082462,0.2280171503082351,True,True,True,0.14013655040896156,-0.21615379208416674,0.18432540435083777,-0.21615379208416674,0.2555735035747173,-0.1257977743710541,5771,True,False,False
DL_T3_SELL_REG_a05,t3_role_sell,0.07008432445667623,0.08900716820385846,0.037845687494364455,PASS,PASS,True,0.3975479924547942,0.397547992454772,True,True,True,0.13974591083016508,-0.21631262909439886,0.18355470373642957,-0.21631262909439875,0.2548672399911398,-0.12410246594958874,5806,False,False,True
DL_T3_SELL_REG_a025,t3_role_sell,0.06398009687466066,0.08210670707805567,0.03625322040679002,PASS,PASS,True,0.3896089207140241,0.389608920714013,True,True,True,0.1397305777002169,-0.21638163370565666,0.18357062840730531,-0.21638163370565677,0.2547401485658598,-0.12418185666699633,5797,False,False,True
LIVE_KD_OPT,base,0.0,0.0,0.0,PASS,PASS,True,0.0,0.0,True,False,False,0.14023801686669346,-0.21720270077643722,0.18393316061137321,-0.21720270077643733,0.2557299834147724,-0.12807794587413646,5751,False,False,False
DL_T4_REP_GATE_a05,t4_rep_gate,-0.02132406742325621,0.010807302447146672,-0.06426273974080576,PASS,PASS,True,-0.1410258112686913,-0.1410258112687024,False,False,False,0.1405858265107185,-0.21709462775196586,0.18457578800878127,-0.21709462775196586,0.25642028318408494,-0.1294882039868237,5755,False,False,True
DL_T1_REG_h8_a05,t1_objective_reg,-0.02847182466493292,-0.004388939205368647,-0.04816577091912855,PASS,PASS,True,-0.09885767261583744,-0.09885767261583744,False,False,False,0.1405097116169549,-0.2172465901684909,0.1844148183205645,-0.21724659016849102,0.2557657301795131,-0.12906652260029505,5763,False,False,True
DL_T1_RANK_h8_a05,t1_objective_rank,-0.11724701223653211,-0.02147945337216406,0.1915351177287361,PASS,PASS,True,0.49095628438525774,0.49095628438524663,True,False,False,0.13925784523601914,-0.21741749531015886,0.18201780943408585,-0.21741749531015897,0.2534762148461296,-0.12316838303028399,5808,False,False,True
