window,start,end,n_days,base_cagr,base_mdd,chal_cagr,chal_mdd,mdd_improve_pp,cagr_giveback_pp,rel_nav_end,score
mtd,2026-09-01,2026-09-24,18,1.5315246768839446,-0.029745405165885086,1.6526962723483054,-0.02409875094109093,0.5646654224794156,-12.117159546436085,1.0031590746410488,-5.493914350738627
ytd,2026-01-01,2026-09-24,176,0.49748904445973685,-0.06411994473914107,0.5210206226238212,-0.062227570878548244,0.1892373860592822,-2.3531578164084355,1.0108864956670585,-0.9873415221449355
trailing_1y,2025-09-24,2026-09-24,242,0.3674066410150143,-0.06411994473914107,0.38617532198127114,-0.06222757087854813,0.1892373860592933,-1.8768680966256834,1.0131226959125172,-0.7491966622535484
heldout_2019_plus,2019-01-01,2026-09-24,1870,0.15066423664916084,-0.1461907305818101,0.15638249814125293,-0.14683692377366864,-0.06461931918585462,-0.5718261492092092,1.037450306536574,-0.3505323937904592
sealed_2023_plus,2023-01-01,2026-09-24,893,0.16761442330902776,-0.06917610587695855,0.184148838716081,-0.0641894684336558,0.4986637443302744,-1.653441540705325,1.0510328330218004,-0.32805702602238807
full,2012-12-04,2026-09-24,3365,0.120182529293138,-0.14619073058180998,0.12320900513204336,-0.14683692377366875,-0.06461931918587682,-0.30264758389053625,1.0366743556809286,-0.21594311113114495
