date,nav_base,nav_m2_reloc_bil_fx_c35,rel_chal_vs_base
2015-12-15,3430429.4915887504,3439003.9010459576,1.0024995148503215
2015-12-16,3447136.6415887503,3451239.118614793,1.001190111519383
2015-12-17,3502826.0915887505,3500522.3036483815,0.9993423059323724
2015-12-18,3460256.5415887507,3463352.8711722535,1.0008948265963198
2015-12-21,3454651.0415887507,3459606.658853228,1.0014344769427705
2015-12-22,3480424.4415887506,3480585.954949593,1.0000464062253192
2015-12-23,3493072.2415887504,3488245.4427294633,0.9986181794920188
2015-12-24,3500121.1415887503,3494041.504214378,0.998263020870297
2015-12-25,3507493.9915887504,3499880.7776159653,0.9978294434741607
2015-12-28,3510022.3415887505,3501159.7036029487,0.9974750479845121
2015-12-29,3494201.04158875,3487666.614476434,0.9981299223958375
2015-12-30,3477823.3415887505,3477350.569111998,0.9998640608132395
2015-12-31,3489146.6415887503,3487443.990406016,0.999512015011797
2016-01-04,3433062.86398075,3441619.7683964176,1.0024924986097532
2016-01-05,3426613.3139807503,3434279.289419402,1.0022371871980342
2016-01-06,3406393.86398075,3418477.2459267834,1.0035472650634454
2016-01-07,3372072.01398075,3391125.955466601,1.0056505144038599
2016-01-08,3382722.01398075,3401117.943169601,1.0054382030544693
2016-01-11,3358026.86398075,3381344.226627477,1.00694376894266
2016-01-12,3376898.61398075,3398361.88671288,1.0063559126836883
2016-01-13,3386524.6639807504,3406824.753579295,1.0059943722880442
2016-01-14,3377320.26398075,3400322.2682493795,1.006810726395701
2016-01-15,3353970.1639807504,3381886.5019972688,1.008323371005598
2016-01-18,3333432.8139807503,3367859.7177350656,1.0103277629025327
2016-01-19,3360726.9352096254,3392825.496949952,1.0095510770018346
2016-01-20,3341626.485209625,3375559.387555723,1.0101546065954075
2016-01-21,3297811.8852096256,3340072.0129507473,1.0128145962268662
2016-01-22,3319079.7852096255,3357163.928242251,1.0114743077892658
2016-01-25,3395344.6852096254,3424441.4167363355,1.0085695957919847
2016-01-26,3366048.8852096256,3398990.538555973,1.0097864453160774
2016-01-27,3386469.535209625,3417055.8270709612,1.0090319111225794
2016-01-28,3399954.5352096255,3421374.277070961,1.0063000083205569
2016-01-29,3480744.1852096254,3484365.78946978,1.001040468379016
2016-01-30,3505434.9352096254,3506894.811771495,1.0004164608925432
2016-02-01,3521458.2352096257,3521635.959292702,1.000050468888513
2016-02-02,3508057.235209625,3511239.9246942573,1.0009072512992914
2016-02-03,3467345.3852096256,3479385.1554428264,1.0034723308166986
2016-02-15,3499056.0352096255,3499199.559526788,1.0000410180104915
2016-02-16,3543725.6852096254,3537784.136640031,0.99832336103373
2016-02-17,3518765.485209625,3516777.7483509365,0.9994351039115724
2016-02-18,3537400.735209625,3534619.816647327,0.9992138525515025
2016-02-19,3548520.2852096255,3542074.2271588193,0.9981834518242227
2016-02-22,3546467.5352096255,3540650.816007962,0.9983598555058196
2016-02-23,3542620.2852096255,3536011.748726869,0.9981345625693087
2016-02-24,3525051.2852096255,3519964.756135835,0.9985570340224176
2016-02-25,3553172.5852096253,3547274.1513292925,0.9983399528903028
2016-02-26,3576596.4352096254,3567417.2717750515,0.9974335478992793
2016-03-01,3583740.735209625,3571812.819990275,0.99667165788469
2016-03-02,3597614.1352096256,3582510.307571105,0.9958017099469617
2016-03-03,3640772.013258375,3621481.151425078,0.9947014364637371
2016-03-04,3649159.7668096256,3627990.8474828037,0.9941989606705192
2016-03-07,3666435.8168096254,3643073.775181089,0.9936281329345988
2016-03-08,3650379.3458128753,3627911.890634479,0.9938451725012724
2016-03-09,3636548.0844235,3619594.3688937207,0.9953379647027362
2016-03-10,3652717.811794,3632773.2879517805,0.9945398125806975
2016-03-11,3658328.8630865,3637766.330548001,0.9943792553080778
2016-03-14,3659380.747332,3636690.2742395485,0.9937993680736843
2016-03-15,3623828.4910280006,3603696.4560846835,0.9944445398028189
2016-03-16,3640607.7921308754,3616521.7138365656,0.9933840502274451
2016-03-17,3677726.8921308755,3650268.8410563827,0.9925339613625895
2016-03-18,3698471.4921308756,3667558.239800253,0.9916416140028669
2016-03-21,3676254.3948951256,3647386.2088444624,0.9921473916248152
2016-03-22,3682200.0948951254,3656270.223652653,0.9929580493796574
2016-03-23,3695798.544895125,3669753.488035249,0.9929527931396989
2016-03-24,3687826.794895125,3662858.920084749,0.9932296509030907
2016-03-25,3680327.894895125,3656217.2052765586,0.9934487658961013
2016-03-28,3673875.144895125,3650987.0034478917,0.9937700274112372
2016-03-29,3663908.4448951255,3640686.2985831313,0.993661919597268
2016-03-30,3685753.4948951253,3659475.148845009,0.9928702920348547
2016-03-31,3686423.144895125,3661704.577822025,0.9932947016385436
2016-04-01,3651533.294895125,3625957.2136531994,0.9929957967855089
2016-04-06,3611264.4948951253,3590598.588176553,0.994277376595432
2016-04-07,3594420.544895125,3575924.530379486,0.9948542430456815
2016-04-08,3594875.5132146254,3575999.4928301354,0.9947491866366158
2016-04-11,3618203.2251725,3599284.480379486,0.9947712321238915
2016-04-12,3625799.3751725,3606231.5902516125,0.994603180458666
2016-04-13,3674961.2251725,3652097.6393139386,0.9937785504505593
2016-04-14,3671691.3251725,3651270.4288693885,0.9944382862025711
2016-04-15,3680887.9251725003,3659437.144548311,0.9941723896352579
2016-04-18,3680817.8251725,3657908.5742158066,0.9937760432477747
2016-04-19,3667845.1751725003,3646680.263719236,0.9942296060922831
2016-04-20,3632003.2251725,3610071.5544120716,0.9939615497562266
2016-04-21,3656614.5251725,3634729.1291007553,0.9940148473619291
2016-04-22,3656800.5751724998,3634786.9869871475,0.9939800960613462
2016-04-25,3672495.6251725005,3649242.924804057,0.9936684198589477
2016-04-26,3670368.9251725003,3647203.4486211035,0.9936885155079314
2016-04-27,3665967.7251725,3641364.7486211034,0.99328881801592
2016-04-28,3631227.6251725,3608008.92069961,0.9936058251176729
2016-04-29,3640421.5751725,3617455.7947501927,0.9936914503037414
2016-05-03,3674999.2906251256,3647507.3327261973,0.9925191936855444
2016-05-04,3666378.981638125,3638610.4463192285,0.9924261688554384
2016-05-05,3632510.3389731254,3606820.8313053083,0.992927891383489
2016-05-06,3613759.9646573756,3591548.550751494,0.9938536554383496
2016-05-09,3619869.4855265003,3598578.422208692,0.9941182787382425
2016-05-10,3629450.393279,3610701.0563600236,0.9948341112600143
2016-05-11,3619251.0432790006,3603219.7446670216,0.9955705480442565
2016-05-12,3634775.5432790006,3618204.3798588314,0.995440939000811
2016-05-13,3656584.2932790006,3643328.655817879,0.9963748579554186
2016-05-16,3629885.0932790004,3615288.4768408635,0.9959787662520878
2016-05-17,3641412.3432790004,3626488.9107539426,0.9959017460484523
2016-05-18,3676081.893279,3659705.559057735,0.995545166104377
2016-05-19,3640252.5432790006,3627958.9478638475,0.9966228729273603
2016-05-20,3636356.8432790004,3623024.6346524376,0.9963336357785666
2016-05-23,3679385.2932790006,3661710.694630605,0.995196317526006
2016-05-24,3673163.932470876,3658212.0490292385,0.9959294265879445
2016-05-25,3685538.4324708753,3670563.86030499,0.9959369377255832
2016-05-26,3686819.8302596253,3670382.360293539,0.9955415586541073
2016-05-27,3720184.94279375,3704589.7671213774,0.9958079568859657
2016-05-30,3737633.19279375,3719747.067268666,0.9952145851124264
2016-05-31,3742998.94279375,3719388.3482070193,0.9936920648529203
2016-06-01,3771657.49279375,3746007.1729314458,0.9931991916256149
2016-06-02,3766183.85358525,3741350.2169497027,0.9934061539210555
2016-06-03,3781485.4899686254,3757123.9434555494,0.9935576781723211
2016-06-04,3771487.1740747504,3747010.719709041,0.993510131882733
2016-06-06,3781682.979068001,3758095.0969266067,0.9937625966343675
2016-06-07,3830924.729068001,3803391.878608794,0.9928130014535929
2016-06-08,3858613.1790680005,3830186.3259415575,0.9926328834202268
2016-06-13,3781756.729068001,3758410.439741471,0.9938266020267561
2016-06-14,3804054.529068001,3778892.439741471,0.9933854551415447
2016-06-15,3806477.3790680002,3783841.499048636,0.9940533260111198
2016-06-16,3746782.2290680003,3726373.1290925755,0.9945528993339702
2016-06-17,3793777.3790680002,3771444.2711271415,0.9941132265524908
2016-06-20,3810350.229068001,3786796.040821994,0.9938183665988709
2016-06-21,3842260.4290680005,3817493.590821994,0.9935540969428732
2016-06-22,3834741.8790680007,3805696.3238163567,0.992425681788339
2016-06-23,3824488.679068001,3798900.9763877704,0.9933095101522261
2016-06-24,3748202.979068001,3728070.922923178,0.9946288778229858
2016-06-27,3740852.3290680004,3721237.764805419,0.994756659034582
2016-06-28,3766252.3290680004,3742375.718269596,0.9936603794137412
2016-06-29,3804472.329068001,3777798.8333677286,0.9929889105786172
2016-06-30,3830391.3290680004,3804031.555446234,0.9931182557192714
2016-07-01,3857395.2790680006,3826060.820882327,0.9918767831869062
2016-07-04,3863795.2790680006,3830594.587294971,0.9914072332059379
2016-07-05,3854595.729068001,3820455.1056127837,0.9911428783055618
2016-07-06,3812299.029068001,3782346.7576207006,0.9921432523474889
2016-07-07,3814775.729068001,3786434.1563748512,0.9925705795816013
2016-07-11,3882390.3290680004,3849932.004088649,0.991639602866221
2016-07-12,3889418.6790680005,3857493.975197949,0.9917919086361509
2016-07-13,3910114.0545718754,3877775.785918594,0.9917295843031816
2016-07-14,3920838.104571875,3887216.2006593454,0.991424817088641
2016-07-15,3963784.8045718754,3927097.9879699005,0.9907444983996962
2016-07-18,3981785.8045718754,3943818.783278133,0.9904648257949614
2016-07-19,3989457.5545718754,3952706.681960499,0.9907880026021932
2016-07-20,3980331.9545718753,3944393.499897278,0.9909709905895366
2016-07-21,3991337.5545718754,3954315.333484634,0.9907243572909953
2016-07-22,3972591.4045718755,3933644.614862115,0.9901961249614198
2016-07-25,3976612.816001375,3939030.288400486,0.9905491106778961
2016-07-26,3972069.0904518752,3933560.996135223,0.9903052808398478
2016-07-27,3978341.9404518753,3940875.1336667375,0.9905823060596741
2016-07-28,3985914.1404518755,3950731.7696181927,0.9911733244636087
2016-07-29,3971015.0404518754,3930415.6240577465,0.9897760607853279
2016-08-01,3994409.6404518755,3954140.009866437,0.9899185025547648
2016-08-02,3988333.5904518752,3948672.9244187274,0.9900558303026367
2016-08-03,3970145.5904518757,3928738.6728801546,0.9895704284318178
2016-08-04,3965799.440451876,3925176.37999145,0.9897566528337103
2016-08-05,4006016.6404518755,3960943.5870291004,0.9887486604604591
2016-08-08,4048495.3404518752,4001788.9036712195,0.9884632603342844
2016-08-09,4057175.2404518756,4010358.7005562065,0.9884608041011177
2016-08-10,4097284.190451876,4043389.3075202135,0.9868461936183835
2016-08-11,4085482.7394413752,4032173.476655504,0.9869515388545834
2016-08-12,4081527.4394413754,4028806.7076675016,0.9870830877518026
2016-08-15,4050337.7394413757,4004996.7504825625,0.9888056276104356
2016-08-16,4059940.0400645,4011620.3932976224,0.988098433402945
2016-08-17,4067018.1900645006,4016282.2219637367,0.9875250206097654
2016-08-18,4075061.9000645,4028509.907796496,0.9885763717436373
2016-08-19,4030305.8127433755,3985860.9008875187,0.9889723227167211
2016-08-22,3956738.7127433755,3919174.553527979,0.9905062825871179
2016-08-23,3982650.5127433757,3945008.6724423375,0.990548545452182
2016-08-24,3950199.9921797505,3917564.9866599343,0.9917383915790532
2016-08-25,3996703.0421797503,3958517.689491001,0.9904457868683875
2016-08-26,4002211.8921797504,3964836.949021824,0.9906614281890082
2016-08-29,4003351.4921797505,3968116.647728555,0.9911986632899898
2016-08-30,3997809.3421797506,3960674.5458233864,0.9907112137728616
2016-08-31,3975498.0421797507,3944694.19620442,0.9922515756142994
2016-09-01,3930378.0921797506,3895511.262998098,0.9911288867473013
2016-09-02,3956424.1421797504,3920300.8819934903,0.9908697200077344
2016-09-05,4004250.69217975,3964990.0857163616,0.9901952676089776
2016-09-06,4023625.4421797507,3981623.9751278847,0.9895612880335322
2016-09-07,4041202.7421797505,3995440.329946683,0.9886760414775962
2016-09-08,4066617.0921797506,4020624.2646771395,0.9886901504469017
2016-09-09,4031835.2421797505,3987637.283794825,0.9890377568203828
2016-09-10,3991943.5921797506,3951811.674187143,0.989946772276235
2016-09-12,3964383.7421797505,3922795.7620539623,0.9895095977507663
2016-09-13,3969051.34217975,3932108.5917587276,0.9906922971672284
2016-09-14,3936902.6921797507,3897415.7745840163,0.989970054968803
2016-09-19,4020511.4421797507,3978661.3016937985,0.9895908415912223
2016-09-20,4012597.2921797507,3969891.621314861,0.9893571002133407
2016-09-21,4019563.9921797505,3976529.8228389956,0.9892938215626172
2016-09-22,4020097.4921797505,3980504.240949064,0.9901511713813641
2016-09-23,4039123.0421797507,3997151.2063213554,0.9896086760863455
2016-09-26,4013248.2921797503,3972982.9371059914,0.9899668916193847
2016-09-29,4029770.2921797507,3985645.887727505,0.9890503921432261
2016-09-30,3976377.6421797504,3935436.0986352097,0.989703809037087
2016-10-03,3981175.0921797506,3942769.27017176,0.9903531442052295
2016-10-04,4009908.8921797504,3968799.3524782825,0.9897480115367108
2016-10-05,4007103.5921797506,3966490.0168882282,0.9898646056042115
2016-10-06,4005452.5921797506,3962756.633241314,0.9893405406865141
2016-10-07,3980726.8421797506,3939958.1197905596,0.9897584727599981
2016-10-11,3984491.7921797507,3942887.2197036506,0.9895583741550789
2016-10-12,3986731.1921797507,3948535.9909675135,0.9904194189748334
2016-10-13,3976961.94217975,3942837.723132954,0.9914195258735383
2016-10-14,3954636.1921797507,3920645.6044341074,0.9914048761772678
2016-10-17,3963606.44217975,3928369.8071013438,0.991109956149171
2016-10-18,3983006.6421797504,3947943.420846752,0.9911967956664491
2016-10-19,3986061.94217975,3948943.1361436457,0.9906878501702845
2016-10-20,3989123.3421797506,3951756.301004804,0.9906327686637716
2016-10-21,3989670.5921797506,3952810.6532910066,0.990761157334394
2016-10-24,3984870.5921797506,3949367.3919901415,0.9910905010919844
2016-10-25,4001122.5421797503,3964366.190084973,0.990813490037535
2016-10-26,3979917.8421797506,3943476.5656325,0.9908437113547821
2016-10-27,3963103.69217975,3927610.1240533623,0.9910439971085223
2016-10-28,3977587.2921797507,3938637.7636610316,0.9902077501616879
2016-10-31,3960517.0421797503,3923040.4486870626,0.9905374492538324
2016-11-01,3959948.5921797506,3924491.7025193754,0.9910461237475666
2016-11-02,3942003.69217975,3904667.2634258554,0.9905285657575705
2016-11-03,3944942.0921797506,3905430.469813203,0.9899842326089213
2016-11-04,3935832.44217975,3894260.650112865,0.9894376113115573
2016-11-07,3951341.2921797503,3911621.729897271,0.9899478280043564
2016-11-08,4000533.7421797505,3957037.9888707777,0.9891275124490579
2016-11-09,3923065.5421797507,3880900.825678549,0.989252099908131
2016-11-10,3983004.4421797507,3938492.546282564,0.9888245427432094
2016-11-11,3932173.1921797507,3887312.6043574666,0.988591400828554
2016-11-14,3939067.09217975,3893503.6886336952,0.9884329455478146
2016-11-15,3933623.1921797507,3886731.8924473375,0.9880793615856152
2016-11-16,3940625.9421797507,3894306.76648657,0.9882457314211459
2016-11-17,3947353.2421797505,3897857.0482372423,0.9874609159845101
2016-11-18,3934042.6421797504,3888543.1431420418,0.9884344164067072
2016-11-21,3956568.1921797507,3907090.6192945465,0.9874948262024151
2016-11-22,3972211.2921797503,3921403.2673893776,0.9872091333886491
2016-11-23,3983431.7421797505,3934252.3830399546,0.9876540223799882
2016-11-24,3998584.4921797505,3948058.417770412,0.9873640098119334
2016-11-25,4002490.7921797503,3954287.669103117,0.9879567185586499
2016-11-28,4026786.5921797506,3975234.1656502145,0.987197626358036
2016-11-29,4004258.2921797503,3954464.816031248,0.9875648690680748
2016-11-30,4019531.4921797505,3970984.900761705,0.9879223258948223
2016-12-01,4017422.6421797504,3966712.1229642155,0.9873773501739362
2016-12-02,4019783.2421797505,3967327.838832321,0.9869506885851425
2016-12-05,3995618.09217975,3943958.8603202705,0.987071028644958
2016-12-06,4031196.392179751,3976342.693251395,0.986392699935243
2016-12-07,4043701.892179751,3987928.0049929335,0.9862072208402206
2016-12-08,4095372.642179751,4035355.1902175494,0.9853450571642591
2016-12-09,4107681.4921797505,4046055.1886196006,0.9849973023279739
2016-12-12,4102876.1921797507,4042792.6411736887,0.9853557484574885
2016-12-13,4112044.8421797506,4049560.2065908825,0.984804485849005
2016-12-14,4081513.7921797503,4020517.832389857,0.9850555546555392
2016-12-15,4079200.6421797504,4021776.415136523,0.9859226765044481
2016-12-16,4068166.2421797505,4010665.7121933647,0.985865737395339
2016-12-19,4039546.7921797503,3984545.8213662663,0.9863843709101324
2016-12-20,4029444.0421797503,3976288.909383724,0.9868083208900273
2016-12-21,4015129.8921797504,3961684.1736821635,0.9866889191800039
2016-12-22,3985310.2421797505,3933536.083681314,0.9870087507992554
2016-12-23,3972146.0921797506,3922546.1023596223,0.9875130499560982
2016-12-26,3994579.6921797507,3942161.7509548017,0.9868777330121694
2016-12-27,3987668.2921797507,3937062.2712042136,0.987309370472268
2016-12-28,4024416.0421797503,3969624.443336861,0.9863852051406663
2016-12-29,3996690.2921797507,3943409.599086034,0.9866687961291447
2016-12-30,4029021.3421797506,3974127.727857746,0.9863754471222765
2017-01-03,4033116.0421797503,3980040.463644232,0.9868400566756733
2017-01-04,4048579.1921797507,3992776.452188412,0.9862167102723032
2017-01-05,4083810.2421797505,4024219.7649042346,0.9854081179727613
2017-01-06,4085757.69217975,4025923.524979403,0.9853554293454867
2017-01-09,4071799.8421797506,4015131.061495547,0.9860826212287814
2017-01-10,4083416.5421797503,4023348.252675231,0.985289698250462
2017-01-11,4092980.6921797507,4033080.08536088,0.9853650404622432
2017-01-12,4121039.7421797505,4059825.409226213,0.9851459008446352
2017-01-13,4110444.8421797506,4047043.568533348,0.9845755688056427
2017-01-16,4074321.6421797504,4011513.243112132,0.9845843297158012
2017-01-17,4082060.4421797507,4021248.8886293476,0.9851027307381243
2017-01-18,4061960.2421797505,3999684.650814435,0.9846685866792491
2017-01-19,4054652.1921797507,3991444.094699933,0.9844109693054
2017-01-20,4059411.0421797507,3995978.987555005,0.9843740744739451
2017-01-23,4089194.6421797504,4021687.549369118,0.9834913476325383
2017-01-24,4085744.6421797504,4017039.973827124,0.9831842970205862
2017-02-02,4059529.4921797505,3987661.0757860322,0.9822963679578717
2017-02-03,4071588.5421797503,4001822.376688999,0.9828651238286957
2017-02-06,4108052.7921797503,4032622.9804146076,0.9816385485822544
2017-02-07,4135945.2421797505,4059005.285441942,0.9813972496654092
2017-02-08,4128103.892179751,4050003.3547787606,0.9810807723252937
2017-02-09,4129184.1420832505,4051947.8854419417,0.9812950321459043
2017-02-10,4162448.4920832505,4084772.590765952,0.9813388918889846
2017-02-13,4175701.2420832505,4097515.4964630264,0.9812760202209252
2017-02-14,4177912.642083251,4098791.7069893647,0.9810620896433024
2017-02-15,4214399.79208325,4131772.7698881556,0.9803941186713445
2017-02-16,4200257.642083251,4117359.4049082357,0.9802635351830705
2017-02-17,4186490.9420832507,4105680.595829394,0.9806973555247573
2017-02-18,4199502.342083251,4117572.0835641217,0.9804904839085086
2017-02-20,4195529.54208325,4114653.7356083337,0.9807233376231315
2017-02-21,4195432.09208325,4114249.3141910816,0.9806497218616981
2017-02-22,4204840.942083251,4122419.1827567727,0.9803983645370322
2017-02-23,4190243.3920832505,4112338.107019538,0.9814079331976512
2017-02-24,4190203.1920832503,4109641.77411076,0.9807738636339406
2017-03-01,4181058.2920832504,4099358.9521151874,0.980459650581108
2017-03-02,4190481.2920832504,4109145.1629326725,0.9805902655372213
2017-03-03,4180383.8420832506,4100921.1540559097,0.9809915330675134
2017-03-06,4193881.2920832504,4112961.231325011,0.9807052095368098
2017-03-07,4198822.610345125,4117186.270285907,0.9805573257945975
2017-03-08,4193062.7809963757,4111084.488612025,0.9804490663111726
2017-03-09,4182875.9309963756,4100380.4232374826,0.9802778018952041
2017-03-10,4182759.2309963754,4101742.452235749,0.9806307811933686
2017-03-13,4196995.380996375,4113195.0110843773,0.9800332470482482
2017-03-14,4209616.5809963755,4121837.5243296227,0.9791479687097829
2017-03-15,4210027.980996375,4122388.2139163255,0.9791830915434182
2017-03-16,4239369.777482125,4150899.4269914925,0.9791312494228381
2017-03-17,4248106.921956751,4162982.8587140706,0.9799618830677947
2017-03-20,4245942.77195675,4162611.4067292046,0.9803738840339711
2017-03-21,4261232.014370001,4176627.709611185,0.980145576567174
2017-03-22,4238423.230794501,4153276.8362434446,0.9799108324217317
2017-03-23,4239783.8307945,4152934.852646628,0.9795157060798552
2017-03-24,4229175.7807945,4143430.4349834067,0.979725282122233
2017-03-27,4235228.5307945,4149245.51546848,0.9796981403244631
2017-03-28,4247260.180794501,4156203.2022813763,0.9785610076526814
2017-03-29,4263707.5307945,4167230.1421007398,0.9773724187231522
2017-03-30,4271343.5807945,4176344.4685329446,0.9777589626157198
2017-03-31,4249824.1307945,4157783.7712826137,0.9783425486139636
2017-04-05,4275524.430794501,4180673.756788967,0.977815429302106
2017-04-06,4259040.930794501,4163756.4356362233,0.9776277108610687
2017-04-07,4250354.8807945,4154353.8565075556,0.9774134097082737
2017-04-10,4265752.3307945,4168912.6250598514,0.9772983290577931
2017-04-11,4258032.980794501,4158896.9182217144,0.9767178734829132
2017-04-12,4259107.6307945,4161147.7786791124,0.9769999115760515
2017-04-13,4256990.8307945,4153729.3556450014,0.9757430825543435
2017-04-14,4220707.1307945,4125337.970503135,0.9774044591733109
2017-04-17,4220146.5307945,4126726.293931046,0.9778632717651473
2017-04-18,4226205.3807945,4132954.4117568587,0.9779350597911286
2017-04-19,4185702.3307945,4095021.2953909882,0.9783355269350222
2017-04-20,4179832.0807945,4089109.378573924,0.9782951323242316
2017-04-21,4206291.0307945,4110753.093586208,0.9772868932489802
2017-04-24,4210918.3307945,4111565.75992989,0.9764059611087578
2017-04-25,4247943.2807945,4147169.6610706,0.9762770797389149
2017-04-26,4263238.0807945,4157688.536367086,0.9752419305637878
2017-04-27,4251736.230794501,4152460.6897851336,0.9766505879903054
2017-04-28,4240673.0807945,4145260.795323923,0.9775006741494203
2017-05-02,4308194.180794501,4204183.204275915,0.9758574074998161
2017-05-03,4316805.5807945,4212259.474987733,0.9757816042788924
2017-05-04,4339233.8807945,4234169.403348328,0.9757873209113735
2017-05-05,4312069.5307945,4205420.805734097,0.9752673920726985
2017-05-08,4329081.1307945,4224243.028603892,0.9757828280359884
2017-05-09,4326239.7807945,4219841.457208075,0.9754062814412737
2017-05-10,4318688.1500165,4211598.686712895,0.9752032423773882
2017-05-11,4325815.030481876,4219531.915997339,0.9754304995161347
2017-05-12,4331615.030481876,4225455.444324728,0.9754919157381033
2017-05-15,4349889.780481876,4239997.695281784,0.974736811564012
2017-05-16,4344426.430481875,4235560.470346026,0.9749412351945907
2017-05-17,4342198.430481875,4231302.467352483,0.9744608716287788
2017-05-18,4327884.280481876,4218731.290916928,0.974779133985349
2017-05-19,4326631.730481876,4218553.169710921,0.9750201617555008
2017-05-22,4338397.6304818755,4227817.245941613,0.9745112380286866
2017-05-23,4338787.030481876,4229486.337209083,0.9748084677803018
2017-05-24,4339823.080481876,4231114.980224689,0.9749510295140611
2017-05-25,4346653.730481875,4234494.611962697,0.9741964450186962
2017-05-26,4351277.35305825,4241934.8047945425,0.9748711609507362
2017-05-31,4337893.15305825,4229763.255288931,0.9750731763199175
2017-06-01,4336491.220738125,4225198.514257405,0.974335770369258
2017-06-02,4342541.220738125,4231193.252448971,0.9743587999217133
2017-06-03,4345141.220738125,4233272.569039592,0.9742543116516866
2017-06-05,4358819.320738126,4244273.371221796,0.9737208768963306
2017-06-06,4359783.270738126,4242117.166676217,0.9730110198707222
2017-06-07,4352721.870738125,4236801.6574804345,0.9733683390071433
2017-06-08,4377751.920738125,4258275.1542322645,0.9727081916314445
2017-06-09,4361887.770738125,4243562.856862749,0.9728730035951033
2017-06-12,4357149.170738125,4237532.553263673,0.9725470456054667
2017-06-13,4363293.070738126,4243626.0414206125,0.9725741481542817
2017-06-14,4349221.070738126,4232015.323531994,0.9730513245245912
2017-06-15,4352210.470738125,4235668.285305549,0.9732223002044268
2017-06-16,4357831.670738125,4239937.039865591,0.9729464927100854
2017-06-19,4372936.970738125,4254229.622890049,0.9728540912795184
2017-06-20,4377083.420738125,4256841.269183936,0.9725291615452207
2017-06-21,4379056.220738125,4258281.344050662,0.9724198844226974
2017-06-22,4396155.620738125,4276007.281570457,0.972669680163075
2017-06-23,4396521.520738125,4273913.8500456875,0.972112573516562
2017-06-26,4459236.170738125,4333953.166321971,0.9719048286255231
2017-06-27,4483361.120738125,4357335.815704286,0.9718904407564004
2017-06-28,4457203.870738125,4333831.6372299595,0.9723207111260685
2017-06-29,4500549.070738126,4371766.808093156,0.9713852108663158
2017-06-30,4491146.320738126,4363451.473918861,0.9715674267325412
2017-07-03,4506926.970738125,4373413.301739152,0.9703758969546589
2017-07-04,4490512.820738126,4357860.422515084,0.9704594099786499
2017-07-05,4520537.3895172505,4388146.959441114,0.9707135637494917
2017-07-06,4506742.489517251,4373385.626367521,0.9704094779189358
2017-07-07,4491531.889517251,4360805.660214512,0.9708949568836769
2017-07-10,4479151.039517251,4351430.510214512,0.9714855497892512
2017-07-11,4505171.289517251,4374992.826367521,0.9711046584504717
2017-07-12,4502301.939517251,4368857.280459191,0.9703607930230532
2017-07-13,4510618.6395172505,4375801.048603804,0.9701110642047373
2017-07-14,4526376.8895172505,4391530.292201404,0.9702087120433694
2017-07-17,4555578.189517251,4418874.984815656,0.9699921285477747
2017-07-18,4567594.8895172505,4428400.398657203,0.9695256487873951
2017-07-19,4555571.8895172505,4416945.9832746815,0.9695700321266889
2017-07-20,4548046.339517251,4411250.853280126,0.9699221432621452
2017-07-21,4524063.18951725,4388673.969433134,0.9700735346938063
2017-07-24,4545605.042734875,4407369.98989647,0.9695892952557893
2017-07-25,4543891.892734876,4408783.922972973,0.9702660245993256
2017-07-26,4527753.192734876,4398197.204389253,0.9713862521142925
2017-07-27,4549295.442734876,4415862.265538316,0.9706694852255311
2017-07-28,4536355.942734876,4405324.798103194,0.9711153299507873
2017-07-31,4517388.942734876,4381320.659494287,0.9698789975878829
2017-08-01,4539958.592734876,4403923.8182859,0.9700361200063218
2017-08-02,4579887.292734875,4445140.61190003,0.9705786033100431
2017-08-03,4566880.9927348755,4430127.951169536,0.9700554838668033
2017-08-04,4610843.892734876,4469731.7806216655,0.9693955997218741
2017-08-07,4639749.121936125,4496463.264521653,0.9691177575233464
2017-08-08,4631260.321936125,4490840.283243289,0.9696799512591138
2017-08-09,4587614.521936125,4448836.634156406,0.9697494444844615
2017-08-10,4539451.521936125,4406956.517261004,0.9708125521255461
2017-08-11,4535224.581061,4402887.402616785,0.9708201487977349
2017-08-14,4504723.481061,4379157.251158755,0.9721256520116812
2017-08-15,4516906.681061001,4388066.815673307,0.9714760843016952
2017-08-16,4527294.131061001,4394164.721089603,0.9705940444518462
2017-08-17,4580312.781061,4437181.690981153,0.9687508043835619
2017-08-18,4557354.650944375,4416184.207696173,0.9690235994210044
2017-08-21,4555717.750944375,4412169.2997369,0.9684904862295918
2017-08-22,4579732.897725375,4434410.278760132,0.9682683199630658
2017-08-23,4580439.997725375,4432974.269315786,0.9678053356265293
2017-08-24,4612529.897725375,4460460.122094053,0.9670311566530302
2017-08-25,4604573.197725375,4453047.141948822,0.9670922690833961
2017-08-28,4637036.597725376,4483087.883207121,0.9668001942029589
2017-08-29,4628379.497725375,4477222.9493175475,0.967341366782453
2017-08-30,4637773.897725375,4483844.514318428,0.9668096404004424
2017-08-31,4656787.697725375,4500116.156410825,0.9663563057875547
2017-09-01,4656710.097725376,4492661.577464184,0.9647715840543041
2017-09-04,4623457.497725375,4466055.9309686795,0.9659558746167488
2017-09-05,4632626.897725375,4472746.5551018035,0.9654881892815341
2017-09-06,4608077.297725375,4448209.793571706,0.965307113178726
2017-09-07,4606114.597725376,4445667.63163892,0.9651665275185102
2017-09-08,4620934.397725375,4456255.7823036425,0.9643624857555227
