date,nav,cash,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_telecom,pre_0050,pre_def,tgt_financial,tgt_telecom,tgt_0050,tgt_def
2012-12-04,3000000.0,3000000.0,0.0,0.0,Bull,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881495155251006,0.09386168467541608,0.13220743194510995,0.08578136785437349
2012-12-05,3005099.592890494,2399461.118218912,605638.4746715823,0.20153690616590883,Bull,1.0,0.0,0.0,0.0,0.13895140147364027,0.01894246704324595,0.02654321347242838,0.017099824176594215,0.6801631229371564,0.07789626350656206,0.13179230873608588,0.11014830482019572
2012-12-06,3004199.4421389354,1797855.432034442,1206344.0101044937,0.40155257110546516,Bull,1.0,0.0,0.0,0.0,0.27473823422733634,0.033611117352484426,0.05275788210890363,0.040445337416740765,0.7167985495730518,0.06592219762992155,0.132427132060792,0.08485212073623469
2012-12-07,3004412.34799821,1196299.6446293239,1808112.7033688861,0.6018190893715376,Bull,1.0,0.0,0.0,0.0,0.4224070643450691,0.04439217542454311,0.07981630755837343,0.05520354204355208,0.7325218763883459,0.05694164822244116,0.12856390605223528,0.08197256933697769
2012-12-10,2986395.4020841178,594438.2909393746,2391957.1111447434,0.8009512435879946,Bull,1.0,0.0,0.0,0.0,0.5757066022805151,0.051613393153643224,0.10452671464138809,0.06910453351244819,0.7271658017070474,0.07656216653688068,0.1187429762778468,0.0775290554782252
2012-12-11,2990081.4117099503,147839.27809303685,2842242.1336169136,0.9505567716270001,Bull,1.0,0.0,0.0,0.0,0.689790181605956,0.07058128891524378,0.11492270700532127,0.07526259410047907,0.7022638984934488,0.07656216653688068,0.11467660503813218,0.10649732993153836
2012-12-12,3018900.9266049005,36736.15445058473,2982164.772154316,0.9878312818659145,Bull,1.0,0.0,0.0,0.0,0.7014048660355804,0.07411760287597005,0.1146011440624129,0.09770766889195101,0.7078783182356818,0.07656216653688068,0.11559341508159243,0.09996610014584509
2012-12-13,3028588.274751467,36736.15445058473,2991852.1203008825,0.9878702051523992,Bull,1.0,0.0,0.0,0.0,0.7015154280666789,0.07347489318872864,0.11550150375877881,0.09737838013821278,0.7445521383570861,0.06492162490266051,0.12762205069908722,0.06290418604116614
2012-12-14,3024919.3243276845,78102.65435816711,2946816.6699695173,0.974180252104566,Bull,1.0,0.0,0.0,0.0,0.7150786246111732,0.06663615732786544,0.12087370299743953,0.07159176716808789,0.7225965061854303,0.06492162490266051,0.123858683894011,0.0886231850178982
2012-12-17,3008404.297044003,19480.974935340615,2988923.322108662,0.993524482412659,Bull,1.0,0.0,0.0,0.0,0.7206904178837793,0.06584756583237342,0.12217274133039308,0.08481375736611314,0.7519133280190676,0.06381799871463503,0.11750834313257019,0.06676033013372719
2012-12-18,3012580.638596493,55526.39538949741,2957054.2432069955,0.9815684949049642,Bull,1.0,0.0,0.0,0.0,0.7271264117997277,0.06461194681603057,0.1186334053340072,0.0711967309551988,0.746731907823637,0.06381799871463503,0.11669859541358409,0.07275149804814394
2012-12-19,3021828.967093058,13632.267871394057,3008196.6992216636,0.9954887361197983,Bull,1.0,0.0,0.0,0.0,0.7424985081661984,0.0637165445485885,0.11716219013565937,0.07211149326935197,0.7470299816406019,0.06381799871463503,0.11674517812339588,0.07240684152136731
2012-12-20,2989678.967093058,13632.267871394057,2976046.6992216636,0.9954402235084627,Bull,1.0,0.0,0.0,0.0,0.7419421865742271,0.06362238290251832,0.11698869806749831,0.07288695596421914,0.7506343773619155,0.06381799871463503,0.11730846986650348,0.06823915405694608
2012-12-21,2954087.2293325523,13632.267871394057,2940454.961461158,0.9953852859400925,Bull,1.0,0.0,0.0,0.0,0.740201382101383,0.06356582775737021,0.11784025757379282,0.07377781850754654,0.7299044685708822,0.055363499035976274,0.12368961283722166,0.09104241955591992
2012-12-22,2960337.714935926,3252.9060229242095,2957084.808913002,0.9989011706311371,Bull,1.0,0.0,0.0,0.0,0.7326505989695651,0.05742638724706433,0.12230770096709619,0.0865164834474114,0.7082087049894391,0.055363499035976274,0.12001304869335386,0.1164147472812308
2012-12-24,2962724.2113707955,202.5003192370932,2962521.7110515586,0.9999316506347571,Bull,1.0,0.0,0.0,0.0,0.7152612929232192,0.055914586772608355,0.11992456086069786,0.10883121007823172,0.7212311095613957,0.055363499035976274,0.1222198254005423,0.10118556600208574
2012-12-25,2993544.3676148397,202.5003192370932,2993341.867295603,0.9999323543283916,Bull,1.0,0.0,0.0,0.0,0.7155862873369696,0.055955576209970465,0.1207168345020819,0.10767365627936945,0.7310989260769195,0.055363499035976274,0.12389202560880194,0.08964554927830233
2012-12-26,2981719.8366677663,40421.42139846625,2941298.4152693,0.9864435883943947,Bull,1.0,0.0,0.0,0.0,0.7147595403804758,0.05575983295124226,0.1213641857125027,0.09456002935017399,0.7518165088697619,0.055363499035976274,0.12740282723409835,0.06541716486016345
2012-12-27,2987104.686006798,65041.77500595767,2922062.9110008404,0.9782258133400386,Bull,1.0,0.0,0.0,0.0,0.7288947924053589,0.05549822233435535,0.12128269280187376,0.0725501057984504,0.7328382429657379,0.04902262427698221,0.10954189272900086,0.10859724002827904
2012-12-28,3005984.6599251884,16054.485349889088,2989930.1745752995,0.9946591592552277,Bull,1.0,0.0,0.0,0.0,0.73188806627335,0.051287420742804755,0.11250449960992703,0.09897917262914585,0.7536736429289578,0.04902262427698221,0.11265628962305538,0.08464744317100463
2013-01-02,3031213.395382252,36785.971007980916,2994427.424374271,0.9878642753875327,Bull,0.9999999999999999,0.0,0.0,0.0,0.7387611850130422,0.04881906375362227,0.11292006050165797,0.08736396611921018,0.7622876529052371,0.04902262427698221,0.11394387930037557,0.074745843517405
2013-01-03,3039849.9877499226,28612.05328164464,3011237.9344682777,0.9905876759060656,Bull,1.0,0.0,0.0,0.0,0.7514206323354642,0.047967334107802545,0.11353066808913581,0.07766904137366303,0.7679393617124162,0.04902262427698221,0.11478867538714377,0.06824933862345786
2013-01-04,3014803.339918112,21408.715984087037,2993394.623934025,0.992898801822122,Bull,0.9999999999999999,0.0,0.0,0.0,0.7591348893961899,0.04877037850302823,0.11374340589967445,0.0712501280232293,0.7334508927459064,0.04426696820773666,0.11965609471273773,0.10262604433361916
2013-01-07,3002632.5802695607,4777.364540797149,2997855.2157287635,0.9984089413496046,Bull,0.9999999999999999,0.0,0.0,0.0,0.7393244396890903,0.04589589179360342,0.11810710785272402,0.09508150201418682,0.70045149916906,0.04426696820773666,0.11427253242881812,0.1410090001943851
2013-01-08,3003324.8096140106,388.04823181332904,3002936.7613821975,0.9998707937847512,Bull,0.9999999999999999,0.0,0.0,0.0,0.7108993649855674,0.044948185280482375,0.1144645423963258,0.1295587011223757,0.7131347473211334,0.040700226155802495,0.10907700179945763,0.13708802472360637
2013-01-09,2999494.0411910084,388.04823181332904,2999105.9929591953,0.9998706287705579,Bull,0.9999999999999999,0.0,0.0,0.0,0.710671240124746,0.04452860988080711,0.11503600115937924,0.12963477760562547,0.7445718606925057,0.040700226155802495,0.11388544239874143,0.10084247075295028
2013-01-10,3035761.7993923677,75649.06708900307,2960112.7323033647,0.9750806973379318,Bull,0.9999999999999999,0.0,0.0,0.0,0.7133066238706305,0.04143516794538272,0.11365829165814736,0.10668061386377133,0.7142944069479353,0.040700226155802495,0.1092543766864262,0.13575099020983586
2013-01-11,3036647.253104837,18654.171787755447,3017993.0813170816,0.9938569842879569,Bull,0.9999999999999999,0.0,0.0,0.0,0.7146090635918463,0.04072807596389273,0.11023954121036753,0.12828030352185035,0.7834648436808334,0.040700226155802495,0.11983429006230048,0.05600064010106355
2013-01-14,3036188.4915135317,164231.7770541344,2871956.7144593974,0.9459085700663251,Bull,0.9999999999999999,0.0,0.0,0.0,0.7206729608902637,0.04077026190765018,0.11035744353044778,0.07410790373796343,0.7765926055115566,0.040700226155802495,0.11878315191768986,0.06392401641495088
2013-01-15,3024031.641510374,40947.33752857468,2983084.303981799,0.9864593554622586,Bull,0.9999999999999999,0.0,0.0,0.0,0.7628509630434324,0.04080049901143759,0.11607021407510491,0.06673767933228368,0.7858091372629915,0.040700226155802495,0.12019285976632917,0.05329777681487673
2013-01-16,3004823.2071202197,30408.79444038144,2974414.4126798385,0.9898800054631086,Bull,0.9999999999999999,0.0,0.0,0.0,0.775636864251213,0.04096257633671673,0.11618111147862709,0.057099453396551814,0.7946805415283136,0.040700226155802495,0.12154977889367118,0.04306945342221264
2013-01-17,2984370.736756821,31484.291862442835,2952886.4448943785,0.9894502745672084,Bull,0.9999999999999998,0.0,0.0,0.0,0.7852295028688828,0.041073348726508495,0.11624886135192969,0.04689856161988736,0.7776789364464737,0.040700226155802495,0.11894931086841813,0.06267152652930552
2013-01-18,3011326.2936189654,7568.96958271254,3003757.3240362527,0.997486499686616,Bull,0.9999999999999999,0.0,0.0,0.0,0.7797486791702392,0.04095872980000841,0.11863772476500851,0.058141365951359845,0.7661349228037363,0.040700226155802495,0.1171836047355843,0.07598124630487677
2013-01-21,3007029.257081943,1492.1146652706375,3005537.1424166723,0.9995037911048731,Bull,0.9999999999999999,0.0,0.0,0.0,0.7693115038876924,0.0409267052224914,0.11762166901669148,0.07164391297799784,0.7856498847401929,0.04019132938908235,0.10824277075675479,0.0659160151139698
2013-01-22,3020828.608140896,35597.521914680096,2985231.086226216,0.988215974312893,Bull,0.9999999999999998,0.0,0.0,0.0,0.7702433344710551,0.040452642586434474,0.11039636578562408,0.06712363146977933,0.8061106915074291,0.03893680705868261,0.09868091923020501,0.05627158220368312
2013-01-23,3017866.649584355,54333.95617306541,2963532.6934112892,0.9819959055578056,Bull,0.9999999999999999,0.0,0.0,0.0,0.7817587799397744,0.03956874635810915,0.1016168159856356,0.05905156327428647,0.8141485695074724,0.03893680705868261,0.09966488482954627,0.0472497386042986
2013-01-24,2998254.3185765473,32268.523028604235,2965985.795547943,0.9892375630617205,Bull,0.9999999999999998,0.0,0.0,0.0,0.7990339695858044,0.03929019605512575,0.10026254215243456,0.050650855268355666,0.8161971920465741,0.03893680705868261,0.09991566919135178,0.04495033170339123
2013-01-25,2988768.770156383,14161.077703534165,2974607.692452849,0.9952619025449757,Bull,0.9999999999999999,0.0,0.0,0.0,0.809546132895855,0.03907060364321527,0.09995554121919195,0.04668962478671366,0.8215892768943007,0.0433587259342567,0.08785617646543128,0.04719582070601119
2013-01-28,3024085.868260853,14161.077703534165,3009924.790557319,0.9953172369038323,Bull,0.9999999999999998,0.0,0.0,0.0,0.8111323906985083,0.038212869949509,0.09924982724535202,0.04672214901046296,0.8151123483238712,0.0433587259342567,0.08716356983649783,0.05436535590537402
2013-01-29,3043210.5673941583,14161.077703534165,3029049.489690624,0.9953466651781313,Bull,0.9999999999999998,0.0,0.0,0.0,0.8105214527143584,0.038339345048971185,0.10000228155772675,0.04648358585707496,0.8099443838754217,0.04001904445069252,0.09673107369892116,0.053305497974964484
2013-01-30,3046078.590308492,14161.077703534165,3031917.512604958,0.9953510465066169,Bull,0.9999999999999999,0.0,0.0,0.0,0.8107360748528468,0.03817800380134723,0.10009144247625029,0.046345525376172474,0.8181154623960603,0.04001904445069252,0.09770693971431059,0.04415855343893656
2013-01-31,3070650.5167184346,14161.077703534165,3056489.4390149005,0.9953882483120652,Bull,0.9999999999999999,0.0,0.0,0.0,0.8121117614729395,0.03793114825860207,0.09929049181599092,0.04605484676453268,0.8227151977539136,0.04001904445069252,0.09825628279113657,0.03900947500425721
2013-02-01,3076740.02329888,14161.077703534165,3062578.945595346,0.9953973759250706,Bull,0.9999999999999998,0.0,0.0,0.0,0.8120561799437068,0.03782942306422278,0.09945695693583607,0.04605481598130502,0.8208138532853485,0.04001904445069252,0.0980292065923539,0.041137895671604904
2013-02-04,3161637.617394158,14161.077703534165,3147476.539690624,0.9955209674803889,Bull,0.9999999999999999,0.0,0.0,0.0,0.8163047800927802,0.03698099344363401,0.09749276713567531,0.04474242680829938,0.8214674218321982,0.04001904445069252,0.09810726181260263,0.0404062719045065
2013-02-05,3146005.462690151,14161.077703534165,3131844.3849866167,0.9954987116610329,Bull,0.9999999999999999,0.0,0.0,0.0,0.8161565771104592,0.03680626158258022,0.09762220811192793,0.044913664856065405,0.835043886599861,0.04001904445069252,0.09972868920954052,0.025208379739905935
2013-02-06,3163333.150081215,46313.11303010137,3117020.037051114,0.9853593944005196,Bull,0.9999999999999999,0.0,0.0,0.0,0.8210935670602114,0.0364568303521996,0.0977935567716153,0.030015440216493192,0.8220770754987077,0.04001904445069252,0.09818007231036023,0.03972380774023945
2013-02-18,3167579.5669329385,46313.11303010137,3121266.4539028374,0.9853790214100463,Bull,0.9999999999999999,0.0,0.0,0.0,0.8216175931832872,0.03564431377782984,0.09801502801731296,0.030102086431616312,0.8227744987547896,0.04001904445069252,0.09826336506690804,0.038943091727609735
2013-02-19,3154749.817981399,46313.11303010137,3108436.704951298,0.9853195607568859,Bull,0.9999999999999999,0.0,0.0,0.0,0.8211573181602048,0.03550332243831209,0.09850213738940367,0.030156782768965277,0.8070204791946441,0.04001904445069252,0.09638187387138285,0.056578602483280394
2013-02-20,3197971.0882609664,11761.53357489923,3186209.554686067,0.9963221888971814,Bull,0.9999999999999999,0.0,0.0,0.0,0.8123458994160879,0.03840434969872928,0.09637779438700438,0.04919414539535979,0.8075936491126544,0.04001904445069252,0.09645032714136637,0.05593697929528657
2013-02-21,3157546.250061029,11761.53357489923,3145784.71648613,0.9962751033101505,Bull,0.9999999999999999,0.0,0.0,0.0,0.8107917975708252,0.03859430404151472,0.09691569838259227,0.04997330331521828,0.8071017803901039,0.04001904445069252,0.09639158361452868,0.05648759154467475
2013-02-22,3153901.1379166204,11761.53357489923,3142139.604341721,0.9962707982715436,Bull,0.9999999999999999,0.0,0.0,0.0,0.8108275238104837,0.0387642144296129,0.09667931449538704,0.049999745536060014,0.8012881381893889,0.04001904445069252,0.09569726451883258,0.06299555284108582
2013-02-23,3179567.68791662,11761.53357489923,3167806.154341721,0.9963009016541473,Bull,0.9999999999999999,0.0,0.0,0.0,0.8115099451431032,0.038777567299027496,0.09641725859935185,0.04959613061266474,0.8179606170638168,0.04001904445069252,0.09768844664794288,0.04433189183754764
2013-02-25,3152704.5137918256,11761.53357489923,3140942.9802169264,0.996269382835135,Bull,0.9999999999999998,0.0,0.0,0.0,0.8102083588315199,0.03890421682826279,0.09706453575376406,0.050092271421588175,0.8258080527442953,0.04001904445069252,0.0986256602323174,0.03554724257269465
2013-02-26,3140614.11043893,34262.50136259579,3106351.609076334,0.989090509003092,Bull,0.9999999999999999,0.0,0.0,0.0,0.8142142619497487,0.03909700322362723,0.09638860087707248,0.03939064295264347,0.8254451708203144,0.04001904445069252,0.09858232150581789,0.03595346322317505
2013-02-27,3137265.985319865,34262.50136259579,3103003.483957269,0.98907886627308,Bull,0.9999999999999999,0.0,0.0,0.0,0.8140250338830043,0.03898582414507318,0.0966665884942745,0.039401419750728015,0.8105290815748778,0.04001904445069252,0.09680090372352983,0.05265097025089978
2013-03-01,3156451.1790029975,34262.50136259579,3122188.6776404018,0.9891452459044787,Bull,0.9999999999999998,0.0,0.0,0.0,0.8147762167550249,0.0388327564878467,0.09642715275454952,0.03910911990705767,0.811768641500006,0.04001904445069252,0.0969489434715161,0.051263370577785156
2013-03-04,3110107.2779394602,34262.50136259579,3075844.7765768645,0.9889834985417945,Bull,0.9999999999999999,0.0,0.0,0.0,0.8131595388810985,0.03931774343199369,0.0967157956684011,0.03979042056030123,0.8128956262962787,0.04001904445069252,0.09708353845304334,0.05000179079998538
2013-03-05,3137602.561899082,34262.50136259579,3103340.060536486,0.9890800378038136,Bull,0.9999999999999999,0.0,0.0,0.0,0.814058759709208,0.03895458318532927,0.0966562188859388,0.03941047602333753,0.8036897024956604,0.04001904445069252,0.09598408161211384,0.06030717144153312
2013-03-06,3133279.5389259453,8535.783259815173,3124743.75566613,0.9972757670824541,Bull,0.9999999999999999,0.0,0.0,0.0,0.8055853359528983,0.03990968518655223,0.09673241606265871,0.055048329880344804,0.8050895983666394,0.04001904445069252,0.09615127016649157,0.05874008701617639
2013-03-07,3138239.021557551,8535.783259815173,3129703.238297736,0.9972800722949463,Bull,0.9999999999999999,0.0,0.0,0.0,0.8057443306995182,0.04004213800694898,0.0964924589618123,0.055001144626666734,0.808344388670937,0.04001904445069252,0.09653998742543855,0.05509657945293171
2013-03-08,3186307.164898884,8535.783259815173,3177771.381639069,0.9973211047089724,Bull,0.9999999999999999,0.0,0.0,0.0,0.8077783674951122,0.039623612371974995,0.09572297465855872,0.054196150183326436,0.8119459092019523,0.04001904445069252,0.0969701144253282,0.051064931922026865
2013-03-11,3181013.4263221733,8535.783259815173,3172477.6430623583,0.9973166465789853,Bull,0.9999999999999998,0.0,0.0,0.0,0.8072908868445349,0.039627717052971974,0.09605410573613024,0.05434393694534814,0.813807903149272,0.04001904445069252,0.09719249101973501,0.048980561380300304
2013-03-12,3156041.736605438,8535.783259815173,3147505.953345623,0.9972954149620987,Bull,0.9999999999999999,0.0,0.0,0.0,0.8065210356621537,0.03983210948763072,0.09620794822776452,0.05473432158454978,0.8147119502667467,0.04001904445069252,0.09730046071504829,0.04796854456751239
2013-03-13,3156248.509126104,8535.783259815173,3147712.725866289,0.9972955921451894,Bull,0.9999999999999999,0.0,0.0,0.0,0.8061313431572836,0.0400283119769237,0.09637482572125525,0.05476111128972683,0.8022186376895936,0.03751428333801939,0.1072751192206217,0.052991959751765266
