date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,pre_off,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def,tgt_off
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553646941256098,0.0,0.0,0.09454459206270818,0.15009071381168204,0.0,0.0
2012-12-05,500984826.3854048,400100226.3854048,0.0,100884600.0,0.2013725659674771,Bull,1.0,0.0,0.0,0.0,0.1524110032451563,0.0,0.0,0.018920732726359777,0.030040829995961034,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-06,500800427.57320297,299886327.57320297,0.0,200914100.0,0.4011859593922411,Bull,1.0,0.0,0.0,0.0,0.3063635563241872,0.0,0.0,0.03370903671509425,0.06111336635295967,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-07,500854945.0041839,199795245.00418392,0.0,301059700.0,0.6010915994799354,Bull,1.0,0.0,0.0,0.0,0.45992278262936137,0.0,0.0,0.04829621877806944,0.09287259807250467,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-10,497884846.81719923,99618746.8171992,0.0,398266100.0,0.7999160901280157,Bull,1.0,0.0,0.0,0.0,0.6112555984491289,0.0,0.0,0.06451793061256578,0.12414256106632093,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-11,498732294.0195534,25000444.019553453,0.0,473731850.0,0.9498720168728972,Bull,1.0,0.0,0.0,0.0,0.7286462183372318,0.0,0.0,0.0855765718638759,0.13564922667178955,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-12,503552262.5705487,6286212.570548706,0.0,497266050.0,0.9875162658619412,Bull,1.0,0.0,0.0,0.0,0.7591610214370592,0.0,0.0,0.0896544477221468,0.13870079670273516,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-13,505388012.5705487,6286212.570548706,0.0,499101800.0,0.9875616112488003,Bull,1.0,0.0,0.0,0.0,0.7589236199908064,0.0,0.0,0.08890832169021348,0.13972966956778035,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-14,504581502.17755336,1559852.1775533305,0.0,503021650.0,0.9969086219553794,Bull,1.0,0.0,0.0,0.0,0.7727795179118365,0.0,0.0,0.08051424759860583,0.14361485644493702,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-17,501755952.17755336,1559852.1775533305,0.0,500196100.0,0.9968912134060716,Bull,1.0,0.0,0.0,0.0,0.7731172860361614,0.0,0.0,0.08121557865561682,0.14255834871429346,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
