date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,pre_off,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def,tgt_off
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553646941256098,0.0,0.0,0.09454459206270818,0.15009071381168204,0.0,0.0
2012-12-05,500983922.62075734,400171322.62075734,0.0,100812600.0,0.20122921205260852,Bull,1.0,0.0,0.0,0.0,0.15241127819145778,0.0,0.0,0.01877704967215297,0.030040884188997787,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-06,500798548.37234277,300049448.37234277,0.0,200749100.0,0.40085799100748076,Bull,1.0,0.0,0.0,0.0,0.3063647059254799,0.0,0.0,0.03337968940670993,0.06111359567529096,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-07,500862247.7980851,199834247.7980851,0.0,301028000.0,0.6010195444423969,Bull,1.0,0.0,0.0,0.0,0.4598052678405132,0.0,0.0,0.04834303265308425,0.09287124394879945,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-10,497900204.663404,99587604.66340399,0.0,398312600.0,0.799984808741486,Bull,1.0,0.0,0.0,0.0,0.611191554351187,0.0,0.0,0.06465452252979581,0.12413873186050325,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-11,498766153.07036823,24933253.070368238,0.0,473832900.0,0.9500101341743401,Bull,1.0,0.0,0.0,0.0,0.728588032213025,0.0,0.0,0.08578208392172848,0.1356400180395867,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-12,503597475.989281,6296125.989280989,0.0,497301350.0,0.9874977014590617,Bull,1.0,0.0,0.0,0.0,0.7591188761401516,0.0,0.0,0.08969048129415444,0.1386883440247556,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-13,505421725.989281,6296125.989280989,0.0,499125600.0,0.9875428267810266,Bull,1.0,0.0,0.0,0.0,0.7588987181926854,0.0,0.0,0.08892375948427902,0.1397203491040622,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-14,504625210.362615,1528960.3626149893,0.0,503096250.0,0.9969701070592246,Bull,1.0,0.0,0.0,0.0,0.7728195936143658,0.0,0.0,0.08054809622133634,0.1436024172235224,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-17,501786910.362615,1528960.3626149893,0.0,500257950.0,0.9969529688179588,Bull,1.0,0.0,0.0,0.0,0.7731769043549471,0.0,0.0,0.08122651101150895,0.14254955345150275,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-18,502817110.362615,1528960.3626149893,0.0,501288150.0,0.9969592117469663,Bull,1.0,0.0,0.0,0.0,0.772906474323701,0.0,0.0,0.08166229659604866,0.14239044082721666,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-19,504484060.362615,1528960.3626149893,0.0,502955100.0,0.9969692593230478,Bull,1.0,0.0,0.0,0.0,0.773557443459158,0.0,0.0,0.08109433620280089,0.1423174796610889,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-20,498331210.362615,1528960.3626149893,0.0,496802250.0,0.9969318390443528,Bull,1.0,0.0,0.0,0.0,0.7737430286965755,0.0,0.0,0.08085807021936205,0.1423307401284153,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-21,492596160.362615,1528960.3626149893,0.0,491067200.0,0.996896117985391,Bull,1.0,0.0,0.0,0.0,0.7729938449372014,0.0,0.0,0.08059299522508614,0.14330927782310343,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-22,493480160.362615,1528960.3626149893,0.0,491951200.0,0.9969016781515766,Bull,1.0,0.0,0.0,0.0,0.7726933737717233,0.0,0.0,0.08074934556785236,0.14345895881200094,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-24,493674910.362615,1528960.3626149893,0.0,492145950.0,0.9969029004097212,Bull,1.0,0.0,0.0,0.0,0.773445727107211,0.0,0.0,0.08073187266236685,0.14272530064014327,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-25,499568960.362615,1528960.3626149893,0.0,498040000.0,0.9969394408301405,Bull,1.0,0.0,0.0,0.0,0.7728174298894888,0.0,0.0,0.08067194561236779,0.14345006532828392,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-26,497655660.362615,1528960.3626149893,0.0,496126700.0,0.9969276741241104,Bull,1.0,0.0,0.0,0.0,0.7720348236771759,0.0,0.0,0.08115993289530796,0.14373291755162654,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-27,498827110.362615,1528960.3626149893,0.0,497298150.0,0.9969348892013837,Bull,1.0,0.0,0.0,0.0,0.7725351970542803,0.0,0.0,0.08113833261904715,0.1432613595280563,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-28,502484110.362615,1528960.3626149893,0.0,500955150.0,0.996957196593716,Bull,1.0,0.0,0.0,0.0,0.7717472891235364,0.0,0.0,0.08205990826305701,0.1431499992071225,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2013-01-02,506756868.3277301,246618.3277301154,0.0,506510250.0,0.9995133399404256,Bull,1.0,0.0,0.0,0.0,0.7793805564063386,0.0,0.0,0.06909230478817383,0.1510404787459131,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2013-01-03,508446418.3277301,246618.3277301154,0.0,508199800.0,0.9995149570951031,Bull,1.0,0.0,0.0,0.0,0.7799310521337828,0.0,0.0,0.06780006458375694,0.15178384037756337,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2013-01-04,504147918.3277301,246618.3277301154,0.0,503901300.0,0.9995108214895577,Bull,1.0,0.0,0.0,0.0,0.77857784537124,0.0,0.0,0.0688317827734077,0.15210119334491004,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2013-01-07,502030318.3277301,246618.3277301154,0.0,501783700.0,0.999508758099408,Bull,1.0,0.0,0.0,0.0,0.7776632919311783,0.0,0.0,0.0698033539423078,0.15204211222592182,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
