date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,pre_off,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def,tgt_off
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553646941256098,0.0,0.0,0.09454459206270818,0.15009071381168204,0.0,0.0
2012-12-05,500942390.60211885,400073790.60211885,0.0,100868600.0,0.20135768482032185,Bull,1.0,0.0,0.0,0.0,0.1524239142713051,0.0,0.0,0.01889039573717396,0.03004337481184277,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-06,500767459.5918415,299983859.5918415,0.0,200783600.0,0.4009517714342938,Bull,1.0,0.0,0.0,0.0,0.3063837257417906,0.0,0.0,0.033450655946480966,0.0611173897460222,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-07,500886688.4609101,199864288.46091008,0.0,301022400.0,0.6009790376441442,Bull,1.0,0.0,0.0,0.0,0.45978283173714823,0.0,0.0,0.04832949359142172,0.09286671231557425,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-10,497797476.77214694,99640876.77214696,0.0,398156600.0,0.7998365170144187,Bull,1.0,0.0,0.0,0.0,0.6113176827918929,0.0,0.0,0.06435448449382833,0.12416434972869746,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-11,498754018.9135952,24908018.9135952,0.0,473846000.0,0.9500595123667358,Bull,1.0,0.0,0.0,0.0,0.7284599947513254,0.0,0.0,0.08595619959791648,0.135643318017494,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-12,503656301.57631123,6241151.576311203,0.0,497415150.0,0.9876083123416146,Bull,1.0,0.0,0.0,0.0,0.7589615156280989,0.0,0.0,0.08997465108283555,0.13867214563068017,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-13,505459651.57631123,6241151.576311203,0.0,499218500.0,0.9876525226952384,Bull,1.0,0.0,0.0,0.0,0.7587731262108408,0.0,0.0,0.08916953086055646,0.13970986562384113,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-14,504724791.3560805,1441041.356080453,0.0,503283750.0,0.9971448968214762,Bull,1.0,0.0,0.0,0.0,0.7726637499858205,0.0,0.0,0.0809070620253931,0.14357408481026263,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-17,501794291.3560805,1441041.356080453,0.0,500353250.0,0.9971282228975022,Bull,1.0,0.0,0.0,0.0,0.7731621436974301,0.0,0.0,0.08141862253870963,0.1425474566613625,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
