signal_date,execution_date,code,side,gross_value,cost,period
2019-06-24,2019-06-25,1402,BUY,0.05602396431717184,0.0001078461313105558,VALIDATION_2019_2022
2019-07-01,2019-07-02,2892,SELL,0.00021655732861754207,1.0665448434413948e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2886,SELL,0.00018093397817801893,8.910998425267433e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,2891,SELL,0.0010183483843634322,5.015365792989904e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,1101,SELL,0.0005871283440427172,2.8916070944103825e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,1216,SELL,0.0001609640963409209,7.927481744790356e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,4904,SELL,0.05611971671333832,0.00027638960481319127,VALIDATION_2019_2022
2019-07-01,2019-07-02,2885,SELL,0.0006940097442093354,3.4179979902309773e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2881,SELL,0.0018490180890212427,9.106414088429621e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2324,SELL,0.0006797644667140695,3.347839998566793e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,1402,SELL,0.0561069627828269,0.0002763267917054225,VALIDATION_2019_2022
2019-07-01,2019-07-02,1301,BUY,6.182494407335177e-6,1.1901301734120216e-8,VALIDATION_2019_2022
2019-07-01,2019-07-02,1303,BUY,0.0002608736695751264,5.021818139321184e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,2412,BUY,0.00015512564637303706,2.9861686926809634e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,2887,BUY,0.00010454854643078718,2.0125595187926532e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,2002,BUY,0.000021048315731595073,4.051800778332052e-8,VALIDATION_2019_2022
2019-07-01,2019-07-02,3045,BUY,0.00036566252567337603,7.039003619212489e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,5880,BUY,0.00031277353289781737,6.020890508282985e-7,VALIDATION_2019_2022
2019-07-01,2019-07-02,1326,BUY,0.0015982227923166258,3.0765788752095047e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2027,BUY,0.0014305510991249515,2.7538108658155315e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2882,BUY,0.055932288358623496,0.00010766965509035023,VALIDATION_2019_2022
2019-07-01,2019-07-02,2880,BUY,0.0006897346710103899,1.3277392416950006e-6,VALIDATION_2019_2022
2019-07-01,2019-07-02,2408,BUY,0.055932288358623496,0.00010766965509035023,VALIDATION_2019_2022
2019-07-08,2019-07-09,2892,SELL,0.0001655664197995274,8.154146175126726e-7,VALIDATION_2019_2022
2019-07-08,2019-07-09,2886,SELL,0.0009843966094097434,4.848153301342987e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2891,SELL,0.0008219454503210558,4.0480813428312e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,1101,SELL,0.0004104243364027871,2.0213398567837267e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2412,SELL,0.0006628724697633967,3.264646913584729e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,1216,SELL,0.0004426504090676575,2.1800532646582136e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2887,SELL,0.0005586691031550101,2.751445333038425e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,5880,SELL,0.0002997696553636714,1.4763655526660819e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2002,SELL,0.000051878831835508454,2.555032467898792e-7,VALIDATION_2019_2022
2019-07-08,2019-07-09,2881,SELL,0.00001941290702436177,9.560856709498173e-8,VALIDATION_2019_2022
2019-07-08,2019-07-09,2880,SELL,0.000296185114497631,1.458711688900833e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2882,SELL,0.0551445096493471,0.0002715867100230345,VALIDATION_2019_2022
2019-07-08,2019-07-09,2408,SELL,0.058510142841104104,0.00028816245349243773,VALIDATION_2019_2022
2019-07-08,2019-07-09,1303,BUY,0.0008993206927364416,1.73119233351765e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,3045,BUY,0.000045687008699179206,8.794749174591997e-8,VALIDATION_2019_2022
2019-07-08,2019-07-09,1301,BUY,0.0024131306611757863,4.645276522763389e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2454,BUY,0.055767853889793904,0.00010735311873785326,VALIDATION_2019_2022
2019-07-08,2019-07-09,2027,BUY,0.00033751326518278226,6.497130354768559e-7,VALIDATION_2019_2022
2019-07-08,2019-07-09,9904,BUY,0.055767853889793904,0.00010735311873785326,VALIDATION_2019_2022
2019-07-08,2019-07-09,2324,BUY,0.0003812463932058324,7.338993069212273e-7,VALIDATION_2019_2022
2019-07-08,2019-07-09,1326,BUY,0.0014912382516516726,2.8706336344294698e-6,VALIDATION_2019_2022
2019-07-08,2019-07-09,2885,BUY,0.00045531387863444807,8.764792163713125e-7,VALIDATION_2019_2022
2019-07-15,2019-07-16,2892,SELL,0.0006795812898313935,3.3469378524196135e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2886,SELL,0.0007778380169241109,3.830852233351247e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,1301,SELL,0.00113065434161716,5.568472632464514e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,1216,SELL,0.00019998743879059283,9.849381360436698e-7,VALIDATION_2019_2022
2019-07-15,2019-07-16,2887,SELL,0.0006474431520115051,3.188657523656663e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,5880,SELL,0.05642301891295117,0.00027788336814628454,VALIDATION_2019_2022
2019-07-15,2019-07-16,2885,SELL,0.0002166737548058295,1.0671182424187104e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2027,SELL,0.056398707043523524,0.0002777636321893534,VALIDATION_2019_2022
2019-07-15,2019-07-16,2324,SELL,0.0014857712855433497,7.317423581300998e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2880,SELL,0.0010051244412733612,4.950237873271305e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2454,SELL,0.055945176159713755,0.0002755299925865903,VALIDATION_2019_2022
2019-07-15,2019-07-16,9904,SELL,0.0004889936505043796,2.4082937287340697e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2412,BUY,0.0006716860085021986,1.2929955663667324e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2891,BUY,0.00021960420632089665,4.227380971677261e-7,VALIDATION_2019_2022
2019-07-15,2019-07-16,1303,BUY,0.0002516977564800872,4.845181812241679e-7,VALIDATION_2019_2022
2019-07-15,2019-07-16,2002,BUY,0.00005056078841119551,9.732951769155136e-8,VALIDATION_2019_2022
2019-07-15,2019-07-16,2881,BUY,0.00037949911029419136,7.305357873163184e-7,VALIDATION_2019_2022
2019-07-15,2019-07-16,2884,BUY,0.055705752347114654,0.00010723357326819571,VALIDATION_2019_2022
2019-07-15,2019-07-16,2382,BUY,0.055705752347114654,0.00010723357326819571,VALIDATION_2019_2022
2019-07-15,2019-07-16,1101,BUY,0.002533155727083849,4.876324774636409e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,2823,BUY,0.055705752347114654,0.00010723357326819571,VALIDATION_2019_2022
2019-07-15,2019-07-16,3045,BUY,0.0023523900992797942,4.528350941113604e-6,VALIDATION_2019_2022
2019-07-15,2019-07-16,1326,BUY,0.0006239442197549577,1.2010926230282935e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,3045,SELL,0.00030122355026691167,1.48352598506454e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2892,SELL,0.00018562614917964904,9.142087847097716e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,2886,SELL,0.0004164554741992177,2.051043210431147e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,1101,SELL,0.0012555217483819422,6.183444610781067e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2412,SELL,0.00005906922910223905,2.9091595332852734e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,2887,SELL,0.0010274254450014786,5.0600703166322825e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2002,SELL,0.0005175059448019326,2.548716778149518e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2885,SELL,0.055149182472208486,0.0002716097236756268,VALIDATION_2019_2022
2019-07-22,2019-07-23,2324,SELL,0.05508763204534216,0.0002713065878233102,VALIDATION_2019_2022
2019-07-22,2019-07-23,2880,SELL,0.0005928366860082079,2.9197206785904243e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,9904,SELL,0.0010131200422718173,4.989616208188701e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2884,SELL,0.0005917687172094024,2.9144609322563075e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,2823,SELL,0.05538864180244417,0.0002727890608770376,VALIDATION_2019_2022
2019-07-22,2019-07-23,2891,BUY,0.0000734482997707879,1.4138797705876671e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,1303,BUY,0.00009298203707188495,1.7899042136337852e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,2881,BUY,0.0001933992760545833,3.7229360640507287e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,2330,BUY,0.055642494755671,0.00010711180240466668,VALIDATION_2019_2022
2019-07-22,2019-07-23,1216,BUY,0.00007277599182162064,1.4009378425661972e-7,VALIDATION_2019_2022
2019-07-22,2019-07-23,2890,BUY,0.055642494755671,0.00010711180240466668,VALIDATION_2019_2022
2019-07-22,2019-07-23,2357,BUY,0.055642494755671,0.00010711180240466668,VALIDATION_2019_2022
2019-07-22,2019-07-23,2382,BUY,0.0005865964339786302,1.129198135408863e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,1326,BUY,0.0006814165225879034,1.3117268059817142e-6,VALIDATION_2019_2022
2019-07-22,2019-07-23,1301,BUY,0.001784800543294783,3.4357410458424574e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,3045,SELL,0.0552684305167752,0.00027219702029511786,VALIDATION_2019_2022
2019-07-29,2019-07-30,2892,SELL,0.0003695902659401201,1.8202320597550919e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2886,SELL,0.0004231396155534653,2.083962606600817e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2891,SELL,0.00011124028255252855,5.478583915712032e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,1301,SELL,0.05546409644075273,0.00027316067497070725,VALIDATION_2019_2022
2019-07-29,2019-07-30,1101,SELL,0.00018580923565172242,9.15110485584733e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,2412,SELL,0.0002584481127174826,1.2728569551336018e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,1216,SELL,0.05520214224484969,0.00027187055055588475,VALIDATION_2019_2022
2019-07-29,2019-07-30,2002,SELL,0.0005902505782929071,2.906984098092568e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2881,SELL,0.00011837980029252848,5.830205164407028e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,2880,SELL,0.0011643652619909226,5.734498915305294e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2884,SELL,0.001137775741274813,5.603545525778454e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2382,SELL,0.0005971023916923474,2.940729279084811e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2357,SELL,0.05526988876400355,0.0002722042021627175,VALIDATION_2019_2022
2019-07-29,2019-07-30,2887,BUY,0.00012959892042312872,2.494779218145228e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,1303,BUY,0.00006382319288602467,1.228596463055975e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,2330,BUY,0.0007584851379194321,1.4600838904949068e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2890,BUY,0.0007919367577576606,1.5244782586834966e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2454,BUY,0.05539613087369095,0.00010663755193185508,VALIDATION_2019_2022
2019-07-29,2019-07-30,1326,BUY,0.00039250852798028294,7.555789163620447e-7,VALIDATION_2019_2022
2019-07-29,2019-07-30,9904,BUY,0.0008935591859978274,1.7201014330458178e-6,VALIDATION_2019_2022
2019-07-29,2019-07-30,2885,BUY,0.05539613087369095,0.00010663755193185508,VALIDATION_2019_2022
2019-07-29,2019-07-30,2301,BUY,0.05539613087369095,0.00010663755193185508,VALIDATION_2019_2022
2019-07-29,2019-07-30,2882,BUY,0.05539613087369095,0.00010663755193185508,VALIDATION_2019_2022
2019-08-05,2019-08-06,2892,SELL,0.0015168221685722197,7.4703491802181825e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2886,SELL,0.000624319422895897,3.0747731577622934e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2891,SELL,0.0005933813825428763,2.9224033090236663e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2412,SELL,0.0018454773094333313,9.088975748959158e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,1326,SELL,0.05203306680639409,0.00025626285402149094,VALIDATION_2019_2022
2019-08-05,2019-08-06,2887,SELL,0.0002741643855760298,1.350259598961947e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2002,SELL,0.0006225131692940145,3.0658773587730217e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2880,SELL,0.0005667983426741116,2.79148183767e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,9904,SELL,0.053365499599364076,0.0002628250855268681,VALIDATION_2019_2022
2019-08-05,2019-08-06,2382,SELL,0.050602243072439046,0.0002492160471317623,VALIDATION_2019_2022
2019-08-05,2019-08-06,2330,SELL,0.05099177247020715,0.00025113447941577024,VALIDATION_2019_2022
2019-08-05,2019-08-06,2454,SELL,0.052471490423837704,0.0002584220903374007,VALIDATION_2019_2022
2019-08-05,2019-08-06,2301,SELL,0.004588218773507395,0.000022596977459523923,VALIDATION_2019_2022
2019-08-05,2019-08-06,1303,BUY,0.000366326487506537,7.051784884500838e-7,VALIDATION_2019_2022
2019-08-05,2019-08-06,4904,BUY,0.05305034365793742,0.00010212191154152953,VALIDATION_2019_2022
2019-08-05,2019-08-06,2881,BUY,0.00026183777370837976,5.040377143886311e-7,VALIDATION_2019_2022
2019-08-05,2019-08-06,1101,BUY,0.000057381976764791715,1.1046030527222406e-7,VALIDATION_2019_2022
2019-08-05,2019-08-06,2882,BUY,0.00030308250698913506,5.83433825954085e-7,VALIDATION_2019_2022
2019-08-05,2019-08-06,3045,BUY,0.05305034365793742,0.00010212191154152953,VALIDATION_2019_2022
2019-08-05,2019-08-06,2912,BUY,0.05305034365793742,0.00010212191154152953,VALIDATION_2019_2022
2019-08-05,2019-08-06,1216,BUY,0.05305034365793742,0.00010212191154152953,VALIDATION_2019_2022
2019-08-05,2019-08-06,2890,BUY,0.0003290592503288233,6.334390568829849e-7,VALIDATION_2019_2022
2019-08-05,2019-08-06,2885,BUY,0.001132518847426571,2.180098781296149e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2884,BUY,0.0005472408956384623,1.05343872410404e-6,VALIDATION_2019_2022
2019-08-05,2019-08-06,2308,BUY,0.05305034365793742,0.00010212191154152953,VALIDATION_2019_2022
2019-08-13,2019-08-14,2892,SELL,0.049776236760460835,0.00024514796604526963,VALIDATION_2019_2022
2019-08-13,2019-08-14,2886,SELL,0.04894992948729568,0.00024107840272493124,VALIDATION_2019_2022
2019-08-13,2019-08-14,2891,SELL,0.0005326666542947722,2.6233832724017537e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,1101,SELL,0.000801513043402341,3.94745173875653e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2887,SELL,0.0008355400573615973,4.115034782505867e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2881,SELL,0.0012037161083512937,5.928301833630122e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2880,SELL,0.00035976774163330727,1.7718561275440386e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2884,SELL,0.0009206515199915721,4.534208735958493e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2890,SELL,0.0017514658246777226,8.625969186537785e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2885,SELL,0.05500200186306832,0.0002708848591756115,VALIDATION_2019_2022
2019-08-13,2019-08-14,2301,SELL,0.0006624936258768435,3.262781107443455e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2882,SELL,0.0003994121785480323,1.9671049793490595e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,4904,SELL,0.053348798474578435,0.0002627428324872988,VALIDATION_2019_2022
2019-08-13,2019-08-14,1216,SELL,0.0009720189352449421,4.78719325608134e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2308,SELL,0.05487966585303871,0.00027028235432621566,VALIDATION_2019_2022
2019-08-13,2019-08-14,2412,BUY,0.000024844717770648484,4.7826081708498337e-8,VALIDATION_2019_2022
2019-08-13,2019-08-14,2002,BUY,0.00038658545909066484,7.441770087495299e-7,VALIDATION_2019_2022
2019-08-13,2019-08-14,5880,BUY,0.05332308717784794,0.0001026469428173573,VALIDATION_2019_2022
2019-08-13,2019-08-14,3045,BUY,0.0001542744569098406,2.9697832955144315e-7,VALIDATION_2019_2022
2019-08-13,2019-08-14,1303,BUY,0.0008213287322152182,1.581057809514295e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2912,BUY,0.0005447557646554715,1.0486548469617827e-6,VALIDATION_2019_2022
2019-08-13,2019-08-14,2834,BUY,0.05332308717784794,0.0001026469428173573,VALIDATION_2019_2022
2019-08-13,2019-08-14,2317,BUY,0.05332308717784794,0.0001026469428173573,VALIDATION_2019_2022
2019-08-13,2019-08-14,2454,BUY,0.05332308717784794,0.0001026469428173573,VALIDATION_2019_2022
2019-08-13,2019-08-14,1326,BUY,0.05332308717784794,0.0001026469428173573,VALIDATION_2019_2022
2019-08-20,2019-08-21,2891,SELL,0.0007533847179736763,3.7104197360203564e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,1303,SELL,0.000160534887004668,7.9063431849799e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,1101,SELL,0.00004173184294164328,2.055293264875932e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,2880,SELL,0.0002836716006073686,1.3970826329912905e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2884,SELL,0.05401165610254319,0.00026600740630502523,VALIDATION_2019_2022
2019-08-20,2019-08-21,2890,SELL,0.05412666350036124,0.0002665738177392791,VALIDATION_2019_2022
2019-08-20,2019-08-21,2301,SELL,0.00211751762937374,0.00001042877432466567,VALIDATION_2019_2022
2019-08-20,2019-08-21,2454,SELL,0.05812547701684665,0.0002862679743079698,VALIDATION_2019_2022
2019-08-20,2019-08-21,1326,SELL,0.053445951434018105,0.0002632213108125392,VALIDATION_2019_2022
2019-08-20,2019-08-21,2412,BUY,0.0003104587338385754,5.976330626392576e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,5880,BUY,0.0005404377389796231,1.0403426475357744e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2002,BUY,0.0007716023844345667,1.485334590036541e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2882,BUY,0.0007102120283349312,1.3671581545447426e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2887,BUY,0.00031028887450108107,5.97306083414581e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,2912,BUY,0.00013078523124731417,2.517615701510798e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,2881,BUY,0.00006023922771164585,1.1596051334491826e-7,VALIDATION_2019_2022
2019-08-20,2019-08-21,1216,BUY,0.0009255552650147019,1.7816938851533013e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,3045,BUY,0.0005526197889713848,1.0637930937699158e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2885,BUY,0.053633376052349004,0.00010324424890077184,VALIDATION_2019_2022
2019-08-20,2019-08-21,2317,BUY,0.001390505995245658,2.676724040847892e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2834,BUY,0.0013053088816496246,2.5127195971755276e-6,VALIDATION_2019_2022
2019-08-20,2019-08-21,2330,BUY,0.053633376052349004,0.00010324424890077184,VALIDATION_2019_2022
2019-08-20,2019-08-21,3711,BUY,0.053633376052349004,0.00010324424890077184,VALIDATION_2019_2022
2019-08-20,2019-08-21,2382,BUY,0.053633376052349004,0.00010324424890077184,VALIDATION_2019_2022
2019-08-27,2019-08-28,1303,SELL,5.0756002466789685e-6,2.499733121489392e-8,VALIDATION_2019_2022
2019-08-27,2019-08-28,2412,SELL,0.0006391986152562978,3.148053180137267e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2002,SELL,0.00016750118485473614,8.249433354095756e-7,VALIDATION_2019_2022
2019-08-27,2019-08-28,2881,SELL,0.0014600905168714734,7.190945795592008e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2880,SELL,0.0002342811372356285,1.1538346008854705e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2301,SELL,0.0005299902511294655,2.610201986812618e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2882,SELL,0.0007724610948122781,3.8043708919504704e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,3045,SELL,0.0008829805967223436,4.348679438857543e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,5880,SELL,0.0002274975174728286,1.1204252735536809e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2834,SELL,0.05269254686279628,0.0002595107932992717,VALIDATION_2019_2022
2019-08-27,2019-08-28,2317,SELL,0.00011402247388751785,5.615606838960255e-7,VALIDATION_2019_2022
2019-08-27,2019-08-28,2885,SELL,0.05247686120485899,0.00025844854143393056,VALIDATION_2019_2022
2019-08-27,2019-08-28,3711,SELL,0.05347836629497227,0.0002633809540027385,VALIDATION_2019_2022
2019-08-27,2019-08-28,2382,SELL,0.05258174122779313,0.0002589650755468812,VALIDATION_2019_2022
2019-08-27,2019-08-28,2891,BUY,0.000537502416611124,1.0346921519764137e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2887,BUY,0.00015097625056233134,2.9062928233248785e-7,VALIDATION_2019_2022
2019-08-27,2019-08-28,1101,BUY,0.00006597652867255939,1.2700481769467683e-7,VALIDATION_2019_2022
2019-08-27,2019-08-28,2912,BUY,0.0009251625912051348,1.7809379880698844e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2105,BUY,0.05299642497876275,0.0001020181180841183,VALIDATION_2019_2022
2019-08-27,2019-08-28,1216,BUY,0.0005518149558401675,1.0622437899923225e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,3231,BUY,0.05299642497876275,0.0001020181180841183,VALIDATION_2019_2022
2019-08-27,2019-08-28,2884,BUY,0.05299642497876275,0.0001020181180841183,VALIDATION_2019_2022
2019-08-27,2019-08-28,2330,BUY,0.0005669292250417279,1.091338758205326e-6,VALIDATION_2019_2022
2019-08-27,2019-08-28,2454,BUY,0.05299642497876275,0.0001020181180841183,VALIDATION_2019_2022
2019-09-03,2019-09-04,2891,SELL,0.00006129106615416352,3.0185850080925537e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,1101,SELL,0.0003839873420184159,1.8911376594406984e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2412,SELL,0.0005268377043605443,2.5946756939756813e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2301,SELL,0.052479243152898085,0.0002584602725280231,VALIDATION_2019_2022
2019-09-03,2019-09-04,3045,SELL,0.000016977528695318045,8.361432882444138e-8,VALIDATION_2019_2022
2019-09-03,2019-09-04,1216,SELL,0.0003086959895323427,1.5203277484467878e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,5880,SELL,0.00048694972884927995,2.398227414582704e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2317,SELL,0.000714955453321578,3.5211556076087717e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2330,SELL,0.0002756794280883365,1.3577211833350574e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2884,SELL,0.00033750591838284383,1.6622166480355061e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2454,SELL,0.05441264449296316,0.0002679822741278436,VALIDATION_2019_2022
2019-09-03,2019-09-04,2881,BUY,0.0007673213549032115,1.4770936081886822e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,2002,BUY,0.00011484644288066506,2.2107940254528026e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,2887,BUY,0.0002667675050964421,5.135274473106511e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,2880,BUY,0.0000602397063432493,1.1596143471075492e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,2882,BUY,0.000595901046533146,1.147109514576306e-6,VALIDATION_2019_2022
2019-09-03,2019-09-04,3231,BUY,0.0000700749371973926,1.3489425410498077e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,2105,BUY,0.00015262732074273284,2.9380759242976076e-7,VALIDATION_2019_2022
2019-09-03,2019-09-04,6285,BUY,0.05345916917861557,0.00010290890066883498,VALIDATION_2019_2022
2019-09-03,2019-09-04,2912,BUY,1.7845570076863163e-6,3.435272239796159e-9,VALIDATION_2019_2022
2019-09-03,2019-09-04,2327,BUY,0.05345916917861557,0.00010290890066883498,VALIDATION_2019_2022
2019-09-03,2019-09-04,1303,BUY,0.00030478168128721936,5.867047364778973e-7,VALIDATION_2019_2022
2019-09-10,2019-09-11,2891,SELL,0.0004064925441043324,2.0019757797138374e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,1303,SELL,0.0004403763962764276,2.1688537516614063e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,1101,SELL,0.0013567305140431418,6.6818977816624744e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2887,SELL,0.0002759507511809131,1.3590574495659973e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2881,SELL,0.0008554446103561791,4.213064706004183e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2880,SELL,0.0012521668671252803,6.166921820592006e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2882,SELL,0.0012547755419847345,6.179769544274818e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2912,SELL,0.0007532255268504137,3.709635719738288e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,5880,SELL,0.055580944594899775,0.0002737361521298814,VALIDATION_2019_2022
2019-09-10,2019-09-11,2330,SELL,0.0008021424423786255,3.950551528714731e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2884,SELL,0.0010049189001500522,4.9492255832390074e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2327,SELL,0.05165843926944116,0.0002544178134019977,VALIDATION_2019_2022
2019-09-10,2019-09-11,2412,BUY,0.0005757159903600529,1.1082532814431019e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,2002,BUY,0.0003791075370706834,7.297820088610656e-7,VALIDATION_2019_2022
2019-09-10,2019-09-11,3045,BUY,0.0003491245121780717,6.72064685942788e-7,VALIDATION_2019_2022
2019-09-10,2019-09-11,2105,BUY,0.0005734145846601975,1.10382307547088e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,3231,BUY,0.0005525309914524656,1.0636221585459962e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,6285,BUY,0.0015432338806628937,2.9707252202760707e-6,VALIDATION_2019_2022
2019-09-10,2019-09-11,1216,BUY,0.0004694581735666575,9.037069841158157e-7,VALIDATION_2019_2022
2019-09-10,2019-09-11,2377,BUY,0.05476720255498404,0.00010542686491834428,VALIDATION_2019_2022
