date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,pre_off,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def,tgt_off
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553646941256098,0.0,0.0,0.09454459206270818,0.15009071381168204,0.0,0.0
2012-12-05,500957431.2649439,400103831.2649439,0.0,100853600.0,0.20132169662667615,Bull,1.0,0.0,0.0,0.0,0.1524193379209848,0.0,0.0,0.01885988591115078,0.030042472794540562,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-06,500775226.79049605,299959626.79049605,0.0,200815600.0,0.4010094534568761,Bull,1.0,0.0,0.0,0.0,0.3063789736232052,0.0,0.0,0.03351403803970783,0.061116441793963056,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-07,500873991.0514971,199903141.05149713,0.0,300970850.0,0.6008913526696894,Bull,1.0,0.0,0.0,0.0,0.4598273300565935,0.0,0.0,0.04819495607931876,0.09286906653377718,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-10,497842103.4062974,99660553.40629739,0.0,398181550.0,0.7998149358513321,Bull,1.0,0.0,0.0,0.0,0.6112306450538567,0.0,0.0,0.06443107117804744,0.12415321961942795,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-11,498772407.7465931,24936707.746593133,0.0,473835700.0,0.9500038346963602,Bull,1.0,0.0,0.0,0.0,0.7285107282530545,0.0,0.0,0.08585478934864454,0.1356383170946611,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-12,503655541.5394754,6381491.539475383,0.0,497274050.0,0.987329650895988,Bull,1.0,0.0,0.0,0.0,0.7589956199658698,0.0,0.0,0.08966167603749192,0.13867235489262628,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-13,505459891.5394754,6381491.539475383,0.0,499078400.0,0.9873748804874719,Bull,1.0,0.0,0.0,0.0,0.7588058052080792,0.0,0.0,0.08885927598172692,0.13970979929766575,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-14,504707781.3192446,1581381.3192446334,0.0,503126400.0,0.9968667387788017,Bull,1.0,0.0,0.0,0.0,0.7727229783947245,0.0,0.0,0.08056483673327816,0.14357892365079902,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-17,501805831.3192446,1581381.3192446334,0.0,500224450.0,0.9968486190862167,Bull,1.0,0.0,0.0,0.0,0.7731776431931641,0.0,0.0,0.08112679737693344,0.1425441785161192,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-18,502725881.3192446,1581381.3192446334,0.0,501144500.0,0.996854386499667,Bull,1.0,0.0,0.0,0.0,0.7730764705809914,0.0,0.0,0.0813616356744238,0.14241628024425176,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-19,504460981.3192446,1581381.3192446334,0.0,502879600.0,0.9968652058775506,Bull,1.0,0.0,0.0,0.0,0.7736231630430599,0.0,0.0,0.0809180521618328,0.14232399067265786,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-20,498467381.3192446,1581381.3192446334,0.0,496886000.0,0.9968275129356321,Bull,1.0,0.0,0.0,0.0,0.7735618506861627,0.0,0.0,0.08097380392910715,0.14229185832036237,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-21,492842531.3192446,1581381.3192446334,0.0,491261150.0,0.9967913050949325,Bull,1.0,0.0,0.0,0.0,0.7726375582494921,0.0,0.0,0.08091610903233505,0.14323763781310536,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-22,493627731.3192446,1581381.3192446334,0.0,492046350.0,0.9967964090773055,Bull,1.0,0.0,0.0,0.0,0.7724928641689011,0.0,0.0,0.08088747342717079,0.14341607148123367,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-24,493826331.3192446,1581381.3192446334,0.0,492244950.0,0.9967976974516122,Bull,1.0,0.0,0.0,0.0,0.7732387395785659,0.0,0.0,0.0808774207995408,0.14268153707350548,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-25,499714881.3192446,1581381.3192446334,0.0,498133500.0,0.9968354328070643,Bull,1.0,0.0,0.0,0.0,0.7726219779181333,0.0,0.0,0.08080527818863042,0.14340817670030065,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-26,497666231.3192446,1581381.3192446334,0.0,496084850.0,0.996822405821965,Bull,1.0,0.0,0.0,0.0,0.7720486659934289,0.0,0.0,0.08104387531595886,0.14372986451257733,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
