date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,pre_off,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def,tgt_off
2012-12-04,500000000.0,500000000.0,0.0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7553646941256098,0.0,0.0,0.09454459206270818,0.15009071381168204,0.0,0.0
2012-12-05,500947825.0299774,400099225.0299774,0.0,100848600.0,0.20131557611606576,Bull,1.0,0.0,0.0,0.0,0.15242226073230436,0.0,0.0,0.0188502664911958,0.030043048892565583,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-06,500773040.7513993,299969940.7513993,0.0,200803100.0,0.40098624258745885,Bull,1.0,0.0,0.0,0.0,0.3063803110682357,0.0,0.0,0.03348922293188192,0.06111670858734118,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-07,500881523.00903666,199852873.00903663,0.0,301028650.0,0.6009977133745638,Bull,1.0,0.0,0.0,0.0,0.45982041544751645,0.0,0.0,0.04830962790289121,0.09286767002415616,0.0,0.0,0.7665235205942074,0.0,0.0,0.07873235583858453,0.15474412356720815,0.0,0.0
2012-12-10,497805661.45581627,99629561.45581625,0.0,398176100.0,0.7998625383961024,Bull,1.0,0.0,0.0,0.0,0.6113076317976144,0.0,0.0,0.06439259832091143,0.12416230827757661,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-11,498740983.2964015,24955583.296401493,0.0,473785400.0,0.9499628381620878,Bull,1.0,0.0,0.0,0.0,0.728479034545428,0.0,0.0,0.08583694028320468,0.13564686333345513,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-12,503627948.33856,6275698.338559998,0.0,497352250.0,0.9875390189141346,Bull,1.0,0.0,0.0,0.0,0.7590042436307199,0.0,0.0,0.08985482269061595,0.13867995259279875,0.0,0.0,0.7670128064304345,0.0,0.0,0.0929051972489882,0.14008199632057722,0.0,0.0
2012-12-13,505440198.33856,6275698.338559998,0.0,499164500.0,0.9875836976180586,Bull,1.0,0.0,0.0,0.0,0.7588023296538434,0.0,0.0,0.0890661252270358,0.1397152427371794,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-14,504692538.1183292,1475588.1183292484,0.0,503216950.0,0.9970762632555839,Bull,1.0,0.0,0.0,0.0,0.7727131283810768,0.0,0.0,0.08077987471738958,0.14358326015711748,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-17,501780438.1183292,1475588.1183292484,0.0,500304850.0,0.9970592952490084,Bull,1.0,0.0,0.0,0.0,0.7731834892864233,0.0,0.0,0.08132441382734204,0.14255139213524304,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-18,502662888.1183292,1475588.1183292484,0.0,501187300.0,0.9970644578042096,Bull,1.0,0.0,0.0,0.0,0.7731403276155826,0.0,0.0,0.08149000248126007,0.14243412770736694,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-19,504414388.1183292,1475588.1183292484,0.0,502938800.0,0.9970746510149447,Bull,1.0,0.0,0.0,0.0,0.773661317346192,0.0,0.0,0.08107619640383121,0.14233713726492148,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-20,498500138.1183292,1475588.1183292484,0.0,497024550.0,0.9970399444142601,Bull,1.0,0.0,0.0,0.0,0.7734776191947113,0.0,0.0,0.08127981699853054,0.14228250822101843,0.0,0.0,0.775259604822826,0.0,0.0,0.07826869287294759,0.14647170230422651,0.0,0.0
2012-12-21,492942638.1183292,1475588.1183292484,0.0,491467050.0,0.9970065723590845,Bull,1.0,0.0,0.0,0.0,0.7724477871370439,0.0,0.0,0.08135023611078636,0.14320854911125427,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-22,493696906.2504005,375806.2504004986,0.0,493321100.0,0.9992387915629152,Bull,1.0,0.0,0.0,0.0,0.7783557991451122,0.0,0.0,0.06997937309835425,0.15090361931944873,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-24,493863556.2504005,375806.2504004986,0.0,493487750.0,0.9992390484261408,Bull,1.0,0.0,0.0,0.0,0.7791622708943062,0.0,0.0,0.0699363205947675,0.15014045693706696,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-25,499777056.2504005,375806.2504004986,0.0,499401250.0,0.9992480522150817,Bull,1.0,0.0,0.0,0.0,0.7785012239638767,0.0,0.0,0.06984914486052304,0.150897683390682,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-26,497615456.2504005,375806.2504004986,0.0,497239650.0,0.9992447858166781,Bull,1.0,0.0,0.0,0.0,0.7780979170493528,0.0,0.0,0.06987644688934844,0.15127042187797682,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
2012-12-27,498861206.2504005,375806.2504004986,0.0,498485400.0,0.9992466717281443,Bull,1.0,0.0,0.0,0.0,0.7784835644346884,0.0,0.0,0.07001145721976444,0.15075165007369146,0.0,0.0,0.7805248416691991,0.0,0.0,0.0662015196547107,0.1532736386760903,0.0,0.0
