date,rel_soft,ex_soft,rel_sleeve,ex_sleeve
2013-05-08,1.0019930481425525,-0.00017126548405554942,1.000006249767713,2.563065628624628e-07
2013-05-09,1.0020992055590947,0.00010623985421753801,1.0000060411251064,-2.092194801850411e-07
2013-05-10,1.001852376486661,-0.0002459122669602465,1.0000064343102755,3.925446877550698e-07
2013-05-13,1.0018875972066648,3.496729877172644e-05,1.0000064689592065,3.4463123133043894e-08
2013-05-14,1.0021735078593632,0.0002855087313287097,1.0000064658608625,-3.0998086320011e-09
2013-05-15,1.0018331899263322,-0.0003427470059955695,1.0000067877980117,3.249376527847403e-07
2013-05-16,1.0013337342417468,-0.0005064322042709346,1.0000079031898597,1.1330375109253055e-06
2013-05-17,1.001432486512848,9.84183953210982e-05,1.0000077311830209,-1.7165257282236723e-07
2013-05-20,1.001119790149103,-0.0003122240298000234,1.000008014208672,2.8300076559961695e-07
2013-05-21,1.0018951989010332,0.0007735341541970087,1.0000072705823406,-7.426533101817512e-07
2013-05-22,1.0019373155524747,4.2108926705752836e-05,1.0000070699669767,-2.0095724373447865e-07
2013-05-23,1.0023861801647589,0.0004398658397569699,1.0000061464572736,-9.067421655739594e-07
2013-05-24,1.0021074239835304,-0.0002764023568373464,1.000008403119236,2.242932196971914e-06
2013-05-27,1.0015942799602113,-0.0005172321138529057,1.0000094646773594,1.0722612580060797e-06
2013-05-28,1.0022810484792275,0.0006855493619589703,1.0000070795062426,-2.384710251268629e-06
2013-05-29,1.0021720029432972,-0.00010948567149893229,1.000006833198891,-2.47863862767872e-07
2013-05-30,1.002258614886796,8.526289562693634e-05,1.0000075032821365,6.610744178736638e-07
2013-05-31,1.0024613832296425,0.00020440237201935219,1.0000074265258931,-7.754896924616617e-08
2013-06-03,1.0027822689087207,0.00031539776932643093,1.0000076337983719,2.0422756052962399e-07
2013-06-04,1.0027357796282894,-4.622481303684367e-05,1.0000063966509625,-1.2335226262649712e-06
2013-06-05,1.0036237281268354,0.0008838246600276767,1.0000046616540874,-1.7316525958710471e-06
2013-06-06,1.0034599149133236,-0.00016167174964065723,1.0000045103398516,-1.4987662111387579e-07
2013-06-07,1.0031335462290747,-0.0003263335891419139,0.9999174124206094,-8.738947824937782e-05
2013-06-10,1.0025143769456177,-0.0006210182309924761,0.9999605275697854,4.3382988186957405e-05
2013-06-11,1.0029799160798996,0.000462429502069317,0.9999605567780451,2.9087257269466704e-08
2013-06-13,1.0031387420383533,0.00015557922157338755,0.999959754055467,-7.886874948681566e-07
2013-06-14,1.0034203345622403,0.0002803543511573636,0.9999608950397488,1.1395787036239113e-06
2013-06-17,1.0031921808323374,-0.0002280297570229628,0.9999631866665262,2.2983053125091857e-06
2013-06-18,1.0037680080966935,0.0005762460694611615,0.9999655870876696,2.409923863133656e-06
2013-06-19,1.0039568978954374,0.00018741866363192194,0.9999647778120698,-8.060260437980915e-07
2013-06-20,1.0029957027929255,-0.0009508481051374584,0.9999638364941222,-9.34902455229647e-07
2013-06-21,1.0022655191671626,-0.0007220048521409117,0.9999707789492501,6.885506396714369e-06
2013-06-24,1.0030945849051496,0.0008235191683851895,0.9999665058272886,-4.254274545978376e-06
2013-06-25,1.0026803335968149,-0.0004101353289210907,0.9999667827753711,2.750540774032473e-07
2013-06-26,1.002821640671539,0.0001422895995186746,1.0000195095083342,5.323742445462187e-05
2013-06-27,1.002684030847839,-0.0001375857397698521,1.0000867642460456,6.743138698950268e-05
2013-06-28,1.0021833710614894,-0.0005116728321512554,0.9999494196295797,-0.00014073033066730467
2013-07-01,1.0020195629266817,-0.00016262713786774352,1.0001239372261959,0.00017364646099726766
2013-07-02,1.0020352285120289,1.5637858129080584e-05,1.0000850776454793,-3.886432513966476e-05
2013-07-03,1.001700034899965,-0.00033345052024302824,1.000053909623173,-3.1066401801060906e-05
2013-07-04,1.0012010197806032,-0.0004980633105707843,1.0000583708381077,4.460035042508359e-06
2013-07-05,1.0018833635856237,0.0006851994199370548,1.0000950395282973,3.6864221319321544e-05
2013-07-08,1.0016914726791724,-0.00019050548947741053,1.0000268259478076,-6.784218675948139e-05
2013-07-09,1.0013671211060795,-0.00032748335507370996,1.0001232225776044,9.748940042486609e-05
2013-07-10,1.0005109575361044,-0.0008624546998421412,1.0000838702413042,-3.969080303090067e-05
2013-07-11,0.9999466047490339,-0.0005728684378860649,1.0001035777328637,2.001340560164877e-05
2013-07-12,1.0003417780623067,0.00039700221196303787,1.0001317021777794,2.825017270069452e-05
2013-07-15,1.0002639038917351,-7.81193079602005e-05,1.0001495159639309,1.7873615081098748e-05
2013-07-16,1.0004280595331476,0.00016421393088350555,1.0001383815732725,-1.1139618233180215e-05
2013-07-17,1.0004733295278687,4.5599444168376024e-05,1.0001614400139713,2.3232974204923096e-05
2013-07-18,1.0005004133394015,2.7069634919052454e-05,1.0001595235290888,-1.9160790497574354e-06
2013-07-19,1.0007058412981338,0.00020404598345824532,1.0000768106142115,-8.21844822188611e-05
2013-07-22,1.000180416358977,-0.0005266989254244514,1.0000700781186058,-6.753064628162164e-06
2013-07-23,1.000037992205647,-0.0001436833118797498,1.0000879101447642,1.7991662235594674e-05
2013-07-24,1.0000413330375044,3.330793817979405e-06,1.000089589738956,1.6744640117805076e-06
2013-07-25,1.0001675435015185,0.00012556723396250913,1.0001134944652,2.3781748524243085e-05
2013-07-26,1.0001154301934978,-5.227990868061916e-05,1.0001247516345608,1.1293767639974917e-05
2013-07-29,0.9997934074257491,-0.0003211097746916858,1.0001625401965697,3.768107336843407e-05
2013-07-30,0.999509216091731,-0.00028593817656008547,1.000148305662751,-1.4316743540465637e-05
2013-07-31,1.0000631840244394,0.0005511941379030549,1.000119544027527,-2.8599335188062014e-05
2013-08-01,0.9994443638462759,-0.0006202713595522269,1.0000994929887337,-2.0096927445534263e-05
2013-08-02,0.9987407124952805,-0.0007098075423150885,1.0000815372839724,-1.8100932793974067e-05
2013-08-05,0.9982997735432825,-0.0004419163754905142,1.0000973098777877,1.578636327770333e-05
2013-08-06,0.9993016142682772,0.000993236311303658,1.0000992989795467,1.9684737216918435e-06
2013-08-07,1.0001054146850783,0.0007980975403113488,1.0000584967540582,-4.048042495563564e-05
2013-08-08,0.9996301396558307,-0.00047341923393640073,1.0000258268200384,-3.254389522255874e-05
2013-08-09,0.9997149473376625,8.431043984613584e-05,1.0000367352556967,1.0840186719041078e-05
2013-08-12,0.9995961560666902,-0.00011964762848371002,1.0000691508658703,3.263878615511473e-05
2013-08-13,0.9998187815353683,0.00022242270502836892,1.0000488328195172,-2.028994009417584e-05
2013-08-14,1.0010488063332859,0.00122959039956283,1.000051532260285,2.6978666670673945e-06
2013-08-15,1.0009882882862924,-6.026664657710068e-05,1.000076711471081,2.5099617811608077e-05
2013-08-16,1.0005340964817293,-0.00045471433306110143,1.0000477895610882,-2.898157627839737e-05
2013-08-19,1.0005966953510252,6.248179061374426e-05,1.0000795389295658,3.170539794894456e-05
2013-08-20,1.0006494314940184,5.262968609809349e-05,1.000057590306471,-2.1915643113934458e-05
2013-08-22,0.999848836225062,-0.0007982713850387402,1.0001176992492424,5.996993448342813e-05
2013-08-23,1.0003593633023078,0.0005110601538289572,1.0000949480440218,-2.2768838701114902e-05
2013-08-26,1.0003046321831148,-5.489730285734851e-05,1.000082142043331,-1.2848280446231541e-05
2013-08-27,0.9999603036505036,-0.00034339027225571694,1.0000605850058917,-2.1503079463025543e-05
2013-08-28,1.0008176688160983,0.0008558149222116507,1.00007863086981,1.8011428037589816e-05
2013-08-29,1.0010815527046402,0.0002641190376193592,1.0001068071666124,2.8222245199049922e-05
2013-08-30,1.0014594838516182,0.00038184112511219226,1.0001254900661487,1.8894585509299233e-05
2013-09-02,1.0009006472868465,-0.0005572688877031329,1.000112870905985,-1.2600544798346824e-05
2013-09-03,1.0006690131068459,-0.00023350307054359476,1.0001255662098303,1.2807813787096833e-05
2013-09-04,0.9998677353380175,-0.0008066414117144927,1.0001020026038827,-2.3734227145189024e-05
2013-09-05,1.0002490492741178,0.00038234265805892065,1.0001219285101568,1.997498297123812e-05
2013-09-06,1.00009243722104,-0.00015635806934388707,1.0001310291068353,9.08699275181668e-06
2013-09-09,1.0001379377654762,4.5467841031654466e-05,1.000135414769724,4.3823415970534185e-06
2013-09-10,0.9999781404792893,-0.00016091920582184116,1.0001621305853976,2.6903452422732954e-05
2013-09-11,1.0000192276670858,4.116681960786295e-05,1.000124074711371,-3.812261645697035e-05
2013-09-12,0.9999664487647273,-5.295437982000273e-05,1.0000843358277551,-3.986682623757787e-05
2013-09-13,0.9998910842066103,-7.520207989752947e-05,1.000164265436691,7.97478873775237e-05
2013-09-14,1.000074492859069,0.00018269134754034244,1.0002016741580355,3.7252239403540166e-05
2013-09-16,0.9994434697752831,-0.0006387679356136822,1.0000667391563884,-0.00013657375591957788
2013-09-17,0.9998919863677151,0.0004496026043612211,1.000070503158076,3.7707641111772716e-06
2013-09-18,0.9999822571279354,8.993019899350418e-05,1.000075684908983,5.161280428267467e-06
2013-09-23,0.9999244691280429,-5.865241974056801e-05,0.9999401170023337,-0.00013758294031340768
2013-09-24,0.9993114023160636,-0.0006129970469427315,0.9999070550606658,-3.3057662003788124e-05
2013-09-25,0.9994221625761278,0.0001109372857794888,0.9998939354864194,-1.3132715048547183e-05
2013-09-26,0.999559490367073,0.0001351882475941757,0.9999086301056442,1.4458854346477423e-05
2013-09-27,0.9989531544230689,-0.0006121114407380279,0.9999073796360972,-1.2619397848911973e-06
2013-09-30,0.9996940738198088,0.0007330595752733648,0.9999500964880932,4.222337024128997e-05
2013-10-01,0.9991449288349694,-0.0005503261992012565,0.9999217627760334,-2.8387388016026804e-05
2013-10-02,0.9996286723676738,0.0004818052682106222,0.9999154630204624,-6.269639062028709e-06
2013-10-03,0.9986085626720885,-0.0010424844209411255,0.9998669384051447,-4.957471422595283e-05
2013-10-04,0.9983973872561499,-0.00021191382669161207,0.9998686021321153,1.667443281005987e-06
2013-10-07,0.99843599281996,3.862642913454728e-05,0.9998786885802434,1.0077050292545131e-05
2013-10-08,0.9989012182244134,0.0004688310525127193,0.9998382246459668,-4.071870619015705e-05
2013-10-09,0.9986990756255351,-0.000201566752691007,0.999823542158828,-1.4626940338269279e-05
2013-10-11,0.9988140646573611,0.00011524459099776507,0.9998034723491445,-2.0091792168441813e-05
2013-10-14,0.9983312475780713,-0.0004815621575604556,0.9998217309171537,1.8193089205142954e-05
2013-10-15,0.9981994054763305,-0.000133084499273739,0.9998091414847043,-1.2689122849351975e-05
2013-10-16,0.9980079028667113,-0.00019114159016220267,0.999819017734635,9.841760076234607e-06
2013-10-17,0.998334753155554,0.0003273039123570243,0.999821265706631,2.247014149747706e-06
2013-10-18,0.9982048465472061,-0.00013037023230411116,0.9998115822663894,-9.703550980288966e-06
2013-10-21,0.9983402179742146,0.00013485616660724453,0.9998225082930114,1.0866947485421719e-05
2013-10-22,0.9984240141136501,8.38044364535051e-05,0.9998154364712633,-7.0620365678619734e-06
2013-10-23,0.9983824572065965,-4.168456942998944e-05,0.9998180181896855,2.5860454726522875e-06
2013-10-24,0.998698997294058,0.000317960113063398,0.9998186596110922,6.433737784750093e-07
2013-10-25,0.998507829723108,-0.0001901203959040476,0.9998138850067303,-4.743132475892864e-06
2013-10-28,0.997996237051771,-0.0005167401030994334,0.9998040490242907,-9.92196997962047e-06
2013-10-29,0.9984618299234514,0.00046451710760264664,0.9998181094747504,1.4002598543783051e-05
2013-10-30,0.9981693196543359,-0.000294982478098893,0.9998161765960377,-1.9465706622145973e-06
2013-10-31,0.9982400825982775,7.108557321933162e-05,0.9998076255695437,-8.575864039572778e-06
2013-11-01,0.9982987002018124,5.826521649343608e-05,0.9998164046034674,8.71257624945887e-06
2013-11-04,0.9986518335264077,0.0003504275774997012,0.9998233849302353,6.916327891959284e-06
2013-11-05,0.9994434629997394,0.0007887998036846255,0.99983025939798,6.841868623985725e-06
2013-11-06,0.9991237045116756,-0.00032004630954762803,0.9998381698893666,7.914548766141394e-06
2013-11-07,1.0001013890445674,0.0009728624522959972,0.9998413017874718,3.1142241768700174e-06
2013-11-08,0.9997174469333008,-0.00038494965511826074,0.999841767047632,4.6660244445995147e-07
2013-11-11,1.0005415620979834,0.0008179087951950548,0.9998516615141672,9.818730799082687e-06
2013-11-12,0.9993824654441966,-0.0011647962875196427,0.999832753413187,-1.9014188711308222e-05
2013-11-13,0.9995425802297123,0.00015841182544018562,0.9998384190409497,5.602844428853615e-06
2013-11-14,0.9995480374858449,5.461820393737327e-06,0.9998369969136105,-1.4228956171091767e-06
2013-11-15,0.9997490081258422,0.00020173594034988973,0.9998476696900758,1.0710322370766079e-05
2013-11-18,0.9990394921088408,-0.0007106750676921791,0.9998459644820277,-1.7078251015600898e-06
2013-11-19,0.9994919673640015,0.0004539197160235986,0.9998474895649705,1.5287174925937563e-06
2013-11-20,0.9989086020059399,-0.000581946420318169,0.9998286924475556,-1.874472904572766e-05
2013-11-21,0.9996171576805356,0.0007015581785854152,0.9998414325272397,1.2602653999382873e-05
2013-11-22,0.9996690092209951,5.227514627792473e-05,0.9998380912396916,-3.3678288882121876e-06
2013-11-25,0.9988834536824637,-0.0007962751849586169,0.9998374375207003,-6.625275450478085e-07
2013-11-26,0.9988238895059958,-5.9597215249285185e-05,0.9998209487082416,-1.648221705219388e-05
2013-11-27,0.9992376256812061,0.00041518268808871106,0.9998236662501954,2.7243235694029977e-06
2013-11-28,0.9988939045576338,-0.00034613116035320246,0.9998233229561346,-3.4549847249820687e-07
2013-11-29,0.9987220852841991,-0.00017241806274737037,0.999815960537093,-7.381209207402151e-06
2013-12-02,0.9985249725355448,-0.00019710819261509194,0.9998201074038634,4.1422340352204046e-06
2013-12-03,0.9986537555166453,0.0001284372170801129,0.9998214431330665,1.3304173446249123e-06
2013-12-04,0.9988192985771346,0.00016633396703036318,0.9998304597447539,9.049109110925713e-06
2013-12-05,0.9985731891051559,-0.00024551542413076,0.9998222664779962,-8.165224105849411e-06
2013-12-06,0.9992104907525415,0.000634696990432837,0.9998293545633831,7.050297375021941e-06
2013-12-09,0.9985601680701498,-0.0006588107634428741,0.999824415143122,-5.0007928464879114e-06
2013-12-10,0.9983794479196355,-0.0001818190780760176,0.9998153879621052,-9.070589720883149e-06
2013-12-11,0.9980421823457539,-0.0003390412832766643,0.9998056043641146,-9.820983578157083e-06
2013-12-12,0.9982642108325641,0.00022006238976435277,0.9998057307041198,1.2500038393259416e-07
2013-12-13,0.9981254991792397,-0.0001398401774792557,0.9998024367658588,-3.3156169620962572e-06
2013-12-16,0.9981673291124912,4.162222330239551e-05,0.9997984368776689,-3.973350843788914e-06
2013-12-17,0.998512592742601,0.00034513910553479743,0.9998041105285086,5.662351688084932e-06
2013-12-18,0.9986897400935756,0.0001774873192210702,0.9998194151492142,1.5314184210968307e-05
2013-12-19,0.9986920599996747,2.329618713492465e-06,0.999830133023219,1.0750585295760118e-05
2013-12-20,0.9991094660655219,0.0004166288174571875,0.9998282304343973,-1.896884406438204e-06
2013-12-23,0.9984413676046006,-0.0006699371969205448,0.9998113978803582,-1.686674645684505e-05
2013-12-24,0.9984843157405331,4.2990976037771134e-05,0.9998133786306802,1.9800091828336974e-06
2013-12-25,0.9984374469645625,-4.70857035290706e-05,0.9998127774302842,-6.031801120798264e-07
2013-12-26,0.9981804943661913,-0.0002578578838994261,0.9998102046268758,-2.5783162240777813e-06
2013-12-27,0.9981771380307076,-3.374703771763521e-06,0.9998130479225175,2.854196214263638e-06
2013-12-30,0.9978744007771375,-0.0003066585556610324,0.9998119210364245,-1.1396147376885324e-06
2013-12-31,0.9969419064611086,-0.0009316256741047635,0.999809378356006,-2.5353890161783355e-06
2014-01-02,0.9971420613744999,0.00020093907198814875,0.9998037171970121,-5.667038128098767e-06
2014-01-03,0.997517954825927,0.0003732928056245921,0.9998064125888699,2.669617627071297e-06
2014-01-06,0.997808168499452,0.0002899750122394851,0.9998115708120161,5.142184256956561e-06
2014-01-07,0.9980201794247261,0.0002120561435260404,0.9998174169872228,5.835705147783088e-06
2014-01-08,0.9978910842281249,-0.0001295444304494353,0.9998123567132713,-5.0687551926831276e-06
2014-01-09,0.9982645542994482,0.00037456467081375955,0.9998279924446752,1.5651423803664244e-05
2014-01-10,0.9985095947374056,0.00024556785667417813,0.9998298670873115,1.875739867207571e-06
2014-01-13,0.9978939175169218,-0.0006187718405024079,0.9998263625358531,-3.5175156116729056e-06
2014-01-14,0.9980560586675044,0.00016263577625741377,0.9998303442331091,3.986124545773961e-06
2014-01-15,0.997682099295542,-0.00037540046440609487,0.999824020167053,-6.337170670445147e-06
2014-01-16,0.9976400067156009,-4.2221200956316096e-05,0.999821544701848,-2.477710019821444e-06
2014-01-17,0.9975172048603658,-0.00012292375241218512,0.9998245432463849,2.994971890490916e-06
2014-01-20,0.99788026057987,0.00036476453103650996,0.999824827108008,2.845395248307625e-07
2014-01-21,0.9976786884966513,-0.00020116123089675142,0.9998268263139378,1.991250723087923e-06
2014-01-22,0.9977940075044696,0.00011609155616065792,0.9998280302098965,1.209357221920726e-06
2014-01-23,0.998049179307007,0.0002544800163454264,0.9998282941142684,2.626534868488406e-07
2014-01-24,0.998064591127307,1.5510691762310458e-05,0.9998379149405014,9.665317405982421e-06
2014-01-27,0.9989559906345133,0.0008800012009396729,0.9998398730959952,1.9296880042762865e-06
2014-02-05,0.9993859354018434,0.00042134942548444076,0.9998446103432848,4.63843737896763e-06
2014-02-06,0.9989194201058189,-0.00046755829858557973,0.9998412075774279,-3.4088090290484985e-06
2014-02-07,0.9984205250186353,-0.0005026086879076352,0.9998285821132088,-1.2707717277571362e-05
2014-02-10,0.9987921267025743,0.00037195188479466346,0.9998334492355638,4.864848355379259e-06
2014-02-11,0.9987491429229435,-4.307626716548718e-05,0.9998340663861545,6.178343612273096e-07
2014-02-12,0.9988859997397269,0.000138105397373689,0.9998417939624101,7.789615237507874e-06
2014-02-13,0.9990196830501186,0.00013329079970370028,0.9998459378163698,4.127737425752009e-06
2014-02-14,0.9987899116945862,-0.00023127992016425125,0.9998504457778523,4.533808762197111e-06
2014-02-17,0.9987838649085337,-6.052746982621038e-06,0.9998538151296235,3.369095912919562e-06
2014-02-18,0.9986016975166425,-0.0001837005429006222,0.9998523226494475,-1.503430582472376e-06
2014-02-19,0.9986377381029241,3.6082670290205066e-05,0.9998563128313017,3.989844338359028e-06
2014-02-20,0.998907952376314,0.0002682765373640539,0.9998556795765403,-6.279473778736389e-07
