date,nav_core
2019-07-02,2743144.7270589927
2019-07-03,2744322.5524441856
2019-07-04,2752832.586959469
2019-07-05,2758839.107758884
2019-07-08,2759152.082435509
2019-07-09,2758240.829968615
2019-07-10,2770779.428799023
2019-07-11,2793199.566772755
2019-07-12,2792113.772737359
2019-07-15,2788270.1588764796
2019-07-16,2793138.6853681095
2019-07-17,2799561.077794124
2019-07-18,2798053.539601485
2019-07-19,2803717.4677436356
2019-07-22,2810331.0152975596
2019-07-23,2814834.083143044
2019-07-24,2820927.2089010505
2019-07-25,2841061.8219359317
2019-07-26,2841958.1913959254
2019-07-29,2837305.27472503
2019-07-30,2848427.0250425376
2019-07-31,2856203.333663916
2019-08-01,2815184.927015255
2019-08-02,2785614.1819499703
2019-08-05,2778485.185075923
2019-08-06,2768972.905330779
2019-08-07,2766849.4322936684
2019-08-08,2779339.1418146007
2019-08-12,2728761.3590474674
2019-08-13,2697642.9754081224
2019-08-14,2714306.2083520656
2019-08-15,2602581.667476853
2019-08-16,2631351.9293736946
2019-08-19,2640816.8316977033
2019-08-20,2645666.6625482985
2019-08-21,2629229.619494827
2019-08-22,2635080.2487199064
2019-08-23,2638664.7052502045
2019-08-26,2605035.8712918353
2019-08-27,2614850.5581901376
2019-08-28,2610284.566320655
2019-08-29,2613952.0169300535
2019-08-30,2656215.3496243665
2019-09-02,2654157.8078008597
2019-09-03,2641007.3002200224
2019-09-04,2654567.030215781
2019-09-05,2670558.963880499
2019-09-06,2689271.058279227
2019-09-09,2715536.9467508276
2019-09-10,2749452.2297039297
2019-09-11,2755948.865669531
2019-09-12,2752824.7928459286
2019-09-16,2753052.6583827897
2019-09-17,2763776.5234719003
2019-09-18,2782379.1969563784
2019-09-19,2778747.079307812
2019-09-20,2780366.8028572286
2019-09-23,2776504.747133653
2019-09-24,2769014.178264175
2019-09-25,2755914.009253429
2019-09-26,2755995.401960756
2019-09-27,2741920.676560286
2019-10-01,2774648.7437531077
2019-10-02,2767162.6289286106
2019-10-03,2750821.7875727857
2019-10-04,2758991.413898727
2019-10-07,2763093.50421707
2019-10-08,2778231.8101674574
2019-10-09,2764371.871866038
2019-10-14,2782691.9546367866
2019-10-15,2783244.3980629942
2019-10-16,2789003.9194379193
2019-10-17,2795393.6866936907
2019-10-18,2783418.6321409107
2019-10-21,2793025.524879759
2019-10-22,2799517.451472961
2019-10-23,2795343.103494958
2019-10-24,2814704.5533301453
2019-10-25,2817931.6933220015
2019-10-28,2827478.2153110444
2019-10-29,2834086.032182891
2019-10-30,2854966.226247453
2019-10-31,2863569.4552707784
2019-11-01,2870017.3804387217
2019-11-04,2896908.833044811
2019-11-05,2913271.2070129965
2019-11-06,2934044.9862831393
2019-11-07,2924104.749413549
2019-11-08,2919729.997781116
2019-11-11,2889723.635768806
2019-11-12,2897338.322133773
2019-11-13,2876474.015108634
2019-11-14,2859331.1335893865
2019-11-15,2882168.7243896658
2019-11-18,2895752.171465705
