date,state,e45_exposure,alpha_trail_20,alpha_invest_frac
2019-01-02,ALPHA_WEAK,0.9147150102642784,,0.9147150102642784
2019-01-03,ALPHA_WEAK,0.9147150102642784,,0.9147150102642784
2019-01-04,ALPHA_WEAK,0.9147150102642784,,0.9147150102642784
2019-01-07,ALPHA_WEAK,0.9189792597510644,,0.9189792597510644
2019-01-08,ALPHA_WEAK,0.9189792597510644,0.0032145593630934,0.9189792597510644
2019-01-09,ALPHA_WEAK,0.9189792597510644,0.0194733452455775,0.9189792597510644
2019-01-10,ALPHA_WEAK,0.9189792597510644,0.0190017574406975,0.9189792597510644
2019-01-11,ALPHA_WEAK,0.9189792597510644,0.019372373297362,0.9189792597510644
2019-01-14,ALPHA_WEAK,0.9230302967635112,0.0212466859102911,0.9230302967635112
2019-01-15,ALPHA_WEAK,0.9230302967635112,0.0245878249344349,0.9230302967635112
2019-01-16,ALPHA_WEAK,0.9230302967635112,0.0385441356180848,0.9230302967635112
2019-01-17,ALPHA_WEAK,0.9230302967635112,0.0358066309023592,0.9230302967635112
2019-01-18,ALPHA_WEAK,0.9230302967635112,0.0365614657697519,0.9230302967635112
2019-01-21,ALPHA_WEAK,0.9268787819253356,0.0418852039141852,0.9268787819253356
2019-01-22,ALPHA_WEAK,0.9268787819253356,0.0382723926191697,0.9268787819253356
2019-01-23,ALPHA_WEAK,0.9268787819253356,0.0302203468318811,0.9268787819253356
2019-01-24,ALPHA_WEAK,0.9268787819253356,0.0311211307829604,0.9268787819253356
2019-01-25,ALPHA_WEAK,0.9268787819253356,0.0396792877524359,0.9268787819253356
2019-01-28,ALPHA_WEAK,0.930534842829069,0.0428296511997814,0.930534842829069
2019-01-29,ALPHA_WEAK,0.930534842829069,0.0397864057297854,0.930534842829069
2019-01-30,ALPHA_WEAK,0.930534842829069,0.0438982631799504,0.930534842829069
2019-02-11,ALPHA_WEAK,0.930534842829069,0.0599011906752393,0.930534842829069
2019-02-12,ALPHA_WEAK,0.930534842829069,0.0949607755518924,0.930534842829069
2019-02-13,ALPHA_WEAK,0.9340081006876156,0.059052142536573,0.9340081006876156
2019-02-14,ALPHA_WEAK,0.9340081006876156,0.0530861035592442,0.9340081006876156
2019-02-15,ALPHA_WEAK,0.9340081006876156,0.0431541187652875,0.9340081006876156
2019-02-18,ALPHA_WEAK,0.9340081006876156,0.046439434642572,0.9340081006876156
2019-02-19,ALPHA_WEAK,0.9340081006876156,0.0464644743008519,0.9340081006876156
2019-02-20,ALPHA_WEAK,0.9373076956532348,0.0434627461849785,0.9373076956532348
2019-02-21,ALPHA_WEAK,0.9373076956532348,0.0443207311737714,0.9373076956532348
2019-02-22,ALPHA_WEAK,0.9373076956532348,0.0348997553212853,0.9373076956532348
2019-02-25,ALPHA_WEAK,0.9373076956532348,0.036958087937553,0.9373076956532348
2019-02-26,ALPHA_WEAK,0.9373076956532348,0.0370196691601294,0.9373076956532348
2019-02-27,ALPHA_WEAK,0.9404423108705732,0.032157159368559,0.9404423108705732
2019-03-04,ALPHA_WEAK,0.9404423108705732,0.0315969616376365,0.9404423108705732
2019-03-05,ALPHA_WEAK,0.9404423108705732,0.0329015463740527,0.9404423108705732
2019-03-06,ALPHA_WEAK,0.9404423108705732,0.0328019220516089,0.9404423108705732
2019-03-07,ALPHA_WEAK,0.9404423108705732,0.0264429325970372,0.9404423108705732
2019-03-08,ALPHA_WEAK,0.9434201953270444,0.0158394838549471,0.9434201953270444
2019-03-11,ALPHA_WEAK,0.9434201953270444,0.0151274981419489,0.9434201953270444
2019-03-12,ALPHA_WEAK,0.9434201953270444,0.018831555218397,0.9434201953270444
2019-03-13,ALPHA_WEAK,0.9434201953270444,0.0057663896147748,0.9434201953270444
2019-03-14,ALPHA_WEAK,0.9434201953270444,0.0091227499417265,0.9434201953270444
2019-03-15,ALPHA_WEAK,0.9462491855606924,0.0014928881072573,0.9462491855606924
2019-03-18,ALPHA_WEAK,0.9462491855606924,0.0148283995210951,0.9462491855606924
2019-03-19,ALPHA_WEAK,0.9462491855606924,0.0128179135793549,0.9462491855606924
2019-03-20,ALPHA_WEAK,0.9462491855606924,0.0093458066315357,0.9462491855606924
2019-03-21,ALPHA_WEAK,0.9462491855606924,0.0149471510606589,0.9462491855606924
2019-03-22,ALPHA_WEAK,0.9489367262826576,0.0231006959221105,0.9489367262826576
2019-03-25,ALPHA_WEAK,0.9489367262826576,0.0065703421677734,0.9489367262826576
2019-03-26,ALPHA_WEAK,0.9489367262826576,0.0117030955452313,0.9489367262826576
2019-03-27,ALPHA_WEAK,0.9489367262826576,0.0161979130788125,0.9489367262826576
2019-03-28,ALPHA_WEAK,0.9489367262826576,0.0111101185438449,0.9489367262826576
2019-03-29,NORMAL,0.9514898899685248,0.0184973462665485,0.9514898899685248
2019-04-01,NORMAL,0.9514898899685248,0.031333528097551,0.9514898899685248
2019-04-02,NORMAL,0.9514898899685248,0.0351135944632714,0.9514898899685248
2019-04-03,NORMAL,0.9514898899685248,0.0382457610568984,0.9514898899685248
2019-04-08,NORMAL,0.9514898899685248,0.0367225091367284,0.9514898899685248
2019-04-09,NORMAL,0.9539153954700984,0.044885476542569,0.9539153954700984
2019-04-10,NORMAL,0.9539153954700984,0.0500519739980849,0.9539153954700984
2019-04-11,NORMAL,0.9539153954700984,0.0464748138718449,0.9539153954700984
2019-04-12,NORMAL,0.9539153954700984,0.0466408361898298,0.9539153954700984
2019-04-15,NORMAL,0.9539153954700984,0.0464916982684389,0.9539153954700984
2019-04-16,NORMAL,0.9562196256965936,0.0424723030420624,0.9562196256965936
2019-04-17,NORMAL,0.9562196256965936,0.0399030915940692,0.9562196256965936
2019-04-18,NORMAL,0.9562196256965936,0.0354873793782097,0.9562196256965936
2019-04-19,NORMAL,0.9562196256965936,0.0377932152895952,0.9562196256965936
2019-04-22,NORMAL,0.9562196256965936,0.0312777240201458,0.9562196256965936
2019-04-23,NORMAL,0.958408644411764,0.0186691731813581,0.958408644411764
2019-04-24,NORMAL,0.958408644411764,0.0396022457365778,0.958408644411764
2019-04-25,NORMAL,0.958408644411764,0.0283702238172514,0.958408644411764
2019-04-26,NORMAL,0.958408644411764,0.0272428507661179,0.958408644411764
2019-04-29,NORMAL,0.958408644411764,0.0318618951752729,0.958408644411764
2019-04-30,NORMAL,0.9604882121911756,0.0287539755689696,0.9604882121911756
2019-05-02,NORMAL,0.9604882121911756,0.0237393414957602,0.9604882121911756
2019-05-03,NORMAL,0.9604882121911756,0.0279880686529745,0.9604882121911756
2019-05-06,NORMAL,0.9604882121911756,0.0153718629865655,0.9604882121911756
2019-05-07,NORMAL,0.9604882121911756,0.0129852182532523,0.9604882121911756
2019-05-08,NORMAL,0.9624638015816168,0.0146611672500804,0.9624638015816168
2019-05-09,NORMAL,0.9624638015816168,0.0134238555624193,0.9624638015816168
2019-05-10,NORMAL,0.9624638015816168,0.0018215889616191,0.9624638015816168
2019-05-13,NORMAL,0.9624638015816168,-0.0051783762969876,0.9624638015816168
2019-05-14,NORMAL,0.9624638015816168,-0.0253337685900612,0.9624638015816168
2019-05-15,NORMAL,0.964340611502536,-0.013749973279211,0.964340611502536
2019-05-16,NORMAL,0.964340611502536,-0.0142463990514876,0.964340611502536
2019-05-17,NORMAL,0.964340611502536,-0.0153624877103479,0.964340611502536
2019-05-20,NORMAL,0.964340611502536,-0.0221613496035834,0.964340611502536
2019-05-21,NORMAL,0.964340611502536,-0.0195783500355174,0.964340611502536
2019-05-22,NORMAL,0.9661235809274092,-0.0071835424779304,0.9661235809274094
2019-05-23,NORMAL,0.9661235809274092,-0.0202868206765619,0.9661235809274094
2019-05-24,NORMAL,0.9661235809274092,-0.0225456867892765,0.9661235809274094
2019-05-27,NORMAL,0.9661235809274092,-0.0234538690762002,0.9661235809274094
2019-05-28,NORMAL,0.9661235809274092,-0.0211268779700022,0.9661235809274094
2019-05-29,NORMAL,0.9678174018810388,-0.0333188823646233,0.9678174018810388
2019-05-30,NORMAL,0.9678174018810388,-0.031684555457129,0.9678174018810388
2019-05-31,NORMAL,0.9678174018810388,-0.02807456139938,0.9678174018810388
2019-06-03,NORMAL,0.9678174018810388,-0.0128796496713335,0.9678174018810388
2019-06-04,NORMAL,0.9678174018810388,-0.0077752504683505,0.9678174018810388
2019-06-05,NORMAL,0.9694265317869868,-0.0051718834257628,0.9694265317869868
2019-06-06,NORMAL,0.9694265317869868,-0.005301531789001,0.9694265317869868
2019-06-10,NORMAL,0.9694265317869868,0.0086510912736335,0.9694265317869868
2019-06-11,NORMAL,0.9694265317869868,0.0185420477590187,0.9694265317869868
2019-06-12,NORMAL,0.9694265317869868,0.0346662095952203,0.9694265317869868
2019-06-13,NORMAL,0.9709552051976376,0.0202474522400626,0.9709552051976376
2019-06-14,NORMAL,0.9709552051976376,0.0165198011694927,0.9709552051976376
2019-06-17,NORMAL,0.9709552051976376,0.0167087792931206,0.9709552051976376
2019-06-18,NORMAL,0.9709552051976376,0.0243108659906894,0.9709552051976376
2019-06-19,NORMAL,0.9709552051976376,0.0291962355360537,0.9709552051976376
2019-06-20,NORMAL,0.9724074449377555,0.0301637373342944,0.9724074449377555
2019-06-21,NORMAL,0.9724074449377555,0.0312691384698806,0.9724074449377555
2019-06-24,NORMAL,0.9724074449377555,0.0309182994181063,0.9724074449377555
2019-06-25,NORMAL,0.9724074449377555,0.0349988735935,0.9724074449377555
2019-06-26,NORMAL,0.9724074449377555,0.0314448205123383,0.9724074449377555
2019-06-27,NORMAL,0.9737870726908678,0.0390437585461931,0.9737870726908678
2019-06-28,NORMAL,0.9737870726908678,0.0369080646825576,0.9737870726908678
2019-07-01,NORMAL,0.9737870726908678,0.02888477778417,0.9737870726908678
2019-07-02,NORMAL,0.9737870726908678,0.0175099588829266,0.9737870726908678
2019-07-03,NORMAL,0.9737870726908678,0.0106625645248363,0.9737870726908678
2019-07-04,NORMAL,0.9750977190563244,0.0075562612995425,0.9750977190563244
2019-07-05,NORMAL,0.9750977190563244,0.0082490536025647,0.9750977190563244
2019-07-08,NORMAL,0.9750977190563244,0.0030255366810461,0.9750977190563244
2019-07-09,NORMAL,0.9750977190563244,-0.0017312971580333,0.9750977190563244
2019-07-10,NORMAL,0.9750977190563244,0.0019024945241876,0.9750977190563244
2019-07-11,NORMAL,0.9763428331035082,0.0118902882159981,0.9763428331035082
2019-07-12,NORMAL,0.9763428331035082,0.0064060985190643,0.9763428331035082
2019-07-15,NORMAL,0.9763428331035082,0.0085360208187852,0.9763428331035082
2019-07-16,NORMAL,0.9763428331035082,0.0056856396974374,0.9763428331035082
2019-07-17,NORMAL,0.9763428331035082,-0.0061403928489673,0.9763428331035082
2019-07-18,NORMAL,0.9775256914483328,-0.0129522874788793,0.9775256914483328
2019-07-19,NORMAL,0.9775256914483328,-0.0094199273534393,0.9775256914483328
2019-07-22,NORMAL,0.9775256914483328,-0.0033799256360121,0.9775256914483328
2019-07-23,NORMAL,0.9775256914483328,-0.0057154040931806,0.9775256914483328
2019-07-24,NORMAL,0.9775256914483328,-0.0049503456193221,0.9775256914483328
2019-07-25,NORMAL,0.9786494068759162,-0.0069940083631665,0.9786494068759162
2019-07-26,NORMAL,0.9786494068759162,-0.0082001817245428,0.9786494068759162
2019-07-29,NORMAL,0.9786494068759162,-0.0057707609177031,0.9786494068759162
2019-07-30,NORMAL,0.9786494068759162,0.0004290739579697,0.9786494068759162
2019-07-31,NORMAL,0.9786494068759162,0.0015231987449664,0.9786494068759162
2019-08-01,NORMAL,0.9797169365321204,-0.0130261510679225,0.9797169365321204
2019-08-02,NORMAL,0.9797169365321204,-0.02512721964649,0.9797169365321204
2019-08-05,NORMAL,0.9797169365321204,-0.0305774358587741,0.9797169365321204
2019-08-06,NORMAL,0.9797169365321204,-0.0490225500863731,0.9797169365321204
2019-08-07,NORMAL,0.9797169365321204,-0.0323035914112364,0.9797169365321204
2019-08-08,NORMAL,0.9807310897055144,-0.0397644862545393,0.9807310897055144
2019-08-12,NORMAL,0.9807310897055144,-0.036680687407934,0.9807310897055144
2019-08-13,NORMAL,0.9807310897055144,-0.0412071225711603,0.9807310897055144
2019-08-14,NORMAL,0.9807310897055144,-0.0402157470476151,0.9807310897055144
2019-08-15,NORMAL,0.9807310897055144,-0.043867430040834,0.9807310897055144
2019-08-16,ALPHA_WEAK,0.9125404011991968,-0.0436949997679269,0.9125404011991968
2019-08-19,ALPHA_WEAK,0.9125404011991968,-0.0313717796874848,0.9125404011991968
2019-08-20,ALPHA_WEAK,0.9125404011991968,-0.0290306296724185,0.9125404011991968
2019-08-21,ALPHA_WEAK,0.9125404011991968,-0.0329834466319963,0.9125404011991968
2019-08-22,ALPHA_WEAK,0.9125404011991968,-0.0342147405287955,0.9125404011991968
2019-08-23,ALPHA_WEAK,0.9139095280405728,-0.0349513291658588,0.9139095280405728
2019-08-26,ALPHA_WEAK,0.9139095280405728,-0.048525708719152,0.9139095280405728
2019-08-27,ALPHA_WEAK,0.9139095280405728,-0.0442803611344843,0.9139095280405728
2019-08-28,ALPHA_WEAK,0.9139095280405728,-0.0457775131915891,0.9139095280405728
2019-08-29,ALPHA_WEAK,0.9139095280405728,-0.0400936420963043,0.9139095280405728
2019-08-30,ALPHA_WEAK,0.9182140516385444,-0.0207447384163024,0.9182140516385444
2019-09-02,ALPHA_WEAK,0.9182140516385444,-0.0017178815749904,0.9182140516385444
2019-09-03,ALPHA_WEAK,0.9182140516385444,0.0026952675386611,0.9182140516385444
2019-09-04,ALPHA_WEAK,0.9182140516385444,0.0138445385283427,0.9182140516385444
2019-09-05,ALPHA_WEAK,0.9182140516385444,0.0084903721072724,0.9182140516385444
2019-09-06,ALPHA_WEAK,0.922303349056617,0.0151472465066548,0.922303349056617
2019-09-09,ALPHA_WEAK,0.922303349056617,0.0234203679471103,0.922303349056617
2019-09-10,ALPHA_WEAK,0.922303349056617,0.02772887143319,0.922303349056617
2019-09-11,ALPHA_WEAK,0.922303349056617,0.0276760960400046,0.922303349056617
2019-09-12,ALPHA_WEAK,0.922303349056617,0.0405307087575295,0.922303349056617
2019-09-16,ALPHA_WEAK,0.9261881816037862,0.0357147962929373,0.9261881816037862
2019-09-17,ALPHA_WEAK,0.9261881816037862,0.0267446695979562,0.9261881816037862
2019-09-18,ALPHA_WEAK,0.9261881816037862,0.0207231612024405,0.9261881816037862
2019-09-19,ALPHA_WEAK,0.9261881816037862,0.028220550899584,0.9261881816037862
2019-09-20,ALPHA_WEAK,0.9261881816037862,0.0246115771369506,0.9261881816037862
2019-09-23,ALPHA_WEAK,0.929878772523597,0.0309531983763133,0.929878772523597
2019-09-24,ALPHA_WEAK,0.929878772523597,0.0443923277471125,0.929878772523597
2019-09-25,ALPHA_WEAK,0.929878772523597,0.035147076653049,0.929878772523597
2019-09-26,ALPHA_WEAK,0.929878772523597,0.0361488981768725,0.929878772523597
2019-09-27,ALPHA_WEAK,0.929878772523597,0.0288927865333554,0.929878772523597
2019-10-01,ALPHA_WEAK,0.9333848338974172,0.0206308085092088,0.9333848338974172
2019-10-02,ALPHA_WEAK,0.9333848338974172,0.0095526382740291,0.9333848338974172
2019-10-03,ALPHA_WEAK,0.9333848338974172,-0.0003926378842097,0.9333848338974172
2019-10-04,ALPHA_WEAK,0.9333848338974172,0.0151630737089438,0.9333848338974172
2019-10-07,ALPHA_WEAK,0.9333848338974172,0.0067369077833692,0.9333848338974172
2019-10-08,ALPHA_WEAK,0.9367155922025464,0.0058240590401512,0.9367155922025464
2019-10-09,ALPHA_WEAK,0.9367155922025464,-0.0073861220561003,0.9367155922025464
2019-10-14,ALPHA_WEAK,0.9367155922025464,-0.0044649995937879,0.9367155922025464
2019-10-15,ALPHA_WEAK,0.9367155922025464,-0.0032119464789827,0.9367155922025464
2019-10-16,ALPHA_WEAK,0.9367155922025464,-0.0026379018895265,0.9367155922025464
2019-10-17,ALPHA_WEAK,0.939879812592419,-0.000845135771051,0.939879812592419
2019-10-18,ALPHA_WEAK,0.939879812592419,-0.000414789266991,0.939879812592419
2019-10-21,ALPHA_WEAK,0.939879812592419,-0.0003620796421447,0.939879812592419
2019-10-22,ALPHA_WEAK,0.939879812592419,-0.0035168721954714,0.939879812592419
2019-10-23,ALPHA_WEAK,0.939879812592419,0.0065373763639051,0.939879812592419
2019-10-24,ALPHA_WEAK,0.942885821962798,0.0069540110032557,0.942885821962798
2019-10-25,ALPHA_WEAK,0.942885821962798,0.0099703613901565,0.942885821962798
2019-10-28,ALPHA_WEAK,0.942885821962798,0.0128329688987893,0.942885821962798
2019-10-29,ALPHA_WEAK,0.942885821962798,0.012078694393337,0.942885821962798
2019-10-30,ALPHA_WEAK,0.942885821962798,0.0114817851251269,0.942885821962798
2019-10-31,ALPHA_WEAK,0.9457415308646582,0.0183146269484011,0.9457415308646584
2019-11-01,ALPHA_WEAK,0.9457415308646582,0.020313663479976,0.9457415308646584
2019-11-04,ALPHA_WEAK,0.9457415308646582,0.0334398875652734,0.9457415308646584
2019-11-05,ALPHA_WEAK,0.9457415308646582,0.0351876727181359,0.9457415308646584
2019-11-06,ALPHA_WEAK,0.9457415308646582,0.0372716652415581,0.9457415308646584
2019-11-07,ALPHA_WEAK,0.9484544543214252,0.0348868990142448,0.9484544543214252
2019-11-08,ALPHA_WEAK,0.9484544543214252,0.0423022594577355,0.9484544543214252
2019-11-11,ALPHA_WEAK,0.9484544543214252,0.0335411445942726,0.9484544543214252
2019-11-12,ALPHA_WEAK,0.9484544543214252,0.0249230266099442,0.9484544543214252
2019-11-13,ALPHA_WEAK,0.9484544543214252,0.018504496929228,0.9484544543214252
2019-11-14,NORMAL,0.951031731605354,0.0241871673505837,0.951031731605354
2019-11-15,NORMAL,0.951031731605354,0.0273316965661309,0.951031731605354
2019-11-18,NORMAL,0.951031731605354,0.0280737031224784,0.951031731605354
2019-11-19,NORMAL,0.951031731605354,0.0246556682371172,0.951031731605354
2019-11-20,NORMAL,0.951031731605354,0.025982344357958,0.951031731605354
2019-11-21,NORMAL,0.9534801450250864,0.0154973248897525,0.9534801450250864
2019-11-22,NORMAL,0.9534801450250864,0.0145023427008283,0.9534801450250864
2019-11-25,NORMAL,0.9534801450250864,0.0187347138759665,0.9534801450250864
2019-11-26,NORMAL,0.9534801450250864,0.0165075706359909,0.9534801450250864
2019-11-27,NORMAL,0.9534801450250864,0.018119992940869,0.9534801450250864
2019-11-28,NORMAL,0.955806137773832,0.01136777552847,0.955806137773832
2019-11-29,NORMAL,0.955806137773832,0.0081317756350616,0.955806137773832
2019-12-02,NORMAL,0.955806137773832,-0.0070538462414064,0.955806137773832
2019-12-03,NORMAL,0.955806137773832,-0.017372837839511,0.955806137773832
2019-12-04,NORMAL,0.955806137773832,-0.0120997047820163,0.955806137773832
2019-12-05,NORMAL,0.9580158308851404,-0.0097683307226826,0.9580158308851404
2019-12-06,NORMAL,0.9580158308851404,-0.003387461364571,0.9580158308851404
2019-12-09,NORMAL,0.9580158308851404,-0.0004751499734478,0.9580158308851404
2019-12-10,NORMAL,0.9580158308851404,0.0039413517013289,0.9580158308851404
2019-12-11,NORMAL,0.9580158308851404,0.0069789488097637,0.9580158308851404
2019-12-12,NORMAL,0.9601150393408834,0.0106912485386081,0.9601150393408834
2019-12-13,NORMAL,0.9601150393408834,0.0177542327208986,0.9601150393408834
2019-12-16,NORMAL,0.9601150393408834,0.0173592694590285,0.9601150393408834
2019-12-17,NORMAL,0.9601150393408834,0.0183592667585408,0.9601150393408834
2019-12-18,NORMAL,0.9601150393408834,0.0184593415871083,0.9601150393408834
2019-12-19,NORMAL,0.9621092873738392,0.0289550890528311,0.9621092873738392
2019-12-20,NORMAL,0.9621092873738392,0.0248847457721403,0.9621092873738392
2019-12-23,NORMAL,0.9621092873738392,0.0173682515929367,0.9621092873738392
2019-12-24,NORMAL,0.9621092873738392,0.0177119164406969,0.9621092873738392
2019-12-25,NORMAL,0.9621092873738392,0.0152517308789523,0.9621092873738392
2019-12-26,NORMAL,0.9640038230051472,0.0190235680445245,0.9640038230051472
2019-12-27,NORMAL,0.9640038230051472,0.0251931165641841,0.9640038230051472
2019-12-30,NORMAL,0.9640038230051472,0.0381434809105938,0.9640038230051472
2019-12-31,NORMAL,0.9640038230051472,0.0360077061025543,0.9640038230051472
2020-01-02,NORMAL,0.9640038230051472,0.0246524671253616,0.9640038230051472
2020-01-03,NORMAL,0.9658036318548898,0.0256194366997011,0.9658036318548898
2020-01-06,NORMAL,0.9658036318548898,0.00746223362398,0.9658036318548898
2020-01-07,NORMAL,0.9658036318548898,0.0033675958950116,0.9658036318548898
2020-01-08,NORMAL,0.9658036318548898,-0.0028480238469196,0.9658036318548898
2020-01-09,NORMAL,0.9658036318548898,-0.0010510639239257,0.9658036318548898
2020-01-10,NORMAL,0.9675134502621452,-0.0015157181745525,0.9675134502621452
2020-01-13,NORMAL,0.9675134502621452,-0.01235416597987,0.9675134502621452
2020-01-14,NORMAL,0.9675134502621452,-0.0066723370278128,0.9675134502621452
2020-01-15,NORMAL,0.9675134502621452,-0.0078417325138157,0.9675134502621452
2020-01-16,NORMAL,0.9675134502621452,-0.0201800762385404,0.9675134502621452
2020-01-17,NORMAL,0.969137777749038,-0.0177549159056453,0.969137777749038
2020-01-20,NORMAL,0.969137777749038,-0.0167044051996581,0.969137777749038
2020-01-30,NORMAL,0.969137777749038,-0.0457794880893462,0.969137777749038
2020-01-31,ALPHA_WEAK,0.969137777749038,-0.0656392835491483,0.969137777749038
2020-02-03,ALPHA_WEAK,0.969137777749038,-0.0840945138639708,0.969137777749038
2020-02-04,ALPHA_WEAK,0.9652869996297416,-0.0710730662622837,0.9652869996297416
2020-02-05,ALPHA_WEAK,0.9652869996297416,-0.0587982327549881,0.9652869996297416
2020-02-06,ALPHA_WEAK,0.9652869996297416,-0.0533818098888501,0.9652869996297416
2020-02-07,NORMAL,0.9652869996297416,-0.0472206853446148,0.9652869996297416
2020-02-10,ALPHA_WEAK,0.9652869996297416,-0.0592531604995606,0.9652869996297416
2020-02-11,ALPHA_WEAK,0.9610262469825426,-0.0527639693120721,0.9610262469825426
2020-02-12,NORMAL,0.9610262469825426,-0.0346025726079949,0.9610262469825426
2020-02-13,NORMAL,0.9610262469825426,-0.0249234244320635,0.9610262469825426
2020-02-14,NORMAL,0.9610262469825426,-0.0166769478333745,0.9610262469825426
2020-02-17,NORMAL,0.9610262469825426,-0.0236975017432286,0.9610262469825426
