date,drawdown126,financial_vol63,vol_threshold,breadth60,recovery
2010-06-10,,0.21247021715674627,,0.0,False
2010-06-11,,0.21587599366446386,,0.0,False
2010-06-14,,0.2173105277673638,,0.08333333333333333,False
2010-06-15,,0.21455697690505768,,0.3333333333333333,False
2010-06-17,,0.21422974872379663,,0.4166666666666667,False
2010-06-18,,0.2141042814269447,,0.25,False
2010-06-21,,0.21797184573990244,,0.5,False
2010-06-22,,0.2180203073736311,,0.4166666666666667,False
2010-06-23,,0.21805617956048023,,0.4166666666666667,False
2010-06-24,,0.21810289615217704,,0.5,False
2010-06-25,,0.21836760206847508,,0.5833333333333334,False
2010-06-28,,0.22272268938122355,,0.75,False
2010-06-29,,0.22416744855846388,,0.5833333333333334,False
2010-06-30,,0.22452338502537858,,0.4166666666666667,False
2010-07-01,,0.2228584723908094,,0.4166666666666667,False
2010-07-02,,0.23387222013650366,,0.6666666666666666,False
2010-07-05,,0.23617026816325004,,0.8333333333333334,False
2010-07-06,,0.23716276343538015,,0.9166666666666666,False
2010-07-07,,0.23736233347231947,,0.9166666666666666,False
2010-07-08,-0.0578753272441328,0.2368845696342491,,0.9166666666666666,True
2010-07-09,-0.05624147942698099,0.23691078993497044,,0.9166666666666666,True
2010-07-12,-0.059151050792394244,0.2347245785423911,,0.9166666666666666,True
2010-07-13,-0.059455568332702935,0.23446024071937174,,0.9166666666666666,True
2010-07-14,-0.038695993920072724,0.2383957515634163,,0.9166666666666666,True
2010-07-15,-0.029483306132845666,0.2382627821900653,,0.9166666666666666,True
2010-07-16,-0.010872254370296819,0.22814064482459345,,0.9166666666666666,True
2010-07-19,-0.006222210163233655,0.22848366600944944,,0.9166666666666666,True
2010-07-20,-0.006384858618782796,0.22825657166041466,,0.9166666666666666,True
2010-07-21,-0.013694620635443133,0.22805514814915837,,0.9166666666666666,True
2010-07-22,-0.020202978566771446,0.22873903119777583,,0.9166666666666666,True
2010-07-23,-0.013468049860436704,0.22452198432277137,,0.9166666666666666,True
2010-07-26,-0.010170971528819517,0.22453568343021482,,0.9166666666666666,True
2010-07-27,-0.020270595286998372,0.2222739740415741,,0.9166666666666666,True
2010-07-28,-0.008391282318680582,0.22324824253289957,,0.9166666666666666,True
2010-07-29,-0.007181927369504293,0.22281980367905216,,0.9166666666666666,True
2010-07-30,-0.005711895944921719,0.22200200331735992,,0.9166666666666666,True
2010-08-02,0.0,0.2305981581296837,,0.9166666666666666,True
2010-08-03,0.0,0.22503203243559788,,0.9166666666666666,True
2010-08-04,0.0,0.224080293670327,,0.9166666666666666,True
2010-08-05,0.0,0.2224161723400695,,0.9166666666666666,True
2010-08-06,0.0,0.22220797510460802,,0.9166666666666666,True
2010-08-09,0.0,0.2261242039097277,,0.9166666666666666,True
2010-08-10,-0.009982625550655655,0.2271660002886155,,0.9166666666666666,True
2010-08-11,-0.022582035255715338,0.22203158461839456,,0.9166666666666666,True
2010-08-12,-0.01838979966753762,0.22189297447813086,,0.9166666666666666,True
2010-08-13,-0.015284838599503137,0.21708025024682645,,0.9166666666666666,True
2010-08-16,-0.009551805307302041,0.21717915303019472,,0.9166666666666666,True
2010-08-17,-0.016733806237118842,0.21782007095553868,,0.9166666666666666,True
2010-08-18,-0.02431775646571166,0.21558314934119455,,0.9166666666666666,True
2010-08-19,-0.040914292912472394,0.21196902225126588,,0.9166666666666666,True
2010-08-20,-0.0371864723218881,0.21180498676876255,,0.9166666666666666,True
2010-08-23,-0.016465663480122128,0.20200183266508617,,0.9166666666666666,True
2010-08-24,-0.01581075667903864,0.1983781577985456,,0.9166666666666666,True
2010-08-25,-0.04693861726964721,0.2102366603922166,,0.9166666666666666,True
2010-08-26,-0.059096442289634066,0.21241761468866804,,0.8333333333333334,True
2010-08-27,-0.049178041309896336,0.21247787664959347,,0.8333333333333334,True
2010-08-30,-0.04009706548668279,0.20845834657938214,,0.8333333333333334,True
2010-08-31,-0.047019517588447135,0.2087457402260405,,0.8333333333333334,True
2010-09-01,-0.04094440632335106,0.20530457137833732,,0.8333333333333334,False
2010-09-02,-0.034085036585288386,0.20444229358519156,,0.8333333333333334,False
2010-09-03,-0.026190867586801447,0.197470280323092,,0.8333333333333334,False
2010-09-06,-0.021422801809274805,0.1973134314299006,,0.8333333333333334,False
2010-09-07,-0.025156393282870226,0.19522412606633527,,0.8333333333333334,False
2010-09-08,-0.028457830751618562,0.19332859310878253,,0.8333333333333334,False
2010-09-09,-0.03369902577175887,0.1903955810081949,,0.8333333333333334,False
2010-09-10,-0.023680692104813494,0.1894068307478039,,0.8333333333333334,False
2010-09-13,0.0,0.19629227065453445,,0.9166666666666666,False
2010-09-14,0.0,0.19629497200828713,,0.9166666666666666,False
2010-09-15,0.0,0.1959807860334155,,0.9166666666666666,False
2010-09-16,-0.007863919612977388,0.1934701787751701,,0.9166666666666666,False
2010-09-17,-0.0005501268196943521,0.19336143931318148,,0.9166666666666666,False
2010-09-20,0.0,0.1927649062285709,,0.9166666666666666,True
2010-09-21,0.0,0.1927817550874189,,0.9166666666666666,True
2010-09-23,0.0,0.19292362059186624,,0.9166666666666666,True
2010-09-24,-0.000761336029336257,0.1885972641273353,,0.9166666666666666,True
2010-09-27,0.0,0.18553149031917865,,0.8333333333333334,True
2010-09-28,-0.009425276424122941,0.1841974705456215,,0.8333333333333334,True
2010-09-29,-0.007332289648437351,0.18312723252187457,,0.8333333333333334,True
2010-09-30,-0.013753648263796547,0.17239762056042812,,0.8333333333333334,True
2010-10-01,-0.01091764387145333,0.1700917482256249,,0.8333333333333334,True
2010-10-04,0.0,0.17041543927596234,,0.9166666666666666,True
2010-10-05,-0.00553693863734428,0.17025686848838892,,0.9166666666666666,True
2010-10-06,0.0,0.17138998618317225,,0.9166666666666666,True
2010-10-07,0.0,0.1714446568685993,,0.9166666666666666,True
2010-10-08,-0.009331036524183434,0.1727139756660678,,0.9166666666666666,True
2010-10-11,-0.017622400009882133,0.17386557209867898,,0.8333333333333334,True
2010-10-12,-0.026191911428934733,0.17046220910153084,,0.8333333333333334,True
2010-10-13,-0.0240311506714892,0.17007601712324533,,0.8333333333333334,True
2010-10-14,-0.014668835674128133,0.16904794987853802,,0.8333333333333334,True
2010-10-15,-0.012616163015417459,0.16849642206303528,,0.8333333333333334,True
2010-10-18,-0.03426519207206424,0.1749782341427559,,0.5833333333333334,True
2010-10-19,-0.03746960884919981,0.17434506614179607,,0.5833333333333334,True
2010-10-20,-0.038448509899711936,0.17343359696875216,,0.5,True
2010-10-21,-0.03889418182285498,0.17313661090421775,,0.5833333333333334,False
2010-10-22,-0.03671821964124322,0.17310141987831187,,0.6666666666666666,False
2010-10-25,-0.02381962639793911,0.17310253787060384,,0.75,False
2010-10-26,-0.02195006506776931,0.17182182022689835,,0.75,False
2010-10-27,-0.031171675911500163,0.17323578119065025,,0.6666666666666666,False
2010-10-28,-0.025889842850624012,0.1734208254257394,,0.6666666666666666,False
2010-10-29,-0.03264091211316589,0.1623591749075855,,0.5833333333333334,False
2010-11-01,-0.019377123553437237,0.16431273022159554,,0.8333333333333334,False
2010-11-02,-0.01641605352855202,0.16434566618668842,,0.9166666666666666,False
2010-11-03,-0.021648879171649482,0.1648036851351255,,0.75,False
2010-11-04,-0.013358964896027281,0.16538249764492605,,0.9166666666666666,False
2010-11-05,-0.002158781438750035,0.1594267990046625,,0.9166666666666666,False
2010-11-08,0.0,0.15798799416881376,,0.9166666666666666,False
2010-11-09,-0.0041788974075771534,0.1558801479853467,,0.9166666666666666,False
2010-11-10,-0.010295566264667655,0.15641790649277587,,0.9166666666666666,False
2010-11-11,-0.007847191908515905,0.15638471597841155,,0.9166666666666666,False
2010-11-12,-0.026013075674265806,0.16072266619993383,,0.6666666666666666,False
2010-11-15,-0.0398181100264694,0.1626775450326604,,0.3333333333333333,False
2010-11-16,-0.03794015827835051,0.16184862235815295,,0.3333333333333333,False
2010-11-17,-0.049299560230977035,0.15986737097490616,,0.16666666666666666,False
2010-11-18,-0.0455043709149614,0.15987601945001545,,0.16666666666666666,False
2010-11-19,-0.048089951970207045,0.15430044680825555,,0.08333333333333333,False
2010-11-22,-0.0419922390184585,0.15477898945653748,,0.25,False
2010-11-23,-0.05097303100359807,0.14192077297631062,,0.16666666666666666,False
2010-11-24,-0.05414721758650387,0.1395038761503891,,0.08333333333333333,False
2010-11-25,-0.04214456788099896,0.14017107190223274,,0.25,False
2010-11-26,-0.05116998588226829,0.1405740562643499,,0.08333333333333333,False
2010-11-29,-0.04600970085937117,0.13997514438065548,,0.3333333333333333,False
2010-11-30,-0.049995096649857906,0.1398725935608317,,0.16666666666666666,False
2010-12-01,-0.007362617472972621,0.1650495634190708,,0.5833333333333334,False
2010-12-02,0.0,0.16917199712398406,,0.75,False
2010-12-03,-0.0009296225398420788,0.16909544542270194,,0.5833333333333334,False
2010-12-06,0.0,0.1750050097602847,,0.9166666666666666,False
2010-12-07,0.0,0.17468532038331422,,0.8333333333333334,False
2010-12-08,-0.008665932533860832,0.17536310620031145,,0.8333333333333334,False
2010-12-09,-0.005491182273572925,0.17453476103949878,,0.75,True
2010-12-10,-0.011271633110460977,0.1654099649287032,,0.75,True
2010-12-13,-0.010067325624514067,0.16539345674545036,,0.6666666666666666,True
2010-12-14,-0.015012462231089652,0.16557442725506039,,0.6666666666666666,True
2010-12-15,-0.011467469694239063,0.16466650440192582,,0.6666666666666666,True
2010-12-16,-0.009028381882566161,0.1642079974786836,,0.75,True
2010-12-17,0.0,0.16636918900251227,,0.75,True
2010-12-20,-0.0021601365082142276,0.16640718363979354,,0.75,True
2010-12-21,0.0,0.16617866496148903,,0.75,True
2010-12-22,0.0,0.16613467867097928,,0.8333333333333334,True
2010-12-23,0.0,0.16554275109844915,,0.9166666666666666,True
2010-12-24,-0.0036884495929436767,0.16446078816196794,,0.9166666666666666,True
2010-12-27,0.0,0.17145914994687744,,0.9166666666666666,True
2010-12-28,-0.0015374710994162655,0.17080833264416986,,0.9166666666666666,True
2010-12-29,0.0,0.18664196612837727,,0.9166666666666666,True
2010-12-30,-0.004641528447824617,0.18583603680946023,,0.9166666666666666,True
2010-12-31,0.0,0.18786694112131422,,0.9166666666666666,True
2011-01-03,0.0,0.18964394482432728,,0.9166666666666666,True
2011-01-04,-0.027867716536594145,0.19896946121712022,,0.9166666666666666,True
2011-01-05,-0.04822642005734812,0.2029359182572633,,0.9166666666666666,True
2011-01-06,-0.029507119020802497,0.20503998849785895,,0.9166666666666666,True
2011-01-07,-0.05386961725152217,0.211084048861727,,0.9166666666666666,True
2011-01-10,-0.045910036356192396,0.21149170310540163,,0.9166666666666666,True
2011-01-11,-0.030393412128142505,0.2128884429423077,,0.9166666666666666,True
2011-01-12,-0.014880589949211376,0.2147088830220012,,0.9166666666666666,True
2011-01-13,-0.009854578835338357,0.20905930151627983,,0.9166666666666666,True
2011-01-14,-0.011296294543952867,0.20887454341771844,,0.9166666666666666,True
2011-01-17,-0.024480337521302076,0.21121213168139655,,0.9166666666666666,True
2011-01-18,-0.006310144264990436,0.21354895012754213,,0.9166666666666666,True
2011-01-19,-0.003770491153743283,0.21354656835722016,,0.9166666666666666,True
2011-01-20,-0.007761834255728961,0.21288700282412434,,0.9166666666666666,True
2011-01-21,-0.015191955955769942,0.2138322817032718,,0.9166666666666666,True
2011-01-24,-0.012447818022785717,0.21247347537572037,,0.9166666666666666,True
2011-01-25,-0.0016438419271621596,0.2130546198512998,,0.9166666666666666,True
2011-01-26,0.0,0.21215532104780588,,0.9166666666666666,True
2011-01-27,0.0,0.21101215558531375,,0.9166666666666666,True
2011-01-28,0.0,0.21111308263977138,,0.9166666666666666,True
2011-02-08,-0.004497955967748268,0.21099225745831074,,0.9166666666666666,True
2011-02-09,-0.02010336703600457,0.21382849399322984,,0.9166666666666666,True
2011-02-10,-0.0593566692811508,0.2291954332511271,,0.75,True
2011-02-11,-0.0930651160893542,0.24102417633930204,,0.3333333333333333,False
2011-02-14,-0.08194447757786405,0.24185560856188806,,0.3333333333333333,False
2011-02-15,-0.08680010846844366,0.24175677993825484,,0.25,False
2011-02-16,-0.08318921878269614,0.24180706616823583,,0.3333333333333333,False
2011-02-17,-0.09648476516144266,0.24067536880411003,,0.25,False
2011-02-18,-0.05577283907710184,0.25401746498486866,,0.5833333333333334,False
2011-02-21,-0.06391161901201425,0.2549386063340439,,0.5,False
2011-02-22,-0.07865893375849164,0.2559300779971965,,0.4166666666666667,False
2011-02-23,-0.08701244516463624,0.25684278092434726,,0.16666666666666666,False
2011-02-24,-0.08864543724372365,0.2567841778443694,,0.08333333333333333,False
2011-02-25,-0.09736245573475821,0.25760071185102895,,0.08333333333333333,False
2011-03-01,-0.08220138843238467,0.25841472078181427,,0.08333333333333333,False
2011-03-02,-0.0951973019800686,0.2602134359437401,,0.08333333333333333,False
2011-03-03,-0.08020310140406439,0.2609900886627612,,0.16666666666666666,False
2011-03-04,-0.07589055149017676,0.26004049843702853,,0.16666666666666666,False
2011-03-07,-0.07434258177745112,0.2599505707168121,,0.16666666666666666,False
2011-03-08,-0.07449921595389952,0.25968697346819386,,0.25,False
2011-03-09,-0.06962685961899706,0.2448006933832508,,0.25,False
2011-03-10,-0.07313798233851054,0.241745795391977,,0.25,False
2011-03-11,-0.07969124309454756,0.24226057660334996,,0.16666666666666666,False
2011-03-14,-0.10209284396847018,0.24259542569759965,,0.08333333333333333,False
2011-03-15,-0.13054048303320576,0.25079514315864954,,0.08333333333333333,False
2011-03-16,-0.12194368317302651,0.2510426226742516,,0.08333333333333333,False
2011-03-17,-0.11874199311146638,0.2510676737800089,,0.08333333333333333,False
2011-03-18,-0.11484052294367786,0.2509490385225174,,0.08333333333333333,False
2011-03-21,-0.10496299416452282,0.2519141253260937,,0.08333333333333333,False
2011-03-22,-0.08632558433487059,0.254997424619895,,0.16666666666666666,False
2011-03-23,-0.07642910541257908,0.2557440601940406,,0.25,False
2011-03-24,-0.07688795832297346,0.2557335910492698,,0.16666666666666666,False
2011-03-25,-0.07559533036479871,0.2541555461570707,,0.25,False
2011-03-28,-0.0742090981964969,0.2541036067176873,,0.25,False
2011-03-29,-0.06925039364079189,0.2540916723859582,,0.3333333333333333,False
2011-03-30,-0.05862566098871136,0.2550095882815749,,0.4166666666666667,False
2011-03-31,-0.0557595732314311,0.2550496359706434,,0.4166666666666667,False
2011-04-01,-0.05647826482886542,0.25490812625406095,,0.4166666666666667,False
2011-04-06,-0.04370914184394714,0.2513422985237208,,0.6666666666666666,False
2011-04-07,-0.04371171058254708,0.25130692737657606,,0.6666666666666666,False
2011-04-08,-0.04337078797354221,0.23878867726243905,,0.75,False
2011-04-11,-0.05053278598252664,0.23908352132514663,,0.5833333333333334,False
2011-04-12,-0.06270695300845719,0.23768547916797877,,0.5833333333333334,True
2011-04-13,-0.06367896725028133,0.23455196301929307,,0.5833333333333334,True
2011-04-14,-0.0658754526584886,0.22803964958009965,0.22452233449842318,0.5833333333333334,True
2011-04-15,-0.07674827831472841,0.22537426386493623,0.22452338502537858,0.5,True
2011-04-18,-0.07655697061714128,0.2217198896155417,0.22453260882900578,0.3333333333333333,False
2011-04-19,-0.09267654874758169,0.21878521511626012,0.2245295342277967,0.25,False
2011-04-20,-0.0678513404078308,0.22508701304708373,0.22452645962658763,0.5,False
2011-04-21,-0.03686262812330654,0.23255006328555802,0.22453568343021482,0.6666666666666666,False
2011-04-22,-0.03260514801618675,0.2304858290750242,0.2249079451842521,0.6666666666666666,False
2011-04-25,-0.022983812105174972,0.23112746965195172,0.2250595227413408,0.75,False
2011-04-26,-0.04018248535134794,0.23379304534311737,0.22515882575154686,0.6666666666666666,True
2011-04-27,-0.02015387249186551,0.23598944126857138,0.22537426386493623,0.6666666666666666,True
2011-04-28,-0.021767716505112666,0.23306479686053014,0.22593671889852984,0.6666666666666666,True
2011-04-29,-0.02401360377909534,0.23305093307485855,0.2266451020991716,0.75,True
2011-05-03,-0.022469733546807813,0.23293548422704272,0.22738441261148654,0.6666666666666666,True
2011-05-04,-0.027181312255377788,0.2326470237064299,0.22803964958009965,0.6666666666666666,True
2011-05-05,-0.01860798059800639,0.23324566493573218,0.2280512735068937,0.6666666666666666,True
2011-05-06,-0.026116956197726027,0.23271450905209468,0.2280978964868759,0.6666666666666666,True
2011-05-09,-0.014254550505596875,0.23393025660257086,0.22816962653354875,0.75,True
2011-05-10,-0.015290115556568451,0.23390941396607745,0.22825657166041466,0.8333333333333334,True
2011-05-11,-0.015878174683171764,0.23359427585731146,0.22842689242219075,0.75,True
2011-05-12,-0.026817803350083658,0.23446863545174254,0.22861134860361265,0.6666666666666666,True
2011-05-13,-0.025134121116550334,0.23238996651283422,0.22885313171111366,0.75,True
2011-05-16,-0.035194763610134294,0.2187529986021005,0.2291954332511271,0.6666666666666666,True
2011-05-17,-0.03442446479847905,0.20591657777395206,0.22908133273778927,0.6666666666666666,True
2011-05-18,-0.03692727858439515,0.20477716628442347,0.22896723222445148,0.6666666666666666,True
2011-05-19,-0.037245126341008405,0.20441359916584356,0.22885313171111366,0.6666666666666666,True
2011-05-20,-0.046837504260001994,0.20546648315300606,0.22873903119777583,0.6666666666666666,True
2011-05-23,-0.05648638035956688,0.20433321502432247,0.22867518990069424,0.3333333333333333,False
2011-05-24,-0.05384645869334381,0.18352212368817536,0.22861134860361265,0.4166666666666667,False
2011-05-25,-0.061264777593541875,0.18337827694955638,0.22854750730653103,0.3333333333333333,False
2011-05-26,-0.0548377108435153,0.18098643394724548,0.22848366600944944,0.3333333333333333,False
2011-05-27,-0.05587231968620332,0.17997870475435102,0.22842689242219075,0.4166666666666667,False
2011-05-30,-0.054102551047297,0.17993056786380437,0.22837011883493205,0.5,False
2011-05-31,-0.037850344249232504,0.18169960897968168,0.22831334524767335,0.5833333333333334,False
2011-06-01,-0.032268031828222465,0.1791465057027243,0.22825657166041466,0.8333333333333334,False
2011-06-02,-0.037523070964574634,0.17700091269563725,0.22822758995145936,0.6666666666666666,False
2011-06-03,-0.035602027109096435,0.17418124912826918,0.22819860824250404,0.6666666666666666,False
2011-06-07,-0.035770266956290486,0.1740126958491308,0.22816962653354875,0.6666666666666666,False
2011-06-08,-0.04361715660383392,0.17490146380520952,0.22814064482459345,0.6666666666666666,False
2011-06-09,-0.0398775605174545,0.17502086956137428,0.22811927065573467,0.75,False
2011-06-10,-0.052747537722898086,0.17698882821529976,0.2280978964868759,0.5,False
2011-06-13,-0.06626683261379152,0.1792136536701681,0.22807652231801714,0.25,False
2011-06-14,-0.05838850252044503,0.17934745890698708,0.22805514814915837,0.3333333333333333,False
2011-06-15,-0.06456824383088189,0.1727726099093354,0.2280512735068937,0.3333333333333333,False
2011-06-16,-0.0819316843109763,0.16457323492460016,0.228047398864629,0.3333333333333333,False
2011-06-17,-0.08507197759374785,0.1637750498393256,0.22804352422236432,0.25,False
2011-06-20,-0.09320502063238834,0.16477599767021855,0.22803964958009965,0.16666666666666666,False
2011-06-21,-0.082001289938476,0.16629866300644924,0.2278212372572286,0.16666666666666666,False
2011-06-22,-0.07261252624947512,0.1660692488106209,0.22760282493435757,0.25,False
2011-06-23,-0.08035762720271467,0.1618382135250404,0.22738441261148654,0.25,False
2011-06-24,-0.08338195375750057,0.16051027895063683,0.2271660002886155,0.16666666666666666,False
2011-06-27,-0.08460323152438387,0.1605280102430223,0.22690555119389355,0.16666666666666666,False
2011-06-28,-0.0874186649912293,0.1606094735903905,0.2266451020991716,0.16666666666666666,False
2011-06-29,-0.06559744377206456,0.16764809299741312,0.22638465300444965,0.25,False
2011-06-30,-0.05416324494518998,0.16906678584592882,0.2261242039097277,0.4166666666666667,False
2011-07-01,-0.041210005696884267,0.16973555428789835,0.22593671889852984,0.5833333333333334,False
2011-07-04,-0.04297790285305747,0.16970134708781484,0.22574923388733198,0.4166666666666667,False
2011-07-05,-0.045773807027507774,0.1698096351534027,0.2255617488761341,0.4166666666666667,False
2011-07-06,-0.03857838611894737,0.16831851078691668,0.22537426386493623,0.5,False
2011-07-07,-0.03520014170407981,0.16845327732471208,0.2253024511604731,0.4166666666666667,False
2011-07-08,-0.04033575334116468,0.1688138369651047,0.22523063845601,0.4166666666666667,False
2011-07-11,-0.03905125289418798,0.16812189937111743,0.22515882575154686,0.4166666666666667,False
2011-07-12,-0.054560831456943015,0.169296909391806,0.22508701304708373,0.3333333333333333,False
2011-07-13,-0.05083110088678566,0.16944293647210493,0.22507326789421228,0.3333333333333333,False
2011-07-14,-0.05365224445531536,0.16948689598636135,0.2250595227413408,0.25,False
2011-07-15,-0.03728934345178825,0.17109833314460904,0.22504577758846933,0.5,False
2011-07-18,-0.032030913374406444,0.17135673804266943,0.22503203243559788,0.6666666666666666,False
2011-07-19,-0.03188175740811561,0.1673006679563992,0.2249079451842521,0.5833333333333334,False
2011-07-20,-0.018065787515571752,0.16086901539864112,0.22478385793290634,0.75,False
2011-07-21,-0.019612586585424308,0.14685621955490444,0.2246597706815606,0.75,True
2011-07-22,-0.009269829172827704,0.14805786270820503,0.22453568343021482,0.8333333333333334,True
2011-07-25,-0.02031057542823822,0.1485508761252954,0.22453260882900578,0.8333333333333334,True
2011-07-26,-0.007538604774235846,0.14634405381744706,0.2245295342277967,0.8333333333333334,True
2011-07-27,-0.004468345577574362,0.140527616900889,0.22452645962658763,0.8333333333333334,True
2011-07-28,-0.004778401902985507,0.14047814498322037,0.22452338502537858,0.8333333333333334,True
2011-07-29,-0.019243657123669267,0.14350157936528252,0.22452303484972677,0.5833333333333334,True
2011-08-01,0.0,0.15297609208484467,0.224522684674075,0.8333333333333334,True
2011-08-02,-0.011029637058240671,0.1543542711870701,0.22452233449842318,0.6666666666666666,True
2011-08-03,-0.027481438695621696,0.15709474068173016,0.22452198432277137,0.5833333333333334,True
2011-08-04,-0.023954106138456166,0.1564765337015812,0.22443335038169449,0.6666666666666666,True
2011-08-05,-0.07351838502263519,0.18494683565224132,0.22434471644061763,0.3333333333333333,False
2011-08-08,-0.10555754815556806,0.19689806760625678,0.22425608249954077,0.16666666666666666,False
2011-08-09,-0.11032377456100906,0.19705286577835082,0.22416744855846388,0.08333333333333333,False
2011-08-10,-0.07487657842879625,0.21259919970304328,0.22414565983642964,0.3333333333333333,False
2011-08-11,-0.08113726664050147,0.2128987377643932,0.22412387111439544,0.25,False
2011-08-12,-0.0970629004482565,0.21463582953187807,0.22410208239236123,0.16666666666666666,False
2011-08-15,-0.08207290189872773,0.21743856555954605,0.224080293670327,0.3333333333333333,False
2011-08-16,-0.08458383361160426,0.2174440901927362,0.22387228088597014,0.3333333333333333,False
2011-08-17,-0.08279329954846248,0.21750384375531986,0.22366426810161327,0.3333333333333333,False
2011-08-18,-0.09106747325325992,0.21734648078981705,0.22345625531725644,0.3333333333333333,False
2011-08-19,-0.1195137308514056,0.22512217939044882,0.22324824253289957,0.0,False
2011-08-22,-0.11791163461939969,0.22506555431084785,0.22387228088597014,0.0,False
2011-08-23,-0.08672535011491145,0.2359709669082347,0.22412387111439544,0.3333333333333333,False
2011-08-24,-0.09403236197868936,0.2360325632891336,0.22425608249954077,0.25,False
2011-08-25,-0.10767774512781614,0.2378327224944335,0.22452198432277137,0.08333333333333333,False
2011-08-26,-0.10510829018658274,0.23788501384753086,0.22452303484972677,0.08333333333333333,False
2011-08-29,-0.09444344604388044,0.2365092368554993,0.2245295342277967,0.08333333333333333,False
