code,date,adjusted_open,adjusted_high,adjusted_low,adjusted_close,volume,backward_adjustment_factor
2881,2004-02-20,9.033440753237613,9.085960757616903,8.954660746668681,9.085960757616903,24488506.0,0.26260002189644227
2882,2004-02-20,20.055633166459454,20.21737214360832,19.73215521216172,19.73215521216172,30030461.0,0.32347795429773313
2884,2004-02-20,4.31517050486599,4.333611404459435,4.204525107305324,4.222966006898768,19994886.0,0.18440899593444404
2885,2004-02-20,4.876622190591478,5.067862276497026,4.781002147638704,5.004115581195177,114750341.0,0.31873347650924694
2886,2004-02-20,6.598041819654044,6.625881658555539,6.486682464048069,6.486682464048069,60305719.0,0.2783983890149386
2890,2004-02-20,5.035200460744588,5.0621266664170195,4.9274956380548645,4.9274956380548645,59492531.0,0.26926205672430953
2891,2004-02-20,7.2680987991135755,7.304439293109144,7.140907070129088,7.19541781112244,28389003.0,0.1817024699778394
2892,2004-02-20,5.912640578281621,5.955177560859187,5.785029630548924,5.806298121837707,55451438.0,0.2126849128878281
2801,2004-02-23,6.680916588922689,6.741105026660731,6.560539713446605,6.680916588922689,106483744.0,0.3009421886902112
2834,2004-02-23,5.2783791384344125,5.35068570197461,5.097612729583919,5.169919293124117,80059909.0,0.36153281770098716
2880,2004-02-23,5.707626584176336,5.837767906942572,5.689034966638303,5.763401436790438,51862681.0,0.1859161753803367
2881,2004-02-23,9.164740764185835,9.348560779513345,9.13848076199619,9.269780772944411,36629213.0,0.26260002189644227
2882,2004-02-23,19.73215521216172,20.055633166459454,19.570416235012853,20.055633166459454,28866185.0,0.32347795429773313
2884,2004-02-23,4.222966006898768,4.333611404459435,4.18608420771188,4.2598478060856575,26535557.0,0.18440899593444404
2885,2004-02-23,5.004115581195177,5.004115581195177,4.844748842940553,4.940368885893328,36330811.0,0.31873347650924694
2886,2004-02-23,6.542362141851057,6.737241014161513,6.542362141851057,6.737241014161513,124759724.0,0.2783983890149386
2890,2004-02-23,4.900569432382433,4.981348049399727,4.900569432382433,4.900569432382433,32691312.0,0.26926205672430953
2891,2004-02-23,7.28626904611136,7.28626904611136,7.086396329135736,7.159077317126872,24782969.0,0.1817024699778394
2892,2004-02-23,5.785029630548924,5.870103595704055,5.721224156682576,5.785029630548924,45167255.0,0.2126849128878281
2801,2004-02-24,6.680916588922689,6.831387683267795,6.620728151184647,6.620728151184647,140256339.0,0.3009421886902112
2834,2004-02-24,5.097612729583919,5.332609061089561,5.097612729583919,5.133766011354018,54826800.0,0.36153281770098716
2880,2004-02-24,5.763401436790438,5.819176289404539,5.670443349100269,5.670443349100269,37756685.0,0.1859161753803367
2881,2004-02-24,9.269780772944411,9.401080783892633,9.13848076199619,9.243520770754769,30716881.0,0.26260002189644227
2882,2004-02-24,20.055633166459454,20.540850097906052,19.893894189310586,20.055633166459454,58797498.0,0.32347795429773313
2884,2004-02-24,4.2598478060856575,4.333611404459435,4.222966006898768,4.222966006898768,13660260.0,0.18440899593444404
2885,2004-02-24,4.940368885893328,5.1634823194498,4.940368885893328,4.972242233544252,67573238.0,0.31873347650924694
2886,2004-02-24,6.737241014161513,6.7929206919645,6.625881658555539,6.653721497457031,87109230.0,0.2783983890149386
2890,2004-02-24,4.954421843727295,5.008274255072157,4.900569432382433,4.9274956380548645,35415705.0,0.26926205672430953
2891,2004-02-24,7.159077317126872,7.249928552115792,7.140907070129088,7.159077317126872,28218881.0,0.1817024699778394
2892,2004-02-24,5.848835104415272,5.891372086992838,5.742492647971359,5.742492647971359,61035718.0,0.2126849128878281
2801,2004-02-25,6.680916588922689,6.711010807791711,6.560539713446605,6.650822370053668,106777629.0,0.3009421886902112
2834,2004-02-25,5.169919293124117,5.35068570197461,5.115689370468968,5.242225856664314,70619373.0,0.36153281770098716
2880,2004-02-25,5.689034966638303,5.726218201714371,5.633260114024202,5.651851731562235,30857876.0,0.1859161753803367
2881,2004-02-25,9.269780772944411,9.296040775134056,9.19100076637548,9.19100076637548,15766307.0,0.26260002189644227
2882,2004-02-25,20.21737214360832,20.379111120757187,19.893894189310586,20.21737214360832,38898267.0,0.32347795429773313
2884,2004-02-25,4.2598478060856575,4.278288705679102,4.222966006898768,4.222966006898768,11153066.0,0.18440899593444404
2885,2004-02-25,4.972242233544252,5.035988928846102,4.940368885893328,5.035988928846102,29851646.0,0.31873347650924694
2886,2004-02-25,6.653721497457031,6.681561336358525,6.570201980752551,6.625881658555539,45769156.0,0.2783983890149386
2890,2004-02-25,4.954421843727295,4.981348049399727,4.9274956380548645,4.954421843727295,22078386.0,0.26926205672430953
2891,2004-02-25,7.159077317126872,7.159077317126872,7.068226082137953,7.104566576133521,35345217.0,0.1817024699778394
2892,2004-02-25,5.763761139260142,5.785029630548924,5.67868717410501,5.742492647971359,47083284.0,0.2126849128878281
2801,2004-02-26,6.771199245529752,6.831387683267795,6.620728151184647,6.620728151184647,136363316.0,0.3009421886902112
2834,2004-02-26,5.2783791384344125,5.368762342859659,5.133766011354018,5.133766011354018,50824375.0,0.36153281770098716
2880,2004-02-26,5.726218201714371,5.800584671866504,5.670443349100269,5.689034966638303,25780985.0,0.1859161753803367
2881,2004-02-26,9.296040775134056,9.401080783892633,9.19100076637548,9.269780772944411,22928287.0,0.26260002189644227
2882,2004-02-26,20.379111120757187,21.026067029352653,20.379111120757187,20.70258907505492,68203972.0,0.32347795429773313
2884,2004-02-26,4.278288705679102,4.296729605272546,4.204525107305324,4.222966006898768,24891969.0,0.18440899593444404
2885,2004-02-26,5.099735624147951,5.1634823194498,4.940368885893328,4.972242233544252,41484509.0,0.31873347650924694
2886,2004-02-26,6.681561336358525,6.737241014161513,6.598041819654044,6.653721497457031,77027633.0,0.2783983890149386
2890,2004-02-26,5.008274255072157,5.035200460744588,4.9274956380548645,4.954421843727295,21315079.0,0.26926205672430953
2891,2004-02-26,7.122736823131305,7.213588058120225,7.086396329135736,7.19541781112244,23256721.0,0.1817024699778394
2892,2004-02-26,5.806298121837707,5.870103595704055,5.763761139260142,5.785029630548924,66533097.0,0.2126849128878281
2801,2004-02-27,6.680916588922689,6.831387683267795,6.650822370053668,6.831387683267795,116337630.0,0.3009421886902112
2834,2004-02-27,5.169919293124117,5.2783791384344125,5.1518426522390675,5.187995934009166,44186562.0,0.36153281770098716
2880,2004-02-27,5.726218201714371,5.819176289404539,5.726218201714371,5.819176289404539,37711386.0,0.1859161753803367
2881,2004-02-27,9.296040775134056,9.37482078170299,9.217260768565124,9.3223007773237,28703534.0,0.26260002189644227
2882,2004-02-27,20.86432805220379,21.349544983650386,20.540850097906052,21.18780600650152,53883455.0,0.32347795429773313
2884,2004-02-27,4.296729605272546,4.296729605272546,4.241406906492213,4.278288705679102,19445870.0,0.18440899593444404
2885,2004-02-27,5.004115581195177,5.2909757100535,4.972242233544252,5.2909757100535,103501292.0,0.31873347650924694
2886,2004-02-27,6.681561336358525,6.765080853063008,6.625881658555539,6.765080853063008,96811728.0,0.2783983890149386
2890,2004-02-27,4.981348049399727,5.142905283434312,4.954421843727295,5.115979077761881,104451597.0,0.26926205672430953
2891,2004-02-27,7.19541781112244,7.249928552115792,7.19541781112244,7.231758305118007,27167694.0,0.1817024699778394
2892,2004-02-27,5.827566613126489,5.912640578281621,5.806298121837707,5.870103595704055,51943560.0,0.2126849128878281
2801,2004-03-01,7.072141434219963,7.282800966303111,7.072141434219963,7.282800966303111,252251868.0,0.3009421886902112
2834,2004-03-01,5.224149215779264,5.459145547284906,5.224149215779264,5.35068570197461,128846930.0,0.36153281770098716
2880,2004-03-01,5.9121343770947075,6.135233787551111,5.9121343770947075,6.116642170013077,102639544.0,0.1859161753803367
2881,2004-03-01,9.506120792651211,9.952540829875161,9.453600788271922,9.952540829875161,82801888.0,0.26260002189644227
2882,2004-03-01,21.511283960799254,21.99650089224585,21.349544983650386,21.349544983650386,67926899.0,0.32347795429773313
2884,2004-03-01,4.31517050486599,4.444256802020102,4.296729605272546,4.407375002833212,60794680.0,0.18440899593444404
2885,2004-03-01,5.418469100657198,5.64158253421367,5.386595753006273,5.64158253421367,135908148.0,0.31873347650924694
2886,2004-03-01,6.84860036976749,7.099158919880933,6.84860036976749,7.099158919880933,239938610.0,0.2783983890149386
2890,2004-03-01,5.169831489106743,5.250610106124036,5.142905283434312,5.250610106124036,102593184.0,0.26926205672430953
2891,2004-03-01,7.2680987991135755,7.486141763086984,7.2680987991135755,7.486141763086984,53801703.0,0.1817024699778394
2892,2004-03-01,5.97644605214797,6.274204930190929,5.97644605214797,6.274204930190929,172781629.0,0.2126849128878281
2801,2004-03-02,7.342989404041154,7.342989404041154,7.102235653088985,7.282800966303111,198398927.0,0.3009421886902112
2834,2004-03-02,5.368762342859659,5.368762342859659,5.206072574894216,5.242225856664314,52359777.0,0.36153281770098716
2880,2004-03-02,6.153825405089145,6.153825405089145,6.005092464784875,6.042275699860943,45140305.0,0.1859161753803367
2881,2004-03-02,9.978800832064806,10.031320836444095,9.768720814547653,10.031320836444095,49882118.0,0.26260002189644227
2882,2004-03-02,21.67302293794812,22.15823986939472,21.349544983650386,21.99650089224585,72932625.0,0.32347795429773313
2884,2004-03-02,4.462697701613545,4.4811386012069905,4.333611404459435,4.333611404459435,44825496.0,0.18440899593444404
2885,2004-03-02,5.896569315421068,5.896569315421068,5.64158253421367,5.737202577166445,139092148.0,0.31873347650924694
2886,2004-03-02,7.182678436585415,7.210518275486908,6.959959725373464,7.099158919880933,126378906.0,0.2783983890149386
2890,2004-03-02,5.304462517468898,5.439093545831052,5.1967576947791745,5.412167340158622,143411641.0,0.26926205672430953
2891,2004-03-02,7.558822751078119,7.558822751078119,7.340779787104712,7.395290528098064,36882022.0,0.1817024699778394
2892,2004-03-02,6.359278895346059,6.359278895346059,6.146593982458231,6.231667947613364,76201807.0,0.2126849128878281
2801,2004-03-03,7.282800966303111,7.493460498386259,7.192518309696048,7.312895185172133,182011073.0,0.3009421886902112
2834,2004-03-03,5.242225856664314,5.404915624629758,5.1518426522390675,5.242225856664314,77583044.0,0.36153281770098716
2880,2004-03-03,6.042275699860943,6.172417022627179,5.967909229708808,6.042275699860943,43107074.0,0.1859161753803367
2881,2004-03-03,10.083840840823383,10.162620847392317,9.926280827685517,9.952540829875161,32080092.0,0.26260002189644227
2882,2004-03-03,21.99650089224585,21.99650089224585,21.511283960799254,21.511283960799254,48001139.0,0.32347795429773313
2884,2004-03-03,4.3704932036463235,4.444256802020102,4.352052304052879,4.388934103239769,44212413.0,0.18440899593444404
2885,2004-03-03,5.673455881864596,5.737202577166445,5.514089143609972,5.64158253421367,50509411.0,0.31873347650924694
2886,2004-03-03,7.099158919880933,7.1269987587824275,6.987799564274958,7.0156394031764515,92345991.0,0.2783983890149386
2890,2004-03-03,5.492945957175914,5.789134219572655,5.358314928813759,5.6545031912105,263901222.0,0.26926205672430953
2891,2004-03-03,7.449801269091416,7.5043120100847664,7.395290528098064,7.486141763086984,37127107.0,0.1817024699778394
2892,2004-03-03,6.231667947613364,6.295473421479712,6.125325491169449,6.1678624737470145,69616886.0,0.2126849128878281
2801,2004-03-04,7.433272060648217,7.463366279517238,7.312895185172133,7.373083622910175,115811706.0,0.3009421886902112
2834,2004-03-04,5.314532420204511,5.603758674365301,5.2783791384344125,5.603758674365301,140307649.0,0.36153281770098716
2880,2004-03-04,6.098050552475043,6.228191875241279,6.060867317398976,6.172417022627179,47322564.0,0.1859161753803367
2881,2004-03-04,9.952540829875161,10.110100843013027,9.952540829875161,9.978800832064806,24533997.0,0.26260002189644227
2882,2004-03-04,21.67302293794812,21.834761915096987,21.511283960799254,21.67302293794812,34532904.0,0.32347795429773313
2884,2004-03-04,4.425815902426657,4.462697701613545,4.407375002833212,4.444256802020102,30411650.0,0.18440899593444404
2885,2004-03-04,5.64158253421367,5.864695967770143,5.64158253421367,5.737202577166445,72814612.0,0.31873347650924694
2886,2004-03-04,7.0156394031764515,7.182678436585415,6.987799564274958,7.099158919880933,125351436.0,0.2783983890149386
2890,2004-03-04,5.627576985538068,5.627576985538068,5.439093545831052,5.439093545831052,135671000.0,0.26926205672430953
2891,2004-03-04,7.5043120100847664,7.558822751078119,7.467971516089199,7.486141763086984,25962370.0,0.1817024699778394
2892,2004-03-04,6.1678624737470145,6.252936438902146,6.146593982458231,6.210399456324581,93557975.0,0.2126849128878281
2801,2004-03-05,7.463366279517238,7.553648936124302,7.222612528565069,7.222612528565069,191421049.0,0.3009421886902112
2834,2004-03-05,5.748371801445696,5.820678364985894,5.422992265514807,5.422992265514807,196730669.0,0.36153281770098716
2880,2004-03-05,6.228191875241279,6.28396672785538,5.93072599463274,5.949317612170774,60659691.0,0.1859161753803367
2881,2004-03-05,10.057580838633738,10.083840840823383,9.296040775134056,9.453600788271922,33562727.0,0.26260002189644227
2882,2004-03-05,21.834761915096987,21.99650089224585,21.026067029352653,21.026067029352653,50712611.0,0.32347795429773313
2884,2004-03-05,4.4811386012069905,4.499579500800435,4.352052304052879,4.3704932036463235,25463005.0,0.18440899593444404
2885,2004-03-05,5.800949272468294,5.832822620119219,5.514089143609972,5.545962491260896,61536965.0,0.31873347650924694
2886,2004-03-05,7.099158919880933,7.1269987587824275,6.765080853063008,6.7929206919645,125768539.0,0.2783983890149386
2890,2004-03-05,5.519872162848345,5.5467983685207765,5.277536311796467,5.277536311796467,101730095.0,0.26926205672430953
2891,2004-03-05,7.5043120100847664,7.540652504080335,7.213588058120225,7.2680987991135755,41960924.0,0.1817024699778394
2892,2004-03-05,6.231667947613364,6.252936438902146,5.9339090695704035,5.9339090695704035,96604113.0,0.2126849128878281
2801,2004-03-08,7.312895185172133,7.342989404041154,6.951764558743879,6.9818587776129,126677949.0,0.3009421886902112
2834,2004-03-08,5.459145547284906,5.531452110825104,5.242225856664314,5.242225856664314,51100375.0,0.36153281770098716
2880,2004-03-08,6.042275699860943,6.060867317398976,5.856359524480606,5.87495114201864,47025989.0,0.1859161753803367
2881,2004-03-08,9.584900799220144,9.742460812358008,9.37482078170299,9.611160801409788,37932689.0,0.26260002189644227
2882,2004-03-08,21.18780600650152,21.349544983650386,20.70258907505492,20.70258907505492,43930133.0,0.32347795429773313
2884,2004-03-08,4.388934103239769,4.425815902426657,4.31517050486599,4.31517050486599,14357024.0,0.18440899593444404
2885,2004-03-08,5.609709186562746,5.673455881864596,5.418469100657198,5.418469100657198,50575318.0,0.31873347650924694
2886,2004-03-08,6.904280047570476,6.904280047570476,6.7094011752600204,6.7094011752600204,89258937.0,0.2783983890149386
2890,2004-03-08,5.358314928813759,5.358314928813759,5.1967576947791745,5.1967576947791745,50172012.0,0.26926205672430953
2891,2004-03-08,7.2680987991135755,7.304439293109144,7.140907070129088,7.159077317126872,31192081.0,0.1817024699778394
2892,2004-03-08,5.997714543436752,6.040251526014318,5.827566613126489,5.827566613126489,56512849.0,0.2126849128878281
2801,2004-03-09,6.9818587776129,7.162424090827027,6.951764558743879,7.162424090827027,102619182.0,0.3009421886902112
2834,2004-03-09,5.2783791384344125,5.368762342859659,5.260302497549364,5.314532420204511,42927660.0,0.36153281770098716
2880,2004-03-09,5.9121343770947075,6.005092464784875,5.87495114201864,5.967909229708808,29563699.0,0.1859161753803367
2881,2004-03-09,9.716200810168363,9.716200810168363,9.506120792651211,9.611160801409788,17576010.0,0.26260002189644227
2882,2004-03-09,20.70258907505492,21.834761915096987,20.70258907505492,21.834761915096987,51182934.0,0.32347795429773313
2884,2004-03-09,4.333611404459435,4.3704932036463235,4.296729605272546,4.333611404459435,21015021.0,0.18440899593444404
2885,2004-03-09,5.450342448308123,5.577835838911821,5.450342448308123,5.545962491260896,37866170.0,0.31873347650924694
2886,2004-03-09,6.765080853063008,6.93211988647197,6.737241014161513,6.93211988647197,76379215.0,0.2783983890149386
2890,2004-03-09,5.223683900451604,5.304462517468898,5.223683900451604,5.250610106124036,32729649.0,0.26926205672430953
2891,2004-03-09,7.159077317126872,7.19541781112244,7.031885588142385,7.19541781112244,41773852.0,0.1817024699778394
2892,2004-03-09,5.827566613126489,5.997714543436752,5.827566613126489,5.97644605214797,37096262.0,0.2126849128878281
2801,2004-03-10,7.102235653088985,7.162424090827027,6.951764558743879,6.9818587776129,97895332.0,0.3009421886902112
2834,2004-03-10,5.314532420204511,5.386838983744709,5.133766011354018,5.133766011354018,43754383.0,0.36153281770098716
2880,2004-03-10,5.967909229708808,6.023684082322909,5.856359524480606,5.93072599463274,29161581.0,0.1859161753803367
2881,2004-03-10,9.663680805789074,9.742460812358008,9.401080783892633,9.453600788271922,23146231.0,0.26260002189644227
2882,2004-03-10,21.511283960799254,21.834761915096987,21.026067029352653,21.18780600650152,31861058.0,0.32347795429773313
2884,2004-03-10,4.333611404459435,4.388934103239769,4.296729605272546,4.31517050486599,16166479.0,0.18440899593444404
2885,2004-03-10,5.545962491260896,5.609709186562746,5.418469100657198,5.418469100657198,33111975.0,0.31873347650924694
2886,2004-03-10,6.987799564274958,7.043479242077946,6.876440208668982,6.904280047570476,103942478.0,0.2783983890149386
2890,2004-03-10,5.250610106124036,5.304462517468898,5.169831489106743,5.169831489106743,32958812.0,0.26926205672430953
2891,2004-03-10,7.19541781112244,7.19541781112244,7.050055835140168,7.068226082137953,31177997.0,0.1817024699778394
2892,2004-03-10,5.97644605214797,6.018983034725535,5.870103595704055,5.9339090695704035,33451449.0,0.2126849128878281
2801,2004-03-11,6.921670339874858,7.042047215350943,6.921670339874858,6.9818587776129,68823834.0,0.3009421886902112
2834,2004-03-11,5.133766011354018,5.2783791384344125,5.133766011354018,5.169919293124117,35329955.0,0.36153281770098716
2880,2004-03-11,5.893542759556673,6.005092464784875,5.893542759556673,5.893542759556673,29426547.0,0.1859161753803367
2881,2004-03-11,9.348560779513345,9.532380794840854,9.269780772944411,9.453600788271922,18934032.0,0.26260002189644227
2882,2004-03-11,21.026067029352653,21.18780600650152,20.86432805220379,21.026067029352653,32032584.0,0.32347795429773313
2884,2004-03-11,4.296729605272546,4.388934103239769,4.296729605272546,4.352052304052879,19696806.0,0.18440899593444404
2885,2004-03-11,5.386595753006273,5.450342448308123,5.322849057704424,5.386595753006273,28110371.0,0.31873347650924694
2886,2004-03-11,6.84860036976749,6.93211988647197,6.7929206919645,6.904280047570476,68515096.0,0.2783983890149386
2890,2004-03-11,5.169831489106743,5.223683900451604,5.142905283434312,5.169831489106743,21137787.0,0.26926205672430953
2891,2004-03-11,7.068226082137953,7.122736823131305,7.013715341144601,7.068226082137953,14675317.0,0.1817024699778394
2892,2004-03-11,5.891372086992838,5.9339090695704035,5.848835104415272,5.891372086992838,28702626.0,0.2126849128878281
