date,nav_base,nav_blend_e45_a05,rel_blend_vs_base
2013-04-26,510446792.8824362,510379533.5247865,0.9998682343417814
2013-04-29,510514692.8824362,510472683.5247865,0.999917711755929
2013-04-30,513830092.8824362,513759383.5247865,0.9998623876673842
2013-05-02,516055542.8824362,516018483.5247865,0.9999281872694502
2013-05-03,518069592.8824362,518040433.5247865,0.9999437153655603
2013-05-06,518091642.8824362,518043283.5247865,0.9999066586803433
2013-05-07,518355082.7015005,518238383.545289,0.9997748663800048
2013-05-08,521233983.6847886,521119933.545289,0.9997811920498865
2013-05-09,522673183.68478864,522582833.545289,0.9998271383680665
2013-05-10,521832183.6847886,521725233.545289,0.9997950487860975
2013-05-13,519075883.6847886,518978033.545289,0.9998114916478011
2013-05-14,519398133.6847886,519261883.545289,0.9997376768789425
2013-05-15,524147583.68478864,524140283.545289,0.9999860723587651
2013-05-16,532332533.6847886,532364783.545289,1.000060582170842
2013-05-17,531269233.6847886,531236383.545289,0.9999381666819444
2013-05-20,531184533.6847886,531120833.545289,0.999880079077119
2013-05-21,530611233.6847886,530514983.545289,0.9998186051606348
2013-05-22,531501783.6847886,531391733.545289,0.9997929449291089
2013-05-23,521911733.6847886,521823633.545289,0.9998311972431093
2013-05-24,518691562.3768816,518658507.8888642,0.9999362733261634
2013-05-27,523911262.3768816,523828507.8888642,0.9998420448385821
2013-05-28,523837462.3768816,523805307.8888642,0.9999386174332178
2013-05-29,527107476.9606764,527125107.8888642,1.0000334484501898
2013-05-30,519877476.9606764,520012907.8888642,1.000260505473289
2013-05-31,525238426.9606764,525359507.8888642,1.0002305256469686
2013-06-03,517568876.9606764,517671507.8888642,1.000198294242093
2013-06-04,515972026.9606764,516147707.8888642,1.0003404853732532
2013-06-05,515073376.9606764,515255107.8888642,1.000352825318327
2013-06-06,510075429.6557542,510280507.8888642,1.000402054718159
2013-06-07,511744929.6557542,511942507.8888642,1.0003860873291757
2013-06-10,514880979.6557542,515118707.8888642,1.000461714925397
2013-06-11,512788629.6557542,512987707.8888642,1.0003882266914608
2013-06-13,503700929.6557542,503959207.8888642,1.0005127610808393
2013-06-14,503156529.6557542,503416407.8888642,1.0005164957976156
2013-06-17,504600679.6557542,504808920.1617456,1.000412683760421
2013-06-18,506698765.70350146,506896070.1617456,1.000389392024609
2013-06-19,504697615.70350146,504883070.1617456,1.000367456576916
2013-06-20,501159465.70350146,501251370.1617456,1.0001833836623542
2013-06-21,496810915.70350146,497098620.1617456,1.0005791025300577
2013-06-24,494747115.70350146,494893720.1617456,1.000296322006922
2013-06-25,491225365.7035014,491421520.1617456,1.0003993166313048
2013-06-26,495891243.2752137,496216439.09201646,1.000655780518839
2013-06-27,497241419.46045834,497575642.95806384,1.0006721553847389
2013-06-28,509615769.46045834,509823642.95806384,1.0004079024042478
2013-07-01,506958469.46045834,507309542.95806384,1.0006925093844061
2013-07-02,507143069.46045834,507438842.95806384,1.0005832151032255
2013-07-03,505477919.46045834,505843042.95806384,1.00072233322871
2013-07-04,505320519.46045834,505674892.95806384,1.0007012845985037
2013-07-05,508137969.46045834,508415442.95806384,1.0005460593663176
2013-07-08,505356069.46045834,505670292.95806384,1.000621786333626
2013-07-09,511100469.46045834,511622392.95806384,1.001021175930745
2013-07-10,515477669.46045834,515845692.95806384,1.0007139465381512
2013-07-11,523489019.46045834,523607292.95806384,1.0002259331011898
2013-07-12,525919219.46045834,526129392.95806384,1.0003996307604448
2013-07-15,527754869.46045834,528037292.95806384,1.0005351414339279
2013-07-16,528063917.7146274,528306892.95806384,1.0004601246843148
2013-07-17,532135001.01680684,532456680.50656575,1.0006045072944727
2013-07-18,532122401.1409249,532501345.27778685,1.0007121371625203
2013-07-19,528847701.1409249,529031195.27778685,1.000346969716359
2013-07-22,530494231.9572934,530637768.3088967,1.0002705709939084
2013-07-23,535351031.9572934,535574918.3088967,1.0004182047633023
2013-07-24,533785907.18807364,533940640.9334901,1.0002898797876316
2013-07-25,531152023.0534112,531329990.93349004,1.0003350601567058
2013-07-26,532885032.05080074,533116909.66061234,1.0004351362786814
2013-07-29,531322553.5997559,531594480.1213432,1.0005117917915303
2013-07-30,534528403.5997559,534711230.12134314,1.000342033314518
2013-07-31,531611053.5997559,531793080.12134314,1.0003424054491619
2013-08-01,532899703.59975594,532955930.12134314,1.000105510513906
2013-08-02,537554326.5997559,537523270.1213431,0.9999422263446205
2013-08-05,538121216.0997559,538082480.1213431,0.9999280162586908
2013-08-06,532580337.0997559,532666860.12134314,1.0001624600375945
2013-08-07,528498613.3497559,528556485.12134314,1.0001095022203
2013-08-08,526532768.5997559,526448730.12134314,0.9998403926907793
2013-08-09,523289729.0997559,523244770.12134314,0.9999140839655116
2013-08-12,526781758.0997559,526847540.12134314,1.0001248752838834
2013-08-13,526015902.8497559,526069895.12134314,1.0001026438008713
2013-08-14,525803022.044096,526117878.043264,1.0005988097937208
2013-08-15,524063849.15847385,524393771.6576419,1.0006295463800792
2013-08-16,525223728.51366025,525425458.9353032,1.0003840847446361
2013-08-19,524464254.47379327,524752354.95486575,1.0005493233878475
2013-08-20,523738836.72379327,523978887.45486575,1.0004583405205811
2013-08-22,522551310.3592073,522839358.109704,1.00055123342873
2013-08-23,523132376.3336386,523391585.3026444,1.000495494029298
2013-08-26,524939048.93862885,525151102.90748584,1.000403959220191
2013-08-27,523646361.68862885,523766179.40748584,1.0002288141914528
2013-08-28,522521182.5307544,522875114.53227097,1.000677354360645
2013-08-29,523214473.0695806,523678320.77247864,1.0008865345413263
2013-08-30,529148152.0695806,529740895.77247864,1.0011201847735454
2013-09-02,528470348.2798368,528933004.77247864,1.0008754634846548
2013-09-03,533455285.64344674,533871571.03426874,1.0007803566709812
2013-09-04,537311202.2245243,537734186.6068265,1.000787224201824
2013-09-05,538606787.3138313,538917461.1890006,1.0005768101748562
2013-09-06,537785898.9274386,537905702.68935,1.0002227722261783
2013-09-09,537558772.8557667,537531553.0321829,0.9999493640045365
2013-09-10,541440349.6057667,541464002.8672104,1.0000436858122246
2013-09-11,542396904.1057667,542361806.9605376,0.9999352925045046
2013-09-12,544153769.1057667,544156970.8866885,1.000005883963511
2013-09-13,543058289.6057667,542825211.826351,0.999570805226848
2013-09-14,540844085.1057667,540636645.2258618,0.999616451606632
2013-09-16,547430194.1057667,547096460.6105717,0.9993903633763934
2013-09-17,548404979.3557667,548191651.6105717,0.999611003267247
2013-09-18,546503274.8557667,546110123.6105717,0.9992806058750542
2013-09-23,554518366.3557667,554335871.1105717,0.9996708941375662
2013-09-24,554243081.1057667,554182980.1105717,0.9998915620289296
2013-09-25,555025634.0211678,554801242.292894,0.9995957092528357
2013-09-26,546087064.8682045,545876016.7781905,0.9996135266634362
2013-09-27,550939880.3800989,550529739.7781905,0.9992555619650814
2013-09-30,544575129.4105859,544243651.2781905,0.9993913087203337
2013-10-01,545583324.5890633,545228955.7781905,0.9993504771958716
2013-10-02,542685864.386982,542744800.7781905,1.000108601301556
2013-10-03,554473861.8874953,554174695.2781905,0.9994604495723453
2013-10-04,555701024.3874953,555056217.7781905,0.9988396519333116
2013-10-07,555061096.9995115,554431495.2781905,0.9988657073523538
2013-10-08,558997084.3708235,557817809.7781905,0.9978903743407529
2013-10-09,557127883.2839134,555629158.7781905,0.9973099093570962
2013-10-11,557796755.5343767,556344441.7781905,0.9973963388245332
2013-10-14,555594415.7843767,554106622.7781905,0.997322159899527
2013-10-15,559813440.5343767,558263513.7781905,0.99723135129677
2013-10-16,557717667.175232,556026510.9685216,0.9969677198585515
2013-10-17,557410329.3914368,555728788.9685216,0.9969832987760541
2013-10-18,558617564.6478502,556300824.1783767,0.9958527253418286
2013-10-21,555624224.6478502,553003601.1783767,0.9952834607397933
2013-10-22,554856479.8978502,552281646.1783767,0.9953594599454845
2013-10-23,555397267.3978502,552944873.6783767,0.9955844332274744
2013-10-24,557162359.8978502,554592442.1783767,0.9953874886308819
2013-10-25,553338900.3978502,550836673.1783767,0.9954779481115924
2013-10-28,558199417.3978502,555382623.6783767,0.9949537859917438
2013-10-29,555558987.1478502,553152383.6783767,0.9956681405122639
2013-10-30,559116709.3978502,556845329.1783767,0.9959375561822867
2013-10-31,560659486.8978502,558778379.6783767,0.9966448311971288
2013-11-01,556363949.6478502,554315606.1783767,0.996318338974389
2013-11-04,551094747.8978502,549370327.6783767,0.9968709187920022
2013-11-05,548536316.1478502,546765218.1783767,0.9967712293291514
2013-11-06,548366995.8978502,546713545.1783767,0.9969847734603972
2013-11-07,545098232.093903,543893780.6783767,0.997790395667035
2013-11-08,546525363.1023018,545316385.6783767,0.9977878841394249
2013-11-11,542175073.6023018,541324735.6783767,0.9984316174510286
2013-11-12,545437845.6023018,543893172.1783767,0.9971680120175389
2013-11-13,539312941.3523018,537937448.1783767,0.9974495453966371
2013-11-14,539363291.3523018,538073648.1783767,0.9976089526398956
2013-11-15,541110830.6023018,539971554.1783767,0.9978945599320992
2013-11-18,541816638.1023018,540339425.6783767,0.9972735934630965
2013-11-19,543026100.3523018,541696054.1783767,0.9975506772638327
2013-11-20,541523953.3523018,540044157.6783767,0.9972673495516413
2013-11-21,535540714.6023019,534087764.6783766,0.9972869477813573
2013-11-22,539790761.6023018,538185361.1783767,0.9970258838458819
2013-11-25,546908565.3523018,544960662.1783767,0.9964383385133667
2013-11-26,547063768.1023018,545064871.6783767,0.9963461363364291
2013-11-27,548172642.8523018,546314772.6783767,0.9966107937013089
2013-11-28,551541272.3523018,549687845.6783767,0.9966395503531035
2013-11-29,552894772.3523018,550879345.6783767,0.9963547735035538
2013-12-02,552090094.8523018,550105845.1783767,0.9964059314006422
2013-12-03,549904185.1023018,547803622.1783767,0.9961801292282684
2013-12-04,551546892.1023018,549571545.6783767,0.9964185340318104
2013-12-05,549723747.6023018,547650944.6783767,0.9962293735117576
2013-12-06,546676020.6023018,544893017.1783767,0.9967384641785445
2013-12-09,553402554.6023018,551417768.1783767,0.9964134852515245
2013-12-10,556081001.8523018,553936218.6783767,0.9961430382142513
2013-12-11,558204414.3523018,555834041.1783767,0.9957535750112697
2013-12-12,552222485.1023018,549973372.1783767,0.9959271616339409
2013-12-13,555765792.1023018,553500445.6783767,0.9959239189311094
2013-12-16,552196522.6023018,549941649.6783767,0.9959165390732655
2013-12-17,550787265.3523018,548688772.1783767,0.9961900114510038
2013-12-18,550772855.3523018,548819635.1783767,0.996453673860387
2013-12-19,552178454.6023018,550335918.1783767,0.9966631504569439
2013-12-20,550437542.1023018,548815405.6783767,0.997053005473192
2013-12-23,551630609.3506746,549667756.2531072,0.9964417255600121
2013-12-24,551307409.3506746,549404106.2531072,0.9965476555089127
2013-12-25,552966405.7675699,551046722.3599076,0.996528390535773
2013-12-26,554142327.5175699,552145964.8599076,0.9963973828409652
2013-12-27,556096919.5175699,554106820.3599076,0.9964213087902217
2013-12-30,562170908.0175699,560227259.3599076,0.996542601849469
2013-12-31,560677930.2675699,558358749.8599076,0.9958636138815817
2014-01-02,561122925.5175699,558816367.8599076,0.9958893897348166
2014-01-03,555680134.2675699,553430729.3599076,0.9959519789012663
2014-01-06,553843359.2675699,551750634.3599076,0.9962214498510377
2014-01-07,552709514.5175699,550539729.3599076,0.9960742757259098
2014-01-08,553618264.5175699,551348279.3599076,0.995899728561809
2014-01-09,553940676.7675699,551724097.8599076,0.995998526555954
2014-01-10,554150916.7675699,552006620.8599076,0.9961304838758182
2014-01-13,556027941.2675699,553760602.8599076,0.9959222581467877
2014-01-14,556582411.5175699,554231615.8599076,0.9957763745152266
2014-01-15,557822086.9302222,555392074.0657563,0.995643749286016
2014-01-16,558238206.9492621,555910510.9962562,0.9958302819046969
2014-01-17,557384893.8984914,555002300.144411,0.9957254066621434
2014-01-20,558744756.1484914,556323272.4085268,0.9956662076676008
2014-01-21,556454268.8984914,553895248.9085268,0.9954012034177935
2014-01-22,558976518.6484914,556332744.9085268,0.9952703313077322
2014-01-23,556259069.3984914,553579361.9085268,0.9951826268776843
2014-01-24,558716703.3984914,556024972.9085268,0.9951822981600663
2014-01-27,550612304.8984914,548081316.9085268,0.9954033210528573
2014-02-05,539165459.3984914,536581454.4085268,0.9952073988700103
2014-02-06,540048058.8984914,537398591.4085268,0.9950940153449147
2014-02-07,543479878.6484914,540747891.4085268,0.9949731584419309
2014-02-10,542925668.6484914,540469064.4085268,0.9954752475673514
2014-02-11,543573518.6484914,540885964.4085268,0.9950557667955444
2014-02-12,547716172.8984914,545280988.4085268,0.9955539299176109
2014-02-13,545544698.6484914,543113000.4085268,0.9955426232791029
2014-02-14,548439660.3984914,546067555.9085268,0.9956748122697016
2014-02-17,548229655.1484914,545813010.9085268,0.9955919125912478
2014-02-18,552181906.8984914,549767889.4085268,0.9956282205921528
2014-02-19,551892319.3984914,549673061.9085268,0.9959788215708757
2014-02-20,547096605.1484914,545064160.9085268,0.9962850359135148
2014-02-21,553560964.1484914,551336716.9085268,0.9959819290303715
2014-02-24,551332679.3984914,549049088.9085268,0.9958580534488614
2014-02-25,549626484.8984914,547203637.9085268,0.9955918299853908
2014-02-26,549440342.8984914,546866882.4085268,0.9953162149026249
2014-02-27,552476475.1484914,550272469.9085268,0.9960106803835
2014-03-03,547501570.3984914,545196182.9085268,0.9957892586713739
2014-03-04,544467983.6484914,542239922.4085268,0.9959078195470111
2014-03-05,546034540.8984914,543693999.9085268,0.9957135660573536
2014-03-06,550895137.3984914,548465233.4085268,0.9955891714683861
2014-03-07,554084039.3984914,551446265.9085268,0.9952393981735548
2014-03-10,550014322.3984914,547508215.4085268,0.9954435604894141
2014-03-11,547790177.8984914,545330964.4085268,0.9955106652342709
2014-03-12,548330392.2584815,545896145.9573337,0.9955606212321707
2014-03-13,546601768.2635044,544439017.9573337,0.9960432797115869
2014-03-14,543829311.0135044,541905290.4573337,0.996462087428526
2014-03-17,544830343.7635044,542982175.9573337,0.9966078104361732
2014-03-18,546852258.2635044,545036040.9573337,0.996678778813243
2014-03-19,544538738.7635044,542739484.9573337,0.9966958203740356
2014-03-20,539323631.7635044,537791711.4573337,0.9971595527880698
2014-03-21,538898989.2635044,537634007.9573337,0.9976526560053499
2014-03-24,540881576.2635044,539423912.4573337,0.9973050222633937
2014-03-25,542257491.2635044,540758490.4573337,0.9972356291423878
2014-03-26,543916226.0135044,542438918.4573337,0.9972839428472318
2014-03-27,542079249.2635044,540711184.9573337,0.9974762651253863
2014-03-28,547090258.2635044,545591540.9573337,0.9972605666367964
2014-03-31,550481330.2635044,548991392.4573337,0.9972933908485916
2014-04-01,551121695.2635044,549845560.4573337,0.9976844772812644
2014-04-02,549551437.5135044,548244729.9573337,0.9976222288452505
2014-04-03,550991809.7635044,549678925.4573337,0.997617234443586
2014-04-07,549393472.2635044,548211207.9573337,0.9978480554177322
2014-04-08,551733617.5135044,550521715.9573337,0.9978034661697208
2014-04-09,553365367.5135044,552013365.9573337,0.9975567651400994
2014-04-10,555498982.5135044,554065483.9573337,0.9974194398166412
2014-04-11,554804380.0135044,553376138.4573337,0.9974256844256782
2014-04-14,554210784.7635044,552691220.4573337,0.9972581473548568
2014-04-15,552472350.5135044,551176165.4573337,0.9976538462875727
2014-04-16,551006371.0135044,549705632.4573337,0.9976393402606613
2014-04-17,553649928.0135044,552281155.9573337,0.9975277300927649
2014-04-18,554361705.5135044,553115806.4573337,0.9977525520904864
2014-04-21,552297813.5135044,551016700.9573337,0.997680395386647
2014-04-22,551850731.2635044,550553301.319643,0.9976489476766828
2014-04-23,550406706.5135044,549019100.319643,0.9974789438837854
2014-04-24,551648101.2635044,550179005.319643,0.9973368965822659
2014-04-25,544736896.2021121,543530997.2841696,0.997786272737628
2014-04-28,545890598.3730977,544600511.7841696,0.9976367305229785
2014-04-29,548263005.3730977,547055135.2841696,0.997796914843623
2014-04-30,543539171.6230977,542256578.2841696,0.9976402927224214
2014-05-02,548533946.867251,547172646.096006,0.9975182925705518
2014-05-05,546858059.5574481,545534148.3086191,0.9975790587233908
2014-05-06,550162371.8393426,548808285.6482906,0.9975387517206513
2014-05-07,550545788.7387137,549046042.2408236,0.9972758914361582
2014-05-08,552764750.6305864,551366695.4598025,0.9974707953624232
2014-05-09,551600304.1313115,549922056.2554325,0.9969574928380034
2014-05-12,548255345.6666368,546613042.5687675,0.9970044923212333
2014-05-13,549635861.3008813,547745284.1213119,0.9965603096291884
2014-05-14,552498341.3359554,550602420.6213119,0.9965684589929101
2014-05-15,552803140.5669403,550993483.1213119,0.9967263980378757
2014-05-16,553646762.3169403,551830225.6213119,0.9967189608622898
2014-05-19,554118734.5669403,552457931.1213119,0.9970028022118286
2014-05-20,552739794.8169403,551093652.1213119,0.9970218487775544
2014-05-21,550850752.5669403,549789802.6213119,0.9980739793116657
2014-05-22,557019674.1185052,556083421.9147246,0.9983191757001002
2014-05-23,560128226.1185052,558659154.4147246,0.9973772582146756
2014-05-26,561237406.0566391,559429334.477468,0.9967784193290413
2014-05-27,563232860.5566391,561328832.8614107,0.9966194662482111
2014-05-28,569315965.1660506,567274309.7666214,0.9964138448166763
2014-05-29,568651527.1976091,566471810.2734287,0.9961668670179744
2014-05-30,573346139.785616,570906579.249105,0.9957450475947683
2014-06-03,573156451.393614,570920996.5876878,0.9960997476334938
2014-06-04,570042547.7954638,567985920.7127615,0.9963921516198117
2014-06-05,570042020.2360927,567928065.0937089,0.9962915801513925
2014-06-06,570993102.8682079,568894860.5937089,0.9963252756224914
2014-06-09,571503521.5110164,569524611.0937089,0.9965373609386073
2014-06-10,576056136.6850474,573884814.6440632,0.9962307110319505
2014-06-11,574717379.4350474,572623787.1440632,0.9963571794313195
2014-06-12,575220459.6850474,573029727.1440632,0.9961914905770499
2014-06-13,575577906.9350474,573419027.6440632,0.9962491970852735
2014-06-16,575332471.9350474,573342555.6440632,0.9965412758916746
2014-06-17,576472466.9350474,574640319.6440632,0.9968217956692274
2014-06-18,576976666.9350474,575130419.6440632,0.9968001352623295
2014-06-19,576977519.1850474,575014656.1440632,0.9965980250950564
2014-06-20,573426703.2372992,571773900.3494595,0.9971176736651629
2014-06-23,576077203.9598678,574137024.904633,0.9966320850019784
2014-06-24,578889408.0272357,576851331.4773328,0.996479333493338
2014-06-25,580482814.6918427,578428884.7186825,0.9964616868558797
2014-06-26,583556909.2973052,581597780.7186825,0.9966427805970427
2014-06-27,584030839.6844078,582385296.2186825,0.9971824373750289
2014-06-30,584562247.9399679,583188341.7186825,0.9976496836288572
2014-07-01,585776868.8593389,584322518.7186825,0.9975172284568212
2014-07-02,586484872.3293077,585271974.2186825,0.9979319191886263
2014-07-03,583097134.0427848,582229123.2186825,0.998511378682169
2014-07-04,583453220.9873439,582827068.7186825,0.99892681667332
2014-07-07,581948343.9338003,581224585.7186825,0.9987563187993191
2014-07-08,587638207.7976273,586607841.2186825,0.998246597029818
2014-07-09,588481408.3410896,587636492.2186825,0.9985642433041532
2014-07-10,593402379.3712488,592851149.2186825,0.999071068516526
2014-07-11,589856230.8741748,589189357.7186825,0.998869431023041
2014-07-14,592276759.5984583,591934263.7186825,0.9994217300033721
2014-07-15,598763710.161317,598304392.2186825,0.9992328894773688
2014-07-16,597024385.648259,596276979.2186825,0.9987481140677947
2014-07-17,599511129.6952653,598844859.1186825,0.99888864352373
2014-07-18,599216399.6504949,598201249.1186825,0.9983058699120977
2014-07-21,599758948.1664175,598517614.1186825,0.9979302784034653
2014-07-22,603266763.5934491,602138255.1186825,0.9981293375619693
2014-07-24,606691821.2458037,605439120.6186825,0.9979351944706476
2014-07-25,608605614.3582096,607223944.1186825,0.9977297773682484
2014-07-28,616748820.9043658,615285155.1186825,0.9976268040795976
2014-07-29,611564835.1543658,610053205.6186825,0.9975282595584462
2014-07-30,615258991.9043658,613964925.1186825,0.997896712111955
2014-07-31,610738297.6543658,609299128.1186825,0.9976435577378877
2014-08-01,605533100.7760112,604452930.3780335,0.9982161662234592
2014-08-04,603466091.170031,602037892.8018587,0.9976333411453107
2014-08-05,588827394.42502,588029232.3345457,0.9986444888637465
2014-08-06,596152699.7663031,595539794.1845458,0.9989718983374603
2014-08-07,598189047.4826536,597256089.1845458,0.9984403621195774
2014-08-08,595457830.2386649,594495979.9845458,0.9983846878733066
2014-08-11,599892318.3352308,598535189.8845458,0.997737713237517
2014-08-12,597367051.9640307,596491864.8345457,0.9985349256765876
2014-08-13,603678556.9364145,602910284.2345458,0.998727348034743
2014-08-14,604409761.6206388,603108036.8303667,0.9978462876132548
2014-08-15,602488267.4935472,600967811.2477193,0.9974763720260424
2014-08-18,599471203.6384705,597940688.0563955,0.9974468905715811
2014-08-19,607315710.3901404,606002241.4302597,0.997837255092517
2014-08-20,613286877.8555629,612330234.1302598,0.9984401366475536
2014-08-21,617685377.1700449,616841395.3425751,0.9986336379997588
2014-08-22,627573865.5180743,626359364.542575,0.9980647680819266
2014-08-25,625654957.8402317,624475492.668702,0.9981148312552318
2014-08-26,624525528.9958581,623479392.668702,0.998324910226107
2014-08-27,628325310.4720831,626669909.168702,0.9973653754260873
2014-08-28,625913279.4189168,624405863.7817408,0.9975916541688084
2014-08-29,618824832.6594492,617643950.6817408,0.9980917346632107
2014-09-01,624007996.1594492,623027949.4228971,0.998429432406982
2014-09-02,618532637.5091251,618167119.7632784,0.9994090566549265
2014-09-03,626773285.3519982,626003136.5800279,0.9987712482488181
2014-09-04,626246112.4228395,625430925.4139472,0.9986982960968197
2014-09-05,622513537.9574974,621687827.0943125,0.9986735856927802
2014-09-09,624135588.6937474,623162725.1405977,0.9984412624904377
2014-09-10,621724729.1437473,620702588.0136417,0.9983559587029563
2014-09-11,621403300.3437474,620599533.9082144,0.9987065301470264
2014-09-12,618361059.0937474,617517754.8081099,0.9986362267267065
2014-09-15,617495316.6937473,616304264.5731097,0.9980711560259035
2014-09-16,609729216.6937474,608788817.5839322,0.9984576774671967
2014-09-17,613916897.1937474,612779286.3059889,0.9981469627355778
2014-09-18,616080556.7437474,614876834.1549256,0.9980461603995686
