date,nav_pre,nav_post,rel_post_vs_pre
2016-07-18,645604816.6385664,712954716.2561047,1.1043206275445794
2016-07-19,647202266.1676685,716636938.6578702,1.1072843469806601
2016-07-20,646312929.1620884,712483735.4420658,1.102381993759222
2016-07-21,648026771.8606004,714564008.5948617,1.102676678840322
2016-07-22,644529695.3787174,710232651.5565974,1.1019393778889794
2016-07-25,645901260.383886,709648946.0707238,1.098695713411288
2016-07-26,645361581.693969,713562283.6338203,1.1056782800129434
2016-07-27,646278822.0088652,715091161.2464011,1.1064746931110052
2016-07-28,647764884.4008665,719710335.0868922,1.111067228895203
2016-07-29,646227203.8875293,711497639.8229742,1.1010023031262002
2016-08-01,649522157.4895918,717350234.3642954,1.1044276566897417
2016-08-02,648254786.1847396,715754564.8567027,1.1041253842015244
2016-08-03,644992345.4847397,711508917.0395128,1.1031276913911017
2016-08-04,644360609.4116732,713476232.4923124,1.107262334275437
2016-08-05,652820420.2116731,720556156.3426509,1.1037586050219061
2016-08-08,660147801.3116732,730833096.4703059,1.1070749535455324
2016-08-09,662028836.2415309,733017708.513896,1.1072292752010366
2016-08-10,666781361.281612,739349716.0849167,1.1088338082273654
2016-08-11,664553514.7326723,734554766.7639906,1.1053357637563281
2016-08-12,664080378.3826723,733244997.2039907,1.104150974901208
2016-08-15,658638968.1826724,732457261.3277823,1.1120770205091122
2016-08-16,660139747.6326723,732546993.1854256,1.1096847232914138
2016-08-17,661756133.3326724,732279253.0510434,1.1065696503079
2016-08-18,663050183.3356099,737247595.8172334,1.11190316260582
2016-08-19,655281089.6496328,727565435.6472334,1.1103104410295888
2016-08-22,641169843.7496328,722674105.7772335,1.127118052762673
2016-08-23,645102237.4308592,731319897.9908441,1.1336496070814288
2016-08-24,639146833.2458154,726983360.6567506,1.1374277753436874
2016-08-25,647191558.3885059,736699204.0478837,1.1383016272373052
2016-08-26,647593918.4206122,737785410.2250638,1.139271678190579
2016-08-29,647592418.8748944,742254286.9262483,1.1461750713756291
2016-08-30,646999363.3178475,750987693.1751252,1.1607240064720001
2016-08-31,643582174.4063236,745449047.8914491,1.1582810673385933
2016-09-01,635399351.229035,739051096.6714491,1.1631285037385124
2016-09-02,641047551.3872142,742144680.431449,1.1577061308875802
2016-09-05,648946464.6673508,750718183.6614491,1.1568260627573745
2016-09-06,652576398.3749852,759753612.5814492,1.1642370371857633
2016-09-07,656220191.1088337,763535284.0014491,1.1635351888689711
2016-09-08,660849275.8945954,766348168.0114491,1.1596413826345489
2016-09-09,655378143.7566541,756501550.3014491,1.1542978012131309
2016-09-10,647943898.6807364,745149386.9714491,1.1500214578586674
2016-09-12,643932859.8307365,742280937.7870727,1.1527303296529825
2016-09-13,644556532.1307365,738841133.6692201,1.1462782499881015
2016-09-14,639562575.5807364,734190400.6692203,1.1479571017778203
2016-09-19,655720770.748694,751538503.2392362,1.1461258156900211
2016-09-20,654652206.6486939,753942689.2592363,1.1516690566412842
2016-09-21,655771151.048694,757245854.5592363,1.1547410302332852
2016-09-22,655752982.398694,758153677.1892363,1.1561574213752996
2016-09-23,658987504.548694,761127760.9392363,1.1549957407166511
2016-09-26,653536817.748694,751025792.3092363,1.1491713579295697
2016-09-29,656960948.4986941,762484990.3392363,1.1606245273508093
2016-09-30,648155630.448694,753432469.3192363,1.1624252477721486
2016-10-03,648874800.1486939,754726418.7292362,1.1631310363051328
2016-10-04,653151740.448694,760257283.6692363,1.16398263464316
2016-10-05,652357604.098694,757871808.3092363,1.1617428900155493
2016-10-06,652811792.998694,756124360.8492362,1.1582578148228229
2016-10-07,649128095.098694,752716496.5092362,1.159580831876939
2016-10-11,648658194.548694,748547413.6392362,1.153993613169476
2016-10-12,649167271.848694,757200764.7992362,1.1664185759748564
2016-10-13,647021997.1486939,750660409.4892364,1.160177571701206
2016-10-14,643776799.248694,750802598.7692363,1.1662467483224692
2016-10-17,644237935.048694,746448073.0992362,1.158652777941145
2016-10-18,648039910.798694,753820851.5692363,1.163232138959111
2016-10-19,649235697.1486939,754386933.7192363,1.1619615757918802
2016-10-20,649628905.198694,754421266.4592363,1.1613111122703057
2016-10-21,649698749.1486939,753319131.2692362,1.1594898901318758
2016-10-24,648528949.1486939,752166358.0292362,1.1598038283666199
2016-10-25,652864119.848694,755967407.9492362,1.157924574143295
2016-10-26,648056393.098694,754167262.3492362,1.163737091988509
2016-10-27,645157828.998694,753343801.3992363,1.1676891568818912
2016-10-28,647374943.5486939,751430246.7292362,1.1607342147197508
2016-10-31,645806507.748694,749997700.0892363,1.1613349990909148
2016-11-01,644714918.3986939,750103056.2792362,1.1634647111040943
2016-11-02,641695928.998694,744597490.7292362,1.160358757287288
2016-11-03,642861945.198694,735343818.0892363,1.1438596164872665
2016-11-04,642193632.098694,737957858.8192363,1.1491204863050168
2016-11-07,644817659.848694,743517877.9592363,1.1530668656526906
2016-11-08,653138502.148694,748031363.0992362,1.145287501254885
2016-11-09,639575111.948694,725737334.8392363,1.1347179108142877
2016-11-10,651850931.7539108,750252916.4292363,1.1509578032059553
2016-11-11,643311080.3026029,748007208.4492363,1.1627457249724131
2016-11-14,645907202.9359181,766511734.0992362,1.1867211429368185
2016-11-15,644697836.8876137,760747044.7392362,1.1800055796865543
2016-11-16,644970060.6701657,763372915.3292363,1.1835788385836739
2016-11-17,646340718.4428998,763511619.4192363,1.1812834897027886
2016-11-18,643315674.1603278,759441116.3692362,1.1805108236488693
2016-11-21,647366913.2110538,767307974.5592363,1.1852752417531716
2016-11-22,651266618.3544425,770970046.3692362,1.183800957459249
2016-11-23,651563215.7122083,772301149.9092363,1.1853050191991767
2016-11-24,654697977.1060183,777764984.5292363,1.187975237020305
2016-11-25,654772937.7937223,784446222.3392363,1.1980431338265936
2016-11-28,658149756.1811566,787498592.3492362,1.1965340486010545
2016-11-29,654227827.9811567,783295957.7392364,1.197283154641042
2016-11-30,656235845.5811566,784803455.8192363,1.1959167745922525
2016-12-01,656745417.8311566,791668317.3292363,1.2054417066869694
2016-12-02,657884990.5311567,791867728.2792363,1.203656778428561
2016-12-05,653949015.3311566,791143069.4592363,1.2097931962763262
2016-12-06,660500343.5311567,795210160.8492362,1.2039511691968183
2016-12-07,662930655.6311567,795022829.7892362,1.1992548889330188
2016-12-08,671608026.1311567,802777507.3592362,1.1953066016552694
2016-12-09,674149903.8811567,806601718.7492362,1.1964723485170576
2016-12-12,673238417.5311567,804378193.3492362,1.1947895016136845
2016-12-13,675603082.6311567,811365995.0492363,1.200950700060969
2016-12-14,670018598.3811567,802973446.8292363,1.1984345640095873
2016-12-15,669462845.3811567,813736026.0492363,1.2155058815638053
2016-12-16,669139795.4811567,810561757.6192362,1.211348903611969
2016-12-19,664169945.0311568,804881666.0992362,1.211861018585354
2016-12-20,662138838.9811567,804736375.6492363,1.2153589674447984
2016-12-21,659738274.8811567,800681546.0292362,1.2136351285264881
2016-12-22,654152648.6811568,782622889.7192363,1.1963918380474183
2016-12-23,651922984.5811567,778930322.2192363,1.1948195425563626
2016-12-26,655825549.1311567,788145583.1092362,1.2017610234206006
2016-12-27,654701591.0811567,782566019.8492362,1.195301845161133
2016-12-28,660869069.7311567,792197448.1192362,1.1987207215515536
2016-12-29,656026971.8311567,785340452.3992362,1.1971161036369113
2016-12-30,661708456.0811567,793899466.5792363,1.1997722853368926
2017-01-03,662130569.7311567,796494440.2592362,1.2029265475276802
2017-01-04,665203672.7311567,795085852.5992362,1.1952517479869231
2017-01-05,671113356.9811567,801177376.7292362,1.1938033543739042
2017-01-06,672030726.6811566,803094243.5092362,1.1950260778630475
2017-01-09,669289960.0311567,801753928.6292362,1.1979171607354056
2017-01-10,671536004.4311566,803054662.4492363,1.195847515472363
2017-01-11,673362118.5311567,802592283.8192363,1.1919177835099735
2017-01-12,678212522.0311567,808346329.1292362,1.1918776237105533
2017-01-13,676327832.6311567,801455525.4392363,1.1850104147293306
2017-01-16,669770660.254313,791656658.6555852,1.1819816925915982
2017-01-17,671287077.954313,798913713.4255852,1.1901222884554887
2017-01-18,667622302.204313,792330653.3562442,1.1867947651541553
2017-01-19,666350409.8043131,788108648.0762442,1.182724039004775
2017-01-20,666577637.5543131,791171582.1162442,1.1869158782749882
2017-01-23,671928402.104313,796046219.8162442,1.1847188142713196
2017-01-24,670694002.104313,797158229.7062442,1.1885572663616308
2017-02-02,667636926.9043131,790801853.2399726,1.1844789006904524
2017-02-03,669509930.404313,786043729.8899726,1.1740583585000532
2017-02-06,675672727.704313,798281244.7989448,1.1814613970156977
2017-02-07,680181020.004313,800513873.1177408,1.1769129828301659
2017-02-08,678307372.004313,797814416.3529173,1.1761842039184625
2017-02-09,678574378.0543131,801463309.5810914,1.181098690874742
2017-02-10,684382767.9043131,808602349.7511461,1.181506004640083
2017-02-13,687163323.954313,808194692.7105694,1.1761318809330157
2017-02-14,687081332.004313,812214453.8551085,1.1821227211715455
2017-02-15,693346112.639695,814864351.6566956,1.1752634604878052
2017-02-16,690487311.5009764,815669558.7109466,1.1812955069917936
2017-02-17,687572103.9672221,812556225.3356481,1.1817760212307626
2017-02-18,689799556.5151707,811632870.4668565,1.176621328327871
2017-02-20,689735154.6533267,807576703.8181393,1.1708504320387176
2017-02-21,690277184.9533268,809028447.4423897,1.1720341698633605
2017-02-22,691797262.7033268,806012209.2697299,1.1650988703252263
2017-02-23,689254883.85931,802311792.9739408,1.1640277229253668
2017-02-24,689655921.2093099,800665656.9222984,1.16096394201667
2017-03-01,688636181.80931,796910325.8544383,1.1572298216463894
2017-03-02,689056794.1301802,800415582.5072172,1.1616104642253893
2017-03-03,686777451.1740657,797194621.7993807,1.1607757657688873
2017-03-06,689594570.8740658,803088952.9720005,1.1645813161697023
2017-03-07,690266165.9606408,805059251.7529674,1.166302640130955
2017-03-08,689209535.6697801,813386877.0064759,1.1801735682835832
2017-03-09,687094760.1557707,808358162.3151283,1.1764871589646035
2017-03-10,687649949.1661121,812560616.9385722,1.1816486250365243
2017-03-13,689435287.1626401,818397479.7939521,1.1870548186792902
2017-03-14,692174837.288543,819625252.5027186,1.1841303791299858
2017-03-15,692202862.4405713,819848528.0652783,1.1844049953429165
2017-03-16,697034680.7046715,821740613.6803008,1.1789092227800733
2017-03-17,698253502.4249096,825860542.2017667,1.1827517360581805
2017-03-20,698054166.294889,825776728.12371,1.1829694141168774
2017-03-21,700796127.044586,826314805.7327971,1.179108693447767
2017-03-22,696618730.6650959,821601102.6026022,1.1794128788615539
2017-03-23,696863551.1345971,826614531.522265,1.186192806578008
2017-03-24,694697689.7541454,822885620.0622649,1.1845233289223769
2017-03-27,695465806.7381489,817712608.132265,1.175776868121632
2017-03-28,696505519.5319389,812714243.0540489,1.1668453734583522
2017-03-29,699635485.8379446,808658969.4740489,1.1558289792941652
2017-03-30,701312365.0394821,804538558.3408288,1.1471900374885524
2017-03-31,697437463.8231428,800495069.4485253,1.1477660879592726
2017-04-05,701184921.0579566,801294620.2899407,1.1427721792432977
2017-04-06,697453897.026736,800443656.0682145,1.1476653288203371
2017-04-07,695093673.6101588,794773130.517366,1.143404350653193
2017-04-10,698370528.6802243,797542921.2374898,1.1420054089978293
2017-04-11,696050238.878535,792246876.4375668,1.138203583859151
2017-04-12,696786299.8831898,791520278.4006649,1.1359584402468252
2017-04-13,696131847.6214231,792026399.8431066,1.137753433561962
2017-04-14,690587999.8714231,784152598.0964878,1.135485409886191
2017-04-17,690153077.1714231,784004385.3557317,1.1359862199976796
2017-04-18,690999104.9214231,779099426.9301641,1.1274970132106892
2017-04-19,684364759.1465981,772790940.4726719,1.1292091390508492
2017-04-20,684095604.1440519,776026552.0746815,1.1343831876330424
2017-04-21,688005347.5139618,779829090.4308429,1.1334637052585084
2017-04-24,688636680.1231064,780467660.3315412,1.1333518571680183
2017-04-25,695563538.3126353,791347230.5344231,1.1377066032732956
2017-04-26,697920425.8262293,787819588.2932378,1.1288100464470312
2017-04-27,695843207.3721638,787816862.4307736,1.1321758322624809
2017-04-28,693173318.492019,786068371.346922,1.1340141785275202
2017-05-02,705333896.9481027,791378762.4383141,1.1219916777890833
2017-05-03,706515566.2314757,794006824.8079891,1.123834863318282
2017-05-04,709881289.674263,794574701.0777055,1.1193064426903054
2017-05-05,705025144.0634067,790505885.9155271,1.1212449549805457
2017-05-08,707702999.661173,793406917.8634744,1.1211015330489398
2017-05-09,706891367.2341169,793183028.9847758,1.1220720265523907
2017-05-10,705834059.1358874,793298342.8886496,1.123916213195832
2017-05-11,707604802.2465678,796210014.0920482,1.1252184998803971
2017-05-12,708393831.6539165,795411187.8920481,1.1228375408562898
2017-05-15,711443917.1709292,799969055.2820482,1.1244302410556
2017-05-16,710517355.5659474,803382511.9120481,1.130700757157622
2017-05-17,709615945.916534,803597956.4520482,1.1324406688946764
2017-05-18,706894827.6348495,796678129.2520481,1.127010834012746
2017-05-19,706676846.9286143,793057929.9020481,1.1222356206360327
2017-05-22,708934502.3351341,793826119.2220482,1.1197453595604283
2017-05-23,709213552.9653385,793609915.7920481,1.11899992953298
2017-05-24,709461807.7200645,793335177.9220482,1.1182211209811563
2017-05-25,710162552.6789517,797344338.7720481,1.1227631417120205
2017-05-26,710618839.6740172,794149816.0820482,1.1175468081402813
2017-05-31,708108115.9399843,783139029.9420482,1.105959686540894
2017-06-01,707313645.7953216,785187040.8020482,1.110097402290555
2017-06-02,708945645.7953216,787793837.4120481,1.1112189518115618
2017-06-03,709898145.7953216,789537731.7020482,1.1121845244679487
2017-06-05,712040448.2453216,790179998.2020482,1.1097403246533053
2017-06-06,712078886.5953215,786705684.2320482,1.104801306486619
2017-06-07,711138978.5453216,786524009.3820481,1.1060060453878247
2017-06-08,715545601.6953216,787129062.0320482,1.100040388994253
2017-06-09,712802337.5953215,784636958.3520482,1.1007777569852881
2017-06-12,711194845.6453216,785824557.5920482,1.1049356760720184
2017-06-13,712894823.9453216,788563973.1020482,1.10614349636873
2017-06-14,710015643.1953216,785483611.7320482,1.1062905715669784
2017-06-15,710725470.4953216,787528251.8888608,1.1080625144051943
2017-06-16,712190815.8953216,787737956.0062028,1.1060771052149951
2017-06-19,715492002.2453216,793589693.4562027,1.1091524307271063
2017-06-20,717093610.8453217,800569776.1050326,1.1164090210778868
2017-06-21,716833226.9453217,799652934.4550326,1.1155355309946147
2017-06-22,719832717.3453215,801641102.9050325,1.1136491626296356
2017-06-23,719609976.3953216,801236101.7250326,1.1134310640586078
2017-06-26,730958575.1953216,815928407.7250326,1.1162443884142217
2017-06-27,735112737.7453216,816176935.5450325,1.1102745111564036
2017-06-28,729399130.6953216,810143579.6350325,1.1106999522507504
2017-06-29,737211879.0453216,814916181.4650326,1.105402944022466
2017-06-30,735408522.9953216,814823456.2384951,1.1079875072969187
2017-07-03,737820155.7453216,817900374.8546989,1.108536231337409
2017-07-04,735038243.8269466,820725273.6788617,1.1165749273205012
2017-07-05,739922749.758622,822278586.3282968,1.1113032902374482
2017-07-06,737477805.0990852,818854624.6348448,1.1103447710196865
2017-07-07,734080024.9302306,815670605.25109,1.111146710916993
2017-07-10,732736550.2250981,815394041.8186977,1.1128065626973391
2017-07-11,737571071.315512,822815936.3633604,1.1155751199620778
2017-07-12,736355574.7172421,826692986.0986543,1.1226817783189886
2017-07-13,737638811.002125,832103681.1840764,1.1280638556065339
2017-07-14,740180262.1903381,831345695.5257211,1.1231665284691685
2017-07-17,743956708.499262,832550169.9743197,1.1190841623752166
2017-07-18,745917969.1040739,831533921.8044447,1.114779313874426
2017-07-19,744684623.2734165,833593485.627986,1.1193912960949186
2017-07-20,744253301.1234165,832297059.6773162,1.1182981095562514
2017-07-21,739732996.9734166,827423370.0884628,1.1185432763900318
2017-07-24,743974111.0734166,826684635.8976529,1.1111739287606397
2017-07-25,743717508.0734166,825928907.7460816,1.110541164864643
2017-07-26,741046782.9234166,825208193.7226572,1.113570981938853
2017-07-27,744338149.4734166,831786296.8903762,1.117484435641012
2017-07-28,742791388.9734166,825110516.1923908,1.1108240192885708
2017-07-31,739192676.2734165,824446123.8674674,1.1153331875849335
2017-08-01,742970152.4734166,824591548.7614244,1.1098582439903981
2017-08-02,749576932.1734165,828901510.0483719,1.1058257991544003
2017-08-03,747347284.7234166,827430650.5620475,1.1071568298642696
2017-08-04,755106969.2234164,829564678.0820476,1.0986055113955664
2017-08-07,760448396.1775278,834802969.9020475,1.0977772773251553
2017-08-08,758541392.0775279,837726478.3220475,1.1043912528328135
2017-08-09,750651369.3841034,834662371.3209052,1.111917469764601
2017-08-10,742497066.6418035,824308813.29977,1.110184605884018
2017-08-11,741349247.3160683,824309384.09977,1.111904257115044
2017-08-14,736665023.5160682,820268031.2097701,1.1134884988765565
2017-08-15,738923613.1449136,824817845.56977,1.116242370519578
2017-08-16,739752248.1449136,822066698.0597701,1.1112729973058921
2017-08-17,747995580.7679229,831602837.3297701,1.1117750675425282
2017-08-18,744316402.1880504,826039908.88977,1.1097967295379745
2017-08-21,743483889.0380503,823489893.39977,1.1076096006131817
2017-08-22,747944731.1579026,827324798.26977,1.1061309262637335
2017-08-23,747381792.9083177,828434054.57977,1.1084482689309973
2017-08-24,752422465.6215553,829980638.56977,1.1030779601777918
2017-08-25,750741453.1202357,832725726.16977,1.1092044041377904
2017-08-28,755880202.6410122,839156341.6952882,1.1101710810301855
2017-08-29,754387557.0596793,837211664.3452882,1.109789863990369
2017-08-30,756134591.6942171,843044268.9558318,1.1149394277371736
2017-08-31,759336929.0950825,845020273.1900959,1.112839690540435
2017-09-01,758631354.7962072,842268127.2466159,1.1102469228587002
2017-09-04,753338860.0226955,839176455.936616,1.1139428754695255
2017-09-05,754932973.9524909,840635545.226616,1.1135234176160367
2017-09-06,750650530.049751,834623332.176616,1.1118667059640914
2017-09-07,750421913.2077142,832131205.276616,1.108884469697362
2017-09-08,752638830.1189721,836902952.806616,1.1119582451975325
2017-09-11,751134758.264862,832495501.2466159,1.1083171056678287
2017-09-12,753889219.8869557,835745232.079188,1.1085783030622276
2017-09-13,750336831.9869558,831499034.5091879,1.1081676909119704
2017-09-14,749662281.6369557,830605571.109188,1.1079730052517585
2017-09-15,747737698.2869557,829829070.689188,1.1097863229181852
2017-09-18,750897525.4248663,835650080.108388,1.1128683366422971
2017-09-19,750166417.5748663,831453300.8683879,1.1083584673868838
2017-09-20,748785194.0748663,827922852.738388,1.1056880655356671
2017-09-21,747941393.2748662,832477265.7083879,1.1130247278645466
2017-09-22,745134125.1248662,827379306.238388,1.1103763447952937
2017-09-25,741945153.3248662,823495124.8218886,1.1099137464967241
2017-09-26,746524483.7748662,824514344.0483786,1.1044705993822865
2017-09-27,746966107.562877,826653803.4816935,1.1066818094047308
2017-09-28,745418621.7749257,823449058.0016935,1.104680019987921
2017-09-29,744327755.3249257,827809599.0314354,1.1121573703375698
2017-09-30,746841125.0749257,828357753.3433756,1.1091485531949943
2017-10-02,747639023.0249257,830173598.6676749,1.1103936165728974
2017-10-03,748340182.0459237,828794606.8112512,1.1075104968242775
2017-10-05,748587884.5459237,829509870.2544817,1.1080995129351356
2017-10-06,752085457.5959237,832358586.7644818,1.1067340531023628
2017-10-11,756201033.9459236,836802407.3844817,1.1065872298771837
2017-10-12,757707623.0959237,837202283.1203604,1.1049146895205155
2017-10-13,758905745.5057892,839340829.7074805,1.1059882398809402
2017-10-16,759256349.1666372,841908530.8218131,1.108859388197274
2017-10-17,761436104.8035244,843101796.1902137,1.1072521921031862
2017-10-18,758617936.0974547,836647959.3033781,1.102858131205455
2017-10-19,755454118.8474547,836845470.1761596,1.107738311696385
2017-10-20,753779436.7760116,835232036.6361835,1.1080589306184216
2017-10-23,752544571.4639751,837399411.1219437,1.112757227778409
2017-10-24,754923921.6498393,835019897.8317567,1.106098076753049
2017-10-25,754892283.1872305,838809850.6426514,1.111164956013476
2017-10-26,751463467.1372305,836434268.6166807,1.1130737623256048
2017-10-27,749048442.4872305,842106289.6462067,1.1242347515602271
2017-10-30,747944961.6504014,845154661.5151054,1.1299690550093457
2017-10-31,747947211.6504014,845422519.1371529,1.1303237794973058
2017-11-01,748958718.4501978,847432616.6317525,1.131481076000189
2017-11-02,746450699.5001978,847899486.9000936,1.135908222027018
2017-11-03,748198877.9501978,849510475.6366894,1.1354073103718758
2017-11-06,746007342.5501977,848094029.5794306,1.1368440780760327
2017-11-07,748259211.0501978,848605112.7697523,1.1341058021574058
2017-11-08,746641395.4001977,845654731.4230999,1.1326116347591888
2017-11-09,747538559.0001978,841700774.2464534,1.125963021054317
2017-11-10,746075193.3501978,842504389.3303546,1.129248629145741
2017-11-13,744185724.4001977,842897147.2015928,1.1326435318024342
2017-11-14,744459706.5884753,842835698.028216,1.1321441450344623
2017-11-15,742430153.7384753,839898720.4061509,1.131283146538266
2017-11-16,740146829.4384754,838956679.5604814,1.133500335598235
2017-11-17,742811747.1384753,839030019.1804814,1.1295325126624163
2017-11-20,743612264.8384753,844774232.7204815,1.1360412847735644
2017-11-21,751277824.5384754,876772052.2204814,1.1670410380595215
2017-11-22,755188951.3384753,883430358.1404815,1.1698136692475634
2017-11-23,755189903.3884753,887695157.2804815,1.175459514616742
2017-11-24,750509565.4884753,880430477.3904815,1.1731102678450822
2017-11-27,748389010.9384754,868179382.1304815,1.1600643107276385
2017-11-28,747620012.6384754,862858843.0762218,1.154140911813007
2017-11-29,746572691.9590324,866681708.1833998,1.1608805378471547
2017-11-30,742057137.4824178,855199382.5373584,1.152471069059182
2017-12-01,746862168.3588222,880091732.0961188,1.1783857442264873
2017-12-04,752513979.2957278,886536720.0245341,1.1781000013504561
2017-12-05,752121536.3350576,885582599.501396,1.177446139644755
2017-12-06,743479396.7746056,872629583.3845453,1.1737105119122664
2017-12-07,740919120.4092962,862586365.0541551,1.1642112361436265
2017-12-08,739196851.0254424,868985128.3730186,1.1755801274958477
2017-12-11,741912714.15455,869387453.1228486,1.1718190516704692
2017-12-12,742830932.3730286,862066722.1668074,1.1605153805494761
2017-12-13,745311247.4489663,869562272.0863563,1.1667102503318896
2017-12-14,746923485.7984631,877223238.0719017,1.1744485944690142
2017-12-15,744950051.6484631,870671552.1928352,1.168765006816456
2017-12-18,745023501.6484631,872215398.6699241,1.170721992984157
2017-12-19,745261168.5484632,875691913.4934032,1.1750134723897911
2017-12-20,744901302.4484632,874152408.1873219,1.1735144042761303
2017-12-21,745554021.3984631,872809438.7886847,1.1706857098718668
2017-12-22,749911154.7484632,877117234.9055876,1.1696282010897572
2017-12-25,748920885.7984631,874517890.5433941,1.1677039686388577
2017-12-26,746553968.0984632,866048172.6633941,1.1600610400200442
2017-12-27,749081537.0484631,871977991.4733942,1.1640628534367148
2017-12-28,750324342.3984631,875562222.4233941,1.1669116579965932
2017-12-29,753215413.3984631,875049551.4533942,1.16175205112336
2018-01-02,757648995.9484632,881506204.2338896,1.1634757109792981
2018-01-03,761485464.0984632,892308041.8518996,1.1717991792638087
2018-01-04,763634333.0484631,895600579.7818997,1.1728134016795988
2018-01-05,771133902.2484632,900113099.4018997,1.1672591449777536
2018-01-08,777184565.3484632,904287401.4518996,1.163542666401832
2018-01-09,776495916.5984632,904995766.1473924,1.165486832322105
2018-01-10,778468866.5984632,907268822.1473924,1.1654529308432378
2018-01-11,777585947.1984632,906215109.5173924,1.1654211509124652
2018-01-12,778577565.3484632,908907819.8373924,1.1673953377151294
2018-01-15,785305438.3984632,919766623.6773924,1.171221512935332
2018-01-16,785814604.0484632,925295901.2773924,1.1774989883241302
2018-01-17,788343937.3984631,920380258.3902328,1.1674856807137883
2018-01-18,787408590.6599556,915137768.0770915,1.162214609965179
2018-01-19,785824805.0360466,918915449.747999,1.1693642703297553
2018-01-22,784116780.9297811,919077176.8458654,1.172117724296185
2018-01-23,783810432.4370863,920347953.0052745,1.1741971207804096
2018-01-24,778980682.8542706,907769284.0009458,1.1653296467824845
2018-01-25,785183487.6542705,912498960.2379159,1.1621474146941109
2018-01-26,783780618.7042706,907957904.2094007,1.1584337281909538
2018-01-29,787108789.2542706,916883473.9370332,1.1648751563373023
2018-01-30,780654172.2142993,903570854.578425,1.1574534367958051
2018-01-31,783102614.1261631,912419714.9859551,1.165134298528798
2018-02-01,784274918.7041087,912878325.821441,1.163977457458195
2018-02-02,783416171.4405645,907567650.7374579,1.1584744913659373
2018-02-05,772964758.1532176,891791322.8540053,1.153728308370346
2018-02-06,748456394.893818,849627350.8767089,1.1351728125687854
2018-02-07,757450919.8218994,865085165.1974797,1.1421006200651107
2018-02-08,755408697.5593677,871088162.9740547,1.153134939786149
2018-02-09,748283266.7168939,862574465.1136073,1.1527378781275814
2018-02-12,751345963.5147462,869473436.8004875,1.157221145812974
2018-02-21,763797980.9720631,886665968.1742066,1.160864509023411
2018-02-22,763784858.3759041,884815740.7898774,1.1584620080991535
2018-02-23,769404397.1369903,892480222.4030936,1.159962466713314
2018-02-26,772835036.6369902,892606376.9882339,1.1549765922523796
2018-02-27,772593255.5540301,891357154.5821127,1.153721118032433
2018-03-01,770347069.0331947,887892533.7542355,1.1525876704750282
2018-03-02,765787912.4576595,873579117.1168679,1.1407585610920286
2018-03-05,762931714.728394,865489850.1224552,1.1344263626929865
2018-03-06,769164942.387029,872070039.783784,1.1337880755165453
2018-03-07,765850887.037029,871133341.1789194,1.1374712178622834
2018-03-08,771016507.2370291,871840664.2320919,1.130767831879982
2018-03-09,773563645.137029,871986799.3904679,1.1272334278791039
2018-03-12,779824019.0840158,888754833.6445198,1.1396864060284453
2018-03-13,784189220.7590629,886124028.2833313,1.1299875142705986
2018-03-14,780955336.8298271,885381951.2484996,1.1337165001555365
2018-03-15,777609560.8586774,880120007.0317023,1.1318276566196377
2018-03-16,786684291.898628,885274541.9438885,1.1253237811667973
2018-03-19,786194041.9190725,885768172.3574053,1.1266533770661449
2018-03-20,783499918.2758311,883858994.1642592,1.1280907292361666
2018-03-21,784982077.0702198,884025346.727268,1.1261726510071495
2018-03-22,785887198.8297807,886758249.3107301,1.1283530901523153
2018-03-23,778953144.108648,866261783.2368457,1.1120845840196263
2018-03-26,778771902.3751214,870616567.7590922,1.117935258198017
2018-03-27,785987764.8601174,877662423.8743256,1.1166362418256264
2018-03-28,780400208.9972448,869587787.196493,1.114284410961201
2018-03-29,778902235.5877122,863847257.111894,1.1090573600165463
2018-03-30,782501651.8014092,866558630.5825331,1.1074208323875292
2018-03-31,783743874.3843352,870147825.4792252,1.110245137370629
2018-04-02,783630373.345124,867927074.2855197,1.107572018400147
2018-04-03,780514983.3647085,862543041.4201058,1.105094789726885
2018-04-09,787211559.7539917,873382068.8198556,1.1094629620184855
2018-04-10,793075999.1048703,880070563.4739945,1.109692594993813
2018-04-11,790144283.0605282,881281637.5773096,1.1153426740794377
2018-04-12,792708052.5240247,881191242.3502928,1.1116214090982586
2018-04-13,791720783.5451175,879584141.9362319,1.1109777085776191
2018-04-16,790901288.7899022,873102485.2142419,1.103933572481731
2018-04-17,787296887.5399022,864398973.175608,1.0979326691823077
2018-04-18,786236537.5399022,868598089.7756081,1.1047541653220687
2018-04-19,795074078.7399023,877029852.975608,1.1030794191726083
2018-04-20,791538193.6899022,872002558.175608,1.1016556940993665
2018-04-23,792888663.4399023,868396473.0456878,1.09523128919286
2018-04-24,791946797.7899022,865539189.0306883,1.0929259281635604
2018-04-25,793273022.3774898,863999199.742168,1.089157421681513
2018-04-26,794687777.6896836,868099894.040767,1.0923785647798776
2018-04-27,797033639.9124312,875093560.6137117,1.09793805028086
2018-04-30,801629908.8468385,877596864.4641025,1.0947656203678129
2018-05-02,800955111.3826966,876556492.6171658,1.0943890364891458
2018-05-03,796585632.404704,866114449.6457514,1.087283544182383
2018-05-04,791472827.9771593,863632390.0720493,1.0911712437170016
2018-05-07,793548412.3271592,866732958.9581091,1.0922244257490592
2018-05-08,796650030.0271592,871694607.6833526,1.094200181795807
