date,nav,dividend_credit
2012-12-04,3000000.0,0.0
2012-12-05,3005148.813916101,0.0
2012-12-06,3003610.5691121905,0.0
2012-12-07,3003588.8917935705,0.0
2012-12-10,2982878.9798836987,0.0
2012-12-11,2986662.5789561723,0.0
2012-12-12,3018657.4929518644,0.0
2012-12-13,3029732.8929518643,0.0
2012-12-14,3026158.942951864,0.0
2012-12-17,3008406.742951864,0.0
2012-12-18,3013053.489979243,0.0
2012-12-19,3022968.939979243,0.0
2012-12-20,2988359.039979243,0.0
2012-12-21,2950446.789979243,0.0
2012-12-22,2956959.8899792433,0.0
2012-12-24,2960307.9899792434,0.0
2012-12-25,2994633.189979243,0.0
2012-12-26,2981557.289979243,0.0
2012-12-27,2987599.089979243,0.0
2012-12-28,3007944.579262922,0.0
2013-01-02,3036574.02787021,0.0
2013-01-03,3046685.52787021,0.0
2013-01-04,3019409.12787021,0.0
2013-01-07,3006831.32787021,0.0
2013-01-08,3007383.27787021,0.0
2013-01-09,3003215.87787021,0.0
2013-01-10,3045752.62787021,0.0
2013-01-11,3047153.67787021,0.0
2013-01-14,3046576.37787021,0.0
2013-01-15,3033553.37787021,0.0
2013-01-16,3012937.6778702103,0.0
2013-01-17,2992551.62787021,0.0
2013-01-18,3020682.02787021,0.0
2013-01-21,3016757.22787021,0.0
2013-01-22,3030767.4808028415,0.0
2013-01-23,3027368.2610110226,0.0
2013-01-24,3006860.835059648,0.0
2013-01-25,2996706.5850596474,0.0
2013-01-28,3031288.335059648,0.0
2013-01-29,3051237.5350596476,0.0
2013-01-30,3054755.8850596477,0.0
2013-01-31,3079323.5350596476,0.0
2013-02-01,3086087.735059648,0.0
2013-02-04,3176163.485059648,0.0
2013-02-05,3160599.8850596477,0.0
2013-02-06,3178988.5850596474,0.0
2013-02-18,3183300.685059648,0.0
2013-02-19,3170941.735059648,0.0
2013-02-20,3216586.0350596476,0.0
2013-02-21,3173975.985059648,0.0
2013-02-22,3170707.1850596475,0.0
2013-02-23,3196537.2850596476,0.0
2013-02-25,3168076.2850596476,0.0
2013-02-26,3155316.5850596474,0.0
2013-02-27,3151233.335059648,0.0
2013-03-01,3172110.1350596477,0.0
2013-03-04,3122486.2850596476,0.0
2013-03-05,3151243.1850596475,0.0
2013-03-06,3147151.8850596477,0.0
2013-03-07,3152463.3850596477,0.0
2013-03-08,3202631.7850596476,0.0
2013-03-11,3197241.9850596474,0.0
2013-03-12,3170950.6350596477,0.0
2013-03-13,3169951.6350596477,0.0
2013-03-14,3164177.7850596476,0.0
2013-03-15,3160130.335059648,0.0
2013-03-18,3109998.235059648,0.0
2013-03-19,3108370.0850596474,0.0
2013-03-20,3091817.5350596476,0.0
2013-03-21,3089335.5850596474,0.0
2013-03-22,3074877.8850596477,0.0
2013-03-25,3119160.5850596474,0.0
2013-03-26,3107722.9850596474,0.0
2013-03-27,3133113.9350596475,0.0
2013-03-28,3124453.1850596475,0.0
2013-03-29,3138178.0350596476,0.0
2013-04-01,3125752.3850596477,0.0
2013-04-02,3116957.7850596476,0.0
2013-04-03,3130180.9350596475,0.0
2013-04-08,3047366.485059648,0.0
2013-04-09,3050848.5350596476,0.0
2013-04-10,3050216.985059648,0.0
2013-04-11,3062996.585059648,0.0
2013-04-12,3055437.4350596475,0.0
2013-04-15,3040376.8850596477,0.0
2013-04-16,3034219.6350596477,0.0
2013-04-17,3002060.9850596474,0.0
2013-04-18,3002772.44858785,0.0
2013-04-19,3048468.14858785,0.0
2013-04-22,3052765.172972333,0.0
2013-04-23,3057927.072972333,0.0
2013-04-24,3071953.701051274,0.0
2013-04-25,3065115.8510512738,0.0
2013-04-26,3057900.6510512736,0.0
2013-04-29,3058709.6010512738,0.0
2013-04-30,3078298.6510512736,0.0
2013-05-02,3092138.5010512737,0.0
2013-05-03,3104352.201051274,0.0
2013-05-06,3104590.2510512737,0.0
2013-05-07,3106133.8510512738,0.0
2013-05-08,3123517.301051274,0.0
2013-05-09,3132339.1010512738,0.0
2013-05-10,3127128.6010512738,0.0
2013-05-13,3110544.5010512737,0.0
2013-05-14,3112007.6010512738,0.0
2013-05-15,3141399.6010512738,0.0
2013-05-16,3190908.751051274,0.0
2013-05-17,3184101.1510512736,0.0
2013-05-20,3183722.201051274,0.0
