date,nav,dividend_credit
2012-12-04,3000000.0,0.0
2012-12-05,3005405.359574576,0.0
2012-12-06,3004124.065484665,0.0
2012-12-07,3004359.1705887434,0.0
2012-12-10,2983904.8332819627,0.0
2012-12-11,2987879.851477581,0.0
2012-12-12,3019932.3117604675,0.0
2012-12-13,3031010.0617604675,0.0
2012-12-14,3027435.3617604673,0.0
2012-12-17,3009676.011760467,0.0
2012-12-18,3014379.914461015,0.0
2012-12-19,3024300.664461015,0.0
2012-12-20,2989677.0644610147,0.0
2012-12-21,2951747.864461015,0.0
2012-12-22,2958262.264461015,0.0
2012-12-24,2961613.964461015,0.0
2012-12-25,2995953.564461015,0.0
2012-12-26,2982873.7144610146,0.0
2012-12-27,2988913.464461015,0.0
2012-12-28,3009361.5446382686,0.0
2013-01-02,3038051.7411811673,0.0
2013-01-03,3048168.4411811675,0.0
2013-01-04,3020879.9911811673,0.0
2013-01-07,3008293.6411811677,0.0
2013-01-08,3008844.1411811677,0.0
2013-01-09,3004672.2411811673,0.0
2013-01-10,3047231.2911811676,0.0
2013-01-11,3048634.991181168,0.0
2013-01-14,3048056.1911811675,0.0
2013-01-15,3035025.6911811675,0.0
2013-01-16,3014400.241181168,0.0
2013-01-17,2994003.3411811674,0.0
2013-01-18,3022147.741181168,0.0
2013-01-21,3018219.0911811674,0.0
2013-01-22,3032301.1825896716,0.0
2013-01-23,3028961.231915183,0.0
2013-01-24,3008472.531819823,0.0
2013-01-25,2998314.931819823,0.0
2013-01-28,3032914.531819823,0.0
2013-01-29,3052873.131819823,0.0
2013-01-30,3056396.0318198227,0.0
2013-01-31,3080981.4318198226,0.0
2013-02-01,3087749.231819823,0.0
2013-02-04,3177873.781819823,0.0
2013-02-05,3162300.681819823,0.0
2013-02-06,3180701.081819823,0.0
2013-02-18,3185005.331819823,0.0
2013-02-19,3172637.881819823,0.0
2013-02-20,3218306.231819823,0.0
2013-02-21,3175669.581819823,0.0
2013-02-22,3172401.881819823,0.0
2013-02-23,3198247.0318198227,0.0
2013-02-25,3169767.481819823,0.0
2013-02-26,3157000.631819823,0.0
2013-02-27,3152918.431819823,0.0
2013-03-01,3173807.881819823,0.0
2013-03-04,3124154.1818198226,0.0
2013-03-05,3152925.931819823,0.0
