code,year,month,thresh,signal_dt,days_to_ex,ret_to_ex_minus_1,ret_40d
2886,2017,12,20.0,2017-12-08,162,0.17130620985010703,0.07066381156316903
2886,2018,2,20.0,2018-02-08,119,0.13485477178423233,0.04564315352697079
2886,2018,8,20.0,2018-08-14,242,0.19615384615384612,0.019230769230769162
2886,2018,10,20.0,2018-10-19,196,0.1847619047619049,-0.02285714285714291
2886,2018,10,20.0,2018-10-25,192,0.21722113502935425,0.005870841487279899
2886,2018,11,20.0,2018-11-29,167,0.20776699029126222,0.029126213592232997
2886,2018,12,20.0,2018-12-26,147,0.23168316831683167,0.07326732673267333
2886,2019,9,20.0,2019-09-27,212,0.12521739130434795,0.0678260869565217
2886,2019,12,20.0,2019-12-06,165,0.07653910149750409,0.06821963394342756
2886,2019,12,20.0,2019-12-11,162,0.07475083056478415,0.07973421926910285
2886,2020,3,20.0,2020-03-12,105,0.07119205298013243,0.0033112582781458233
2886,2020,3,20.0,2020-03-17,102,0.15535714285714297,0.0803571428571428
2886,2020,6,20.0,2020-06-30,32,0.046925566343042124,-0.0453074433656957
2886,2020,8,20.0,2020-08-18,241,0.10350584307178634,-0.07512520868113526
2886,2020,9,20.0,2020-09-18,218,0.16168717047451664,0.04217926186291732
2886,2020,10,20.0,2020-10-21,198,0.1952983725135624,0.06329113924050622
2886,2020,10,20.0,2020-10-29,192,0.20181818181818167,0.07090909090909081
2886,2021,1,20.0,2021-01-20,134,0.15156794425087106,0.10801393728222997
2886,2021,6,20.0,2021-06-22,37,0.01692307692307682,-0.03230769230769237
2886,2022,4,20.0,2022-04-21,78,-0.09268292682926826,-0.15609756097560967
2886,2022,5,20.0,2022-05-09,67,-0.021052631578947323,-0.06447368421052635
2886,2022,6,20.0,2022-06-17,39,0.05382436260623247,0.011331444759206999
2886,2022,7,20.0,2022-07-11,23,0.08454810495626841,0.029154518950437414
2886,2022,8,20.0,2022-08-23,231,0.13494318181818188,-0.17045454545454553
2886,2022,9,20.0,2022-09-16,214,0.15797101449275375,-0.09275362318840574
2886,2023,3,20.0,2023-03-14,99,0.24454828660436134,0.07476635514018692
2886,2023,8,20.0,2023-08-15,239,0.13524590163934413,0.051912568306010876
2886,2023,10,20.0,2023-10-26,190,0.14148351648351642,0.052197802197802234
2886,2024,4,20.0,2024-04-16,78,0.06265984654731449,0.008951406649616356
2886,2024,5,20.0,2024-05-24,51,0.03874999999999984,0.06125000000000003
2886,2024,10,20.0,2024-10-09,195,0.11254851228978002,0.03363518758085382
2886,2024,12,20.0,2024-12-18,147,0.10682110682110668,0.015444015444015413
2886,2025,4,20.0,2025-04-07,81,0.209563994374121,0.12095639943741232
2886,2025,8,20.0,2025-08-27,231,0.20993788819875792,0.01739130434782621
2886,2025,10,20.0,2025-10-31,188,0.20544554455445563,-0.0012376237623761277
2886,2025,11,20.0,2025-11-12,180,0.21144278606965172,0.011194029850746245
2886,2025,12,20.0,2025-12-30,147,0.2129514321295145,-0.023661270236612575
2886,2026,1,20.0,2026-01-22,131,0.2251572327044027,-0.03270440251572315
2886,2026,5,20.0,2026-05-27,53,0.2344740177439797,0.2522179974651457
2886,2011,12,25.0,2011-12-13,161,0.19950124688279303,0.13466334164588534
2886,2012,2,25.0,2012-02-21,117,0.131764705882353,0.03529411764705892
2886,2012,3,25.0,2012-03-07,107,0.18181818181818188,0.10319410319410305
2886,2012,3,25.0,2012-03-30,90,0.1534772182254196,0.0023980815347719453
2886,2012,5,25.0,2012-05-16,59,0.14523809523809517,0.10000000000000009
2886,2012,8,25.0,2012-08-14,247,0.09251101321585908,-0.017621145374449254
2886,2012,8,25.0,2012-08-29,236,0.09492273730684331,-0.039735099337748325
2886,2012,9,25.0,2012-09-26,216,0.09492273730684331,-0.05739514348785857
2886,2012,10,25.0,2012-10-01,213,0.10961968680089473,0.0022371364653241965
2886,2012,10,25.0,2012-10-11,206,0.1272727272727272,0.040909090909090784
2886,2012,10,25.0,2012-10-26,195,0.17535545023696675,0.0616113744075828
2886,2012,11,25.0,2012-11-15,181,0.20975609756097557,0.13902439024390256
2886,2013,2,25.0,2013-02-27,114,0.014314928425357865,-0.07157464212678932
2886,2013,3,25.0,2013-03-19,101,0.016393442622950838,-0.008196721311475419
2886,2013,4,25.0,2013-04-01,92,0.03333333333333344,-0.012500000000000067
2886,2013,4,25.0,2013-04-08,89,0.06666666666666665,0.006451612903225712
2886,2013,4,25.0,2013-04-12,85,0.05982905982905984,0.0
2886,2013,6,25.0,2013-06-05,48,0.06896551724137945,0.09267241379310365
2886,2013,6,25.0,2013-06-13,43,0.09251101321585908,0.10572687224669619
2886,2013,6,25.0,2013-06-24,36,0.11460674157303363,0.035955056179775235
2886,2013,8,25.0,2013-08-13,246,0.12660944206008584,0.07725321888412018
2886,2013,11,25.0,2013-11-07,187,0.0869565217391306,0.035196687370600444
2886,2014,1,25.0,2014-01-09,143,0.06707317073170715,-0.058943089430894435
2886,2014,2,25.0,2014-02-06,129,0.09147609147609148,-0.029106029106029108
2886,2014,2,25.0,2014-02-17,122,0.09603340292275586,-0.01043841336116913
2886,2014,2,25.0,2014-02-20,119,0.10294117647058809,-0.004201680672269004
2886,2014,3,25.0,2014-03-05,111,0.10759493670886089,-0.01898734177215189
2886,2014,3,25.0,2014-03-12,106,0.11228813559322037,-0.00423728813559332
2886,2014,4,25.0,2014-04-25,75,0.13636363636363624,0.07359307359307365
2886,2014,5,25.0,2014-05-05,70,0.13636363636363624,0.08225108225108224
2886,2014,8,25.0,2014-08-18,243,-0.004024144869215318,-0.014084507042253613
2886,2014,9,25.0,2014-09-12,225,-0.025590551181102317,-0.00393700787401563
2886,2014,9,25.0,2014-09-16,223,-0.01980198019801982,-0.005940594059405835
2886,2014,10,25.0,2014-10-16,202,0.01851851851851838,-0.012345679012345734
2886,2014,12,25.0,2014-12-17,158,0.042105263157894646,0.03578947368421059
2886,2015,1,25.0,2015-01-08,143,0.03991596638655448,0.04621848739495782
2886,2015,5,25.0,2015-05-25,56,-0.0730337078651685,0.0074906367041198685
2886,2015,7,25.0,2015-07-08,25,-0.07129455909943705,-0.11444652908067532
2886,2015,7,25.0,2015-07-27,13,-0.046242774566473965,-0.10404624277456642
2886,2015,8,25.0,2015-08-13,246,0.08786610878661105,-0.03974895397489542
2886,2015,9,25.0,2015-09-24,216,0.1428571428571428,-0.00659340659340657
2886,2015,11,25.0,2015-11-09,187,0.12798264642082424,-0.09327548806941444
2886,2015,12,25.0,2015-12-08,166,0.1954022988505748,-0.0022988505747126853
2886,2015,12,25.0,2015-12-18,158,0.2177985948477752,0.016393442622950616
2886,2016,1,25.0,2016-01-06,146,0.26520681265206814,0.11435523114355228
2886,2016,1,25.0,2016-01-21,135,0.35064935064935066,0.18961038961038956
2886,2016,8,25.0,2016-08-19,238,0.07983193277310918,-0.08193277310924363
2886,2016,10,25.0,2016-10-11,205,0.17889908256880727,0.0665137614678899
2886,2016,10,25.0,2016-10-13,203,0.1870669745958431,0.08545034642032334
2886,2016,12,25.0,2016-12-22,153,0.11739130434782608,0.03913043478260869
2886,2017,2,25.0,2017-02-03,129,0.10775862068965525,0.053879310344827624
2886,2017,4,25.0,2017-04-14,82,0.0708333333333333,0.03125
2886,2017,5,25.0,2017-05-31,52,0.0597938144329897,0.057731958762886615
2886,2017,8,25.0,2017-08-14,244,0.14915966386554635,0.012605042016806678
2886,2017,9,25.0,2017-09-06,227,0.14915966386554635,-0.008403361344537785
2886,2017,9,25.0,2017-09-25,214,0.15889830508474567,0.019067796610169552
2886,2017,10,25.0,2017-10-30,191,0.15157894736842104,0.002105263157894832
2886,2017,11,25.0,2017-11-16,178,0.16382978723404262,0.07872340425531932
2886,2017,12,25.0,2017-12-07,163,0.16880341880341887,0.08119658119658135
2886,2018,2,25.0,2018-02-06,121,0.1395833333333334,0.06874999999999987
2886,2018,3,25.0,2018-03-30,90,0.08964143426294813,0.04980079681274896
2886,2018,6,25.0,2018-06-19,37,0.03795066413662229,-0.013282732447817858
2886,2018,8,25.0,2018-08-14,242,0.19615384615384612,0.019230769230769162
2886,2018,10,25.0,2018-10-18,197,0.18026565464895627,-0.024667931688804656
2886,2018,11,25.0,2018-11-27,169,0.19845857418111756,0.025048169556840083
2886,2018,11,25.0,2018-11-29,167,0.20776699029126222,0.029126213592232997
2886,2018,12,25.0,2018-12-25,148,0.2268244575936884,0.06903353057199202
2886,2019,9,25.0,2019-09-26,213,0.12326388888888884,0.05555555555555558
2886,2019,12,25.0,2019-12-03,168,0.07653910149750409,0.06489184692179695
2886,2020,3,25.0,2020-03-11,106,0.03685897435897445,-0.02564102564102566
2886,2020,3,25.0,2020-03-16,103,0.11551724137931041,0.0431034482758621
2886,2020,4,25.0,2020-04-24,76,0.14716312056737602,0.10460992907801425
2886,2020,6,25.0,2020-06-29,33,0.046925566343042124,-0.04207119741100318
2886,2020,8,25.0,2020-08-18,241,0.10350584307178634,-0.07512520868113526
2886,2020,9,25.0,2020-09-17,219,0.1576182136602451,0.031523642732048884
2886,2020,10,25.0,2020-10-20,199,0.19314079422382657,0.04873646209386284
2886,2020,10,25.0,2020-10-28,193,0.1952983725135624,0.06509945750452073
2886,2020,11,25.0,2020-11-30,170,0.16168717047451664,0.008787346221441172
2886,2021,1,25.0,2021-01-20,134,0.15156794425087106,0.10801393728222997
2886,2021,6,25.0,2021-06-22,37,0.01692307692307682,-0.03230769230769237
2886,2021,6,25.0,2021-06-24,35,0.013803680981594901,-0.039877300613496924
2886,2022,4,25.0,2022-04-20,79,-0.1089820359281436,-0.15449101796407194
2886,2022,4,25.0,2022-04-28,73,-0.09268292682926826,-0.1170731707317072
2886,2022,5,25.0,2022-05-04,70,-0.08935128518971847,-0.1358629130966953
2886,2022,6,25.0,2022-06-16,40,0.02904564315352709,-0.009681881051175734
2886,2022,7,25.0,2022-07-07,25,0.05832147937411114,0.0
2886,2022,8,25.0,2022-08-23,231,0.13494318181818188,-0.17045454545454553
2886,2022,9,25.0,2022-09-08,219,0.14142857142857146,-0.13714285714285712
2886,2022,9,25.0,2022-09-15,215,0.15629522431259057,-0.10709117221418218
2886,2023,3,25.0,2023-03-13,100,0.22734254992319536,0.053763440860215006
2886,2023,8,25.0,2023-08-14,240,0.12145748987854255,0.051282051282051544
2886,2023,10,25.0,2023-10-25,191,0.1275440976933513,0.05156037991858886
2886,2023,12,25.0,2023-12-22,149,0.08344198174706641,0.009126466753585527
2886,2024,4,25.0,2024-04-16,78,0.06265984654731449,0.008951406649616356
2886,2024,5,25.0,2024-05-24,51,0.03874999999999984,0.06125000000000003
2886,2024,8,25.0,2024-08-15,231,0.12125162972620585,0.019556714471968606
2886,2024,10,25.0,2024-10-08,196,0.10682110682110668,0.03732303732303732
2886,2024,12,25.0,2024-12-17,148,0.09693877551020402,0.003826530612244916
2886,2025,1,25.0,2025-01-02,137,0.1286089238845145,0.03149606299212593
2886,2025,4,25.0,2025-04-07,81,0.209563994374121,0.12095639943741232
2886,2025,6,25.0,2025-06-02,43,0.09974424552429673,0.09846547314578014
2886,2025,8,25.0,2025-08-26,232,0.2159800249687891,0.02871410736579283
2886,2025,10,25.0,2025-10-29,190,0.19656019656019663,0.0
2886,2025,11,25.0,2025-11-11,181,0.20993788819875792,0.00496894409937898
2886,2025,12,25.0,2025-12-30,147,0.2129514321295145,-0.023661270236612575
2886,2026,1,25.0,2026-01-22,131,0.2251572327044027,-0.03270440251572315
2886,2026,5,25.0,2026-05-27,53,0.2344740177439797,0.2522179974651457
2886,2011,12,30.0,2011-12-13,161,0.19950124688279303,0.13466334164588534
2886,2012,1,30.0,2012-01-18,135,0.2657894736842106,0.15526315789473677
2886,2012,2,30.0,2012-02-20,118,0.12383177570093462,0.014018691588784993
2886,2012,3,30.0,2012-03-06,108,0.15625,0.08173076923076916
2886,2012,3,30.0,2012-03-28,92,0.12910798122065725,-0.068075117370892
2886,2012,5,30.0,2012-05-11,62,0.12383177570093462,0.06775700934579443
2886,2012,8,30.0,2012-08-14,247,0.09251101321585908,-0.017621145374449254
2886,2012,8,30.0,2012-08-28,237,0.10467706013363043,-0.028953229398663627
2886,2012,9,30.0,2012-09-24,218,0.10222222222222221,-0.04888888888888898
2886,2012,10,30.0,2012-10-03,211,0.11210762331838575,0.011210762331838486
2886,2012,10,30.0,2012-10-09,207,0.11210762331838575,0.024663677130044803
2886,2012,10,30.0,2012-10-26,195,0.17535545023696675,0.0616113744075828
2886,2012,11,30.0,2012-11-15,181,0.20975609756097557,0.13902439024390256
2886,2013,2,30.0,2013-02-26,115,0.016393442622950838,-0.061475409836065587
2886,2013,3,30.0,2013-03-19,101,0.016393442622950838,-0.008196721311475419
2886,2013,4,30.0,2013-04-08,89,0.06666666666666665,0.006451612903225712
2886,2013,6,30.0,2013-06-04,49,0.05982905982905984,0.0705128205128207
2886,2013,11,30.0,2013-11-06,188,0.08024691358024683,0.039094650205761194
2886,2014,1,30.0,2014-01-08,144,0.05633802816901401,-0.06841046277666007
2886,2014,2,30.0,2014-02-05,130,0.09375,-0.025000000000000022
2886,2014,2,30.0,2014-02-13,124,0.08921161825726132,-0.014522821576763545
2886,2014,2,30.0,2014-02-19,120,0.09375,-0.006249999999999978
2886,2014,3,30.0,2014-03-05,111,0.10759493670886089,-0.01898734177215189
2886,2014,3,30.0,2014-03-12,106,0.11228813559322037,-0.00423728813559332
2886,2014,4,30.0,2014-04-25,75,0.13636363636363624,0.07359307359307365
2886,2014,6,30.0,2014-06-23,36,0.06707317073170715,0.020325203252032464
2886,2014,8,30.0,2014-08-15,244,-0.010000000000000009,-0.010000000000000009
2886,2014,9,30.0,2014-09-11,226,-0.027504911591355596,-0.027504911591355596
2886,2014,9,30.0,2014-09-16,223,-0.01980198019801982,-0.005940594059405835
2886,2014,10,30.0,2014-10-02,211,0.0060975609756097615,0.024390243902439046
2886,2014,10,30.0,2014-10-16,202,0.01851851851851838,-0.012345679012345734
2886,2014,12,30.0,2014-12-17,158,0.042105263157894646,0.03578947368421059
2886,2015,1,30.0,2015-01-08,143,0.03991596638655448,0.04621848739495782
2886,2015,3,30.0,2015-03-10,107,0.0060975609756097615,0.1056910569105689
2886,2015,5,30.0,2015-05-11,66,-0.0799256505576208,0.02230483271375472
2886,2015,5,30.0,2015-05-15,62,-0.08839779005524862,0.012891344383057168
2886,2015,5,30.0,2015-05-25,56,-0.0730337078651685,0.0074906367041198685
2886,2015,7,30.0,2015-07-08,25,-0.07129455909943705,-0.11444652908067532
2886,2015,7,30.0,2015-07-27,13,-0.046242774566473965,-0.10404624277456642
2886,2015,8,30.0,2015-08-13,246,0.08786610878661105,-0.03974895397489542
2886,2015,9,30.0,2015-09-23,217,0.1328976034858389,-0.019607843137254832
2886,2015,11,30.0,2015-11-06,188,0.1378555798687089,-0.08096280087527363
2886,2015,12,30.0,2015-12-07,167,0.1685393258426966,-0.024719101123595544
2886,2016,1,30.0,2016-01-06,146,0.26520681265206814,0.11435523114355228
2886,2016,1,30.0,2016-01-20,136,0.329923273657289,0.17391304347826075
2886,2016,4,30.0,2016-04-08,88,0.1685393258426966,0.08764044943820215
2886,2016,8,30.0,2016-08-18,239,0.05544147843942504,-0.10266940451745377
2886,2016,10,30.0,2016-10-04,209,0.17620137299771166,0.041189931350114284
2886,2016,11,30.0,2016-11-02,189,0.19534883720930218,0.06976744186046502
2886,2016,12,30.0,2016-12-22,153,0.11739130434782608,0.03913043478260869
2886,2017,2,30.0,2017-02-02,130,0.10300429184549342,0.05150214592274671
2886,2017,4,30.0,2017-04-12,84,0.06639004149377592,0.022821576763485396
2886,2017,5,30.0,2017-05-31,52,0.0597938144329897,0.057731958762886615
2886,2017,8,30.0,2017-08-11,245,0.14435146443514668,0.004184100418409997
2886,2017,9,30.0,2017-09-04,229,0.14435146443514668,-0.010460251046025104
2886,2017,9,30.0,2017-09-22,215,0.15644820295983108,0.008456659619450413
2886,2017,10,30.0,2017-10-30,191,0.15157894736842104,0.002105263157894832
2886,2017,11,30.0,2017-11-16,178,0.16382978723404262,0.07872340425531932
2886,2017,11,30.0,2017-11-29,169,0.16135881104033967,0.08704883227176219
2886,2017,12,30.0,2017-12-07,163,0.16880341880341887,0.08119658119658135
2886,2018,2,30.0,2018-02-06,121,0.1395833333333334,0.06874999999999987
2886,2018,3,30.0,2018-03-29,91,0.09181636726546905,0.07385229540918159
2886,2018,6,30.0,2018-06-19,37,0.03795066413662229,-0.013282732447817858
2886,2018,8,30.0,2018-08-13,243,0.1892925430210326,0.05353728489483767
2886,2018,10,30.0,2018-10-16,199,0.16917293233082709,-0.03195488721804518
2886,2018,11,30.0,2018-11-27,169,0.19845857418111756,0.025048169556840083
2886,2018,12,30.0,2018-12-10,160,0.21247563352826515,0.033138401559454245
2886,2018,12,30.0,2018-12-24,149,0.219607843137255,0.056862745098039236
2886,2019,1,30.0,2019-01-04,142,0.23168316831683167,0.08118811881188126
2886,2019,8,30.0,2019-08-29,232,0.15535714285714297,0.06607142857142856
2886,2019,9,30.0,2019-09-26,213,0.12326388888888884,0.05555555555555558
2886,2019,12,30.0,2019-12-03,168,0.07653910149750409,0.06489184692179695
2886,2020,3,30.0,2020-03-02,113,0.012519561815336422,-0.06259780907668233
2886,2020,3,30.0,2020-03-11,106,0.03685897435897445,-0.02564102564102566
2886,2020,4,30.0,2020-04-24,76,0.14716312056737602,0.10460992907801425
2886,2020,6,30.0,2020-06-29,33,0.046925566343042124,-0.04207119741100318
2886,2020,8,30.0,2020-08-17,242,0.10166666666666657,-0.07499999999999996
2886,2020,9,30.0,2020-09-17,219,0.1576182136602451,0.031523642732048884
2886,2020,10,30.0,2020-10-20,199,0.19314079422382657,0.04873646209386284
2886,2020,11,30.0,2020-11-30,170,0.16168717047451664,0.008787346221441172
2886,2021,1,30.0,2021-01-19,135,0.13573883161512001,0.08591065292096212
2886,2021,6,30.0,2021-06-21,38,0.01692307692307682,-0.04461538461538461
2886,2021,6,30.0,2021-06-29,32,0.015360983102918668,-0.03686635944700445
2886,2021,7,30.0,2021-07-02,29,0.015360983102918668,-0.016897081413210335
2886,2021,8,30.0,2021-08-16,242,0.19806763285024154,0.040257648953301084
2886,2021,8,30.0,2021-08-19,239,0.18849840255591066,0.04632587859424908
2886,2021,8,30.0,2021-08-23,237,0.19806763285024154,0.06119162640901776
2886,2022,4,30.0,2022-04-19,80,-0.10361445783132528,-0.1289156626506024
2886,2022,5,30.0,2022-05-03,71,-0.08935128518971847,-0.12607099143206846
2886,2022,6,30.0,2022-06-13,43,0.019178082191780854,-0.013698630136986356
2886,2022,6,30.0,2022-06-15,41,0.027624309392265234,0.027624309392265234
2886,2022,7,30.0,2022-07-06,26,0.05681818181818188,0.019886363636363535
2886,2022,7,30.0,2022-07-15,19,0.09734513274336298,0.04867256637168138
2886,2022,8,30.0,2022-08-17,235,0.11748251748251759,-0.17762237762237765
2886,2022,8,30.0,2022-08-19,233,0.11592178770949735,-0.17039106145251393
2886,2022,9,30.0,2022-09-02,223,0.14142857142857146,-0.15000000000000002
2886,2022,9,30.0,2022-09-07,220,0.14306151645207432,-0.15450643776824036
2886,2022,9,30.0,2022-09-14,216,0.14964028776978422,-0.13669064748201443
2886,2022,12,30.0,2022-12-13,153,0.29707792207792205,0.10551948051948035
2886,2022,12,30.0,2022-12-21,147,0.30983606557377064,0.08032786885245913
2886,2022,12,30.0,2022-12-29,141,0.3206611570247935,0.07933884297520666
2886,2023,2,30.0,2023-02-09,120,0.24454828660436134,0.03738317757009324
2886,2023,3,30.0,2023-03-10,101,0.22358346094946424,0.06584992343032159
2886,2023,8,30.0,2023-08-11,241,0.10358565737051784,0.02257636122177953
2886,2023,10,30.0,2023-10-25,191,0.1275440976933513,0.05156037991858886
2886,2023,12,30.0,2023-12-05,162,0.06675224646983291,-0.03337612323491668
2886,2023,12,30.0,2023-12-21,150,0.08485639686684077,-0.0026109660574411553
2886,2024,1,30.0,2024-01-17,132,0.113941018766756,0.07238605898123329
2886,2024,1,30.0,2024-01-23,128,0.09775429326287965,0.07133421400264184
2886,2024,2,30.0,2024-02-05,119,0.10505319148936154,0.058510638297872175
2886,2024,4,30.0,2024-04-15,79,0.04396984924623126,-0.013819095477386911
2886,2024,5,30.0,2024-05-23,52,0.036159600997506036,0.05361596009975056
2886,2024,8,30.0,2024-08-13,233,0.11111111111111094,0.0051679586563306845
2886,2024,10,30.0,2024-10-08,196,0.10682110682110668,0.03732303732303732
2886,2024,10,30.0,2024-10-25,184,0.1053984575835476,-0.006426735218509005
2886,2024,11,30.0,2024-11-01,180,0.11254851228978002,0.005174644243208348
2886,2024,12,30.0,2024-12-13,150,0.08998732572877044,-0.0038022813688214363
2886,2025,1,30.0,2025-01-02,137,0.1286089238845145,0.03149606299212593
2886,2025,2,30.0,2025-02-11,117,0.11688311688311681,-0.007792207792207684
2886,2025,4,30.0,2025-04-02,82,0.08860759493670889,-0.0025316455696202667
2886,2025,4,30.0,2025-04-09,79,0.16689280868385348,0.09090909090909105
2886,2025,6,30.0,2025-06-02,43,0.09974424552429673,0.09846547314578014
2886,2025,8,30.0,2025-08-26,232,0.2159800249687891,0.02871410736579283
2886,2025,10,30.0,2025-10-28,191,0.18925518925518925,0.0
2886,2025,12,30.0,2025-12-29,148,0.20693928128872363,-0.02602230483271384
2886,2026,1,30.0,2026-01-21,132,0.22361809045226155,-0.028894472361808976
2886,2026,5,30.0,2026-05-26,54,0.23604060913705593,0.22969543147208138
2892,2011,12,20.0,2011-12-13,163,0.09329446064139946,0.1282798833819243
2892,2012,2,20.0,2012-02-21,119,0.01902173913043481,-0.05706521739130421
2892,2012,2,20.0,2012-02-23,117,0.013513513513513598,-0.06216216216216208
2892,2012,3,20.0,2012-03-03,112,0.035911602209944604,-0.03314917127071826
2892,2012,4,20.0,2012-04-05,89,0.0997067448680351,-0.011730205278592365
2892,2012,5,20.0,2012-05-14,63,0.0997067448680351,0.038123167155425186
2892,2012,5,20.0,2012-05-18,59,0.1160714285714286,0.05357142857142838
2892,2012,8,20.0,2012-08-17,237,0.08139534883720945,0.01744186046511631
2892,2012,10,20.0,2012-10-23,191,0.07514450867052025,0.037572254335260125
2892,2013,3,20.0,2013-03-21,92,0.010869565217391353,0.008152173913043681
2892,2013,4,20.0,2013-04-11,79,0.04494382022471921,-0.005617977528090012
2892,2013,6,20.0,2013-06-03,43,0.04201680672268915,0.04201680672268915
2892,2013,6,20.0,2013-06-19,32,0.05982905982905984,-0.028490028490028463
2892,2013,8,20.0,2013-08-07,242,0.1994134897360702,0.06451612903225801
2892,2013,11,20.0,2013-11-11,177,0.15536723163841804,0.02824858757062154
2892,2014,4,20.0,2014-04-23,69,0.14565826330532206,0.05042016806722671
2892,2014,8,20.0,2014-08-06,242,0.055710306406685284,0.027855153203342642
2892,2014,10,20.0,2014-10-17,192,0.055710306406685284,0.025069637883008422
2892,2014,12,20.0,2014-12-17,149,0.05277777777777781,0.03611111111111098
2892,2015,3,20.0,2015-03-05,101,0.029891304347826164,0.0652173913043479
2892,2015,5,20.0,2015-05-14,54,-0.005249343832021025,-0.015748031496063075
2892,2015,6,20.0,2015-06-01,42,0.0,-0.01319261213720313
2892,2015,8,20.0,2015-08-03,248,0.044642857142857206,-0.1071428571428572
2892,2015,9,20.0,2015-09-24,210,0.1546052631578949,0.009868421052631637
2892,2015,11,20.0,2015-11-11,179,0.13961038961038974,-0.03571428571428581
2892,2015,12,20.0,2015-12-09,159,0.17000000000000015,-0.006666666666666599
2892,2016,1,20.0,2016-01-08,138,0.18181818181818188,0.07070707070707072
2892,2016,1,20.0,2016-01-21,129,0.24028268551236742,0.12720848056537104
2892,2016,12,20.0,2016-12-23,148,0.23511904761904767,0.0803571428571428
2892,2017,8,20.0,2017-08-09,248,0.11197916666666674,0.01822916666666674
2892,2017,9,20.0,2017-09-21,217,0.10051546391752586,-0.012886597938144284
2892,2017,11,20.0,2017-11-15,180,0.11197916666666674,0.03385416666666674
2892,2017,12,20.0,2017-12-08,163,0.11488250652741527,0.04960835509138395
2892,2018,6,20.0,2018-06-26,33,0.0491400491400491,0.004914004914004844
2892,2018,7,20.0,2018-07-03,28,0.05693069306930698,0.012376237623762387
2892,2018,8,20.0,2018-08-16,240,0.13151364764267992,-0.017369727047146344
2892,2018,10,20.0,2018-10-11,202,0.14285714285714302,-0.0025062656641604564
2892,2018,10,20.0,2018-10-15,200,0.1515151515151516,-0.002525252525252597
2892,2018,12,20.0,2018-12-05,163,0.14285714285714302,0.022556390977443552
2892,2019,8,20.0,2019-08-13,240,0.1300236406619386,0.042553191489361764
2892,2020,3,20.0,2020-03-02,109,0.030172413793103425,-0.06681034482758619
2892,2020,3,20.0,2020-03-06,105,0.027956989247311714,-0.0688172043010753
2892,2020,3,20.0,2020-03-12,101,0.09633027522935778,0.006880733944954143
2892,2020,3,20.0,2020-03-16,99,0.189054726368159,0.08955223880596996
2892,2020,8,20.0,2020-08-12,255,0.05733944954128445,-0.04816513761467889
2892,2020,8,20.0,2020-08-20,249,0.0796252927400467,-0.051522248243559776
2892,2020,8,20.0,2020-08-24,247,0.0796252927400467,-0.0444964871194381
2892,2020,9,20.0,2020-09-24,224,0.15829145728643224,0.08040201005025138
2892,2020,10,20.0,2020-10-20,209,0.13827160493827173,0.01728395061728394
2892,2020,12,20.0,2020-12-10,172,0.11893203883495151,0.0
2892,2021,1,20.0,2021-01-20,144,0.12439024390243913,0.08292682926829276
2892,2022,5,20.0,2022-05-05,64,-0.005535055350553542,-0.047970479704797064
2892,2022,5,20.0,2022-05-12,59,0.056862745098039236,0.0
2892,2022,7,20.0,2022-07-11,18,0.06521739130434767,0.045454545454545414
2892,2022,10,20.0,2022-10-03,204,0.14035087719298245,0.021442495126705596
2892,2022,10,20.0,2022-10-05,202,0.14931237721021606,0.02946954813359537
2892,2022,10,20.0,2022-10-11,199,0.16999999999999993,0.03600000000000003
2892,2023,2,20.0,2023-02-06,124,0.12284069097888684,0.019193857965451144
2892,2023,3,20.0,2023-03-15,99,0.12934362934362942,0.06370656370656369
2892,2023,8,20.0,2023-08-16,238,0.0823754789272031,0.02490421455938696
2892,2023,10,20.0,2023-10-03,205,0.07007575757575757,0.04924242424242431
2892,2023,10,20.0,2023-10-25,191,0.08863198458574195,0.03660886319845846
2892,2023,12,20.0,2023-12-22,149,0.05607476635514019,0.013084112149532867
2892,2024,1,20.0,2024-01-16,133,0.0660377358490567,0.04150943396226414
2892,2024,4,20.0,2024-04-16,78,0.05607476635514019,0.03925233644859816
2892,2024,6,20.0,2024-06-03,45,0.025408348457350183,0.06896551724137923
2892,2024,8,20.0,2024-08-15,231,0.1581920903954801,0.01883239171374762
2892,2024,10,20.0,2024-10-09,195,0.1473880597014925,0.04477611940298498
2892,2024,11,20.0,2024-11-14,171,0.17366412213740468,0.04961832061068705
2892,2024,12,20.0,2024-12-20,145,0.13888888888888884,0.024074074074073915
2892,2025,2,20.0,2025-02-25,107,0.11818181818181817,-0.09272727272727277
2892,2025,3,20.0,2025-03-26,87,0.11615245009074404,-0.001814882032667886
2892,2025,4,20.0,2025-04-07,81,0.26024590163934436,0.09836065573770503
2892,2025,4,20.0,2025-04-09,79,0.26024590163934436,0.12704918032786883
2892,2025,4,20.0,2025-04-23,69,0.23742454728370221,0.16297786720321916
2892,2025,8,20.0,2025-08-28,228,0.23498233215547715,0.012367491166077604
2892,2025,10,20.0,2025-10-31,186,0.22416812609457093,0.03327495621716281
2892,2025,11,20.0,2025-11-14,176,0.24598930481283432,0.048128342245989275
2892,2025,11,20.0,2025-11-18,174,0.25493716337522443,0.07001795332136451
2892,2025,12,20.0,2025-12-01,165,0.2755474452554747,0.06021897810218979
2892,2026,1,20.0,2026-01-23,128,0.19691780821917826,-0.025684931506849362
2892,2026,5,20.0,2026-05-22,54,0.2686025408348458,0.24863883847549895
