code,year,month,thresh,exit_k,ret,days
5880,2022,4,30.0,10,-0.0017513134851138146,79
5880,2022,4,30.0,15,-0.0017513134851138146,79
5880,2022,5,20.0,5,0.02517985611510798,68
5880,2022,5,20.0,10,0.02517985611510798,68
5880,2022,5,20.0,15,0.02517985611510798,68
5880,2022,5,25.0,5,0.016042780748663166,69
5880,2022,5,25.0,10,0.016042780748663166,69
5880,2022,5,25.0,15,0.016042780748663166,69
5880,2022,5,30.0,5,0.01243339253996445,70
5880,2022,5,30.0,10,0.01243339253996445,70
5880,2022,5,30.0,15,0.01243339253996445,70
5880,2022,6,30.0,5,0.04972375690607733,43
5880,2022,6,30.0,10,0.04972375690607733,43
5880,2022,6,30.0,15,0.04972375690607733,43
5880,2022,7,20.0,5,0.09615384615384626,23
5880,2022,7,20.0,10,0.09615384615384626,23
5880,2022,7,20.0,15,0.09615384615384626,23
5880,2022,7,25.0,5,0.09195402298850563,25
5880,2022,7,25.0,10,0.09195402298850563,25
5880,2022,7,25.0,15,0.09195402298850563,25
5880,2022,7,30.0,5,0.09195402298850563,25
5880,2022,7,30.0,10,0.09195402298850563,25
5880,2022,7,30.0,15,0.09195402298850563,25
5880,2023,6,30.0,5,0.0535714285714286,35
5880,2023,6,30.0,10,0.0535714285714286,35
5880,2023,6,30.0,15,0.0535714285714286,35
5880,2024,4,25.0,5,0.040856031128404746,81
5880,2024,4,25.0,10,0.05836575875486383,81
5880,2024,4,25.0,15,0.05836575875486383,81
5880,2024,4,30.0,5,0.040856031128404746,82
5880,2024,4,30.0,10,0.05836575875486383,82
5880,2024,4,30.0,15,0.05836575875486383,82
5880,2024,5,20.0,5,0.030828516377649384,52
5880,2024,5,20.0,10,0.048169556840077066,52
5880,2024,5,20.0,15,0.048169556840077066,52
5880,2024,5,25.0,5,0.02294455066921608,54
5880,2024,5,25.0,10,0.040152963671128195,54
5880,2024,5,25.0,15,0.040152963671128195,54
5880,2024,5,30.0,5,0.02294455066921608,54
5880,2024,5,30.0,10,0.040152963671128195,54
5880,2024,5,30.0,15,0.040152963671128195,54
5880,2024,6,20.0,5,0.044921875,49
5880,2024,6,20.0,10,0.0625,49
5880,2024,6,20.0,15,0.0625,49
5880,2024,6,25.0,5,0.044921875,49
5880,2024,6,25.0,10,0.0625,49
5880,2024,6,25.0,15,0.0625,49
5880,2024,6,30.0,5,0.044921875,49
5880,2024,6,30.0,10,0.0625,49
5880,2024,6,30.0,15,0.0625,49
5880,2025,4,30.0,5,0.18426966292134828,83
5880,2025,4,30.0,10,0.18426966292134828,83
5880,2025,4,30.0,15,0.18426966292134828,83
5880,2025,5,20.0,5,0.09791666666666665,48
5880,2025,5,20.0,10,0.09791666666666665,48
5880,2025,5,20.0,15,0.09791666666666665,48
5880,2025,5,25.0,5,0.09791666666666665,48
5880,2025,5,25.0,10,0.09791666666666665,48
5880,2025,5,25.0,15,0.09791666666666665,48
5880,2025,5,30.0,5,0.07551020408163267,49
5880,2025,5,30.0,10,0.07551020408163267,49
5880,2025,5,30.0,15,0.07551020408163267,49
5880,2025,6,20.0,5,0.10251046025104604,47
5880,2025,6,20.0,10,0.10251046025104604,47
5880,2025,6,20.0,15,0.10251046025104604,47
5880,2025,6,25.0,5,0.10251046025104604,47
5880,2025,6,25.0,10,0.10251046025104604,47
5880,2025,6,25.0,15,0.10251046025104604,47
5880,2025,6,30.0,5,0.10251046025104604,47
5880,2025,6,30.0,10,0.10251046025104604,47
5880,2025,6,30.0,15,0.10251046025104604,47
5880,2026,4,20.0,5,0.1490280777537798,74
5880,2026,4,20.0,10,0.1922246220302377,74
5880,2026,4,20.0,15,0.1922246220302377,74
5880,2026,4,25.0,5,0.13675213675213693,75
5880,2026,4,25.0,10,0.17948717948717952,75
5880,2026,4,25.0,15,0.17948717948717952,75
5880,2026,4,30.0,5,0.13675213675213693,75
5880,2026,4,30.0,10,0.17948717948717952,75
5880,2026,4,30.0,15,0.17948717948717952,75
5880,2026,5,20.0,5,0.16157205240174677,68
5880,2026,5,20.0,10,0.20524017467248923,68
5880,2026,5,20.0,15,0.20524017467248923,68
5880,2026,5,25.0,5,0.16157205240174677,68
5880,2026,5,25.0,10,0.20524017467248923,68
5880,2026,5,25.0,15,0.20524017467248923,68
5880,2026,5,30.0,5,0.16157205240174677,68
5880,2026,5,30.0,10,0.20524017467248923,68
5880,2026,5,30.0,15,0.20524017467248923,68
