date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2020-07-15,TX,202103/202106,-76.0,-76.0,-76.0,-76.0,0.0,0.0,4,0.0,0,position
2020-07-16,TX,202008,12066.0,12094.0,11931.0,12032.0,-52.0,-0.43,133119,12029.0,79226,position
2020-07-16,TX,202008,12062.0,12129.0,12049.0,12099.0,15.0,0.12,45380,0.0,0,after_market
2020-07-16,TX,202009,12019.0,12051.0,11895.0,11989.0,-49.0,-0.41,1441,11989.0,6569,position
2020-07-16,TX,202009,12025.0,12083.0,12010.0,12055.0,17.0,0.14,435,0.0,0,after_market
2020-07-16,TX,202010,11994.0,12000.0,11852.0,11912.0,-84.0,-0.7,64,11945.0,47,position
2020-07-16,TX,202012,11924.0,11938.0,11800.0,11888.0,-54.0,-0.45,67,11888.0,1201,position
2020-07-16,TX,202012,11930.0,11980.0,11930.0,11950.0,8.0,0.07,14,0.0,0,after_market
2020-07-16,TX,202103,11835.0,11835.0,11715.0,11813.0,-37.0,-0.31,36,11805.0,616,position
2020-07-16,TX,202103,11825.0,11877.0,11825.0,11860.0,10.0,0.08,6,0.0,0,after_market
2020-07-16,TX,202106,11761.0,11772.0,11646.0,11726.0,-43.0,-0.37,28,11726.0,142,position
2020-07-16,TX,202106,11755.0,11815.0,11755.0,11808.0,39.0,0.33,10,0.0,0,after_market
2020-07-16,TX,202008/202009,-41.0,-39.0,-42.0,-42.0,0.0,0.0,178,0.0,0,position
2020-07-16,TX,202008/202012,-141.0,-141.0,-141.0,-141.0,0.0,0.0,1,0.0,0,after_market
2020-07-16,TX,202009/202010,-43.0,-43.0,-43.0,-43.0,0.0,0.0,3,0.0,0,position
2020-07-17,TX,202008,12088.0,12138.0,12011.0,12039.0,10.0,0.08,112518,12039.0,80779,position
2020-07-17,TX,202008,12026.0,12058.0,11973.0,12048.0,19.0,0.16,47404,0.0,0,after_market
2020-07-17,TX,202009,12047.0,12090.0,11969.0,11994.0,5.0,0.04,1325,11993.0,7055,position
2020-07-17,TX,202009,11984.0,12010.0,11938.0,12004.0,15.0,0.13,417,0.0,0,after_market
2020-07-17,TX,202010,12008.0,12040.0,11930.0,11950.0,5.0,0.04,56,11950.0,71,position
2020-07-17,TX,202010,11955.0,11961.0,11896.0,11961.0,16.0,0.13,13,0.0,0,after_market
2020-07-17,TX,202012,11947.0,11988.0,11869.0,11896.0,8.0,0.07,36,11896.0,1192,position
2020-07-17,TX,202012,11888.0,11913.0,11833.0,11898.0,10.0,0.08,22,0.0,0,after_market
2020-07-17,TX,202103,11861.0,11900.0,11787.0,11811.0,6.0,0.05,36,11811.0,633,position
2020-07-17,TX,202103,11807.0,11820.0,11750.0,11820.0,15.0,0.13,15,0.0,0,after_market
2020-07-17,TX,202106,11788.0,11820.0,11703.0,11736.0,10.0,0.09,76,11736.0,152,position
2020-07-17,TX,202106,11726.0,11726.0,11674.0,11674.0,-52.0,-0.44,4,0.0,0,after_market
2020-07-17,TX,202008/202009,-44.0,-42.0,-45.0,-45.0,0.0,0.0,313,0.0,0,position
2020-07-17,TX,202008/202009,-43.0,-43.0,-43.0,-43.0,0.0,0.0,19,0.0,0,after_market
2020-07-20,TX,202008,12073.0,12075.0,11903.0,12031.0,-8.0,-0.07,121048,12033.0,81773,position
2020-07-20,TX,202008,12048.0,12077.0,12027.0,12049.0,10.0,0.08,25554,0.0,0,after_market
2020-07-20,TX,202009,12026.0,12027.0,11867.0,11987.0,-6.0,-0.05,901,11987.0,7423,position
2020-07-20,TX,202009,12002.0,12029.0,11984.0,12000.0,7.0,0.06,242,0.0,0,after_market
2020-07-20,TX,202010,11975.0,11975.0,11820.0,11920.0,-30.0,-0.25,48,11940.0,86,position
2020-07-20,TX,202010,11956.0,11961.0,11940.0,11953.0,3.0,0.03,8,0.0,0,after_market
2020-07-20,TX,202012,11910.0,11910.0,11785.0,11885.0,-11.0,-0.09,46,11885.0,1218,position
2020-07-20,TX,202012,11886.0,11920.0,11886.0,11900.0,4.0,0.03,12,0.0,0,after_market
2020-07-20,TX,202103,11748.0,11810.0,11700.0,11795.0,-16.0,-0.14,14,11795.0,629,position
2020-07-20,TX,202103,11820.0,11829.0,11818.0,11818.0,7.0,0.06,12,0.0,0,after_market
2020-07-20,TX,202106,11740.0,11755.0,11600.0,11714.0,-22.0,-0.19,38,11714.0,159,position
2020-07-20,TX,202106,11731.0,11754.0,11731.0,11735.0,-1.0,-0.01,6,0.0,0,after_market
2020-07-20,TX,202008/202009,-45.0,-45.0,-45.0,-45.0,0.0,0.0,62,0.0,0,position
2020-07-21,TX,202008,12125.0,12324.0,12121.0,12289.0,256.0,2.13,123081,12288.0,89833,position
2020-07-21,TX,202008,12029.0,12119.0,12014.0,12107.0,74.0,0.61,26966,0.0,0,after_market
2020-07-21,TX,202009,12072.0,12271.0,12072.0,12241.0,254.0,2.12,1513,12239.0,7650,position
2020-07-21,TX,202009,11980.0,12073.0,11971.0,12060.0,73.0,0.61,310,0.0,0,after_market
2020-07-21,TX,202010,12037.0,12215.0,12034.0,12182.0,242.0,2.03,96,12182.0,151,position
2020-07-21,TX,202010,11960.0,12011.0,11956.0,12011.0,71.0,0.59,28,0.0,0,after_market
2020-07-21,TX,202012,11970.0,12153.0,11970.0,12130.0,245.0,2.06,81,12130.0,1228,position
2020-07-21,TX,202012,11878.0,11956.0,11878.0,11956.0,71.0,0.6,25,0.0,0,after_market
2020-07-21,TX,202103,11889.0,12058.0,11889.0,12036.0,241.0,2.04,46,12036.0,649,position
2020-07-21,TX,202103,11815.0,11881.0,11815.0,11874.0,79.0,0.67,12,0.0,0,after_market
2020-07-21,TX,202106,11818.0,11976.0,11818.0,11954.0,240.0,2.05,58,11954.0,160,position
2020-07-21,TX,202106,11704.0,11795.0,11704.0,11795.0,81.0,0.69,20,0.0,0,after_market
2020-07-21,TX,202008/202009,-48.0,-48.0,-51.0,-50.0,0.0,0.0,504,0.0,0,position
2020-07-21,TX,202008/202009,-46.0,-46.0,-46.0,-46.0,0.0,0.0,20,0.0,0,after_market
2020-07-21,TX,202008/202010,-97.0,-97.0,-97.0,-97.0,0.0,0.0,1,0.0,0,position
2020-07-21,TX,202008/202012,-152.0,-152.0,-160.0,-160.0,0.0,0.0,4,0.0,0,position
2020-07-22,TX,202008,12301.0,12361.0,12256.0,12331.0,43.0,0.35,95059,12332.0,87678,position
2020-07-22,TX,202008,12298.0,12369.0,12254.0,12270.0,-18.0,-0.15,48184,0.0,0,after_market
2020-07-22,TX,202009,12254.0,12306.0,12209.0,12278.0,39.0,0.32,1192,12278.0,8280,position
2020-07-22,TX,202009,12244.0,12318.0,12207.0,12221.0,-18.0,-0.15,492,0.0,0,after_market
2020-07-22,TX,202010,12202.0,12250.0,12159.0,12220.0,38.0,0.31,30,12220.0,169,position
2020-07-22,TX,202010,12215.0,12262.0,12168.0,12168.0,-14.0,-0.11,33,0.0,0,after_market
2020-07-22,TX,202012,12145.0,12180.0,12100.0,12170.0,40.0,0.33,40,12170.0,1233,position
2020-07-22,TX,202012,12139.0,12206.0,12100.0,12100.0,-30.0,-0.25,27,0.0,0,after_market
2020-07-22,TX,202103,12052.0,12089.0,12022.0,12065.0,29.0,0.24,18,12065.0,659,position
2020-07-22,TX,202103,12050.0,12110.0,12017.0,12017.0,-19.0,-0.16,17,0.0,0,after_market
2020-07-22,TX,202106,11970.0,11999.0,11958.0,11983.0,29.0,0.24,19,11983.0,172,position
2020-07-22,TX,202106,11985.0,12032.0,11978.0,11981.0,27.0,0.23,22,0.0,0,after_market
2020-07-22,TX,202008/202009,-50.0,-50.0,-53.0,-53.0,0.0,0.0,315,0.0,0,position
2020-07-22,TX,202008/202103,-251.0,-249.0,-251.0,-249.0,0.0,0.0,5,0.0,0,after_market
2020-07-23,TX,202008,12309.0,12313.0,12199.0,12288.0,-44.0,-0.36,122819,12287.0,87279,position
2020-07-23,TX,202008,12325.0,12339.0,12263.0,12327.0,-5.0,-0.04,42067,0.0,0,after_market
2020-07-23,TX,202009,12262.0,12262.0,12148.0,12236.0,-42.0,-0.34,1345,12235.0,8745,position
2020-07-23,TX,202009,12279.0,12285.0,12211.0,12274.0,-4.0,-0.03,622,0.0,0,after_market
2020-07-23,TX,202010,12190.0,12197.0,12100.0,12190.0,-30.0,-0.25,87,12184.0,217,position
2020-07-23,TX,202010,12190.0,12220.0,12160.0,12220.0,0.0,0.0,28,0.0,0,after_market
2020-07-23,TX,202012,12141.0,12141.0,12044.0,12118.0,-52.0,-0.43,43,12118.0,1263,position
2020-07-23,TX,202012,12164.0,12164.0,12108.0,12161.0,-9.0,-0.07,31,0.0,0,after_market
2020-07-23,TX,202103,12041.0,12041.0,11960.0,12016.0,-49.0,-0.41,32,12029.0,675,position
2020-07-23,TX,202103,12074.0,12074.0,12031.0,12031.0,-34.0,-0.28,5,0.0,0,after_market
2020-07-23,TX,202106,11906.0,11961.0,11870.0,11936.0,-47.0,-0.39,19,11936.0,172,position
2020-07-23,TX,202106,11978.0,11987.0,11938.0,11961.0,-22.0,-0.18,12,0.0,0,after_market
2020-07-23,TX,202008/202009,-52.0,-52.0,-53.0,-52.0,0.0,0.0,39,0.0,0,position
2020-07-23,TX,202008/202106,-340.0,-340.0,-340.0,-340.0,0.0,0.0,1,0.0,0,after_market
2020-07-24,TX,202008,12232.0,12352.0,12123.0,12150.0,-137.0,-1.11,172087,12150.0,87471,position
2020-07-24,TX,202008,12308.0,12325.0,12150.0,12212.0,-75.0,-0.61,47704,0.0,0,after_market
2020-07-24,TX,202009,12166.0,12297.0,12073.0,12095.0,-140.0,-1.14,1736,12096.0,9351,position
2020-07-24,TX,202009,12257.0,12267.0,12099.0,12169.0,-66.0,-0.54,498,0.0,0,after_market
2020-07-24,TX,202010,12126.0,12236.0,12030.0,12040.0,-144.0,-1.18,148,12040.0,272,position
2020-07-24,TX,202010,12207.0,12211.0,12050.0,12085.0,-99.0,-0.81,35,0.0,0,after_market
2020-07-24,TX,202012,12060.0,12176.0,11958.0,11980.0,-138.0,-1.14,91,11980.0,1288,position
2020-07-24,TX,202012,12148.0,12155.0,11990.0,11990.0,-128.0,-1.06,37,0.0,0,after_market
2020-07-24,TX,202103,11970.0,12076.0,11870.0,11883.0,-146.0,-1.21,63,11883.0,705,position
2020-07-24,TX,202103,12052.0,12052.0,11900.0,11900.0,-129.0,-1.07,8,0.0,0,after_market
2020-07-24,TX,202106,11928.0,11990.0,11780.0,11785.0,-151.0,-1.27,50,11785.0,189,position
2020-07-24,TX,202106,11967.0,11972.0,11847.0,11847.0,-89.0,-0.75,13,0.0,0,after_market
2020-07-24,TX,202008/202009,-54.0,-53.0,-54.0,-54.0,0.0,0.0,193,0.0,0,position
2020-07-24,TX,202008/202010,-109.0,-109.0,-109.0,-109.0,0.0,0.0,1,0.0,0,position
2020-07-24,TX,202008/202103,-270.0,-268.0,-270.0,-268.0,0.0,0.0,3,0.0,0,position
2020-07-27,TX,202008,12410.0,12572.0,12407.0,12503.0,353.0,2.91,140577,12498.0,84694,position
2020-07-27,TX,202008,12150.0,12410.0,12103.0,12360.0,210.0,1.73,75759,0.0,0,after_market
2020-07-27,TX,202009,12345.0,12508.0,12345.0,12444.0,348.0,2.88,1417,12443.0,9645,position
2020-07-27,TX,202009,12100.0,12350.0,12056.0,12303.0,207.0,1.71,1075,0.0,0,after_market
2020-07-27,TX,202010,12300.0,12428.0,12300.0,12382.0,342.0,2.84,74,12382.0,285,position
2020-07-27,TX,202010,12030.0,12271.0,12000.0,12244.0,204.0,1.69,72,0.0,0,after_market
2020-07-27,TX,202012,12219.0,12375.0,12219.0,12310.0,330.0,2.75,102,12310.0,1318,position
2020-07-27,TX,202012,11978.0,12235.0,11950.0,12176.0,196.0,1.64,61,0.0,0,after_market
2020-07-27,TX,202103,12150.0,12252.0,12150.0,12191.0,308.0,2.59,124,12191.0,779,position
2020-07-27,TX,202103,11882.0,12111.0,11872.0,12075.0,192.0,1.62,23,0.0,0,after_market
2020-07-27,TX,202106,12031.0,12149.0,12031.0,12104.0,319.0,2.71,82,12104.0,200,position
2020-07-27,TX,202106,11787.0,12030.0,11760.0,11972.0,187.0,1.59,31,0.0,0,after_market
2020-07-27,TX,202008/202009,-57.0,-56.0,-59.0,-56.0,0.0,0.0,30,0.0,0,position
2020-07-27,TX,202008/202009,-54.0,-54.0,-54.0,-54.0,0.0,0.0,90,0.0,0,after_market
2020-07-27,TX,202008/202010,-112.0,-112.0,-112.0,-112.0,0.0,0.0,4,0.0,0,position
2020-07-27,TX,202008/202010,-112.0,-112.0,-113.0,-113.0,0.0,0.0,10,0.0,0,after_market
2020-07-27,TX,202008/202012,-178.0,-178.0,-178.0,-178.0,0.0,0.0,2,0.0,0,position
2020-07-27,TX,202008/202106,-373.0,-373.0,-373.0,-373.0,0.0,0.0,1,0.0,0,position
2020-07-27,TX,202012/202103,-100.0,-100.0,-100.0,-100.0,0.0,0.0,3,0.0,0,position
2020-07-27,TX,202103/202106,-97.0,-97.0,-97.0,-97.0,0.0,0.0,6,0.0,0,position
2020-07-28,TX,202008,12834.0,12900.0,12408.0,12457.0,-41.0,-0.33,245816,12454.0,84488,position
2020-07-28,TX,202008,12519.0,12804.0,12481.0,12803.0,305.0,2.44,69768,0.0,0,after_market
2020-07-28,TX,202009,12783.0,12845.0,12365.0,12398.0,-45.0,-0.36,2790,12399.0,10353,position
2020-07-28,TX,202009,12457.0,12744.0,12430.0,12738.0,295.0,2.37,874,0.0,0,after_market
2020-07-28,TX,202010,12698.0,12783.0,12300.0,12348.0,-34.0,-0.27,138,12337.0,327,position
2020-07-28,TX,202010,12395.0,12681.0,12380.0,12679.0,297.0,2.4,154,0.0,0,after_market
2020-07-28,TX,202012,12642.0,12708.0,12253.0,12270.0,-40.0,-0.32,125,12270.0,1370,position
2020-07-28,TX,202012,12375.0,12608.0,12369.0,12608.0,298.0,2.42,63,0.0,0,after_market
2020-07-28,TX,202103,12485.0,12595.0,12130.0,12165.0,-26.0,-0.21,88,12165.0,800,position
2020-07-28,TX,202103,12237.0,12360.0,12237.0,12360.0,169.0,1.39,22,0.0,0,after_market
2020-07-28,TX,202106,12416.0,12480.0,12048.0,12055.0,-49.0,-0.4,56,12055.0,205,position
2020-07-28,TX,202106,12080.0,12392.0,12080.0,12392.0,288.0,2.38,51,0.0,0,after_market
2020-07-28,TX,202008/202009,-53.0,-52.0,-55.0,-55.0,0.0,0.0,186,0.0,0,position
2020-07-28,TX,202008/202010,-115.0,-114.0,-115.0,-114.0,0.0,0.0,15,0.0,0,after_market
2020-07-28,TX,202008/202012,-180.0,-180.0,-180.0,-180.0,0.0,0.0,1,0.0,0,position
2020-07-28,TX,202008/202103,-285.0,-285.0,-285.0,-285.0,0.0,0.0,1,0.0,0,position
2020-07-28,TX,202008/202106,-391.0,-390.0,-391.0,-390.0,0.0,0.0,2,0.0,0,position
2020-07-28,TX,202012/202103,-111.0,-111.0,-111.0,-111.0,0.0,0.0,3,0.0,0,position
2020-07-29,TX,202008,12446.0,12543.0,12392.0,12423.0,-31.0,-0.25,138924,12421.0,86704,position
2020-07-29,TX,202008,12458.0,12537.0,12322.0,12391.0,-63.0,-0.51,63809,0.0,0,after_market
2020-07-29,TX,202009,12392.0,12484.0,12336.0,12372.0,-27.0,-0.22,1075,12364.0,10645,position
2020-07-29,TX,202009,12407.0,12475.0,12266.0,12334.0,-65.0,-0.52,657,0.0,0,after_market
2020-07-29,TX,202010,12337.0,12400.0,12283.0,12315.0,-22.0,-0.18,70,12315.0,374,position
2020-07-29,TX,202010,12387.0,12410.0,12220.0,12304.0,-33.0,-0.27,31,0.0,0,after_market
2020-07-29,TX,202012,12276.0,12350.0,12217.0,12233.0,-37.0,-0.3,111,12233.0,1429,position
2020-07-29,TX,202012,12330.0,12352.0,12150.0,12208.0,-62.0,-0.51,39,0.0,0,after_market
2020-07-29,TX,202103,12150.0,12234.0,12100.0,12130.0,-35.0,-0.29,47,12130.0,842,position
2020-07-29,TX,202103,12205.0,12220.0,12050.0,12188.0,23.0,0.19,11,0.0,0,after_market
2020-07-29,TX,202106,12041.0,12130.0,12028.0,12030.0,-25.0,-0.21,17,12030.0,217,position
2020-07-29,TX,202106,12102.0,12126.0,11950.0,11956.0,-99.0,-0.82,18,0.0,0,after_market
2020-07-29,TX,202008/202009,-59.0,-57.0,-60.0,-57.0,0.0,0.0,30,0.0,0,position
2020-07-29,TX,202008/202009,-57.0,-57.0,-57.0,-57.0,0.0,0.0,36,0.0,0,after_market
2020-07-29,TX,202008/202012,-183.0,-183.0,-185.0,-185.0,0.0,0.0,29,0.0,0,position
2020-07-29,TX,202008/202103,-294.0,-294.0,-294.0,-294.0,0.0,0.0,17,0.0,0,position
2020-07-29,TX,202008/202103,-293.0,-293.0,-293.0,-293.0,0.0,0.0,1,0.0,0,after_market
2020-07-29,TX,202008/202106,-391.0,-391.0,-395.0,-395.0,0.0,0.0,2,0.0,0,position
2020-07-29,TX,202008/202106,-389.0,-389.0,-389.0,-389.0,0.0,0.0,1,0.0,0,after_market
2020-07-30,TX,202008,12617.0,12627.0,12488.0,12596.0,175.0,1.41,126225,12595.0,85832,position
2020-07-30,TX,202008,12450.0,12656.0,12437.0,12646.0,225.0,1.81,52828,0.0,0,after_market
2020-07-30,TX,202009,12551.0,12562.0,12433.0,12537.0,173.0,1.4,1009,12538.0,10839,position
2020-07-30,TX,202009,12400.0,12592.0,12385.0,12583.0,219.0,1.77,608,0.0,0,after_market
2020-07-30,TX,202010,12495.0,12501.0,12390.0,12468.0,153.0,1.24,96,12481.0,422,position
2020-07-30,TX,202010,12338.0,12518.0,12338.0,12518.0,203.0,1.65,57,0.0,0,after_market
2020-07-30,TX,202012,12425.0,12425.0,12320.0,12398.0,165.0,1.35,49,12410.0,1458,position
2020-07-30,TX,202012,12269.0,12450.0,12265.0,12425.0,192.0,1.57,25,0.0,0,after_market
2020-07-30,TX,202103,12317.0,12317.0,12230.0,12284.0,154.0,1.27,32,12284.0,861,position
2020-07-30,TX,202103,12148.0,12338.0,12148.0,12338.0,208.0,1.71,15,0.0,0,after_market
2020-07-30,TX,202106,12204.0,12210.0,12101.0,12182.0,152.0,1.26,20,12182.0,229,position
2020-07-30,TX,202106,12062.0,12249.0,12051.0,12249.0,219.0,1.82,19,0.0,0,after_market
2020-07-30,TX,202008/202009,-56.0,-56.0,-56.0,-56.0,0.0,0.0,2,0.0,0,position
2020-07-30,TX,202008/202010,-117.0,-117.0,-117.0,-117.0,0.0,0.0,5,0.0,0,position
2020-07-30,TX,202008/202103,-304.0,-304.0,-305.0,-305.0,0.0,0.0,10,0.0,0,position
2020-07-30,TX,202009/202012,-128.0,-128.0,-128.0,-128.0,0.0,0.0,1,0.0,0,position
2020-07-31,TX,202008,12606.0,12644.0,12525.0,12577.0,-18.0,-0.14,130348,12576.0,87808,position
2020-07-31,TX,202008,12576.0,12596.0,12434.0,12590.0,-5.0,-0.04,67106,0.0,0,after_market
2020-07-31,TX,202009,12547.0,12585.0,12467.0,12520.0,-18.0,-0.14,1245,12517.0,11186,position
2020-07-31,TX,202009,12523.0,12530.0,12378.0,12530.0,-8.0,-0.06,748,0.0,0,after_market
2020-07-31,TX,202010,12444.0,12520.0,12430.0,12448.0,-33.0,-0.26,40,12459.0,446,position
2020-07-31,TX,202010,12452.0,12480.0,12326.0,12473.0,-8.0,-0.06,34,0.0,0,after_market
2020-07-31,TX,202012,12391.0,12430.0,12348.0,12388.0,-22.0,-0.18,93,12388.0,1543,position
2020-07-31,TX,202012,12386.0,12394.0,12248.0,12394.0,-16.0,-0.13,47,0.0,0,after_market
2020-07-31,TX,202103,12296.0,12330.0,12230.0,12300.0,16.0,0.13,20,12267.0,877,position
2020-07-31,TX,202103,12255.0,12280.0,12150.0,12280.0,-4.0,-0.03,15,0.0,0,after_market
2020-07-31,TX,202106,12195.0,12230.0,12118.0,12147.0,-35.0,-0.29,26,12162.0,231,position
2020-07-31,TX,202106,12145.0,12182.0,12031.0,12182.0,0.0,0.0,19,0.0,0,after_market
2020-07-31,TX,202008/202009,-59.0,-58.0,-60.0,-58.0,0.0,0.0,29,0.0,0,position
2020-07-31,TX,202008/202009,-57.0,-57.0,-57.0,-57.0,0.0,0.0,12,0.0,0,after_market
2020-07-31,TX,202008/202012,-190.0,-190.0,-190.0,-190.0,0.0,0.0,53,0.0,0,position
2020-07-31,TX,202008/202106,-404.0,-404.0,-404.0,-404.0,0.0,0.0,1,0.0,0,after_market
2020-07-31,TX,202009/202010,-60.0,-60.0,-60.0,-60.0,0.0,0.0,1,0.0,0,position
2020-08-03,TX,202008,12531.0,12567.0,12405.0,12443.0,-133.0,-1.06,134894,12440.0,92153,position
2020-08-03,TX,202008,12583.0,12600.0,12455.0,12550.0,-26.0,-0.21,56809,0.0,0,after_market
2020-08-03,TX,202009,12467.0,12507.0,12350.0,12388.0,-129.0,-1.03,1434,12383.0,11491,position
2020-08-03,TX,202009,12517.0,12539.0,12400.0,12494.0,-23.0,-0.18,617,0.0,0,after_market
2020-08-03,TX,202010,12408.0,12447.0,12300.0,12323.0,-136.0,-1.09,201,12334.0,620,position
2020-08-03,TX,202010,12451.0,12473.0,12342.0,12439.0,-20.0,-0.16,26,0.0,0,after_market
2020-08-03,TX,202012,12333.0,12371.0,12237.0,12250.0,-138.0,-1.11,50,12260.0,1572,position
2020-08-03,TX,202012,12387.0,12392.0,12268.0,12357.0,-31.0,-0.25,26,0.0,0,after_market
2020-08-03,TX,202103,12217.0,12258.0,12115.0,12118.0,-149.0,-1.21,28,12144.0,874,position
2020-08-03,TX,202103,12267.0,12267.0,12195.0,12216.0,-51.0,-0.42,8,0.0,0,after_market
2020-08-03,TX,202106,12114.0,12114.0,12009.0,12021.0,-141.0,-1.16,23,12040.0,239,position
2020-08-03,TX,202106,12162.0,12168.0,12088.0,12112.0,-50.0,-0.41,11,0.0,0,after_market
2020-08-03,TX,202008/202009,-59.0,-56.0,-59.0,-57.0,0.0,0.0,366,0.0,0,position
2020-08-03,TX,202008/202010,-110.0,-109.0,-110.0,-109.0,0.0,0.0,35,0.0,0,position
2020-08-03,TX,202008/202012,-180.0,-180.0,-180.0,-180.0,0.0,0.0,5,0.0,0,position
2020-08-03,TX,202008/202103,-298.0,-298.0,-298.0,-298.0,0.0,0.0,2,0.0,0,position
2020-08-03,TX,202009/202010,-55.0,-52.0,-55.0,-52.0,0.0,0.0,24,0.0,0,position
2020-08-04,TX,202008,12516.0,12632.0,12489.0,12629.0,189.0,1.52,111175,12629.0,92179,position
2020-08-04,TX,202008,12425.0,12506.0,12371.0,12492.0,52.0,0.42,48208,0.0,0,after_market
2020-08-04,TX,202009,12458.0,12573.0,12434.0,12571.0,188.0,1.52,1052,12570.0,11610,position
2020-08-04,TX,202009,12366.0,12446.0,12318.0,12434.0,51.0,0.41,654,0.0,0,after_market
2020-08-04,TX,202010,12420.0,12514.0,12388.0,12512.0,178.0,1.44,84,12512.0,708,position
2020-08-04,TX,202010,12315.0,12388.0,12270.0,12376.0,42.0,0.34,85,0.0,0,after_market
2020-08-04,TX,202012,12342.0,12445.0,12326.0,12445.0,185.0,1.51,34,12445.0,1597,position
2020-08-04,TX,202012,12215.0,12311.0,12210.0,12309.0,49.0,0.4,17,0.0,0,after_market
2020-08-04,TX,202103,12212.0,12325.0,12212.0,12325.0,181.0,1.49,11,12325.0,878,position
2020-08-04,TX,202103,12122.0,12191.0,12090.0,12188.0,44.0,0.36,13,0.0,0,after_market
2020-08-04,TX,202106,12108.0,12224.0,12108.0,12224.0,184.0,1.53,27,12224.0,247,position
2020-08-04,TX,202106,12021.0,12095.0,11977.0,12095.0,55.0,0.46,11,0.0,0,after_market
2020-08-04,TX,202008/202009,-58.0,-58.0,-58.0,-58.0,0.0,0.0,16,0.0,0,position
2020-08-04,TX,202008/202012,-185.0,-185.0,-185.0,-185.0,0.0,0.0,2,0.0,0,position
2020-08-04,TX,202009/202010,-51.0,-51.0,-51.0,-51.0,0.0,0.0,10,0.0,0,after_market
2020-08-05,TX,202008,12700.0,12746.0,12643.0,12744.0,115.0,0.91,106101,12741.0,90734,position
2020-08-05,TX,202008,12662.0,12698.0,12628.0,12693.0,64.0,0.51,39034,0.0,0,after_market
2020-08-05,TX,202009,12644.0,12686.0,12590.0,12686.0,116.0,0.92,1813,12682.0,12059,position
2020-08-05,TX,202009,12607.0,12639.0,12572.0,12633.0,63.0,0.5,566,0.0,0,after_market
2020-08-05,TX,202010,12589.0,12628.0,12535.0,12628.0,116.0,0.93,89,12628.0,718,position
2020-08-05,TX,202010,12559.0,12578.0,12520.0,12577.0,65.0,0.52,42,0.0,0,after_market
2020-08-05,TX,202012,12516.0,12546.0,12495.0,12546.0,101.0,0.81,147,12558.0,1701,position
2020-08-05,TX,202012,12491.0,12505.0,12456.0,12505.0,60.0,0.48,15,0.0,0,after_market
2020-08-05,TX,202103,12398.0,12435.0,12390.0,12435.0,110.0,0.89,28,12435.0,889,position
2020-08-05,TX,202103,12380.0,12380.0,12340.0,12380.0,55.0,0.45,7,0.0,0,after_market
2020-08-05,TX,202106,12300.0,12330.0,12270.0,12330.0,106.0,0.87,25,12330.0,249,position
2020-08-05,TX,202106,12264.0,12265.0,12230.0,12255.0,31.0,0.25,8,0.0,0,after_market
2020-08-05,TX,202008/202009,-60.0,-59.0,-61.0,-59.0,0.0,0.0,796,0.0,0,position
2020-08-05,TX,202008/202010,-115.0,-115.0,-115.0,-115.0,0.0,0.0,1,0.0,0,position
2020-08-05,TX,202008/202012,-188.0,-188.0,-188.0,-188.0,0.0,0.0,98,0.0,0,position
2020-08-06,TX,202008,12856.0,12925.0,12753.0,12835.0,94.0,0.74,141397,12836.0,89700,position
2020-08-06,TX,202008,12755.0,12875.0,12753.0,12822.0,81.0,0.64,46295,0.0,0,after_market
2020-08-06,TX,202009,12788.0,12861.0,12695.0,12780.0,98.0,0.77,1766,12778.0,12589,position
2020-08-06,TX,202009,12698.0,12814.0,12698.0,12755.0,73.0,0.58,727,0.0,0,after_market
2020-08-06,TX,202010,12742.0,12791.0,12640.0,12722.0,94.0,0.74,107,12722.0,763,position
2020-08-06,TX,202010,12644.0,12744.0,12644.0,12696.0,68.0,0.54,59,0.0,0,after_market
2020-08-06,TX,202012,12666.0,12727.0,12576.0,12650.0,92.0,0.73,160,12650.0,1842,position
2020-08-06,TX,202012,12575.0,12675.0,12571.0,12623.0,65.0,0.52,52,0.0,0,after_market
2020-08-06,TX,202103,12543.0,12605.0,12450.0,12517.0,82.0,0.66,29,12530.0,905,position
2020-08-06,TX,202103,12497.0,12555.0,12497.0,12515.0,80.0,0.64,14,0.0,0,after_market
2020-08-06,TX,202106,12440.0,12504.0,12350.0,12431.0,101.0,0.82,42,12431.0,261,position
2020-08-06,TX,202106,12342.0,12449.0,12342.0,12408.0,78.0,0.63,39,0.0,0,after_market
2020-08-06,TX,202008/202009,-60.0,-59.0,-61.0,-59.0,0.0,0.0,56,0.0,0,position
2020-08-06,TX,202008/202012,-187.0,-187.0,-188.0,-188.0,0.0,0.0,96,0.0,0,position
2020-08-06,TX,202008/202012,-185.0,-185.0,-185.0,-185.0,0.0,0.0,20,0.0,0,after_market
2020-08-06,TX,202008/202103,-306.0,-306.0,-306.0,-306.0,0.0,0.0,15,0.0,0,position
2020-08-07,TX,202008,12860.0,12866.0,12706.0,12763.0,-73.0,-0.57,114920,12759.0,89890,position
2020-08-07,TX,202008,12836.0,12879.0,12796.0,12866.0,30.0,0.23,40317,0.0,0,after_market
2020-08-07,TX,202009,12803.0,12803.0,12650.0,12704.0,-74.0,-0.58,1180,12701.0,12875,position
2020-08-07,TX,202009,12775.0,12817.0,12740.0,12803.0,25.0,0.2,562,0.0,0,after_market
