date,option_id,contract_date,strike_price,call_put,open,max,min,close,volume,settlement_price,open_interest,trading_session
2024-01-02,TXO,202401W1,17850.0,call,100.0,105.0,51.0,69.0,7592,0.0,0,after_market
2024-01-02,TXO,202401W1,17850.0,put,53.0,98.0,44.0,62.0,8851,0.0,0,after_market
2024-01-02,TXO,202401W1,17900.0,call,70.0,73.0,32.0,44.0,13607,0.0,0,after_market
2024-01-02,TXO,202401W1,17900.0,put,75.0,130.0,66.0,89.0,6902,0.0,0,after_market
2024-01-02,TXO,202401W1,17950.0,call,51.0,51.0,21.5,28.5,10073,0.0,0,after_market
2024-01-02,TXO,202401W1,17950.0,put,101.0,168.0,94.0,126.0,2454,0.0,0,after_market
2024-01-02,TXO,202401W1,18000.0,call,30.5,33.0,13.0,17.0,15629,0.0,0,after_market
2024-01-02,TXO,202401W1,18000.0,put,136.0,209.0,126.0,164.0,1871,0.0,0,after_market
2024-01-02,TXO,202401W1,18050.0,call,19.5,20.5,6.8,9.9,6201,0.0,0,after_market
2024-01-02,TXO,202401W1,18050.0,put,173.0,245.0,165.0,205.0,280,0.0,0,after_market
2024-01-02,TXO,202401W1,18100.0,call,10.5,12.0,4.6,7.3,6374,0.0,0,after_market
2024-01-02,TXO,202401W1,18100.0,put,211.0,300.0,207.0,253.0,230,0.0,0,after_market
2024-01-02,TXO,202401W1,18150.0,call,6.7,6.7,2.7,3.7,2803,0.0,0,after_market
2024-01-02,TXO,202401W1,18150.0,put,473.0,473.0,473.0,473.0,1,0.0,0,after_market
2024-01-02,TXO,202401W1,18200.0,call,3.7,4.0,1.1,2.4,1074,0.0,0,after_market
2024-01-02,TXO,202401W1,18200.0,put,312.0,350.0,312.0,350.0,7,0.0,0,after_market
2024-01-02,TXO,202401W1,18250.0,call,2.4,2.4,0.5,1.7,334,0.0,0,after_market
2024-01-02,TXO,202401W1,18250.0,put,360.0,360.0,360.0,360.0,5,0.0,0,after_market
2024-01-02,TXO,202401W1,18300.0,call,1.4,1.6,0.7,1.6,290,0.0,0,after_market
2024-01-02,TXO,202401W1,18300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18350.0,call,1.1,1.2,0.4,0.4,9,0.0,0,after_market
2024-01-02,TXO,202401W1,18350.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18800.0,call,12.0,12.0,0.1,0.1,10,0.0,0,after_market
2024-01-02,TXO,202401W1,18800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,18900.0,call,8.8,8.8,0.1,0.1,20,0.0,0,after_market
2024-01-02,TXO,202401W1,18900.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19100.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19400.0,call,0.3,59.0,0.1,59.0,31,0.0,0,after_market
2024-01-02,TXO,202401W1,19400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W1,19800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,15900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,15900.0,put,1.4,1.5,1.4,1.5,7,0.0,0,after_market
2024-01-02,TXO,202401W2,16000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16100.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16700.0,put,2.7,2.7,2.7,2.7,4,0.0,0,after_market
2024-01-02,TXO,202401W2,16800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,16900.0,put,2.9,3.0,2.9,3.0,2,0.0,0,after_market
2024-01-02,TXO,202401W2,17000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17000.0,put,4.0,4.2,2.2,2.2,82,0.0,0,after_market
2024-01-02,TXO,202401W2,17100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17100.0,put,5.1,5.6,4.9,5.6,33,0.0,0,after_market
2024-01-02,TXO,202401W2,17200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17200.0,put,7.5,8.0,7.0,7.0,22,0.0,0,after_market
2024-01-02,TXO,202401W2,17250.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17250.0,put,8.0,11.0,4.0,10.5,8,0.0,0,after_market
2024-01-02,TXO,202401W2,17300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17300.0,put,10.5,17.0,6.0,13.0,77,0.0,0,after_market
2024-01-02,TXO,202401W2,17350.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17350.0,put,12.5,17.0,8.5,13.0,60,0.0,0,after_market
2024-01-02,TXO,202401W2,17400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17400.0,put,16.5,24.5,16.5,21.0,111,0.0,0,after_market
2024-01-02,TXO,202401W2,17450.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17450.0,put,21.0,33.0,21.0,21.5,83,0.0,0,after_market
2024-01-02,TXO,202401W2,17500.0,call,402.0,402.0,350.0,350.0,3,0.0,0,after_market
2024-01-02,TXO,202401W2,17500.0,put,26.0,38.0,25.0,29.0,121,0.0,0,after_market
2024-01-02,TXO,202401W2,17550.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,17550.0,put,34.5,52.0,32.0,37.5,144,0.0,0,after_market
2024-01-02,TXO,202401W2,17600.0,call,311.0,316.0,260.0,284.0,10,0.0,0,after_market
2024-01-02,TXO,202401W2,17600.0,put,42.0,66.0,41.5,45.0,161,0.0,0,after_market
2024-01-02,TXO,202401W2,17650.0,call,235.0,235.0,227.0,231.0,9,0.0,0,after_market
2024-01-02,TXO,202401W2,17650.0,put,54.0,83.0,52.0,60.0,110,0.0,0,after_market
2024-01-02,TXO,202401W2,17700.0,call,246.0,249.0,194.0,215.0,35,0.0,0,after_market
2024-01-02,TXO,202401W2,17700.0,put,68.0,100.0,66.0,76.0,174,0.0,0,after_market
2024-01-02,TXO,202401W2,17750.0,call,213.0,213.0,156.0,179.0,52,0.0,0,after_market
2024-01-02,TXO,202401W2,17750.0,put,82.0,122.0,80.0,95.0,146,0.0,0,after_market
2024-01-02,TXO,202401W2,17800.0,call,172.0,176.0,129.0,156.0,135,0.0,0,after_market
2024-01-02,TXO,202401W2,17800.0,put,100.0,148.0,99.0,116.0,189,0.0,0,after_market
2024-01-02,TXO,202401W2,17850.0,call,147.0,154.0,104.0,121.0,153,0.0,0,after_market
2024-01-02,TXO,202401W2,17850.0,put,122.0,166.0,119.0,140.0,74,0.0,0,after_market
2024-01-02,TXO,202401W2,17900.0,call,126.0,128.0,86.0,107.0,156,0.0,0,after_market
2024-01-02,TXO,202401W2,17900.0,put,146.0,202.0,143.0,173.0,230,0.0,0,after_market
2024-01-02,TXO,202401W2,17950.0,call,103.0,104.0,70.0,89.0,249,0.0,0,after_market
2024-01-02,TXO,202401W2,17950.0,put,170.0,236.0,170.0,236.0,211,0.0,0,after_market
2024-01-02,TXO,202401W2,18000.0,call,83.0,84.0,56.0,75.0,548,0.0,0,after_market
2024-01-02,TXO,202401W2,18000.0,put,199.0,271.0,199.0,235.0,66,0.0,0,after_market
2024-01-02,TXO,202401W2,18050.0,call,64.0,68.0,44.0,60.0,136,0.0,0,after_market
2024-01-02,TXO,202401W2,18050.0,put,245.0,285.0,240.0,285.0,14,0.0,0,after_market
2024-01-02,TXO,202401W2,18100.0,call,50.0,52.0,34.5,40.0,487,0.0,0,after_market
2024-01-02,TXO,202401W2,18100.0,put,271.0,351.0,268.0,351.0,66,0.0,0,after_market
2024-01-02,TXO,202401W2,18150.0,call,38.5,41.0,27.0,34.5,117,0.0,0,after_market
2024-01-02,TXO,202401W2,18150.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18200.0,call,29.5,30.5,19.5,25.0,235,0.0,0,after_market
2024-01-02,TXO,202401W2,18200.0,put,345.0,425.0,345.0,425.0,56,0.0,0,after_market
2024-01-02,TXO,202401W2,18250.0,call,20.5,24.0,10.0,16.5,83,0.0,0,after_market
2024-01-02,TXO,202401W2,18250.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18300.0,call,16.0,19.0,9.6,13.5,146,0.0,0,after_market
2024-01-02,TXO,202401W2,18300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18350.0,call,11.5,13.5,7.0,10.0,67,0.0,0,after_market
2024-01-02,TXO,202401W2,18350.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18400.0,call,8.4,8.8,5.8,7.6,69,0.0,0,after_market
2024-01-02,TXO,202401W2,18400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18500.0,call,1.6,4.9,1.6,4.9,4,0.0,0,after_market
2024-01-02,TXO,202401W2,18500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18600.0,call,3.4,3.4,3.4,3.4,10,0.0,0,after_market
2024-01-02,TXO,202401W2,18600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18700.0,call,2.3,2.3,2.0,2.0,26,0.0,0,after_market
2024-01-02,TXO,202401W2,18700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18800.0,call,1.5,1.5,1.5,1.5,3,0.0,0,after_market
2024-01-02,TXO,202401W2,18800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,18900.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19100.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401W2,19800.0,call,0.7,1.0,0.6,1.0,3,0.0,0,after_market
2024-01-02,TXO,202401W2,19800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13600.0,put,0.7,0.7,0.7,0.7,1,0.0,0,after_market
2024-01-02,TXO,202401,13700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,13900.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14000.0,put,0.7,0.7,0.7,0.7,1,0.0,0,after_market
2024-01-02,TXO,202401,14100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14100.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,14900.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15000.0,put,1.3,1.3,1.3,1.3,6,0.0,0,after_market
2024-01-02,TXO,202401,15100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15100.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15200.0,put,1.8,1.8,1.8,1.8,1,0.0,0,after_market
2024-01-02,TXO,202401,15300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15300.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15400.0,put,2.0,2.0,2.0,2.0,2,0.0,0,after_market
2024-01-02,TXO,202401,15500.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15500.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15600.0,put,2.4,2.5,2.4,2.5,5,0.0,0,after_market
2024-01-02,TXO,202401,15700.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15700.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15800.0,put,3.0,3.0,2.4,2.5,5,0.0,0,after_market
2024-01-02,TXO,202401,15900.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,15900.0,put,3.3,3.3,3.3,3.3,50,0.0,0,after_market
2024-01-02,TXO,202401,16000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,16000.0,put,3.8,4.1,3.5,3.8,14,0.0,0,after_market
2024-01-02,TXO,202401,16100.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,16100.0,put,4.3,4.4,3.9,4.4,12,0.0,0,after_market
2024-01-02,TXO,202401,16200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,16200.0,put,4.0,5.0,4.0,4.3,8,0.0,0,after_market
2024-01-02,TXO,202401,16300.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,16300.0,put,5.3,5.3,5.3,5.3,3,0.0,0,after_market
2024-01-02,TXO,202401,16400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2024-01-02,TXO,202401,16400.0,put,6.5,6.5,6.5,6.5,1,0.0,0,after_market
