date,option_id,contract_date,strike_price,call_put,open,max,min,close,volume,settlement_price,open_interest,trading_session
2020-01-06,TXO,202009,12000.0,put,0.0,0.0,0.0,0.0,0,795.0,2,position
2020-01-06,TXO,202009,12000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12600.0,call,0.0,0.0,0.0,0.0,0,135.0,28,position
2020-01-06,TXO,202009,12600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12600.0,put,0.0,0.0,0.0,0.0,0,1220.0,5,position
2020-01-06,TXO,202009,12600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,12800.0,put,0.0,0.0,0.0,0.0,0,1380.0,0,position
2020-01-06,TXO,202009,12800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13000.0,put,0.0,0.0,0.0,0.0,0,1550.0,0,position
2020-01-06,TXO,202009,13000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13200.0,put,0.0,0.0,0.0,0.0,0,1740.0,0,position
2020-01-06,TXO,202009,13200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13400.0,call,0.0,0.0,0.0,0.0,0,48.0,4,position
2020-01-06,TXO,202009,13400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13400.0,put,0.0,0.0,0.0,0.0,0,1920.0,0,position
2020-01-06,TXO,202009,13400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13600.0,call,0.0,0.0,0.0,0.0,0,38.0,0,position
2020-01-06,TXO,202009,13600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13600.0,put,0.0,0.0,0.0,0.0,0,2110.0,0,position
2020-01-06,TXO,202009,13600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13800.0,call,0.0,0.0,0.0,0.0,0,27.5,4,position
2020-01-06,TXO,202009,13800.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,13800.0,put,0.0,0.0,0.0,0.0,0,2300.0,0,position
2020-01-06,TXO,202009,13800.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14000.0,call,0.0,0.0,0.0,0.0,0,25.0,0,position
2020-01-06,TXO,202009,14000.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14000.0,put,0.0,0.0,0.0,0.0,0,2500.0,0,position
2020-01-06,TXO,202009,14000.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14200.0,call,0.0,0.0,0.0,0.0,0,24.5,0,position
2020-01-06,TXO,202009,14200.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14200.0,put,0.0,0.0,0.0,0.0,0,2700.0,0,position
2020-01-06,TXO,202009,14200.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14400.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14400.0,put,0.0,0.0,0.0,0.0,0,2890.0,0,position
2020-01-06,TXO,202009,14400.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14600.0,call,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-06,TXO,202009,14600.0,put,0.0,0.0,0.0,0.0,0,3080.0,1,position
2020-01-06,TXO,202009,14600.0,put,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-01-07,TXO,202001,11000.0,call,980.0,980.0,980.0,980.0,1,880.0,32,position
2020-01-07,TXO,202001,11200.0,call,720.0,720.0,720.0,720.0,2,0.0,0,after_market
2020-01-07,TXO,202001,11200.0,call,740.0,740.0,630.0,690.0,12,680.0,128,position
2020-01-07,TXO,202001,11300.0,call,545.0,545.0,545.0,545.0,1,580.0,142,position
2020-01-07,TXO,202001,11400.0,call,525.0,565.0,525.0,565.0,36,0.0,0,after_market
2020-01-07,TXO,202001,11400.0,call,465.0,505.0,465.0,500.0,142,484.0,297,position
2020-01-07,TXO,202001,11500.0,call,437.0,463.0,437.0,446.0,44,0.0,0,after_market
2020-01-07,TXO,202001,11500.0,call,469.0,469.0,364.0,412.0,54,391.0,1390,position
2020-01-07,TXO,202001,11600.0,call,352.0,388.0,342.0,388.0,169,0.0,0,after_market
2020-01-07,TXO,202001,11600.0,call,388.0,392.0,268.0,305.0,445,305.0,1181,position
2020-01-07,TXO,202001,11700.0,call,268.0,301.0,262.0,290.0,182,0.0,0,after_market
2020-01-07,TXO,202001,11700.0,call,320.0,334.0,192.0,224.0,1156,224.0,2314,position
2020-01-07,TXO,202001,11800.0,call,197.0,228.0,165.0,228.0,600,0.0,0,after_market
2020-01-07,TXO,202001,11800.0,call,242.0,251.0,130.0,154.0,3570,154.0,3751,position
2020-01-07,TXO,202001,11900.0,call,140.0,165.0,128.0,161.0,981,0.0,0,after_market
2020-01-07,TXO,202001,11900.0,call,165.0,178.0,81.0,99.0,10233,99.0,7916,position
2020-01-07,TXO,202001,12000.0,call,95.0,109.0,80.0,109.0,4378,0.0,0,after_market
2020-01-07,TXO,202001,12000.0,call,115.0,117.0,45.0,56.0,15104,56.0,13720,position
2020-01-07,TXO,202001,12100.0,call,55.0,67.0,45.0,67.0,4485,0.0,0,after_market
2020-01-07,TXO,202001,12100.0,call,70.0,70.0,23.0,28.5,20402,28.5,17166,position
2020-01-07,TXO,202001,12200.0,call,28.5,37.0,23.0,37.0,5311,0.0,0,after_market
2020-01-07,TXO,202001,12200.0,call,38.5,39.0,11.0,14.0,17429,14.0,18539,position
2020-01-07,TXO,202001,12300.0,call,15.5,18.0,11.0,18.0,5642,0.0,0,after_market
2020-01-07,TXO,202001,12300.0,call,18.5,19.5,5.9,6.9,13503,6.9,22128,position
2020-01-07,TXO,202001,12400.0,call,7.6,8.9,5.3,8.4,3451,0.0,0,after_market
2020-01-07,TXO,202001,12400.0,call,9.0,9.5,3.4,3.7,9253,3.7,17545,position
2020-01-07,TXO,202001,12500.0,call,3.3,6.6,2.8,4.6,1695,0.0,0,after_market
2020-01-07,TXO,202001,12500.0,call,4.9,5.0,2.0,2.3,7130,2.3,18314,position
2020-01-07,TXO,202001,12600.0,call,1.1,2.7,1.1,2.6,901,0.0,0,after_market
2020-01-07,TXO,202001,12600.0,call,2.7,2.7,1.4,1.6,4541,1.6,12343,position
2020-01-07,TXO,202001,12700.0,call,1.3,1.5,0.8,1.5,255,0.0,0,after_market
2020-01-07,TXO,202001,12700.0,call,1.5,1.7,0.9,1.2,1937,1.2,6987,position
2020-01-07,TXO,202001,12800.0,call,1.0,1.2,0.7,1.1,115,0.0,0,after_market
2020-01-07,TXO,202001,12800.0,call,1.2,1.2,0.6,0.8,1158,0.8,2641,position
2020-01-07,TXO,202001,12900.0,call,0.7,0.7,0.7,0.7,5,0.0,0,after_market
2020-01-07,TXO,202001,12900.0,call,0.8,0.8,0.5,0.6,205,0.6,1918,position
2020-01-07,TXO,202001,13000.0,call,0.5,0.7,0.5,0.7,6,0.0,0,after_market
2020-01-07,TXO,202001,13000.0,call,0.6,0.6,0.3,0.4,133,0.4,1559,position
2020-01-07,TXO,202001,13100.0,call,0.4,0.4,0.3,0.3,30,0.3,504,position
2020-01-07,TXO,202001,13300.0,call,0.2,0.2,0.2,0.2,120,0.1,706,position
2020-01-07,TXO,202001,13500.0,call,0.2,0.2,0.2,0.2,2,0.0,0,after_market
2020-01-07,TXO,202001,14000.0,call,3.0,10.5,2.9,10.5,300,0.0,0,after_market
2020-01-07,TXO,202001W2,11400.0,call,525.0,525.0,525.0,525.0,2,0.0,0,after_market
2020-01-07,TXO,202001W2,11400.0,call,462.0,505.0,462.0,505.0,2,480.0,2,position
2020-01-07,TXO,202001W2,11600.0,call,241.0,273.0,241.0,273.0,14,280.0,8,position
2020-01-07,TXO,202001W2,11650.0,call,277.0,277.0,277.0,277.0,2,0.0,0,after_market
2020-01-07,TXO,202001W2,11650.0,call,217.0,258.0,186.0,240.0,358,230.0,308,position
2020-01-07,TXO,202001W2,11700.0,call,222.0,231.0,222.0,223.0,49,0.0,0,after_market
2020-01-07,TXO,202001W2,11700.0,call,279.0,279.0,146.0,178.0,327,180.0,214,position
2020-01-07,TXO,202001W2,11750.0,call,181.0,221.0,177.0,219.0,294,0.0,0,after_market
2020-01-07,TXO,202001W2,11750.0,call,185.0,185.0,94.0,131.0,3800,131.0,1133,position
2020-01-07,TXO,202001W2,11800.0,call,153.0,183.0,126.0,183.0,1702,0.0,0,after_market
2020-01-07,TXO,202001W2,11800.0,call,206.0,212.0,56.0,86.0,21780,86.0,3706,position
2020-01-07,TXO,202001W2,11850.0,call,111.0,142.0,87.0,142.0,4200,0.0,0,after_market
2020-01-07,TXO,202001W2,11850.0,call,150.0,165.0,28.0,46.0,55996,46.0,8700,position
2020-01-07,TXO,202001W2,11900.0,call,72.0,94.0,54.0,94.0,12987,0.0,0,after_market
2020-01-07,TXO,202001W2,11900.0,call,106.0,118.0,11.5,19.5,103005,19.5,16719,position
2020-01-07,TXO,202001W2,11950.0,call,44.0,58.0,30.0,58.0,23857,0.0,0,after_market
2020-01-07,TXO,202001W2,11950.0,call,64.0,74.0,4.7,6.9,108446,6.9,19682,position
2020-01-07,TXO,202001W2,12000.0,call,21.0,27.0,15.0,27.0,21403,0.0,0,after_market
2020-01-07,TXO,202001W2,12000.0,call,33.0,40.0,2.1,2.5,84531,2.5,24476,position
2020-01-07,TXO,202001W2,12050.0,call,10.0,13.5,6.8,12.5,18283,0.0,0,after_market
2020-01-07,TXO,202001W2,12050.0,call,15.0,17.0,0.9,1.0,48815,1.0,26292,position
2020-01-07,TXO,202001W2,12100.0,call,4.0,5.8,3.2,5.7,12275,0.0,0,after_market
2020-01-07,TXO,202001W2,12100.0,call,6.1,6.9,0.6,0.6,28287,0.6,21009,position
2020-01-07,TXO,202001W2,12150.0,call,2.2,3.0,1.8,2.1,5195,0.0,0,after_market
2020-01-07,TXO,202001W2,12150.0,call,2.8,2.9,0.4,0.5,15374,0.5,18449,position
2020-01-07,TXO,202001W2,12200.0,call,2.0,2.0,1.0,1.3,2814,0.0,0,after_market
2020-01-07,TXO,202001W2,12200.0,call,1.4,1.4,0.3,0.3,6670,0.3,16782,position
2020-01-07,TXO,202001W2,12250.0,call,1.1,1.1,0.7,0.9,1389,0.0,0,after_market
2020-01-07,TXO,202001W2,12250.0,call,0.8,1.0,0.3,0.3,2917,0.3,14826,position
2020-01-07,TXO,202001W2,12300.0,call,0.7,1.0,0.4,0.8,1111,0.0,0,after_market
2020-01-07,TXO,202001W2,12300.0,call,0.8,0.8,0.2,0.3,1663,0.3,10283,position
2020-01-07,TXO,202001W2,12350.0,call,0.3,0.6,0.3,0.5,575,0.0,0,after_market
2020-01-07,TXO,202001W2,12350.0,call,0.5,0.5,0.1,0.2,1009,0.2,6948,position
2020-01-07,TXO,202001W2,12400.0,call,0.4,0.5,0.2,0.3,361,0.0,0,after_market
2020-01-07,TXO,202001W2,12400.0,call,0.7,0.7,0.2,0.3,1119,0.2,5064,position
2020-01-07,TXO,202001W2,12450.0,call,0.3,0.3,0.2,0.2,89,0.0,0,after_market
2020-01-07,TXO,202001W2,12450.0,call,0.2,0.4,0.2,0.2,158,0.2,3386,position
2020-01-07,TXO,202001W2,12500.0,call,0.3,0.7,0.2,0.7,110,0.0,0,after_market
2020-01-07,TXO,202001W2,12500.0,call,0.1,0.7,0.1,0.2,557,0.2,3874,position
2020-01-07,TXO,202001W2,12600.0,call,0.2,0.2,0.2,0.2,2,0.0,0,after_market
2020-01-07,TXO,202001W2,12600.0,call,0.2,0.3,0.1,0.1,306,0.1,1585,position
2020-01-07,TXO,202002,10900.0,call,1010.0,1010.0,1010.0,1010.0,1,980.0,1,position
2020-01-07,TXO,202002,11200.0,call,735.0,750.0,685.0,685.0,8,705.0,63,position
2020-01-07,TXO,202002,11400.0,call,610.0,610.0,610.0,610.0,1,0.0,0,after_market
2020-01-07,TXO,202002,11400.0,call,500.0,550.0,500.0,550.0,21,530.0,23,position
2020-01-07,TXO,202002,11500.0,call,525.0,525.0,525.0,525.0,4,0.0,0,after_market
2020-01-07,TXO,202002,11500.0,call,550.0,550.0,426.0,467.0,80,453.0,70,position
2020-01-07,TXO,202002,11600.0,call,354.0,368.0,354.0,365.0,63,378.0,45,position
2020-01-07,TXO,202002,11700.0,call,358.0,366.0,349.0,351.0,39,0.0,0,after_market
2020-01-07,TXO,202002,11700.0,call,326.0,335.0,283.0,310.0,93,310.0,117,position
2020-01-07,TXO,202002,11800.0,call,287.0,310.0,287.0,310.0,18,0.0,0,after_market
2020-01-07,TXO,202002,11800.0,call,310.0,310.0,224.0,247.0,103,247.0,129,position
2020-01-07,TXO,202002,11900.0,call,228.0,257.0,222.0,257.0,95,0.0,0,after_market
2020-01-07,TXO,202002,11900.0,call,257.0,257.0,170.0,192.0,575,192.0,594,position
2020-01-07,TXO,202002,12000.0,call,187.0,200.0,175.0,200.0,187,0.0,0,after_market
2020-01-07,TXO,202002,12000.0,call,212.0,212.0,130.0,145.0,1313,145.0,1616,position
2020-01-07,TXO,202002,12100.0,call,134.0,152.0,130.0,152.0,62,0.0,0,after_market
2020-01-07,TXO,202002,12100.0,call,162.0,163.0,94.0,107.0,1094,107.0,1702,position
2020-01-07,TXO,202002,12200.0,call,100.0,111.0,97.0,105.0,419,0.0,0,after_market
2020-01-07,TXO,202002,12200.0,call,117.0,117.0,67.0,77.0,850,77.0,1934,position
2020-01-07,TXO,202002,12300.0,call,72.0,82.0,67.0,78.0,294,0.0,0,after_market
2020-01-07,TXO,202002,12300.0,call,88.0,90.0,46.5,54.0,1126,54.0,2613,position
2020-01-07,TXO,202002,12400.0,call,49.5,55.0,46.0,55.0,214,0.0,0,after_market
2020-01-07,TXO,202002,12400.0,call,58.0,62.0,30.5,36.5,810,36.5,2507,position
2020-01-07,TXO,202002,12500.0,call,31.5,37.0,30.0,37.0,161,0.0,0,after_market
2020-01-07,TXO,202002,12500.0,call,40.0,42.0,20.0,23.5,826,23.5,2499,position
2020-01-07,TXO,202002,12600.0,call,21.0,23.0,19.5,22.0,111,0.0,0,after_market
2020-01-07,TXO,202002,12600.0,call,27.0,27.0,12.5,15.0,1155,15.0,2115,position
2020-01-07,TXO,202002,12700.0,call,13.0,15.5,12.5,15.5,60,0.0,0,after_market
2020-01-07,TXO,202002,12700.0,call,15.0,16.0,8.5,9.1,530,9.1,1309,position
2020-01-07,TXO,202002,12800.0,call,8.4,10.0,7.8,9.5,21,0.0,0,after_market
2020-01-07,TXO,202002,12800.0,call,11.0,11.0,5.6,6.3,230,6.3,731,position
2020-01-07,TXO,202002,12900.0,call,5.2,6.3,5.2,6.3,4,0.0,0,after_market
2020-01-07,TXO,202002,12900.0,call,6.3,6.3,3.7,4.4,150,4.4,1429,position
2020-01-07,TXO,202002,13000.0,call,4.0,4.0,2.7,3.0,106,3.0,493,position
2020-01-07,TXO,202002,13200.0,call,2.0,2.1,1.9,2.0,125,2.0,219,position
2020-01-07,TXO,202002,13300.0,call,4.1,4.1,3.0,3.0,3,1.3,24,position
2020-01-07,TXO,202003,11200.0,call,745.0,745.0,745.0,745.0,2,725.0,268,position
2020-01-07,TXO,202003,11400.0,call,600.0,600.0,535.0,565.0,29,565.0,265,position
2020-01-07,TXO,202003,11600.0,call,461.0,461.0,461.0,461.0,20,0.0,0,after_market
2020-01-07,TXO,202003,11600.0,call,448.0,456.0,398.0,398.0,9,416.0,446,position
2020-01-07,TXO,202003,11700.0,call,398.0,398.0,398.0,398.0,1,0.0,0,after_market
2020-01-07,TXO,202003,11800.0,call,345.0,350.0,334.0,350.0,23,0.0,0,after_market
2020-01-07,TXO,202003,11800.0,call,325.0,329.0,275.0,299.0,18,299.0,602,position
2020-01-07,TXO,202003,11900.0,call,227.0,227.0,227.0,227.0,10,227.0,14,position
2020-01-07,TXO,202003,12000.0,call,235.0,238.0,228.0,237.0,5,0.0,0,after_market
2020-01-07,TXO,202003,12000.0,call,251.0,251.0,177.0,205.0,85,205.0,1147,position
2020-01-07,TXO,202003,12100.0,call,186.0,186.0,186.0,186.0,10,0.0,0,after_market
2020-01-07,TXO,202003,12100.0,call,170.0,170.0,140.0,160.0,34,160.0,73,position
2020-01-07,TXO,202003,12200.0,call,145.0,154.0,143.0,143.0,4,0.0,0,after_market
2020-01-07,TXO,202003,12200.0,call,148.0,148.0,110.0,125.0,74,125.0,1369,position
2020-01-07,TXO,202003,12300.0,call,122.0,125.0,110.0,125.0,9,0.0,0,after_market
2020-01-07,TXO,202003,12300.0,call,122.0,122.0,90.0,94.0,10,94.0,50,position
2020-01-07,TXO,202003,12400.0,call,85.0,90.0,85.0,86.0,11,0.0,0,after_market
2020-01-07,TXO,202003,12400.0,call,86.0,86.0,65.0,69.0,49,69.0,645,position
2020-01-07,TXO,202003,12500.0,call,66.0,67.0,66.0,67.0,2,0.0,0,after_market
2020-01-07,TXO,202003,12500.0,call,61.0,61.0,54.0,54.0,9,54.0,56,position
2020-01-07,TXO,202003,12600.0,call,54.0,54.0,54.0,54.0,1,0.0,0,after_market
2020-01-07,TXO,202003,12600.0,call,59.0,59.0,35.0,38.0,102,38.0,546,position
2020-01-07,TXO,202003,12700.0,call,32.5,32.5,32.5,32.5,10,0.0,0,after_market
2020-01-07,TXO,202003,12700.0,call,42.0,42.0,23.0,28.0,42,28.0,86,position
2020-01-07,TXO,202003,12800.0,call,27.0,27.0,26.5,27.0,14,0.0,0,after_market
2020-01-07,TXO,202003,12800.0,call,26.0,26.0,19.5,21.0,60,21.0,528,position
2020-01-07,TXO,202003,12900.0,call,25.5,25.5,15.0,15.0,8,15.0,36,position
2020-01-07,TXO,202003,13000.0,call,14.0,16.0,14.0,16.0,6,0.0,0,after_market
2020-01-07,TXO,202003,13000.0,call,18.0,18.0,11.0,11.0,29,11.0,589,position
2020-01-07,TXO,202003,13100.0,call,10.0,10.0,10.0,10.0,2,0.0,0,after_market
2020-01-07,TXO,202003,13100.0,call,10.0,10.0,9.9,9.9,104,9.9,115,position
2020-01-07,TXO,202003,13400.0,call,5.0,5.0,5.0,5.0,5,0.0,0,after_market
2020-01-07,TXO,202003,14000.0,call,4.0,4.0,4.0,4.0,1,0.0,0,after_market
2020-01-07,TXO,202006,8600.0,call,3160.0,3160.0,3160.0,3160.0,1,3200.0,771,position
2020-01-07,TXO,202006,11000.0,call,970.0,970.0,970.0,970.0,2,970.0,103,position
2020-01-07,TXO,202006,11200.0,call,815.0,815.0,815.0,815.0,1,800.0,87,position
2020-01-07,TXO,202006,11400.0,call,635.0,635.0,635.0,635.0,2,660.0,81,position
2020-01-07,TXO,202006,11600.0,call,570.0,570.0,570.0,570.0,1,0.0,0,after_market
2020-01-07,TXO,202006,11600.0,call,605.0,605.0,510.0,525.0,19,525.0,168,position
2020-01-07,TXO,202006,11800.0,call,446.0,446.0,440.0,440.0,5,0.0,0,after_market
2020-01-07,TXO,202006,11800.0,call,415.0,415.0,400.0,400.0,2,400.0,486,position
2020-01-07,TXO,202006,12000.0,call,366.0,366.0,295.0,313.0,16,313.0,750,position
2020-01-07,TXO,202006,12200.0,call,244.0,244.0,244.0,244.0,1,0.0,0,after_market
2020-01-07,TXO,202006,12200.0,call,249.0,249.0,227.0,229.0,11,229.0,586,position
2020-01-07,TXO,202006,12400.0,call,158.0,160.0,158.0,160.0,11,160.0,537,position
2020-01-07,TXO,202006,12600.0,call,132.0,132.0,132.0,132.0,1,0.0,0,after_market
2020-01-07,TXO,202006,12600.0,call,120.0,120.0,112.0,115.0,5,115.0,197,position
2020-01-07,TXO,202006,12800.0,call,96.0,96.0,96.0,96.0,1,0.0,0,after_market
2020-01-07,TXO,202006,12800.0,call,72.0,87.0,72.0,87.0,30,82.0,206,position
2020-01-07,TXO,202006,13000.0,call,53.0,57.0,50.0,57.0,24,57.0,322,position
2020-01-07,TXO,202006,13400.0,call,29.0,29.0,26.5,26.5,45,26.5,49,position
2020-01-07,TXO,202006,13600.0,call,20.0,20.0,20.0,20.0,12,20.0,76,position
2020-01-07,TXO,202006,14200.0,call,8.0,8.0,8.0,8.0,96,8.0,99,position
2020-01-07,TXO,202009,11000.0,call,785.0,785.0,785.0,785.0,2,770.0,6,position
2020-01-07,TXO,202009,11200.0,call,610.0,610.0,610.0,610.0,1,670.0,55,position
2020-01-07,TXO,202009,11400.0,call,515.0,515.0,515.0,515.0,1,575.0,5,position
2020-01-07,TXO,202009,11600.0,call,454.0,454.0,454.0,454.0,1,0.0,0,after_market
2020-01-07,TXO,202009,11600.0,call,448.0,448.0,448.0,448.0,1,448.0,118,position
2020-01-07,TXO,202009,11800.0,call,360.0,360.0,342.0,342.0,2,342.0,55,position
2020-01-07,TXO,202009,12000.0,call,282.0,282.0,282.0,282.0,1,0.0,0,after_market
2020-01-07,TXO,202009,12200.0,call,195.0,213.0,190.0,213.0,9,213.0,54,position
2020-01-07,TXO,202009,12400.0,call,175.0,175.0,145.0,145.0,13,145.0,120,position
2020-01-07,TXO,202009,12600.0,call,111.0,120.0,111.0,120.0,7,114.0,34,position
2020-01-07,TXO,202009,12800.0,call,74.0,74.0,74.0,74.0,1,74.0,144,position
2020-01-07,TXO,202009,13000.0,call,72.0,72.0,72.0,72.0,3,72.0,262,position
2020-01-07,TXO,202009,13200.0,call,52.0,54.0,45.0,45.0,10,48.5,69,position
2020-01-07,TXO,202009,13400.0,call,38.0,38.0,38.0,38.0,1,38.0,3,position
2020-01-07,TXO,202009,14600.0,call,10.5,10.5,10.5,10.5,10,10.5,35,position
2020-01-07,TXO,202001,9400.0,put,0.7,0.7,0.7,0.7,20,0.0,0,after_market
2020-01-07,TXO,202001,9500.0,put,0.8,0.8,0.8,0.8,20,0.0,0,after_market
2020-01-07,TXO,202001,9500.0,put,0.5,0.5,0.5,0.5,4,0.2,114,position
2020-01-07,TXO,202001,9600.0,put,0.6,15.5,0.6,10.0,620,0.0,0,after_market
2020-01-07,TXO,202001,9700.0,put,0.9,0.9,0.9,0.9,12,0.0,0,after_market
2020-01-07,TXO,202001,9700.0,put,0.4,0.5,0.4,0.5,21,0.4,301,position
2020-01-07,TXO,202001,9900.0,put,0.7,0.7,0.7,0.7,2,0.6,182,position
2020-01-07,TXO,202001,10200.0,put,0.7,1.1,0.7,0.8,102,0.9,459,position
2020-01-07,TXO,202001,10300.0,put,0.5,0.5,0.5,0.5,1,0.0,0,after_market
2020-01-07,TXO,202001,10300.0,put,0.8,1.0,0.8,1.0,71,1.0,586,position
2020-01-07,TXO,202001,10400.0,put,2.0,3.3,2.0,3.3,25,0.0,0,after_market
2020-01-07,TXO,202001,10400.0,put,1.2,1.6,1.0,1.1,108,1.1,1083,position
2020-01-07,TXO,202001,10500.0,put,2.2,2.9,2.2,2.9,171,0.0,0,after_market
2020-01-07,TXO,202001,10500.0,put,26.0,26.0,1.1,1.3,84,1.3,1793,position
2020-01-07,TXO,202001,10600.0,put,1.2,2.1,1.2,2.1,9,0.0,0,after_market
2020-01-07,TXO,202001,10600.0,put,1.1,2.0,1.1,1.7,109,1.7,2457,position
2020-01-07,TXO,202001,10700.0,put,2.0,3.3,2.0,3.2,13,0.0,0,after_market
2020-01-07,TXO,202001,10700.0,put,1.4,2.5,1.4,2.4,58,2.0,4421,position
2020-01-07,TXO,202001,10800.0,put,2.4,3.6,2.3,2.3,42,0.0,0,after_market
2020-01-07,TXO,202001,10800.0,put,1.9,3.2,1.9,2.3,115,2.3,5476,position
2020-01-07,TXO,202001,10900.0,put,3.0,4.3,3.0,3.1,71,0.0,0,after_market
2020-01-07,TXO,202001,10900.0,put,2.0,3.7,2.0,2.8,162,2.8,3558,position
2020-01-07,TXO,202001,11000.0,put,4.0,5.3,3.5,4.0,228,0.0,0,after_market
2020-01-07,TXO,202001,11000.0,put,2.4,5.0,2.3,3.5,1286,3.5,8723,position
2020-01-07,TXO,202001,11100.0,put,5.3,6.9,4.0,4.0,184,0.0,0,after_market
2020-01-07,TXO,202001,11100.0,put,4.0,6.8,2.9,4.7,2340,4.7,7006,position
2020-01-07,TXO,202001,11200.0,put,7.3,10.0,5.8,6.0,497,0.0,0,after_market
2020-01-07,TXO,202001,11200.0,put,5.0,9.1,3.4,6.0,1838,6.0,8140,position
2020-01-07,TXO,202001,11300.0,put,11.0,13.0,6.1,6.1,938,0.0,0,after_market
2020-01-07,TXO,202001,11300.0,put,5.1,13.5,4.4,8.6,3086,8.6,5921,position
2020-01-07,TXO,202001,11400.0,put,15.5,18.5,11.5,12.0,1326,0.0,0,after_market
2020-01-07,TXO,202001,11400.0,put,8.9,20.0,6.6,13.0,5075,13.0,8718,position
2020-01-07,TXO,202001,11500.0,put,22.0,27.0,16.0,16.0,2413,0.0,0,after_market
2020-01-07,TXO,202001,11500.0,put,14.0,31.5,9.9,20.0,6610,20.0,12123,position
2020-01-07,TXO,202001,11600.0,put,33.0,40.5,22.5,22.5,3106,0.0,0,after_market
2020-01-07,TXO,202001,11600.0,put,20.0,49.0,16.0,32.0,9017,32.0,13312,position
2020-01-07,TXO,202001,11700.0,put,49.5,60.0,34.5,34.5,4661,0.0,0,after_market
2020-01-07,TXO,202001,11700.0,put,32.5,76.0,25.0,52.0,13424,52.0,20212,position
2020-01-07,TXO,202001,11800.0,put,74.0,88.0,50.0,51.0,3906,0.0,0,after_market
2020-01-07,TXO,202001,11800.0,put,51.0,113.0,43.5,82.0,14533,82.0,12118,position
2020-01-07,TXO,202001,11900.0,put,106.0,127.0,81.0,81.0,4010,0.0,0,after_market
2020-01-07,TXO,202001,11900.0,put,77.0,163.0,70.0,125.0,9458,125.0,11818,position
2020-01-07,TXO,202001,12000.0,put,158.0,178.0,131.0,131.0,3321,0.0,0,after_market
2020-01-07,TXO,202001,12000.0,put,119.0,228.0,108.0,184.0,7314,184.0,8006,position
2020-01-07,TXO,202001,12100.0,put,217.0,243.0,198.0,198.0,593,0.0,0,after_market
2020-01-07,TXO,202001,12100.0,put,168.0,306.0,162.0,256.0,1746,256.0,4043,position
2020-01-07,TXO,202001,12200.0,put,296.0,321.0,268.0,268.0,196,0.0,0,after_market
2020-01-07,TXO,202001,12200.0,put,243.0,393.0,231.0,342.0,541,342.0,1360,position
2020-01-07,TXO,202001,12300.0,put,362.0,404.0,362.0,363.0,84,0.0,0,after_market
2020-01-07,TXO,202001,12300.0,put,318.0,484.0,318.0,414.0,224,436.0,781,position
2020-01-07,TXO,202001,12400.0,put,468.0,500.0,463.0,488.0,116,0.0,0,after_market
2020-01-07,TXO,202001,12400.0,put,438.0,585.0,438.0,500.0,109,535.0,654,position
2020-01-07,TXO,202001,12500.0,put,590.0,590.0,590.0,590.0,2,0.0,0,after_market
2020-01-07,TXO,202001,12500.0,put,500.0,655.0,500.0,655.0,3,630.0,248,position
