date,stock_id,buy,name,sell
2018-01-22,2880,2500000,Foreign_Investor,3124050
2018-01-22,2880,0,Foreign_Dealer_Self,0
2018-01-22,2880,0,Investment_Trust,1252000
2018-01-22,2880,0,Dealer_self,4000
2018-01-22,2880,0,Dealer_Hedging,0
2018-01-23,2880,2495000,Foreign_Investor,885665
2018-01-23,2880,0,Foreign_Dealer_Self,0
2018-01-23,2880,0,Investment_Trust,0
2018-01-23,2880,0,Dealer_self,0
2018-01-23,2880,0,Dealer_Hedging,20000
2018-01-24,2880,2202000,Foreign_Investor,2894500
2018-01-24,2880,0,Foreign_Dealer_Self,0
2018-01-24,2880,0,Investment_Trust,0
2018-01-24,2880,0,Dealer_self,1000
2018-01-24,2880,0,Dealer_Hedging,2110000
2018-01-25,2880,7727000,Foreign_Investor,2706668
2018-01-25,2880,0,Foreign_Dealer_Self,0
2018-01-25,2880,15000,Investment_Trust,0
2018-01-25,2880,0,Dealer_self,0
2018-01-25,2880,0,Dealer_Hedging,0
2018-01-26,2880,3486000,Foreign_Investor,3033161
2018-01-26,2880,0,Foreign_Dealer_Self,0
2018-01-26,2880,0,Investment_Trust,495000
2018-01-26,2880,0,Dealer_self,0
2018-01-26,2880,0,Dealer_Hedging,21000
2018-01-29,2880,2212523,Foreign_Investor,2931000
2018-01-29,2880,0,Foreign_Dealer_Self,0
2018-01-29,2880,0,Investment_Trust,0
2018-01-29,2880,0,Dealer_self,0
2018-01-29,2880,0,Dealer_Hedging,0
2018-01-30,2880,2391000,Foreign_Investor,6218000
2018-01-30,2880,0,Foreign_Dealer_Self,0
2018-01-30,2880,0,Investment_Trust,0
2018-01-30,2880,0,Dealer_self,0
2018-01-30,2880,0,Dealer_Hedging,0
2018-01-31,2880,12266161,Foreign_Investor,9959315
2018-01-31,2880,0,Foreign_Dealer_Self,0
2018-01-31,2880,0,Investment_Trust,0
2018-01-31,2880,430000,Dealer_self,4000
2018-01-31,2880,0,Dealer_Hedging,2100000
2018-02-01,2880,3900326,Foreign_Investor,3778000
2018-02-01,2880,0,Foreign_Dealer_Self,0
2018-02-01,2880,0,Investment_Trust,0
2018-02-01,2880,0,Dealer_self,0
2018-02-01,2880,0,Dealer_Hedging,0
2018-02-02,2880,4791466,Foreign_Investor,3875150
2018-02-02,2880,0,Foreign_Dealer_Self,0
2018-02-02,2880,0,Investment_Trust,0
2018-02-02,2880,0,Dealer_self,9000
2018-02-02,2880,0,Dealer_Hedging,0
2018-02-05,2880,3182465,Foreign_Investor,4382000
2018-02-05,2880,0,Foreign_Dealer_Self,0
2018-02-05,2880,0,Investment_Trust,0
2018-02-05,2880,15000,Dealer_self,0
2018-02-05,2880,0,Dealer_Hedging,0
2018-02-06,2880,2981000,Foreign_Investor,18507877
2018-02-06,2880,0,Foreign_Dealer_Self,0
2018-02-06,2880,0,Investment_Trust,0
2018-02-06,2880,28000,Dealer_self,501000
2018-02-06,2880,0,Dealer_Hedging,0
2018-02-07,2880,5773720,Foreign_Investor,11354928
2018-02-07,2880,0,Foreign_Dealer_Self,0
2018-02-07,2880,47000,Investment_Trust,1000
2018-02-07,2880,2000,Dealer_self,16000
2018-02-07,2880,0,Dealer_Hedging,2213000
2018-02-08,2880,1130070,Foreign_Investor,6143550
2018-02-08,2880,0,Foreign_Dealer_Self,0
2018-02-08,2880,5000,Investment_Trust,0
2018-02-08,2880,0,Dealer_self,10000
2018-02-08,2880,0,Dealer_Hedging,1656000
2018-02-09,2880,2705000,Foreign_Investor,9323000
2018-02-09,2880,0,Foreign_Dealer_Self,0
2018-02-09,2880,0,Investment_Trust,0
2018-02-09,2880,2000,Dealer_self,29000
2018-02-09,2880,0,Dealer_Hedging,1493000
2018-02-12,2880,2459000,Foreign_Investor,6359000
2018-02-12,2880,0,Foreign_Dealer_Self,0
2018-02-12,2880,0,Investment_Trust,0
2018-02-12,2880,0,Dealer_self,41000
2018-02-12,2880,0,Dealer_Hedging,0
2018-02-21,2880,6237670,Foreign_Investor,7628000
2018-02-21,2880,0,Foreign_Dealer_Self,0
2018-02-21,2880,0,Investment_Trust,0
2018-02-21,2880,33000,Dealer_self,16000
2018-02-21,2880,0,Dealer_Hedging,0
2018-02-22,2880,2377525,Foreign_Investor,4217639
2018-02-22,2880,0,Foreign_Dealer_Self,0
2018-02-22,2880,0,Investment_Trust,0
2018-02-22,2880,0,Dealer_self,0
2018-02-22,2880,0,Dealer_Hedging,0
2018-02-23,2880,4843000,Foreign_Investor,5185000
2018-02-23,2880,0,Foreign_Dealer_Self,0
2018-02-23,2880,0,Investment_Trust,0
2018-02-23,2880,20000,Dealer_self,0
2018-02-23,2880,0,Dealer_Hedging,0
2018-02-26,2880,1787000,Foreign_Investor,3604000
2018-02-26,2880,0,Foreign_Dealer_Self,0
2018-02-26,2880,5000,Investment_Trust,0
2018-02-26,2880,12000,Dealer_self,0
2018-02-26,2880,0,Dealer_Hedging,4000
2018-02-27,2880,6769164,Foreign_Investor,5013212
2018-02-27,2880,0,Foreign_Dealer_Self,0
2018-02-27,2880,11000,Investment_Trust,1000
2018-02-27,2880,0,Dealer_self,3000
2018-02-27,2880,0,Dealer_Hedging,0
2018-03-01,2880,2115000,Foreign_Investor,8209805
2018-03-01,2880,0,Foreign_Dealer_Self,0
2018-03-01,2880,0,Investment_Trust,0
2018-03-01,2880,0,Dealer_self,0
2018-03-01,2880,0,Dealer_Hedging,0
2018-03-02,2880,872000,Foreign_Investor,7423000
2018-03-02,2880,0,Foreign_Dealer_Self,0
2018-03-02,2880,5000,Investment_Trust,0
2018-03-02,2880,2000,Dealer_self,72000
2018-03-02,2880,0,Dealer_Hedging,0
2018-03-05,2880,217000,Foreign_Investor,7423000
2018-03-05,2880,0,Foreign_Dealer_Self,0
2018-03-05,2880,0,Investment_Trust,0
2018-03-05,2880,0,Dealer_self,10000
2018-03-05,2880,0,Dealer_Hedging,59000
2018-03-06,2880,956000,Foreign_Investor,2657043
2018-03-06,2880,0,Foreign_Dealer_Self,0
2018-03-06,2880,0,Investment_Trust,0
2018-03-06,2880,2000,Dealer_self,0
2018-03-06,2880,0,Dealer_Hedging,0
2018-03-07,2880,2518866,Foreign_Investor,4305963
2018-03-07,2880,0,Foreign_Dealer_Self,0
2018-03-07,2880,0,Investment_Trust,0
2018-03-07,2880,8000,Dealer_self,0
2018-03-07,2880,0,Dealer_Hedging,0
2018-03-08,2880,1151000,Foreign_Investor,2501371
2018-03-08,2880,0,Foreign_Dealer_Self,0
2018-03-08,2880,0,Investment_Trust,0
2018-03-08,2880,122000,Dealer_self,0
2018-03-08,2880,0,Dealer_Hedging,0
2018-03-09,2880,6463000,Foreign_Investor,2100600
2018-03-09,2880,0,Foreign_Dealer_Self,0
2018-03-09,2880,2000,Investment_Trust,0
2018-03-09,2880,0,Dealer_self,0
2018-03-09,2880,0,Dealer_Hedging,0
2018-03-12,2880,5613000,Foreign_Investor,1473474
2018-03-12,2880,0,Foreign_Dealer_Self,0
2018-03-12,2880,3000,Investment_Trust,0
2018-03-12,2880,101000,Dealer_self,0
2018-03-12,2880,0,Dealer_Hedging,0
2018-03-13,2880,9035000,Foreign_Investor,3527348
2018-03-13,2880,0,Foreign_Dealer_Self,0
2018-03-13,2880,0,Investment_Trust,0
2018-03-13,2880,21000,Dealer_self,0
2018-03-13,2880,0,Dealer_Hedging,0
2018-03-14,2880,4166400,Foreign_Investor,1438000
2018-03-14,2880,0,Foreign_Dealer_Self,0
2018-03-14,2880,0,Investment_Trust,0
2018-03-14,2880,445000,Dealer_self,0
2018-03-14,2880,0,Dealer_Hedging,0
2018-03-15,2880,2618000,Foreign_Investor,2211003
2018-03-15,2880,0,Foreign_Dealer_Self,0
2018-03-15,2880,0,Investment_Trust,0
2018-03-15,2880,1000,Dealer_self,0
2018-03-15,2880,0,Dealer_Hedging,0
2018-03-16,2880,18832000,Foreign_Investor,12748053
2018-03-16,2880,0,Foreign_Dealer_Self,0
2018-03-16,2880,0,Investment_Trust,30000
2018-03-16,2880,1000,Dealer_self,10000
2018-03-16,2880,0,Dealer_Hedging,20000
2018-03-19,2880,3467000,Foreign_Investor,841627
2018-03-19,2880,0,Foreign_Dealer_Self,0
2018-03-19,2880,0,Investment_Trust,39000
2018-03-19,2880,5000,Dealer_self,0
2018-03-19,2880,0,Dealer_Hedging,0
2018-03-20,2880,4191000,Foreign_Investor,1885000
2018-03-20,2880,0,Foreign_Dealer_Self,0
2018-03-20,2880,0,Investment_Trust,11000
2018-03-20,2880,0,Dealer_self,5000
2018-03-20,2880,0,Dealer_Hedging,0
2018-03-21,2880,3701000,Foreign_Investor,2049032
2018-03-21,2880,0,Foreign_Dealer_Self,0
2018-03-21,2880,0,Investment_Trust,0
2018-03-21,2880,0,Dealer_self,15000
2018-03-21,2880,0,Dealer_Hedging,0
2018-03-22,2880,2043000,Foreign_Investor,492000
2018-03-22,2880,0,Foreign_Dealer_Self,0
2018-03-22,2880,0,Investment_Trust,0
2018-03-22,2880,0,Dealer_self,0
2018-03-22,2880,0,Dealer_Hedging,0
2018-03-23,2880,3918000,Foreign_Investor,3199185
2018-03-23,2880,0,Foreign_Dealer_Self,0
2018-03-23,2880,0,Investment_Trust,14000
2018-03-23,2880,0,Dealer_self,127000
2018-03-23,2880,0,Dealer_Hedging,0
2018-03-26,2880,1357000,Foreign_Investor,1363000
2018-03-26,2880,0,Foreign_Dealer_Self,0
2018-03-26,2880,0,Investment_Trust,0
2018-03-26,2880,0,Dealer_self,42000
2018-03-26,2880,0,Dealer_Hedging,10000
2018-03-27,2880,3295000,Foreign_Investor,995443
2018-03-27,2880,0,Foreign_Dealer_Self,0
2018-03-27,2880,0,Investment_Trust,129
2018-03-27,2880,4000,Dealer_self,0
2018-03-27,2880,0,Dealer_Hedging,0
2018-03-28,2880,1491000,Foreign_Investor,1016500
2018-03-28,2880,0,Foreign_Dealer_Self,0
2018-03-28,2880,0,Investment_Trust,0
2018-03-28,2880,0,Dealer_self,219000
2018-03-28,2880,0,Dealer_Hedging,0
2018-03-29,2880,2582001,Foreign_Investor,4304269
2018-03-29,2880,0,Foreign_Dealer_Self,0
2018-03-29,2880,0,Investment_Trust,0
2018-03-29,2880,0,Dealer_self,3000
2018-03-29,2880,0,Dealer_Hedging,0
2018-03-30,2880,1828000,Foreign_Investor,683000
2018-03-30,2880,0,Foreign_Dealer_Self,0
2018-03-30,2880,0,Investment_Trust,0
2018-03-30,2880,2000,Dealer_self,0
2018-03-30,2880,0,Dealer_Hedging,21000
2018-03-31,2880,1000,Foreign_Investor,0
2018-03-31,2880,0,Foreign_Dealer_Self,0
2018-03-31,2880,0,Investment_Trust,41000
2018-03-31,2880,0,Dealer_self,0
2018-03-31,2880,0,Dealer_Hedging,0
2018-04-02,2880,173312,Foreign_Investor,823000
2018-04-02,2880,0,Foreign_Dealer_Self,0
2018-04-02,2880,0,Investment_Trust,270000
2018-04-02,2880,5000,Dealer_self,2000
2018-04-02,2880,0,Dealer_Hedging,0
2018-04-03,2880,1311200,Foreign_Investor,1832900
2018-04-03,2880,0,Foreign_Dealer_Self,0
2018-04-03,2880,0,Investment_Trust,0
2018-04-03,2880,1000,Dealer_self,2000
2018-04-03,2880,0,Dealer_Hedging,0
2018-04-09,2880,7369000,Foreign_Investor,3480300
2018-04-09,2880,0,Foreign_Dealer_Self,0
2018-04-09,2880,5000,Investment_Trust,0
2018-04-09,2880,5000,Dealer_self,122000
2018-04-09,2880,0,Dealer_Hedging,0
2018-04-10,2880,7232846,Foreign_Investor,1413000
2018-04-10,2880,0,Foreign_Dealer_Self,0
2018-04-10,2880,0,Investment_Trust,0
2018-04-10,2880,20000,Dealer_self,0
2018-04-10,2880,0,Dealer_Hedging,0
2018-04-11,2880,1669000,Foreign_Investor,1543329
2018-04-11,2880,0,Foreign_Dealer_Self,0
2018-04-11,2880,0,Investment_Trust,0
2018-04-11,2880,458000,Dealer_self,0
2018-04-11,2880,0,Dealer_Hedging,0
2018-04-12,2880,2081000,Foreign_Investor,627728
2018-04-12,2880,0,Foreign_Dealer_Self,0
2018-04-12,2880,0,Investment_Trust,0
2018-04-12,2880,0,Dealer_self,30000
2018-04-12,2880,0,Dealer_Hedging,20000
2018-04-13,2880,700000,Foreign_Investor,1103170
2018-04-13,2880,0,Foreign_Dealer_Self,0
2018-04-13,2880,11000,Investment_Trust,0
2018-04-13,2880,0,Dealer_self,20000
2018-04-13,2880,0,Dealer_Hedging,0
2018-04-16,2880,359360,Foreign_Investor,1768000
2018-04-16,2880,0,Foreign_Dealer_Self,0
2018-04-16,2880,0,Investment_Trust,0
2018-04-16,2880,0,Dealer_self,0
2018-04-16,2880,0,Dealer_Hedging,0
2018-04-17,2880,2878247,Foreign_Investor,5967247
2018-04-17,2880,0,Foreign_Dealer_Self,0
2018-04-17,2880,2000,Investment_Trust,113000
2018-04-17,2880,0,Dealer_self,2000
2018-04-17,2880,0,Dealer_Hedging,0
2018-04-18,2880,2961601,Foreign_Investor,2195404
2018-04-18,2880,0,Foreign_Dealer_Self,0
2018-04-18,2880,0,Investment_Trust,25000
2018-04-18,2880,9000,Dealer_self,2000
2018-04-18,2880,0,Dealer_Hedging,0
2018-04-19,2880,5162744,Foreign_Investor,2130000
2018-04-19,2880,0,Foreign_Dealer_Self,0
2018-04-19,2880,0,Investment_Trust,0
2018-04-19,2880,4000,Dealer_self,0
2018-04-19,2880,0,Dealer_Hedging,0
2018-04-20,2880,2205000,Foreign_Investor,3408643
2018-04-20,2880,0,Foreign_Dealer_Self,0
2018-04-20,2880,6000,Investment_Trust,10000
2018-04-20,2880,32000,Dealer_self,0
2018-04-20,2880,0,Dealer_Hedging,0
2018-04-23,2880,3189000,Foreign_Investor,2540900
2018-04-23,2880,0,Foreign_Dealer_Self,0
2018-04-23,2880,5000,Investment_Trust,8000
2018-04-23,2880,0,Dealer_self,0
2018-04-23,2880,0,Dealer_Hedging,0
2018-04-24,2880,1700000,Foreign_Investor,2131028
2018-04-24,2880,0,Foreign_Dealer_Self,0
2018-04-24,2880,6000,Investment_Trust,0
2018-04-24,2880,2000,Dealer_self,0
2018-04-24,2880,0,Dealer_Hedging,0
2018-04-25,2880,1845000,Foreign_Investor,1973000
2018-04-25,2880,0,Foreign_Dealer_Self,0
2018-04-25,2880,37000,Investment_Trust,0
2018-04-25,2880,0,Dealer_self,0
2018-04-25,2880,100000,Dealer_Hedging,0
2018-04-26,2880,2590000,Foreign_Investor,2666000
2018-04-26,2880,0,Foreign_Dealer_Self,0
2018-04-26,2880,0,Investment_Trust,0
2018-04-26,2880,0,Dealer_self,500000
2018-04-26,2880,80000,Dealer_Hedging,0
2018-04-27,2880,2968696,Foreign_Investor,3313000
2018-04-27,2880,0,Foreign_Dealer_Self,0
2018-04-27,2880,0,Investment_Trust,143000
2018-04-27,2880,1000,Dealer_self,1000
2018-04-27,2880,200000,Dealer_Hedging,0
2018-04-30,2880,2499000,Foreign_Investor,1855000
2018-04-30,2880,0,Foreign_Dealer_Self,0
2018-04-30,2880,0,Investment_Trust,0
2018-04-30,2880,6000,Dealer_self,0
2018-04-30,2880,120000,Dealer_Hedging,0
2018-05-02,2880,5135535,Foreign_Investor,2901925
2018-05-02,2880,0,Foreign_Dealer_Self,0
2018-05-02,2880,0,Investment_Trust,0
2018-05-02,2880,90000,Dealer_self,0
2018-05-02,2880,0,Dealer_Hedging,21000
2018-05-03,2880,1790000,Foreign_Investor,4137246
2018-05-03,2880,0,Foreign_Dealer_Self,0
2018-05-03,2880,15000,Investment_Trust,0
2018-05-03,2880,0,Dealer_self,1000
2018-05-03,2880,0,Dealer_Hedging,0
2018-05-04,2880,533000,Foreign_Investor,4361230
2018-05-04,2880,0,Foreign_Dealer_Self,0
2018-05-04,2880,6000,Investment_Trust,0
2018-05-04,2880,0,Dealer_self,8000
2018-05-04,2880,0,Dealer_Hedging,0
2018-05-07,2880,402640,Foreign_Investor,3281000
2018-05-07,2880,0,Foreign_Dealer_Self,0
2018-05-07,2880,0,Investment_Trust,0
2018-05-07,2880,0,Dealer_self,2000
2018-05-07,2880,0,Dealer_Hedging,5000
2018-05-08,2880,2370000,Foreign_Investor,4050374
2018-05-08,2880,0,Foreign_Dealer_Self,0
2018-05-08,2880,1000,Investment_Trust,0
2018-05-08,2880,0,Dealer_self,0
2018-05-08,2880,0,Dealer_Hedging,0
2018-05-09,2880,689000,Foreign_Investor,3324686
2018-05-09,2880,0,Foreign_Dealer_Self,0
2018-05-09,2880,0,Investment_Trust,0
2018-05-09,2880,1000,Dealer_self,0
2018-05-09,2880,0,Dealer_Hedging,0
2018-05-10,2880,2779000,Foreign_Investor,2125000
2018-05-10,2880,0,Foreign_Dealer_Self,0
2018-05-10,2880,11000,Investment_Trust,0
2018-05-10,2880,0,Dealer_self,0
2018-05-10,2880,2000,Dealer_Hedging,0
2018-05-11,2880,2563400,Foreign_Investor,674400
2018-05-11,2880,0,Foreign_Dealer_Self,0
2018-05-11,2880,8000,Investment_Trust,0
2018-05-11,2880,0,Dealer_self,5000
2018-05-11,2880,0,Dealer_Hedging,0
2018-05-14,2880,1576000,Foreign_Investor,1454000
2018-05-14,2880,0,Foreign_Dealer_Self,0
2018-05-14,2880,0,Investment_Trust,0
2018-05-14,2880,0,Dealer_self,1000
2018-05-14,2880,0,Dealer_Hedging,20000
2018-05-15,2880,6819926,Foreign_Investor,3781000
2018-05-15,2880,0,Foreign_Dealer_Self,0
2018-05-15,2880,0,Investment_Trust,0
2018-05-15,2880,0,Dealer_self,0
2018-05-15,2880,0,Dealer_Hedging,0
2018-05-16,2880,1293200,Foreign_Investor,2583204
2018-05-16,2880,0,Foreign_Dealer_Self,0
2018-05-16,2880,0,Investment_Trust,0
2018-05-16,2880,0,Dealer_self,2000
2018-05-16,2880,0,Dealer_Hedging,0
2018-05-17,2880,2851040,Foreign_Investor,3033956
2018-05-17,2880,0,Foreign_Dealer_Self,0
2018-05-17,2880,6000,Investment_Trust,0
2018-05-17,2880,2000,Dealer_self,0
2018-05-17,2880,0,Dealer_Hedging,0
2018-05-18,2880,1115545,Foreign_Investor,2521000
2018-05-18,2880,0,Foreign_Dealer_Self,0
2018-05-18,2880,0,Investment_Trust,6000
2018-05-18,2880,19000,Dealer_self,0
2018-05-18,2880,2000,Dealer_Hedging,0
2018-05-21,2880,1834000,Foreign_Investor,1745000
2018-05-21,2880,0,Foreign_Dealer_Self,0
2018-05-21,2880,0,Investment_Trust,14000
2018-05-21,2880,13000,Dealer_self,30000
2018-05-21,2880,0,Dealer_Hedging,0
2018-05-22,2880,1137000,Foreign_Investor,2156000
2018-05-22,2880,0,Foreign_Dealer_Self,0
2018-05-22,2880,0,Investment_Trust,0
2018-05-22,2880,0,Dealer_self,11000
2018-05-22,2880,0,Dealer_Hedging,0
2018-05-23,2880,1025685,Foreign_Investor,3982897
2018-05-23,2880,0,Foreign_Dealer_Self,0
2018-05-23,2880,0,Investment_Trust,34191
2018-05-23,2880,0,Dealer_self,9000
2018-05-23,2880,0,Dealer_Hedging,0
2018-05-24,2880,1962000,Foreign_Investor,2891906
2018-05-24,2880,0,Foreign_Dealer_Self,0
2018-05-24,2880,0,Investment_Trust,0
2018-05-24,2880,0,Dealer_self,4000
2018-05-24,2880,0,Dealer_Hedging,0
2018-05-25,2880,1925000,Foreign_Investor,2191000
2018-05-25,2880,0,Foreign_Dealer_Self,0
2018-05-25,2880,0,Investment_Trust,0
2018-05-25,2880,0,Dealer_self,0
2018-05-25,2880,0,Dealer_Hedging,0
2018-05-28,2880,963000,Foreign_Investor,1988000
2018-05-28,2880,0,Foreign_Dealer_Self,0
2018-05-28,2880,0,Investment_Trust,0
2018-05-28,2880,46000,Dealer_self,0
2018-05-28,2880,0,Dealer_Hedging,0
2018-05-29,2880,2365035,Foreign_Investor,2969000
2018-05-29,2880,0,Foreign_Dealer_Self,0
2018-05-29,2880,0,Investment_Trust,0
2018-05-29,2880,0,Dealer_self,1000
2018-05-29,2880,0,Dealer_Hedging,20000
2018-05-30,2880,3599000,Foreign_Investor,13252000
2018-05-30,2880,0,Foreign_Dealer_Self,0
2018-05-30,2880,0,Investment_Trust,14000
2018-05-30,2880,21000,Dealer_self,1000
2018-05-30,2880,0,Dealer_Hedging,4000
2018-05-31,2880,24915428,Foreign_Investor,26658577
2018-05-31,2880,0,Foreign_Dealer_Self,0
2018-05-31,2880,0,Investment_Trust,19000
2018-05-31,2880,0,Dealer_self,14000
2018-05-31,2880,0,Dealer_Hedging,0
2018-06-01,2880,2604193,Foreign_Investor,3475000
2018-06-01,2880,0,Foreign_Dealer_Self,0
2018-06-01,2880,0,Investment_Trust,0
2018-06-01,2880,0,Dealer_self,0
2018-06-01,2880,0,Dealer_Hedging,0
2018-06-04,2880,2327310,Foreign_Investor,1991568
2018-06-04,2880,0,Foreign_Dealer_Self,0
2018-06-04,2880,0,Investment_Trust,0
2018-06-04,2880,0,Dealer_self,0
2018-06-04,2880,0,Dealer_Hedging,0
2018-06-05,2880,3490000,Foreign_Investor,2854300
2018-06-05,2880,0,Foreign_Dealer_Self,0
2018-06-05,2880,0,Investment_Trust,0
2018-06-05,2880,1000,Dealer_self,0
2018-06-05,2880,0,Dealer_Hedging,0
2018-06-06,2880,3037547,Foreign_Investor,2707262
2018-06-06,2880,0,Foreign_Dealer_Self,0
2018-06-06,2880,0,Investment_Trust,0
2018-06-06,2880,388000,Dealer_self,1000
2018-06-06,2880,0,Dealer_Hedging,0
2018-06-07,2880,9028888,Foreign_Investor,2011880
2018-06-07,2880,0,Foreign_Dealer_Self,0
2018-06-07,2880,0,Investment_Trust,0
2018-06-07,2880,0,Dealer_self,67000
2018-06-07,2880,0,Dealer_Hedging,0
2018-06-08,2880,2791000,Foreign_Investor,2502029
2018-06-08,2880,0,Foreign_Dealer_Self,0
2018-06-08,2880,0,Investment_Trust,13000
2018-06-08,2880,0,Dealer_self,14000
2018-06-08,2880,0,Dealer_Hedging,0
2018-06-11,2880,6247000,Foreign_Investor,3737000
2018-06-11,2880,0,Foreign_Dealer_Self,0
2018-06-11,2880,0,Investment_Trust,0
2018-06-11,2880,2000,Dealer_self,10000
2018-06-11,2880,0,Dealer_Hedging,10000
2018-06-12,2880,3874000,Foreign_Investor,4836439
2018-06-12,2880,0,Foreign_Dealer_Self,0
2018-06-12,2880,0,Investment_Trust,5000
2018-06-12,2880,6000,Dealer_self,1000
2018-06-12,2880,0,Dealer_Hedging,40000
2018-06-13,2880,1619000,Foreign_Investor,3278050
2018-06-13,2880,0,Foreign_Dealer_Self,0
2018-06-13,2880,0,Investment_Trust,14000
2018-06-13,2880,0,Dealer_self,0
2018-06-13,2880,0,Dealer_Hedging,0
2018-06-14,2880,1976000,Foreign_Investor,9431872
2018-06-14,2880,0,Foreign_Dealer_Self,0
2018-06-14,2880,0,Investment_Trust,0
2018-06-14,2880,0,Dealer_self,0
2018-06-14,2880,0,Dealer_Hedging,20000
2018-06-15,2880,14011000,Foreign_Investor,18511357
2018-06-15,2880,0,Foreign_Dealer_Self,0
2018-06-15,2880,0,Investment_Trust,253000
2018-06-15,2880,20000,Dealer_self,200000
2018-06-15,2880,0,Dealer_Hedging,0
2018-06-19,2880,3273790,Foreign_Investor,11333407
2018-06-19,2880,0,Foreign_Dealer_Self,0
2018-06-19,2880,0,Investment_Trust,0
2018-06-19,2880,33000,Dealer_self,749000
2018-06-19,2880,0,Dealer_Hedging,0
2018-06-20,2880,4366000,Foreign_Investor,7045912
2018-06-20,2880,0,Foreign_Dealer_Self,0
2018-06-20,2880,33082,Investment_Trust,0
2018-06-20,2880,632000,Dealer_self,0
2018-06-20,2880,4000,Dealer_Hedging,20000
2018-06-21,2880,1630000,Foreign_Investor,5399000
2018-06-21,2880,0,Foreign_Dealer_Self,0
2018-06-21,2880,0,Investment_Trust,0
2018-06-21,2880,0,Dealer_self,0
2018-06-21,2880,0,Dealer_Hedging,0
2018-06-22,2880,3029000,Foreign_Investor,8702259
2018-06-22,2880,0,Foreign_Dealer_Self,0
2018-06-22,2880,0,Investment_Trust,10000
2018-06-22,2880,1000,Dealer_self,0
2018-06-22,2880,0,Dealer_Hedging,0
2018-06-25,2880,1947000,Foreign_Investor,5226280
2018-06-25,2880,0,Foreign_Dealer_Self,0
2018-06-25,2880,1000,Investment_Trust,0
2018-06-25,2880,0,Dealer_self,0
2018-06-25,2880,0,Dealer_Hedging,0
