as_of_date,stock_id,name,industry_code,industry,industry_norm,listing_date,source,pit_note
2026-09-04,1810,和成,08,玻璃陶瓷,玻璃陶瓷,19911014,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1817,凱撒衛,08,玻璃陶瓷,玻璃陶瓷,20131024,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1903,士紙,09,造紙工業,造紙工業,19631209,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1904,正隆,09,造紙工業,造紙工業,19710910,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1905,華紙,09,造紙工業,造紙工業,19750207,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1906,寶隆,09,造紙工業,造紙工業,19760426,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1907,永豐餘,09,造紙工業,造紙工業,19770222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,1909,榮成,09,造紙工業,造紙工業,19851119,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2002,中鋼,10,鋼鐵工業,鋼鐵工業,19741226,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2006,東和鋼鐵,10,鋼鐵工業,鋼鐵工業,19880713,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2007,燁興,10,鋼鐵工業,鋼鐵工業,19881004,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2008,高興昌,10,鋼鐵工業,鋼鐵工業,19881228,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2009,第一銅,10,鋼鐵工業,鋼鐵工業,19891020,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2010,春源,10,鋼鐵工業,鋼鐵工業,19891222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2012,春雨,10,鋼鐵工業,鋼鐵工業,19911017,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2013,中鋼構,10,鋼鐵工業,鋼鐵工業,19920121,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2014,中鴻,10,鋼鐵工業,鋼鐵工業,19920220,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2015,豐興,10,鋼鐵工業,鋼鐵工業,19920525,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2017,官田鋼,10,鋼鐵工業,鋼鐵工業,19921102,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2020,美亞,10,鋼鐵工業,鋼鐵工業,19930427,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2022,聚亨,10,鋼鐵工業,鋼鐵工業,19950327,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2023,燁輝,10,鋼鐵工業,鋼鐵工業,19950728,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2024,志聯,10,鋼鐵工業,鋼鐵工業,19951230,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2025,千興,10,鋼鐵工業,鋼鐵工業,19960208,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2027,大成鋼,10,鋼鐵工業,鋼鐵工業,19961024,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2028,威致,10,鋼鐵工業,鋼鐵工業,19961213,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2029,盛餘,10,鋼鐵工業,鋼鐵工業,19970111,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2030,彰源,10,鋼鐵工業,鋼鐵工業,19981224,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2031,新光鋼,10,鋼鐵工業,鋼鐵工業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2032,新鋼,10,鋼鐵工業,鋼鐵工業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2033,佳大,10,鋼鐵工業,鋼鐵工業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2034,允強,10,鋼鐵工業,鋼鐵工業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2038,海光,10,鋼鐵工業,鋼鐵工業,20081230,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2049,上銀,05,電機機械,電機機械,20090626,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2059,川湖,28,電子零組件業,電子零組件業,20080625,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2062,橋椿,38,居家生活,居家生活,20071116,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2069,運錩,10,鋼鐵工業,鋼鐵工業,20160322,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2072,世紀風電,35,綠能環保,綠能環保,20260326,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2101,南港,11,橡膠工業,橡膠工業,19631101,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2102,泰豐,11,橡膠工業,橡膠工業,19790716,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2103,台橡,11,橡膠工業,橡膠工業,19820925,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2104,國際中橡,11,橡膠工業,橡膠工業,19860715,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2105,正新,11,橡膠工業,橡膠工業,19871207,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2106,建大,11,橡膠工業,橡膠工業,19901220,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2107,厚生,11,橡膠工業,橡膠工業,19920303,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2108,南帝,11,橡膠工業,橡膠工業,19921027,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2109,華豐,11,橡膠工業,橡膠工業,20000508,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2114,鑫永銓,11,橡膠工業,橡膠工業,20101229,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2115,六暉-KY,12,汽車工業,汽車工業,20131225,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2201,裕隆,12,汽車工業,汽車工業,19760708,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2204,中華,12,汽車工業,汽車工業,19910312,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2206,三陽工業,12,汽車工業,汽車工業,19960729,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2207,和泰車,12,汽車工業,汽車工業,19970225,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2208,台船,15,航運業,航運業,20081222,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2211,長榮鋼,10,鋼鐵工業,鋼鐵工業,20210412,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2227,裕日車,12,汽車工業,汽車工業,20041221,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2228,劍麟,12,汽車工業,汽車工業,20131125,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2231,為升,12,汽車工業,汽車工業,20101119,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2233,宇隆,12,汽車工業,汽車工業,20190917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2236,百達-KY,12,汽車工業,汽車工業,20150603,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2237,華德動能-創,12,12,12,20260810,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2239,英利-KY,12,汽車工業,汽車工業,20160127,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2241,艾姆勒,12,汽車工業,汽車工業,20200826,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2243,宏旭-KY,12,汽車工業,汽車工業,20170927,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2247,汎德永業,12,汽車工業,汽車工業,20201012,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2248,華勝-KY,12,汽車工業,汽車工業,20250313,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2250,IKKA-KY,12,汽車工業,汽車工業,20210531,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2254,巨鎧精密-創,12,12,12,20231020,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2258,鴻華先進-創,12,12,12,20231120,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2301,光寶科,25,電腦及週邊設備業,電腦及週邊設備業,19951117,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2302,麗正,24,半導體業,半導體業,19850115,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2303,聯電,24,半導體業,半導體業,19850716,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2305,全友,25,電腦及週邊設備業,電腦及週邊設備業,19881021,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2308,台達電,28,電子零組件業,電子零組件業,19881219,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2312,金寶,31,其他電子業,其他電子業,19891107,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2313,華通,28,電子零組件業,電子零組件業,19900724,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2314,台揚,27,通信網路業,通信網路業,19900808,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2316,楠梓電,28,電子零組件業,電子零組件業,19910205,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2317,鴻海,31,其他電子業,其他電子業,19910618,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2321,東訊,27,通信網路業,通信網路業,19911108,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2323,中環,26,光電業,光電業,19920217,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2324,仁寶,25,電腦及週邊設備業,電腦及週邊設備業,19920218,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2327,國巨*,28,電子零組件業,電子零組件業,19931022,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2328,廣宇,28,電子零組件業,電子零組件業,19931109,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2329,華泰,24,半導體業,半導體業,19940420,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2330,台積電,24,半導體業,半導體業,19940905,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2331,精英,25,電腦及週邊設備業,電腦及週邊設備業,19940921,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2332,友訊,27,通信網路業,通信網路業,19941017,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2337,旺宏,24,半導體業,半導體業,19950315,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2338,光罩,24,半導體業,半導體業,19950417,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2340,台亞,24,半導體業,半導體業,19950502,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2342,茂矽,24,半導體業,半導體業,19950919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2344,華邦電,24,半導體業,半導體業,19951018,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2345,智邦,27,通信網路業,通信網路業,19951115,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2347,聯強,29,電子通路業,電子通路業,19951213,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2348,海悅,20,其他業,其他,19960105,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2349,錸德,26,光電業,光電業,19960423,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2351,順德,24,半導體業,半導體業,19960425,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2352,佳世達,25,電腦及週邊設備業,電腦及週邊設備業,19960722,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2353,宏碁,25,電腦及週邊設備業,電腦及週邊設備業,19960918,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2354,鴻準,31,其他電子業,其他電子業,19961008,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2355,敬鵬,28,電子零組件業,電子零組件業,19961014,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2356,英業達,25,電腦及週邊設備業,電腦及週邊設備業,19961113,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2357,華碩,25,電腦及週邊設備業,電腦及週邊設備業,19961114,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2359,所羅門,31,其他電子業,其他電子業,19961219,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2360,致茂,31,其他電子業,其他電子業,19961221,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2362,藍天,25,電腦及週邊設備業,電腦及週邊設備業,19970402,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2363,矽統,24,半導體業,半導體業,19970801,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2364,倫飛,25,電腦及週邊設備業,電腦及週邊設備業,19970811,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2365,昆盈,25,電腦及週邊設備業,電腦及週邊設備業,19971103,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2367,燿華,28,電子零組件業,電子零組件業,19971213,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2368,金像電,28,電子零組件業,電子零組件業,19980309,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2369,菱生,24,半導體業,半導體業,19980410,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2371,大同,05,電機機械,電機機械,19620209,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2373,震旦行,31,其他電子業,其他電子業,19910801,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2374,佳能,26,光電業,光電業,19950116,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2375,凱美,28,電子零組件業,電子零組件業,19980829,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2376,技嘉,25,電腦及週邊設備業,電腦及週邊設備業,19980924,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2377,微星,25,電腦及週邊設備業,電腦及週邊設備業,19981031,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2379,瑞昱,24,半導體業,半導體業,19981026,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2380,虹光,25,電腦及週邊設備業,電腦及週邊設備業,19981203,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2382,廣達,25,電腦及週邊設備業,電腦及週邊設備業,19990108,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2383,台光電,28,電子零組件業,電子零組件業,19981127,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2385,群光,28,電子零組件業,電子零組件業,19990105,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2387,精元,25,電腦及週邊設備業,電腦及週邊設備業,19990125,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2388,威盛,24,半導體業,半導體業,19990305,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2390,云辰,31,其他電子業,其他電子業,19990615,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2392,正崴,28,電子零組件業,電子零組件業,19990920,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2393,億光,26,光電業,光電業,19991104,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2395,研華,25,電腦及週邊設備業,電腦及週邊設備業,19991213,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2397,友通,25,電腦及週邊設備業,電腦及週邊設備業,20000115,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2399,映泰,25,電腦及週邊設備業,電腦及週邊設備業,19991216,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2401,凌陽,24,半導體業,半導體業,20000127,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2402,毅嘉,28,電子零組件業,電子零組件業,20000114,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2404,漢唐,31,其他電子業,其他電子業,20000314,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2405,輔信,25,電腦及週邊設備業,電腦及週邊設備業,20000317,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2406,國碩,26,光電業,光電業,20000429,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2408,南亞科,24,半導體業,半導體業,20000817,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2409,友達,26,光電業,光電業,20000908,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2412,中華電,27,通信網路業,通信網路業,20001027,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2413,環科,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2414,精技,29,電子通路業,電子通路業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2415,錩新,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2417,圓剛,25,電腦及週邊設備業,電腦及週邊設備業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2419,仲琦,27,通信網路業,通信網路業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2420,新巨,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2421,建準,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2423,固緯,31,其他電子業,其他電子業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2424,隴華,27,通信網路業,通信網路業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2425,承啟,25,電腦及週邊設備業,電腦及週邊設備業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2426,鼎元,26,光電業,光電業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2427,三商電,30,資訊服務業,資訊服務業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2428,興勤,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2429,銘旺科,26,光電業,光電業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2430,燦坤,29,電子通路業,電子通路業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2431,聯昌,28,電子零組件業,電子零組件業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2432,倚天酷碁-創,25,25,25,20230531,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2433,互盛電,31,其他電子業,其他電子業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2434,統懋,24,半導體業,半導體業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2436,偉詮電,24,半導體業,半導體業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2438,翔耀,26,光電業,光電業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2439,美律,27,通信網路業,通信網路業,20000911,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2440,太空梭,28,電子零組件業,電子零組件業,20001110,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2441,超豐,24,半導體業,半導體業,20001026,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2442,新美齊,14,建材營造業,建材營造,20001122,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2444,兆勁,27,通信網路業,通信網路業,20001208,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2449,京元電子,24,半導體業,半導體業,20010509,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2450,神腦,27,通信網路業,通信網路業,20010524,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2451,創見,24,半導體業,半導體業,20010503,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2453,凌群,30,資訊服務業,資訊服務業,20010522,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2454,聯發科,24,半導體業,半導體業,20010723,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2455,全新,27,通信網路業,通信網路業,20020124,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2457,飛宏,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2458,義隆,24,半導體業,半導體業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2459,敦吉,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2460,建通,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2461,光群雷,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2462,良得電,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2464,盟立,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2465,麗臺,25,電腦及週邊設備業,電腦及週邊設備業,20010919,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2466,冠西電,26,光電業,光電業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2467,志聖,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2468,華經,30,資訊服務業,資訊服務業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2471,資通,30,資訊服務業,資訊服務業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2472,立隆電,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2474,可成,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2476,鉅祥,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2477,美隆電,31,其他電子業,其他電子業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2478,大毅,28,電子零組件業,電子零組件業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
2026-09-04,2480,敦陽科,30,資訊服務業,資訊服務業,20010917,TWSE_openapi_t187ap03_L+ISIN_name,CURRENT_SNAPSHOT
