date,nav,cash,receivables,gross_equity,equity_weight,regime,e45_equity_scale,dividend_credit,stock_shares_added,cil_cash_credit,pre_financial,pre_fin_pub,pre_fin_priv,pre_telecom,pre_0050,pre_def,tgt_financial,tgt_fin_pub,tgt_fin_priv,tgt_telecom,tgt_0050,tgt_def
2012-12-04,500000000.0,500000000.0,0,0.0,0.0,Bull,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7605428183142507,0.0,0.0,0.09359444582704865,0.1458627358587006,0.0
2012-12-05,500940511.21989167,400125961.21989167,0,100814550.0,0.20125054321219926,Bull,1.0,0.0,0.0,0.0,0.15349836612884157,0.0,0.0,0.018567074915442915,0.029185102167914784,0.0,0.7727599815078159,0.0,0.0,0.07769583437028649,0.14954418412189766,0.0
2012-12-06,500770541.429113,299970441.429113,0,200800100.0,0.4009822531232589,Bull,1.0,0.0,0.0,0.0,0.3087190383819416,0.0,0.0,0.03317986707561156,0.05908334766570578,0.0,0.788664375338453,0.0,0.0,0.06577187577771487,0.14556374888383214,0.0
2012-12-07,500852741.45812535,199903441.45812532,0,300949300.0,0.600873819965227,Bull,1.0,0.0,0.0,0.0,0.46879607630066383,0.0,0.0,0.043724628393255895,0.08835311527130725,0.0,0.8024396540635093,0.0,0.0,0.056828906833286154,0.14073143910320468,0.0
2012-12-10,497491009.79208136,99702209.79208136,0,397788800.0,0.7995899265923412,Bull,1.0,0.0,0.0,0.0,0.6336938633961582,0.0,0.0,0.05104614857384749,0.11484991462233546,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-11,498186597.36229795,24892097.36229797,0,473294500.0,0.9500345904645131,Bull,1.0,0.0,0.0,0.0,0.7542627641721404,0.0,0.0,0.07020461848066341,0.12556720781170927,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-12,503535191.01925147,6270291.019251473,0,497264900.0,0.9875474621613651,Bull,1.0,0.0,0.0,0.0,0.7856106326933481,0.0,0.0,0.07376048519035883,0.12817634427765828,0.0,0.793949906532411,0.0,0.0,0.07647761049501442,0.12957248297257462,0.0
2012-12-13,505377891.01925147,6270291.019251473,0,499107600.0,0.9875928663863679,Bull,1.0,0.0,0.0,0.0,0.7853816066221232,0.0,0.0,0.07308590394705848,0.1291253558171862,0.0,0.7983553274774693,0.0,0.0,0.06485820787126081,0.13678646465126995,0.0
2012-12-14,504783741.01925147,6270291.019251473,0,498513450.0,0.987578262709907,Bull,1.0,0.0,0.0,0.0,0.7868970763558153,0.0,0.0,0.0725855391578522,0.12809564719623956,0.0,0.7983553274774693,0.0,0.0,0.06485820787126081,0.13678646465126995,0.0
2012-12-17,501825091.01925147,6270291.019251473,0,495554800.0,0.9875050268879223,Bull,1.0,0.0,0.0,0.0,0.787213128776865,0.0,0.0,0.07310515288402074,0.12718674522703663,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-18,502621675.5928233,1409825.5928233499,0,501211850.0,0.9971950561201713,Bull,1.0,0.0,0.0,0.0,0.8039263319143841,0.0,0.0,0.0665910397925503,0.12667768441323687,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-19,504288125.5928233,1409825.5928233499,0,502878300.0,0.9972043252234702,Bull,1.0,0.0,0.0,0.0,0.8043633776289192,0.0,0.0,0.06622821023346201,0.126612737361089,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-20,498480225.5928233,1409825.5928233499,0,497070400.0,0.9971717522171583,Bull,1.0,0.0,0.0,0.0,0.8044444481686441,0.0,0.0,0.06618978708886827,0.1265375169596459,0.0,0.8097281949426023,0.0,0.0,0.06377043594108527,0.1265013691163125,0.0
2012-12-21,492143625.5928233,1409825.5928233499,0,490733800.0,0.9971353370855407,Bull,1.0,0.0,0.0,0.0,0.803388847155609,0.0,0.0,0.06618372829834937,0.12756276163158228,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-22,493220825.5928233,1409825.5928233499,0,491811000.0,0.99714159354255,Bull,1.0,0.0,0.0,0.0,0.8033510132581178,0.0,0.0,0.06614481446680158,0.1276457658176307,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-24,493777125.5928233,1409825.5928233499,0,492367300.0,0.9971448138851496,Bull,1.0,0.0,0.0,0.0,0.8041383033353116,0.0,0.0,0.06610654545977701,0.1268999650900611,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-25,499531575.5928233,1409825.5928233499,0,498121750.0,0.997177704750395,Bull,1.0,0.0,0.0,0.0,0.803523279832016,0.0,0.0,0.06607410144359689,0.12758032347478215,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-26,497343425.5928233,1409825.5928233499,0,495933600.0,0.9971652875653421,Bull,1.0,0.0,0.0,0.0,0.8029021385454546,0.0,0.0,0.06636058365637366,0.1279025653635139,0.0,0.8078126753304973,0.0,0.0,0.055327826955813945,0.13685949771368877,0.0
2012-12-27,498361225.5928233,1409825.5928233499,0,496951400.0,0.9971710768807379,Bull,1.0,0.0,0.0,0.0,0.8033125962473857,0.0,0.0,0.06633642085753004,0.12752205977582215,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2012-12-28,501802813.685703,259013.68570297584,0,501543800.0,0.9994838337318188,Bull,1.0,0.0,0.0,0.0,0.8205330635270035,0.0,0.0,0.05404712620241873,0.12490364400239662,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-02,506629213.685703,259013.68570297584,0,506370200.0,0.9994887509865081,Bull,1.0,0.0,0.0,0.0,0.8213091325170503,0.0,0.0,0.05308616099008618,0.1250934574793717,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-03,508294163.685703,259013.68570297584,0,508035150.0,0.9994904256153074,Bull,1.0,0.0,0.0,0.0,0.8216391802960751,0.0,0.0,0.05213614850078475,0.12571509681844759,0.0,0.8270066037297057,0.0,0.0,0.04899587021686046,0.12399752605343382,0.0
2013-01-04,503777113.685703,259013.68570297584,0,503518100.0,0.9994858565848536,Bull,1.0,0.0,0.0,0.0,0.820406661541698,0.0,0.0,0.05304627636711636,0.12603291867603927,0.0,0.8214524026695244,0.0,0.0,0.044246902662645346,0.13430069466783037,0.0
2013-01-07,501688063.685703,259013.68570297584,0,501429050.0,0.9994837156702512,Bull,1.0,0.0,0.0,0.0,0.8199084845233527,0.0,0.0,0.053598046169274036,0.12597718497762436,0.0,0.8214524026695244,0.0,0.0,0.044246902662645346,0.13430069466783037,0.0
2013-01-08,501751363.685703,259013.68570297584,0,501492350.0,0.9994837808037026,Bull,1.0,0.0,0.0,0.0,0.8204468981929146,0.0,0.0,0.053888244172141234,0.12514863843864676,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-09,501035563.685703,259013.68570297584,0,500776550.0,0.9994830433117409,Bull,1.0,0.0,0.0,0.0,0.8203011518316456,0.0,0.0,0.053389423703224664,0.12579246777687061,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-10,508149513.685703,259013.68570297584,0,507890500.0,0.9994902805597031,Bull,1.0,0.0,0.0,0.0,0.8215957877669545,0.0,0.0,0.052946031188452106,0.1249484616042965,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-11,508360913.685703,259013.68570297584,0,508101900.0,0.9994904925246414,Bull,1.0,0.0,0.0,0.0,0.8220363500612551,0.0,0.0,0.05267222416032308,0.12478191830306329,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-14,508255863.685703,259013.68570297584,0,507996850.0,0.9994903872159493,Bull,1.0,0.0,0.0,0.0,0.8218397068180245,0.0,0.0,0.052728363634919846,0.12492231676300485,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-15,506087763.685703,259013.68570297584,0,505828750.0,0.9994882040146226,Bull,1.0,0.0,0.0,0.0,0.8224013300951459,0.0,0.0,0.05278037114643363,0.12430650277304306,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-16,502640763.685703,259013.68570297584,0,502381750.0,0.9994846942301223,Bull,1.0,0.0,0.0,0.0,0.8219742206550205,0.0,0.0,0.053046831706376404,0.12446364186872545,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
2013-01-17,499278213.685703,259013.68570297584,0,499019200.0,0.9994812237373809,Bull,1.0,0.0,0.0,0.0,0.8217396408533666,0.0,0.0,0.05337304787101123,0.12436853501300311,0.0,0.8316382304243326,0.0,0.0,0.040685176996984006,0.12767659257868338,0.0
